evaluations,best
0,14122398593.553822
1,13027214276.060795
2,12748671819.985725
3,12646479791.52076
4,12508215172.899555
5,12441318121.945412
6,12413943038.870117
7,12403606917.71407
8,12386900696.907982
9,12374010402.599295
10,12361220485.277714
11,12343508311.317684
12,12335425250.645206
13,12330214489.946774
14,12325461034.745617
15,12319435383.756
16,12313024755.624573
17,12307746636.027945
18,12298919498.073238
19,12286705677.857723
20,12265906564.133839
21,12229245796.580269
22,12161895777.048557
23,12048133356.374798
24,11839830760.376137
25,11454878426.901928
26,10757195411.442537
27,9524421735.187756
28,7746160959.469269
29,6841707141.011866
30,5638147466.002905
31,5254323218.912668
32,5055536349.206929
33,4963123822.809816
34,4841540350.62483
35,4616571358.375424
36,4205340831.6093426
37,3532291616.635414
38,2584173258.203092
39,2117440601.093389
40,1708311438.5051544
41,1300580168.701046
42,1144385218.04579
43,886166036.4192506
44,508554492.4533224
45,417076696.0198131
46,281191254.9621521
47,111570934.27870077
48,39159329.100306764
49,8698654.937669061
50,3817081.721976026
51,352079.5560334185
52,48710.62964273814
53,5371.019638988527
54,4410.412778921698
55,2698.6316380753738
56,370.88123885844504
57,28.95691239783583
58,11.05556815617314
59,0.05877549086162631
60,0.003285543707249212
61,2.650310665505274e-06
62,1.7146982382594498e-08
63,2.2540360923656712e-10
64,2.2540360923656712e-10
