num_evaluations,best
40,102110986201.63498
80,100915317544.02173
120,100009692530.91353
160,96907701507.49942
200,92318507168.6571
240,81757199005.27818
280,68671223935.31374
320,52959021889.88556
360,36702235744.83514
400,33212156434.148018
440,13897415530.654963
480,13897415530.654963
520,10370030633.644648
560,10370030633.644648
600,10370030633.644648
640,5541512617.823786
680,5541512617.823786
720,5541512617.823786
760,3819194860.971843
800,3591868232.6714926
840,3064056871.3783565
880,2495114707.131824
920,1052768075.9131011
960,1052768075.9131011
1000,1052768075.9131011
1040,1052768075.9131011
1080,792403259.5291462
1120,394331548.6739053
1160,394331548.6739053
1200,164880105.19367453
1240,164880105.19367453
1280,67044094.105858855
1320,67044094.105858855
1360,67044094.105858855
1400,67044094.105858855
1440,22955839.054390486
1480,22955839.054390486
1520,22955839.054390486
1560,22955839.054390486
1600,11481667.909896454
1640,7550087.38391676
1680,7550087.38391676
1720,7550087.38391676
1760,7550087.38391676
1800,4317967.748079136
1840,3861313.100083117
1880,3451495.906243441
1920,2728290.921318753
1960,1459021.2259130895
2000,1108724.53362882
2040,702650.8629907557
2080,499653.2391911224
2120,499653.2391911224
2160,345163.61111834313
2200,345163.61111834313
2240,160192.16330254095
2280,160192.16330254095
2320,160192.16330254095
2360,160192.16330254095
2400,85103.72104237275
2440,68366.08811073905
2480,45947.32853222036
2520,45947.32853222036
2560,33528.11792705756
2600,33528.11792705756
2640,32860.69399180702
2680,24943.268364748314
2720,20891.801985328864
2760,18816.82455888262
2800,15215.163736903367
2840,14166.373160178086
2880,14166.373160178086
2920,11714.276419994714
2960,11714.276419994714
3000,11714.276419994714
3040,10329.375395213909
3080,10172.33500419619
3120,9944.368587446534
3160,9873.404705940353
3200,9714.655418324492
3240,9630.435854943462
3280,9542.390414660398
3320,9541.91945715186
3360,9541.91945715186
3400,9436.768995886046
3440,9426.009050339198
3480,9412.67502156898
3520,9409.038599143034
3560,9364.691622020633
3600,9361.040571207366
3640,9361.040571207366
3680,9356.740551026964
3720,9339.770126368014
3760,9324.276936669172
3800,9286.146751617418
3840,9285.400559200714
3880,9209.851918652468
3920,9209.851918652468
3960,9187.09640331982
4000,9036.966807270988
4040,9036.966807270988
4080,8873.628706389009
4120,8784.314240438685
4160,8596.407686771076
4200,8596.407686771076
4240,8194.07499664581
4280,8118.555100584918
4320,7949.374297626392
4360,7817.4995133972725
4400,7604.838384715278
4440,7132.389912432485
4480,5431.829068553994
4520,5428.951287689412
4560,5254.847975937708
4600,4658.570596891032
4640,4658.570596891032
4680,3866.477923856207
4720,3069.6587852176517
4760,2366.4528343746965
4800,2366.4528343746965
4840,2366.4528343746965
4880,2366.4528343746965
4920,1605.5393249469932
4960,1605.5393249469932
5000,1605.5393249469932
5040,911.9656784863364
5080,911.9656784863364
5120,620.6679762753689
5160,620.6679762753689
5200,265.84508977740927
5240,265.84508977740927
5280,265.84508977740927
5320,265.84508977740927
5360,243.98929092592192
5400,228.20437074315905
5440,198.99455472055
5480,149.83492816767452
5520,147.178555908102
5560,135.23301465053703
5600,129.85102218556602
5640,121.80610755852813
5680,116.26970261744063
5720,109.09374075468229
5760,109.09374075468229
5800,108.96963691075094
5840,105.22246565359161
5880,105.22246565359161
5920,105.22246565359161
5960,102.4247655334329
6000,102.4247655334329
6040,102.1638522832952
6080,101.94149430414458
6120,101.47957999532176
6160,100.89395316303299
6200,100.64538732973041
6240,100.22892453968927
6280,100.22892453968927
6320,100.22892453968927
6360,100.10697449093146
6400,100.10697449093146
6440,100.10697449093146
6480,100.0987499867558
6520,100.04023885346652
6560,100.02656222549444
6600,100.02656222549444
6640,100.02656222549444
6680,100.02656222549444
6720,100.01979991397867
6760,100.01494464399549
6800,100.00701892726698
6840,100.00701892726698
6880,100.00701892726698
6920,100.00701892726698
6960,100.00701892726698
7000,100.00413353715983
7040,100.00240718476094
7080,100.00232508002463
7120,100.00209316986924
7160,100.0019218404318
7200,100.0019218404318
7240,100.0019218404318
7280,100.00063947750257
7320,100.00063947750257
7360,100.00036164554459
7400,100.00036164554459
7440,100.00019226038827
7480,100.00019226038827
7520,100.00019226038827
7560,100.00016194821771
7600,100.00016194821771
7640,100.00016194821771
7680,100.00011442923184
7720,100.00005362624246
7760,100.00004432286148
7800,100.00002645293229
7840,100.00001691308418
7880,100.00001691308418
7920,100.00001611644707
7960,100.0000088276082
8000,100.0000088276082
8040,100.00000610283776
8080,100.00000573474345
8120,100.00000281571474
8160,100.00000258398897
8200,100.00000184807213
8240,100.00000184807213
8280,100.00000122924737
8320,100.00000122924737
8360,100.0000007527533
8400,100.00000065875382
8440,100.0000002209729
8480,100.0000002209729
8520,100.0000002209729
8560,100.0000002209729
8600,100.0000002209729
8640,100.00000006625856
8680,100.00000006625856
8720,100.00000006625856
8760,100.00000005311442
8800,100.00000005152366
8840,100.00000004446846
8880,100.00000002275229
8920,100.00000002154484
8960,100.00000002087658
9000,100.0000000203923
9040,100.00000001064747
9080,100.00000000492328
9120,100.00000000492328
9160,100.00000000463434
9200,100.00000000228957
9240,100.0000000018668
9280,100.00000000135202
9320,100.00000000135202
9360,100.00000000109004
9400,100.00000000085596
9440,100.00000000076446
9480,100.00000000076446
9520,100.00000000044405
9560,100.00000000044405
9600,100.00000000038624
9640,100.00000000029803
9680,100.00000000014276
9720,100.000000000106
9760,100.00000000005045
