evaluations,best
0,7249748137.160315
1,6927714485.866987
2,6556766526.045168
3,5995974742.164944
4,4101958131.6571813
5,3084148521.1789317
6,1042740335.9221187
7,221368424.10157531
8,221368424.10157531
9,221368424.10157531
10,221368424.10157531
11,221368424.10157531
12,221368424.10157531
13,221368424.10157531
14,221368424.10157531
15,221368424.10157531
16,221368424.10157531
17,195683351.55677074
18,195683351.55677074
19,195683351.55677074
20,157257884.59244147
21,129031080.6226799
22,129031080.6226799
23,129031080.6226799
24,129031080.6226799
25,129031080.6226799
26,39935515.177830316
27,39935515.177830316
28,39935515.177830316
29,39935515.177830316
30,39935515.177830316
31,39935515.177830316
32,15210424.796548348
33,15210424.796548348
34,15210424.796548348
35,15210424.796548348
36,15210424.796548348
37,15210424.796548348
38,14884714.242514834
39,14884714.242514834
40,12878372.161772639
41,12878372.161772639
42,11831906.031175656
43,9622407.213162338
44,9622407.213162338
45,6034905.022238444
46,6034905.022238444
47,6034905.022238444
48,4778587.071327999
49,3794945.084563911
50,3784305.442660156
51,3276486.3014211576
52,2702484.891808514
53,2702484.891808514
54,2702484.891808514
55,2702484.891808514
56,1544937.1277013288
57,1544937.1277013288
58,1544937.1277013288
59,1544937.1277013288
60,1544937.1277013288
61,1544937.1277013288
62,1544937.1277013288
63,1366899.8545570194
64,1275000.670371661
65,1275000.670371661
66,1077752.7307687977
67,1069807.8402967616
68,1069807.8402967616
69,1052922.6916950748
70,930974.0367087779
71,830513.0366105831
72,830513.0366105831
73,830024.0813411246
74,830024.0813411246
75,830024.0813411246
76,830024.0813411246
77,830024.0813411246
78,738314.9235678476
79,738314.9235678476
80,736044.4469088714
81,568683.1277474501
82,568683.1277474501
83,568683.1277474501
84,477087.76318691485
85,477087.76318691485
86,477087.76318691485
87,393481.2351961397
88,393481.2351961397
89,393481.2351961397
90,393481.2351961397
91,349690.2826360475
92,349690.2826360475
93,349690.2826360475
94,349690.2826360475
95,349690.2826360475
96,347765.5542870177
97,347765.5542870177
98,347765.5542870177
99,245438.27166909905
100,245438.27166909905
101,245438.27166909905
102,245438.27166909905
103,221755.67219890113
104,221129.78049169717
105,198772.40341502219
106,195620.18317311414
107,167121.8048928765
108,166513.6364891701
109,166005.61389979432
110,165865.30783347914
111,165865.30783347914
112,138023.41449917667
113,138023.41449917667
114,138023.41449917667
115,137999.39568908143
116,85592.22191398096
117,79023.59057919073
118,72875.5353486113
119,72875.5353486113
120,72875.5353486113
121,66265.01247667549
122,66265.01247667549
123,66265.01247667549
124,66265.01247667549
125,66265.01247667549
126,50117.044540993826
127,44111.023473816174
128,39790.55646908163
129,34741.15054453381
130,32227.78994970581
131,32110.18756764664
132,31837.560099760565
133,24419.70972656493
134,22139.56302229504
135,22139.56302229504
136,21468.493812786626
137,21468.493812786626
138,21468.493812786626
139,17872.23357603693
140,17872.23357603693
141,16895.884714901655
142,14640.735118370607
143,14640.735118370607
