num_evaluations,best
404,14996286004.37663
505,12303197822.501408
707,11272476452.501099
808,10831232809.884039
909,10706209369.563736
1010,10538037637.030165
1111,10438852973.945473
1212,10372328385.731546
1313,10303328488.23981
1414,10260889910.529621
1515,10213556425.163105
1616,10208249579.26923
1717,10198715537.945969
1818,10183548766.27163
1919,10168457752.625105
2020,10160713126.620905
2121,10151221107.95022
2222,10140668720.179094
2323,10132708872.58656
2424,10123233090.606644
2525,10118713018.910902
2626,10112465897.97818
2727,10106664038.064507
2828,10103566196.425585
2929,10099841450.171436
3030,10096790701.820635
3131,10093506840.759727
3232,10089996310.38759
3333,10084870615.382893
3434,10079954496.596073
3535,10073440549.699507
3636,10066504208.839846
3737,10059006238.272116
3838,10049082277.517618
3939,10035186984.67714
4040,10016831346.776539
4141,9993860985.776432
4242,9960339670.916254
4343,9915927817.88673
4444,9852516834.58394
4545,9751243559.796728
4646,9597787921.929993
4747,9336322799.325876
4848,8994991604.199543
4949,8508529513.149957
5050,7762030828.161081
5151,6814935556.528576
5252,6157596190.443549
5353,5372900587.510643
5454,4723273421.346475
5555,3985518760.2916985
5656,3231953694.7656054
5757,2927069981.8744636
5858,2474060219.2722754
5959,2000589035.5880296
6060,1741218510.4150095
6161,1693346659.542704
6262,1630641450.4221668
6363,1564301656.575324
6464,1512073398.527622
6565,1447574612.4291873
6666,1415171969.9368167
6767,1374914052.272766
6868,1326467982.1705081
6969,1286281539.380112
7070,1237398734.476535
7171,1163901527.0522037
7272,1057867771.5706302
7373,917697736.3978825
7474,783540818.0628469
7575,663493738.5856665
7676,493770488.62445855
7777,373602143.6204893
7878,276049046.3278772
7979,186553419.5633611
8080,132379783.60577667
8282,103742044.83021452
8484,90626937.30964537
8585,73238198.17625599
8686,67785625.1347956
8787,59659526.51795135
8888,48045890.01709421
8989,32873245.757179577
9090,19992084.7779248
9191,13248472.3249465
9292,9152839.531955903
9393,8192932.209226764
9494,6540991.556295332
9595,4507007.814745091
9696,2736919.922111186
9797,1222240.4548955737
9999,549891.5623168475
10201,219275.27784945205
10403,79883.41081616469
10605,43959.375630562405
10706,18082.194325251763
10807,11795.058748504984
10908,6136.572190206658
11009,1775.9657112917796
11211,462.68005122281244
11413,133.10079580557482
11615,40.28975848321813
11817,10.565878815862082
12019,0.2869617418409777
12221,0.0012839814773044562
12423,3.2505385319194135e-05
12625,7.0019892745979814e-06
12726,1.2619538214903116e-06
12827,4.266217012687681e-10
