evaluations,best
0,1798879247.5473723
1,1661089294.9153984
2,1545261277.9490664
3,1518008732.3198595
4,1507648260.4447255
5,1495646602.697109
6,1490640169.4750786
7,1484321110.0438185
8,1481811782.3017528
9,1478301534.8467963
10,1473249607.3856177
11,1464473675.4928768
12,1395151378.7011821
13,1263107082.7466283
14,1021949939.3195281
15,928302414.1453958
16,825628641.1339116
17,632549376.6311002
18,480953536.996783
19,257472297.3703726
20,37467205.60352161
21,336288.21309227543
22,71560.31758036932
23,889.0273794505331
24,0.06149762472691912
25,4.258729785755874e-06
26,1.066642218378204e-10
