num_evaluations,best
55,61055001586.43709
66,4492573430.725658
88,707750485.6187522
99,19182095.164029222
110,1215133.8082056711
121,499.3358126869517
132,495.58270532551836
143,495.4461645611703
154,495.4442915153401
165,495.4430677767441
176,495.4359017635097
187,495.4210068445434
198,495.37811469797134
209,495.26973550285544
220,494.9822881915756
231,494.23486858113444
242,492.28302380832713
253,487.2572244463591
264,475.6197194062642
275,450.8794211577333
286,396.1000924469476
297,227.4219390691654
319,210.72372647036013
330,125.68457361283706
341,101.13655145546412
352,100.0230332476141
363,100.00020902212191
374,100.00000995946897
385,100.00000378815355
396,100.00000378695091
