num_evaluations,best
44,28352320540.037575
55,2627058425.357461
66,98482082.77390738
77,3887244.1913564308
88,310826.72766947
99,12657.18186310448
110,12651.375948564148
121,12651.363939801433
132,12651.325450655999
143,12651.235049457551
154,12650.993497199768
165,12650.378482339029
176,12648.77869916505
187,12644.638456958148
198,12633.869896236889
209,12605.855614450229
220,12533.065342445212
231,12345.251830550258
242,11870.40811380065
253,10732.689734200825
264,8345.112209416704
275,4660.783423563306
297,4362.50692535238
308,1309.1218315433794
319,209.46066648373633
330,103.44067424509504
341,100.02944068327191
352,100.00894764754453
363,100.00011496389759
374,100.00000388084008
396,100.00000358932792
418,100.00000354422832
