num_evaluations,best
44,111756440409.24406
55,11028911226.268917
66,4413844244.109236
77,222251871.00130078
88,74107559.33897188
99,11127.346524690107
110,1793.5175555207918
121,1670.2565718449214
132,1670.254970089514
143,1670.2487892624733
154,1670.2409965621885
165,1670.2096625545803
176,1670.1345352924411
187,1669.9311030627414
198,1669.4053100166473
209,1668.023170224131
220,1664.4182009476583
231,1655.0231356997429
242,1630.7718200553722
253,1569.4827759248553
264,1423.0525050490655
275,1118.0661975582968
286,663.0056262178375
308,573.0992155386964
319,229.38717424300918
330,108.14965671952487
341,100.21616670999293
352,100.00448324154482
374,100.00046359392726
385,100.0000054984273
396,100.0000037848403
572,100.0000037848403
