num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
33,,,,,,,,,,,,,
40,,18838849366.95767,18838849366.95767,,,,,,,,,,
44,13891055970.247288,,,,,,,,,,,,
55,12824407651.142939,,,,,,,,,,,,
66,12477021746.899416,,,,,,,,,,,,
73,,18129333264.570065,14925830800.705313,,,,,,,,,,
77,12328723979.568127,,,,,,,,,,,,
80,,17978829848.912094,13992196203.921917,17978829848.912094,,,,,,,,,
84,,17859196145.41493,13458690720.045681,17533079062.762398,,,,,,,,,
88,12050408785.990332,,,,,,,,,,,,
95,,17530203460.79774,12272416454.881758,16307264400.85072,,,,,,,,,
99,11324400620.866133,,,,,,,,,,,,
106,,17201210776.18054,11916928901.831049,15081449738.939043,,,,,,,,,
110,10111347684.959827,,,,,,,,,,,,
113,,16991851795.060501,11864683738.953579,14301385863.177078,,,,,,,,,
117,,16872218091.563343,11834829360.166452,13796619117.077944,,,,,,,,,
120,,16782492813.940474,11766434792.483824,13418044057.503593,,,,,,,,,
121,8800730221.189877,,,,,,,,,,,,
124,,16592909768.141758,11675242035.573643,12913277311.40446,,,,,,,,,
128,,16403326722.343046,11584049278.663462,12472177837.172375,,,,,,,,,
132,7529664047.343047,,,,,,,,,,,,
135,,16071556392.195297,11317001671.86828,11700253757.266218,,,,,,,,,
139,,15881973346.39658,11164403039.41389,11577757690.997133,,,,,,,,,
143,6428368035.051855,,,,,,,,,,,,
146,,15550203016.24883,10654329081.327818,11363389575.026236,,,,,,,,,
150,,15360619970.450123,10362858248.135778,11324668509.034927,,,,,,,,,
154,5403151021.5785265,,,,,,,,,,,,
157,,15028849640.30237,9826841525.277727,11256906643.550121,,,,,,,,,
160,,14886662355.953331,9597120072.624279,11159400636.653608,,,,,,,,,
161,,14816103033.959612,9520546255.073137,11126898634.354773,,,,,,,,,
165,4293303612.596942,,,,,,,,,,,,
168,,14322187780.003618,8838150159.041878,10899384618.262903,,,,,,,,,
172,,14039950492.028767,8448209532.7383,10712803368.809784,,,,,,,,,
176,2253845407.07623,,,,,,,,,,,,
179,,13546035238.07277,7472354911.619115,10386286182.266823,,,,,,,,,
183,,13263797950.097908,6914723699.551011,10091387580.626245,,,,,,,,,
187,658156911.5996372,,,,,,,,,,,,
190,,12769882696.141916,5803423157.908312,9575315027.755247,,,,,,,,,
194,,12487645408.167055,5168394276.969626,9176451854.668526,,,,,,,,,
198,396348189.8152567,,,,,,,,,,,,
200,,12064289476.204773,4177808611.7486043,8578157095.0384445,,,,,,,,,
201,,11967763214.104145,4012711000.878435,8478441301.766768,,,,,,,,,
205,,11581658165.701633,3352320557.397753,8045524752.081295,,,,,,,,,
209,121963880.93305786,,,,,,,,,,,,
212,,10905974330.997238,2455160250.210055,7287920790.131715,,,,,,,,,
216,,10519869282.594728,1942497217.53137,6922236054.684203,,,,,,,,,
220,33054724.313060585,,,,,,,,,,,,
223,,9844185447.890331,1256614946.233753,6282287767.651054,,,,,,,,,
227,,9458080399.487812,864682219.777971,5868509657.277319,,,,,,,,,
231,13018441.439840507,,,,,,,,,,,,
