num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
22,,,,,,,,,,,,,
33,,,,,,,,,,,,,
40,,32639.868896202282,32639.868896202282,,,,,,,,,,
44,,,,,,,,,,,,,
55,,,,,,,,,,,,,
62,,32441.22291364146,32591.4827002637,,,,,,,,,,
66,29601.16071200176,,,,,,,,,,,,
73,,32341.89992236105,31093.87835312794,,,,,,,,,,
77,27554.803875975027,,,,,,,,,,,,
80,,32278.69438245533,30782.800044323307,32278.69438245533,,,,,,,,,
84,,32239.65319121308,30605.04101072065,32268.670635284445,,,,,,,,,
88,25004.896425199542,,,,,,,,,,,,
95,,32132.289915296893,29883.317667283314,32241.105330564504,,,,,,,,,
99,22025.153695996403,,,,,,,,,,,,
102,,32063.967830622954,29104.746434843317,32223.56377301545,,,,,,,,,
106,,32024.9266393807,28659.848587734752,32209.53401739451,,,,,,,,,
110,19991.36934897507,,,,,,,,,,,,
113,,31956.604554706766,28249.065461198003,32184.981945057883,,,,,,,,,
117,,31917.563363464513,28014.332246034162,32118.967832548744,,,,,,,,,
120,,31888.282470032827,27791.71668695512,32069.457248166884,,,,,,,,,
121,18233.361310281773,,,,,,,,,,,,
124,,31841.159077556567,27494.895941516414,32003.443135657748,,,,,,,,,
128,,31794.035685080315,27198.075196077716,31913.07483193015,,,,,,,,,
132,17587.691190269845,,,,,,,,,,,,
135,,31711.569748246853,26485.46822414249,31754.930300406813,,,,,,,,,
139,,31664.44635577059,26078.26424017948,31553.405074732684,,,,,,,,,
143,16910.30005481301,,,,,,,,,,,,
146,,31581.980418937128,25046.34252134346,31200.73592980297,,,,,,,,,
150,,31534.85702646086,24456.672967722858,30967.43646529934,,,,,,,,,
154,15786.795110914907,,,,,,,,,,,,
157,,31452.391089627403,23587.537762135617,30559.162402417995,,,,,,,,,
160,,31417.048545270205,23215.051245455365,30357.40532977232,,,,,,,,,
161,,31399.82561349849,23090.889073228613,30290.152972223757,,,,,,,,,
165,14740.076132754628,,,,,,,,,,,,
168,,31279.26509109658,22193.116023057904,29819.38646938384,,,,,,,,,
172,,31210.373364009745,21680.102851531796,29396.237031495228,,,,,,,,,
176,13807.31231091797,,,,,,,,,,,,
179,,31089.81284160782,20487.11024336153,28655.72551519019,,,,,,,,,
183,,31020.921114521014,19805.400181549965,27907.304338509755,,,,,,,,,
187,13250.416607677082,,,,,,,,,,,,
190,,30900.360592119065,19264.0196250047,26597.567279319024,,,,,,,,,
194,,30831.46886503226,18954.659306978825,25765.28720461383,,,,,,,,,
198,12600.566363922702,,,,,,,,,,,,
200,,30728.131274402025,18279.678778630227,24516.86709255604,,,,,,,,,
201,,30706.899643595283,18167.182023905458,24308.79707387974,,,,,,,,,
205,,30621.973120368322,17717.195005006393,23585.418047095554,,,,,,,,,
209,11816.735956609538,,,,,,,,,,,,
212,,30473.35170472116,17215.747927166023,22319.50475022323,,,,,,,,,
216,,30388.425181494207,16929.206739828674,21956.652175990155,,,,,,,,,
220,11089.814158013081,,,,,,,,,,,,
223,,30239.803765847017,16605.408423093086,21321.660171082294,,,,,,,,,
227,,30154.877242620067,16420.380813529897,20942.531550480682,,,,,,,,,
231,10463.230115650813,,,,,,,,,,,,
234,,30006.25582697288,16016.33208045505,20279.05646442784,,,,,,,,,
238,,29921.32930374594,15785.447090126565,19905.53871155904,,,,,,,,,
240,,29878.866042132457,15687.604358327715,19718.779835124624,,,,,,,,,
242,9702.690211079935,,,,,,,,,,,,
245,,29772.17745501189,15442.997528830578,19251.882644038615,,,,,,,,,
249,,29686.826585315423,15247.312065232869,18981.90576293161,,,,,,,,,
253,9010.381934521585,,,,,,,,,,,,
256,,29537.462563346635,14698.383744517902,18509.446220994338,,,,,,,,,
260,,29452.111693650168,14384.710418395063,18094.183054132132,,,,,,,,,
264,8258.834206067373,,,,,,,,,,,,
267,,29302.74767168137,13848.600714886468,17367.47251212326,,,,,,,,,
271,,29217.396801984905,13542.252312881563,16942.627224336517,,,,,,,,,
275,8051.034311936698,,,,,,,,,,,,
278,,29068.032780016103,13104.801435088531,16199.147970709717,,,,,,,,,
280,,29025.357345167868,12979.815470004805,15997.25076395581,29025.357345167868,,,,,,,,
282,,28972.26052033262,12854.829504921085,15795.3535572019,29016.83899999686,,,,,,,,
286,7874.728998739144,,,,,,,,,,,,
289,,28786.421633409274,12384.311331733943,15088.713333563222,28987.024791898337,,,,,,,,
293,,28680.22798373879,12115.443804198432,14573.086055271235,28969.988101556315,,,,,,,,
297,7696.487917373172,,,,,,,,,,,,
300,,28494.389096815437,11709.127224396641,13670.738318260259,28940.17389345779,,,,,,,,
302,,28441.29227198019,11593.036773024702,13552.271892866169,28931.655548286777,,,,,,,,
304,,28388.195447144946,11476.946321652762,13433.805467472077,28858.933374211676,,,,,,,,
308,7514.689067687957,,,,,,,,,,,,
311,,28202.35656022159,11118.890511477417,13019.172978592753,28604.40576494882,,,,,,,,
313,,28149.259735386357,11016.588851427317,12957.544725475642,28531.683590873712,,,,,,,,
315,,28096.162910551117,10914.287191377212,12895.916472358538,28410.84773298697,,,,,,,,
319,7277.753008730835,,,,,,,,,,,,
320,,27963.420848463014,10632.862429441686,12741.845839565778,28108.758088270104,,,,,,,,
322,,27882.46604951771,10520.292524667475,12680.21758644867,27987.92223038336,,,,,,,,
324,,27801.5112505724,10407.722619893264,12618.821208906958,27867.086372496604,,,,,,,,
326,,27720.5564516271,10295.15271511905,12557.424831365246,27654.243671226875,,,,,,,,
330,7152.819551572612,,,,,,,,,,,,
333,,27437.21465531852,9834.493584000333,12342.537509969263,26909.29421678282,,,,,,,,
335,,27356.25985637323,9702.876689394983,12282.392509832294,26696.451515513087,,,,,,,,
337,,27275.30505742792,9571.259794789636,12222.247509695333,26472.80383127437,,,,,,,,
341,7065.6932163239135,,,,,,,,,,,,
344,,26991.96326111936,9228.558790477366,12011.740009215968,25690.036936438846,,,,,,,,
346,,26911.008462174053,9130.644217816716,11967.596182444086,25466.38925220013,,,,,,,,
348,,26830.053663228737,9032.72964515607,11923.452355672209,25241.777914684793,,,,,,,,
352,7007.983850591829,,,,,,,,,,,,
355,,26546.711866920185,8782.395558493772,11768.948961970647,24455.638233381153,,,,,,,,
357,,26465.75706797488,8710.871533733114,11714.57498420745,24231.026895865816,,,,,,,,
359,,26384.802269029562,8639.347508972462,11660.201006444251,23885.594864118677,,,,,,,,
360,,26344.32486955693,8605.944904533699,11633.014017562642,23712.8788482451,,,,,,,,
363,6934.059807666559,,,,,,,,,,,,
366,,26124.314917279487,8405.529277901122,11469.892084273033,22676.58275300368,,,,,,,,
368,,26050.97826652033,8338.724069023592,11388.09856519507,22331.150721256534,,,,,,,,
370,,25977.641615761193,8271.91886014607,11306.30504611711,22019.451557338834,,,,,,,,
374,6876.9285850720935,,,,,,,,,,,,
377,,25720.963338104175,7952.575306773646,11020.02772934424,20928.504483626883,,,,,,,,
379,,25647.626687345033,7861.334291524379,10946.457972299115,20616.805319709187,,,,,,,,
381,,25574.29003658588,7770.093276275115,10872.888215253988,20343.62052088433,,,,,,,,
385,6833.662035816752,,,,,,,,,,,,
388,,25317.61175892888,7536.831233265081,10615.394065596052,19387.47372499733,,,,,,,,
390,,25244.27510816973,7470.184935262216,10581.340653169354,19114.288926172474,,,,,,,,
392,,25170.938457410593,7403.538637259347,10547.287240742664,18969.04098747247,,,,,,,,
396,6793.48565831267,,,,,,,,,,,,
399,6780.137345826782,24914.260179753575,7242.7206812969935,10428.100297249235,18460.67320202243,,,,,,,,
400,,24877.591854373997,7219.746687588083,10410.92331404072,18388.049232672423,,,,,,,,
401,,24827.41659349667,7196.772693879176,10393.7463308322,18315.42526332242,,,,,,,,
403,,24727.066071742003,7150.82470646136,10359.39236441516,18076.76397539069,,,,,,,,
407,6744.541845864415,,,,,,,,,,,,
