,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
2113,,18343.474943427587,8104.055744755709,10146.007668541773,,,,,,,,,
2117,,18337.61916987646,8089.0953049383825,10125.832864392425,,,,,,,,,
2121,6852.104903866708,,,,,,,,,,,,
2214,,18195.616661261505,7797.846800574638,9636.59386377076,,,,,,,,,
2218,,18189.76088771038,7785.836552972012,9617.575317527577,,,,,,,,,
2222,6584.208141037603,,,,,,,,,,,,
2315,,18047.758379095438,7506.3800811121855,9156.375571130438,,,,,,,,,
2319,,18041.902605544303,7494.856102891165,9139.759071433386,,,,,,,,,
2323,6338.860295994067,,,,,,,,,,,,
2400,,17923.323191133888,7280.837319479641,8803.274952568025,,,,,,,,,
2416,,17888.204917326722,7238.562004237856,8736.808953779806,,,,,,,,,
2420,,17879.425348874942,7227.993175427411,8721.93340510258,,,,,,,,,
2424,6137.303202970957,,,,,,,,,,,,
2517,,17666.520813919036,6997.546115268588,8361.201349679763,,,,,,,,,
2521,,17657.741245467252,6988.04314371565,8347.46630345448,,,,,,,,,
2525,5920.545670164474,,,,,,,,,,,,
2618,,17444.836710511354,6784.2844187007795,8014.391432491392,,,,,,,,,
2622,,17436.057142059566,6775.88199705068,7998.849148636165,,,,,,,,,
2626,5724.795117456352,,,,,,,,,,,,
2719,,17223.15260710368,6564.572635481492,7621.948765146964,,,,,,,,,
2723,,17214.373038651884,6555.858847375547,7608.466929539853,,,,,,,,,
2727,5541.4404099579515,,,,,,,,,,,,
2800,,17045.366345954946,6405.803345995355,7348.941594102956,17045.366345954946,,,,,,,,
2820,,16978.095508717808,6366.827891091408,7281.532416067403,17023.9374032157,,,,,,,,
2824,,16964.64134127038,6359.032800110617,7270.804417196101,17019.65161466785,,,,,,,,
2828,5365.059874410071,,,,,,,,,,,,
2921,,16638.377780670293,6187.843834400073,7010.65044456705,16915.72124238252,,,,,,,,
2925,,16624.92361322286,6180.784495607883,7000.90524479315,16911.435453834667,,,,,,,,
2929,5202.184904945911,,,,,,,,,,,,
3002,,16365.930889859905,6032.5017794922915,6813.310149145553,16828.93402428858,,,,,,,,
3022,,16298.660052622774,5993.986788293431,6764.584150276049,16794.970214028846,,,,,,,,
3026,,16285.205885175346,5986.283790053666,6756.823254358305,16788.177451976895,,,,,,,,
3030,5035.421726346622,,,,,,,,,,,,
3103,,16026.213161812386,5844.57260276672,6607.426007941761,16657.416782476892,,,,,,,,
3123,,15958.942324575253,5807.76450217271,6568.62152835305,16558.76602156602,,,,,,,,
3127,,15945.488157127827,5800.402882053908,6560.4032858171195,16539.03586938384,,,,,,,,
3131,4898.639603212715,,,,,,,,,,,,
3200,,15699.9496012123,5668.170668389055,6410.420359536464,16178.960592059144,,,,,,,,
3204,,15681.377756990925,5660.9250676402935,6402.202117000539,16159.230439876961,,,,,,,,
3224,,15588.51853588407,5624.697063896499,6361.110904320904,16033.928760900277,,,,,,,,
3228,,15569.946691662703,5617.451463147739,6352.628138858659,16008.868425104936,,,,,,,,
3232,4786.024208303413,,,,,,,,,,,,
3305,,15212.438690401308,5495.283953571504,6189.3349037104235,15526.45696104466,,,,,,,,
3325,,15119.579469294456,5463.5521329023495,6146.921076399195,15378.98772890643,,,,,,,,
3329,,15101.007625073087,5457.205768768518,6139.394291302804,15349.493882478779,,,,,,,,
3333,4677.317008372491,,,,,,,,,,,,
3406,,14743.499623811693,5330.016549297679,5994.503678197349,14781.737338746567,,,,,,,,
3426,,14650.640402704843,5296.980388396163,5956.869752715411,14613.681815476453,,,,,,,,
3430,,14632.06855848348,5290.373156215858,5949.564994302182,14580.070710822434,,,,,,,,
3434,4553.808346167559,,,,,,,,,,,,
3507,,14274.560557222083,5177.610431426533,5808.94839484755,13933.056946232513,,,,,,,,
3527,,14181.701336115228,5148.321412000732,5772.4246027814115,13764.323876665016,,,,,,,,
3531,,14163.129491893855,5142.463608115573,5764.838659659077,13730.577262751518,,,,,,,,
3535,4440.5416905160355,,,,,,,,,,,,
3600,,13842.765179075212,5043.869611759394,5633.981140798775,13148.44817274366,,,,,,,,
3608,,13801.774396110244,5032.438423776067,5618.809254554104,13080.95494491666,,,,,,,,
3628,,13699.297438697846,5003.860453817753,5580.87953894242,12930.407724640514,,,,,,,,
3632,,13678.802047215362,4998.144859826092,5574.098466073757,12900.298280585284,,,,,,,,
3636,4346.563700238805,,,,,,,,,,,,
3709,,13284.265761177603,4888.883252450021,5443.5628133519895,12320.691482522132,,,,,,,,
3729,,13181.788803765192,4860.503614170522,5409.657449008673,12187.800077264716,,,,,,,,
3733,,13161.293412282716,4854.827686514621,5403.4175778416175,12161.22179621323,,,,,,,,
3737,4268.575890513716,,,,,,,,,,,,
3810,,12766.757126244951,4762.29429744435,5283.300057875775,11649.589885972191,,,,,,,,
3830,,12664.280168832547,4738.259650932593,5252.10070204049,11524.744572891032,,,,,,,,
3834,,12643.78477735006,4733.45272163024,5245.2611049881625,11499.775510274803,,,,,,,,
3838,4189.444903708867,,,,,,,,,,,,
3911,,12249.248491312303,4654.733723032188,5113.598861730843,11019.121054912357,,,,,,,,
3931,,12146.771533899893,4634.287229889839,5079.400876469203,10883.509271135556,,,,,,,,
3935,,12126.276142417413,4630.197931261367,5074.146099983044,10856.386914380195,,,,,,,,
3939,4120.876522776432,,,,,,,,,,,,
4000,,11793.226030827094,4559.157666576397,4988.755982082991,10415.6486171056,,,,,,,,
4012,,11719.754080994977,4546.042540788399,4972.99165262452,10334.28154683952,,,,,,,,
4032,,11597.300831274777,4524.183997808409,4946.717770193735,10210.175161214402,,,,,,,,
4036,,11572.810181330737,4519.81228921241,4942.663654147644,10185.35388408937,,,,,,,,
4040,4052.765764913429,,,,,,,,,,,,
4113,,11101.365169907971,4444.080947002609,4864.621920260382,9707.54429943266,,,,,,,,
4133,,10978.911920187767,4424.410468506558,4844.351340029926,9605.941680277,,,,,,,,
4137,,10954.42127024373,4420.476372807347,4839.903067916897,9585.621156445872,,,,,,,,
4141,3993.1207857487852,,,,,,,,,,,,
4214,,10482.976258820963,4360.753065360454,4754.273829741109,9194.451072696595,,,,,,,,
4234,,10360.523009100765,4345.24051797165,4732.032469175967,9098.939249823097,,,,,,,,
4238,,10336.032359156727,4342.138008493889,4727.963376192233,9079.836885248402,,,,,,,,
4242,3950.815133460986,,,,,,,,,,,,
4315,,9864.58734773396,4287.144457849488,4649.633336255352,8712.116367185448,,,,,,,,
4335,,9742.134098013757,4272.860418721074,4629.287871336682,8632.322087630038,,,,,,,,
4339,,9717.643448069719,4270.003610895391,4625.888461432461,8616.363231718955,,,,,,,,
4343,3900.215705085591,,,,,,,,,,,,
4400,,9344.161036423111,4227.5891618155265,4574.04746039311,8372.990679074966,,,,,,,,
4416,,9281.07392580667,4216.464060417528,4560.44982077623,8309.155255430642,,,,,,,,
4436,,9202.21503753611,4202.557683670032,4543.452771255131,8233.300504898385,,,,,,,,
4440,,9186.443259882,4199.776408320534,4540.4632354914675,8218.129554791934,,,,,,,,
4444,3854.991612418103,,,,,,,,,,,,
4517,,8882.836540040355,4155.736642666364,4482.914672040928,7926.088765242745,,,,,,,,
4537,,8803.977651769796,4144.297742496448,4467.966993222608,7871.718319282642,,,,,,,,
4541,,8788.205874115683,4142.009962462467,4465.177301943944,7860.844230090623,,,,,,,,
4545,3821.7960794232386,,,,,,,,,,,,
4618,,8484.599154274043,4101.159053056999,4411.4757448296805,7651.5180131442285,,,,,,,,
4638,,8405.740266003486,4090.5484272373974,4397.527288436367,7605.179932454978,,,,,,,,
4642,,8389.968488349374,4088.4263020734775,4395.1668075369025,7595.912316317126,,,,,,,,
4646,3785.6000540551795,,,,,,,,,,,,
4719,,8086.361768507728,4054.269301862272,4349.727550222229,7417.510705663498,,,,,,,,
4739,,8007.502880237173,4045.397353755465,4337.925145724913,7367.734629002665,,,,,,,,
4743,,7991.73110258306,4043.6229641341033,4335.659085294194,7357.7794136705,,,,,,,,
4747,3747.0123149830174,,,,,,,,,,,,
4800,,7766.9832710119745,4021.364058162868,4303.367724156433,7215.917595187128,,,,,,,,
4820,,7719.979172337467,4013.5539157168187,4292.037422002835,7166.141518526295,,,,,,,,
4840,,7672.975073662962,4005.743773270773,4280.707119849233,7126.167954880409,,,,,,,,
4844,,7663.574253928063,4004.181744781564,4278.83572366677,7118.173242151231,,,,,,,,
4848,3710.7171573370697,,,,,,,,,,,,
4921,,7482.608474031215,3977.847569445751,4242.811347154359,6964.27502211457,,,,,,,,
4941,,7435.604375356707,3971.007523903981,4233.454366242044,6919.098164543733,,,,,,,,
4945,,7426.203555621805,3969.639514795627,4231.644107780666,6910.062793029567,,,,,,,,
4949,3687.816443204443,,,,,,,,,,,,
5022,,7245.23777572496,3941.901128370111,4196.796632399123,6736.131891381845,,,,,,,,
5042,,7198.233677050455,3934.6963526751724,4187.745340092228,6698.979352550057,,,,,,,,
5046,,7188.832857315554,3933.2553975361843,4186.059072145507,6691.548844783697,,,,,,,,
5050,3665.181057736586,,,,,,,,,,,,
5123,,7007.867077418704,3915.9224700227433,4153.598414171121,6548.511570281309,,,,,,,,
5143,,6960.8629787442005,3911.420410928344,4145.167074437516,6507.797298221095,,,,,,,,
5147,,6951.462159009301,3910.5199991094623,4143.192225232499,6499.654443809053,,,,,,,,
5151,3637.5219024627895,,,,,,,,,,,,
5200,,6826.901297521861,3898.770343616669,4117.025473266037,6391.7616228494935,,,,,,,,
5224,,6766.362789403082,3893.449744902953,4105.176378035939,6342.904496377236,,,,,,,,
5244,,6715.914032637435,3889.015912641519,4095.302132010857,6310.4457793461925,,,,,,,,
5248,,6705.824281284302,3888.129146189234,4093.519264574211,6303.954035939985,,,,,,,,
5252,3614.4925349293662,,,,,,,,,,,,
5325,,6511.5965677365575,3872.4061211035296,4059.19906641873,6178.987975370468,,,,,,,,
5345,,6461.14781097091,3868.322218483867,4050.284729235486,6140.9058341037235,,,,,,,,
5349,,6451.058059617781,3867.505437959934,4048.683109784606,6133.2894058503725,,,,,,,,
5353,3592.2280564070848,,,,,,,,,,,,
5426,,6256.830346070032,3853.4187522705674,4017.8519353551446,5986.673161973403,,,,,,,,
5446,,6206.381589304385,3849.7598728707317,4009.8438381007377,5945.610717694624,,,,,,,,
5450,,6196.291837951252,3849.0280969907635,4008.8534758728965,5937.398228838869,,,,,,,,
5454,3569.2702508122047,,,,,,,,,,,,
5527,,6002.064124403508,3834.280011054229,3989.789002986945,5779.30781836558,,,,,,,,
5547,,5951.615367637855,3830.4493393824023,3984.8371918477374,5741.451461293946,,,,,,,,
5551,,5941.525616284729,3829.6832050480375,3983.8776730255486,5733.880189879622,,,,,,,,
5555,3552.8972111675107,,,,,,,,,,,,
5600,,5817.926162208891,3819.363298556635,3972.1235674537375,5641.132115054122,,,,,,,,
5628,,5696.3846175380695,3813.4662091329787,3965.4069356984164,5588.1332151538345,,,,,,,,
5648,,5609.569228487479,3809.254002401795,3960.6093415874707,5553.13256703504,,,,,,,,
5652,,5592.206150677363,3808.4115610555596,3959.6833139317423,5546.132437411281,,,,,,,,
5656,3543.5635642535317,,,,,,,,,,,,
5729,,5257.966902832602,3793.776041857454,3941.857281558967,5411.379942153918,,,,,,,,
5749,,5171.151513782012,3789.9746082995034,3937.227143280324,5377.796505370438,,,,,,,,
5753,,5153.788435971896,3789.2143215879146,3936.059927140623,5371.079818013743,,,,,,,,
5757,3530.933892891243,,,,,,,,,,,,
5830,,4819.549188127135,3777.7665096656197,3913.59101645139,5241.783586397347,,,,,,,,
5850,,4732.733799076548,3774.7930520234654,3907.7549357528887,5209.21919982712,,,,,,,,
5854,,4715.370721266431,3774.1983604950337,3906.734124625202,5202.706322513073,,,,,,,,
5858,3517.5452408129313,,,,,,,,,,,,
5931,,4381.131473421669,3761.6375432516156,3887.0835104172556,5077.333434217696,,,,,,,,
5951,,4294.316084371081,3758.37499331826,3881.9794547788297,5049.757869990137,,,,,,,,
5955,,4276.953006560965,3757.7224833315913,3880.955208267636,5044.242757144626,,,,,,,,
5959,3505.9045033307398,,,,,,,,,,,,
6000,,4081.6183811971423,3753.4401756727034,3869.4324350166917,4982.197737632616,,,,,,,,
6032,,3948.4008580806444,3750.3949791152722,3861.2384629271337,4938.076834868519,,,,,,,,
6052,,3865.1399061328334,3748.4917312668777,3856.1172303711587,4918.345304940881,,,,,,,,
6056,,3848.4877157432707,3748.111081697198,3855.3248899680543,4914.398998955352,,,,,,,,
6060,3495.9008729830407,,,,,,,,,,,,
6133,,3527.9330507441978,3740.274613678154,3840.072337208291,4838.432608733942,,,,,,,,
6153,,3444.672098796386,3738.2391674394416,3836.11063519277,4817.516850194917,,,,,,,,
6157,,3428.019908406824,3737.832078191699,3835.3551577379044,4813.333698487112,,,,,,,,
6161,3487.79476530772,,,,,,,,,,,,
6234,,3107.46524340775,3729.754353944189,3820.8122167317724,4732.808028111864,,,,,,,,
6254,,3024.2042914599388,3727.6562437500297,3817.034829457454,4713.608137297479,,,,,,,,
6258,,3007.5521010703774,3727.2366217111994,3816.479088675235,4709.768159134604,,,,,,,,
6262,3480.027337938001,,,,,,,,,,,,
6335,,2686.9974360713036,3719.041577595266,3805.7810786175355,4635.848579499227,,,,,,,,
6355,,2603.7364841234917,3716.912994708013,3803.0023747064442,4616.887316812264,,,,,,,,
6359,,2587.0842937339303,3716.4872781305608,3802.485127657699,4613.095064274871,,,,,,,,
6363,3471.3844532129274,,,,,,,,,,,,
6400,,2416.399342240917,3712.275365077115,3797.1833454080643,4574.224475766598,,,,,,,,
6436,,2347.4758006828624,3708.5770999570163,3792.5281219693597,4540.094202930066,,,,,,,,
6456,,2309.184944261721,3706.522508223628,3789.9418867256345,4521.682991765667,,,,,,,,
6460,,2301.5267729774923,3706.11158987695,3789.359818126218,4518.000749532788,,,,,,,,
6464,3465.1301000495587,,,,,,,,,,,,
6537,,2154.106975756098,3698.4346367817775,3778.1549975874204,4447.117586549855,,,,,,,,
6557,,2115.816119334956,3696.440622990824,3775.2446545903313,4430.6364391597335,,,,,,,,
6561,,2108.1579480507276,3696.0418202326337,3774.8930862708885,4427.340209681706,,,,,,,,
6565,3458.9883374651704,,,,,,,,,,,,
6638,,1960.7381508293336,3689.1438826703593,3768.1253961216316,4363.887792229729,,,,,,,,
6658,,1922.4472944081915,3687.3522105762618,3766.3675545244205,4351.68285752199,,,,,,,,
6662,,1914.7891231239641,3686.9938761574413,3765.9985988982635,4349.241870580443,,,,,,,,
6666,3453.9439432873105,,,,,,,,,,,,
6739,,1767.3693259025695,3681.144816974174,3758.8962030947296,4302.252871955648,,,,,,,,
6759,,1729.0784694814276,3679.625580822677,3757.0514249639423,4290.6088965241015,,,,,,,,
6763,,1721.420298197199,3679.321733592377,3756.6309007855784,4288.280101437794,,,,,,,,
6767,3449.3172192190164,,,,,,,,,,,,
6800,,1650.5822138180874,3676.650517573481,3752.741052135718,4266.738746889431,,,,,,,,
6840,,1589.521425106916,3673.76271647197,3748.535810352085,4243.450796026341,,,,,,,,
6860,,1558.9910307513303,3672.318815921215,3746.4331894602697,4231.212322831358,,,,,,,,
6864,,1552.8849518802133,3672.030035811065,3745.9919233856695,4228.764628192362,,,,,,,,
6868,3445.6021585117023,,,,,,,,,,,,
6941,,1435.3429336112083,3667.6681570225005,3737.497551449616,4181.646506391677,,,,,,,,
6961,,1404.8125392556226,3666.5352014930036,3735.291221076614,4172.485612865284,,,,,,,,
6965,,1398.7064603845054,3666.308610387103,3734.9536965087873,4170.653434160005,,,,,,,,
6969,3442.1077276788687,,,,,,,,,,,,
7042,,1281.1644421155006,3663.5273549315184,3728.4563485781155,4135.383994083392,,,,,,,,
7062,,1250.6340477599144,3662.804950917081,3726.76872573898,4126.884815633664,,,,,,,,
7066,,1244.5279688887974,3662.6604701141932,3726.5427583650244,4125.1849799437205,,,,,,,,
7070,3438.3461347327884,,,,,,,,,,,,
7143,,1126.9859506197927,3660.0997242233507,3722.1928864163797,4092.4631429122715,,,,,,,,
7163,,1096.4555562642067,3659.434595420534,3721.0630495466007,4084.768516359113,,,,,,,,
7167,,1090.34947739309,3659.3015696599714,3720.844341029319,4083.2295910484813,,,,,,,,
7171,3434.5083180557785,,,,,,,,,,,,
7200,,1039.9743267063736,3658.2298990270065,3719.0399957617424,4070.5334572357747,,,,,,,,
7244,,994.6690665213868,3656.801004849719,3716.6342020716397,4053.605278818827,,,,,,,,
7264,,974.0757664373014,3656.151507496406,3715.540659485231,4047.1590232431668,,,,,,,,
7268,,969.9571064204848,3656.0216080257437,3715.3207412218517,4045.869772128035,,,,,,,,
7272,3431.01498103327,,,,,,,,,,,,
7345,,890.6729010967571,3654.1009103789947,3711.087314651799,4021.051688161746,,,,,,,,
7365,,870.0796010126719,3653.6020278733467,3709.987723334902,4013.3794738258152,,,,,,,,
7369,,865.9609409958549,3653.502251372218,3709.7604012409643,4011.8450309586287,,,,,,,,
7373,3428.092105491,,,,,,,,,,,,
7446,,786.6767356721273,3650.8908889992395,3705.3844509326937,3982.3070057652926,,,,,,,,
7466,,766.0834355880422,3650.212613058204,3704.2478404630137,3974.933045754806,,,,,,,,
7470,,761.9647755712253,3650.076957869998,3704.0627722743957,3973.458253752709,,,,,,,,
7474,3425.175320791525,,,,,,,,,,,,
7547,,682.6805702474978,3646.940908735287,3700.5002096435114,3945.0685077123303,,,,,,,,
7567,,662.0872701634129,3646.126350518479,3699.5748687004216,3937.970217637421,,,,,,,,
7571,,657.9686101465958,3645.9634388751174,3699.409834999079,3936.550559622439,,,,,,,,
7575,3422.0456366670023,,,,,,,,,,,,
7600,,628.1083250246725,3644.893421349005,3698.21334066433,3926.25803901382,628.1083250246725,,,,,,,
7648,,614.1796385306884,3643.1223578575064,3696.232936248195,3909.222142834033,624.7913028337658,,,,,,,
7668,,608.376019158195,3642.3844147360487,3695.4077677414716,3904.9397624550534,623.4092102542214,,,,,,,
7672,,607.2152952836963,3642.2368261117585,3695.2533922791654,3904.0832863792575,623.1327917383126,,,,,,,
7676,3420.3129036278588,,,,,,,,,,,,
7749,,584.8713606995967,3640.5399334145422,3692.2816646297892,3887.5961219201827,617.8117353070664,,,,,,,
7769,,579.0677413271035,3640.099182064616,3691.5097873182617,3883.1650922014796,616.429642727522,,,,,,,
7773,,577.9070174526048,3640.0110317946305,3691.377392034455,3882.278886257738,616.1532242116132,,,,,,,
7777,3418.1484977163695,,,,,,,,,,,,
7802,,569.4917693624893,3639.409134717639,3690.417526226849,3875.8538931656185,614.1491899712737,,,,,,,
7850,,555.5630828685051,3638.412891279863,3688.828782821158,3865.2194218407303,610.8321677803671,,,,,,,
7870,,549.7594634960119,3637.997789847455,3688.166806402118,3860.8870923718137,609.4500752008227,,,,,,,
7874,,548.598739621513,3637.9147695609736,3688.021680861928,3860.0206264780318,609.1736566849138,,,,,,,
7878,3415.791665487089,,,,,,,,,,,,
7903,,540.1834915313976,3637.2338167210996,3686.969520695547,3853.7387487481005,607.1696224445744,,,,,,,
7951,,526.2548050374136,3636.1067223654445,3685.228014213259,3843.3411580227003,606.664946257643,,,,,,,
7971,,520.4511856649202,3635.6370997172553,3684.5023865123057,3841.096525487868,606.4546645130883,,,,,,,
7975,,519.2904617904215,3635.543175187618,3684.373061894956,3840.6475989809014,606.4126081641774,,,,,,,
7979,3413.0324159911215,,,,,,,,,,,,
8000,,512.0359375748047,3635.0883684682153,3683.5647830365274,3837.841808312363,606.1497559834839,,,,,,,
8004,,511.9163136055982,3635.015599393111,3683.4354584191774,3837.392881805396,606.107699634573,,,,,,,
8052,,510.4808259751186,3634.142370491858,3681.8835630109916,3832.0057637218,605.6030234476417,,,,,,,
8072,,509.8827061290854,3633.7785251163355,3681.2369399242475,3830.305299896321,605.392741703087,,,,,,,
8076,,509.76308215987876,3633.7057560412304,3681.1133333960465,3829.9652071312257,605.350685354176,,,,,,,
8080,3410.584833108863,,,,,,,,,,,,
8105,,508.8958083831307,3633.112854877549,3680.217186066593,3827.4995345842804,605.0457768245717,,,,,,,
8153,,507.4603207526511,3632.131501227316,3678.7339077281895,3823.4184214031307,603.5057473868961,,,,,,,
8173,,506.8622009066181,3631.722603873053,3678.115875087186,3821.439135357322,602.8640684545313,,,,,,,
8177,,506.7425769374113,3631.6408244021986,3678.001639602317,3821.0432781481604,602.7357326680584,,,,,,,
8181,3408.4094497967617,,,,,,,,,,,,
8206,,505.87530316066324,3631.087084503164,3677.1734323370188,3818.1733133817384,601.8052982161295,,,,,,,
8254,,504.43981553018364,3630.1705494978623,3675.8026065185923,3813.4230268717965,599.2076917301354,,,,,,,
8274,,503.84169568415047,3629.7886599123212,3675.2314290942486,3811.240432412676,598.1253556943044,,,,,,,
8278,,503.7220717149438,3629.712281995212,3675.1183978814724,3810.8039135208505,597.9088884871384,,,,,,,
8282,3406.9238328035694,,,,,,,,,,,,
8307,,502.8547979381958,3629.2442166990286,3674.2989215888583,3807.6391515551227,596.3395012351834,,,,,,,
8355,,501.4193103077161,3628.469487932928,3672.942547035564,3802.4009248532293,594.19433621047,,,,,,,
8375,,500.8211904616829,3628.146684280387,3672.37739097169,3800.3929741341317,593.3005174501727,,,,,,,
8379,,500.7015664924763,3628.082123549879,3672.2802614634393,3799.99138399031,593.1217536981134,,,,,,,
8383,3405.327025104928,,,,,,,,,,,,
8400,,500.07354065414154,3627.827537588681,3671.7703315451195,3797.8830357352576,592.1832439998012,,,,,,,
8408,,500.07256550474546,3627.730552460606,3671.5760725286173,3797.0798554476182,591.8257164956823,,,,,,,
8456,,500.06671460836986,3627.1486416921557,3670.4105184296004,3792.2607737217795,589.8376743125006,,,,,,,
8476,,500.06427673487997,3626.906178871968,3669.924870888343,3789.8852923572804,589.0093234028415,,,,,,,
8480,,500.063789160182,3626.85768630793,3669.853357526582,3789.410196084381,588.8436532209096,,,,,,,
8484,3404.2966957336694,,,,,,,,,,,,
8509,,500.06025424362156,3626.3864425464362,3669.3348856538114,3785.965748105857,587.642544401904,,,,,,,
8557,,500.05440334724585,3625.6064528722404,3668.4767253126774,3780.264592831058,587.535825377875,,,,,,,
8577,,500.05196547375607,3625.2814571746585,3668.1191585038705,3778.735269661281,587.4913591178629,,,,,,,
8581,,500.051477899058,3625.2164580351437,3668.0357050346875,3778.4294050273256,587.4824658658604,,,,,,,
8585,3403.1582421141065,,,,,,,,,,,,
8610,,500.0479429824976,3624.696945840647,3667.430667383098,3776.2118864311465,587.4179897888429,,,,,,,
8658,,500.04209208612184,3623.8370635876886,3666.4292257528823,3772.541510823679,587.4096281116165,,,,,,,
8678,,500.03965421263194,3623.4787793156215,3666.011958406959,3770.7056679373827,587.4061440794388,,,,,,,
8682,,500.0391666379341,3623.407122461208,3665.9280423941927,3770.3384993601235,587.4054472730033,,,,,,,
8686,3402.1958842078475,,,,,,,,,,,,
8711,,500.0356317213738,3622.8568575325535,3665.31965130165,3767.676527174996,587.4003954263458,,,,,,,
8759,,500.029780824998,3621.9460742023643,3664.3126591484775,3763.2705042478856,587.3920337491193,,,,,,,
8779,,500.0273429515081,3621.5665811481213,3663.893079084654,3761.2837837837146,587.3885497169416,,,,,,,
8783,,500.02685537681003,3621.490682537271,3663.832305009088,3760.8864396908816,587.387852910506,,,,,,,
8787,3400.8884688561993,,,,,,,,,,,,
8800,,500.02478318434373,3621.292839699622,3663.5740151879286,3759.197727296336,587.3848914831551,,,,,,,
8812,,500.0247829201138,3621.15318593187,3663.3916929612296,3758.0056950178337,587.3828010638484,,,,,,,
8860,,500.0247818631937,3620.594570860862,3662.662404054428,3753.237565903826,586.5327368905054,,,,,,,
8880,,500.02478142281035,3620.361814581274,3662.358533676596,3751.732954693282,586.1785434849457,,,,,,,
8884,,500.02478133473363,3620.315263325357,3662.2893641654914,3751.4320324511727,586.1077048038337,,,,,,,
8888,3400.3805989482858,,,,,,,,,,,,
8913,,500.02478069617774,3620.0246438739823,3661.787885209991,3749.250346195886,585.5941243657722,,,,,,,
8961,,500.02477963925776,3619.5436185751523,3660.9578510767515,3745.6392792905826,585.2814907910777,,,,,,,
8981,,500.0247791988744,3619.3431913673076,3660.612003521235,3744.454940075088,585.1512268016216,,,,,,,
8985,,500.0247791107976,3619.3031059257382,3660.5249015470386,3744.2180722319904,585.1251740037303,,,,,,,
8989,3399.950501131123,,,,,,,,,,,,
9014,,500.0247784722419,3619.007199798609,3659.8934122341243,3742.5007803695257,584.9362912190192,,,,,,,
9062,,500.0247774153218,3618.517424139912,3658.848188543784,3739.6583662523412,584.4064333574229,,,,,,,
9082,,500.02477697493845,3618.3133509487884,3658.412678672809,3738.8753607512685,584.1856592484246,,,,,,,
