,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
2113,,22776940601.39101,23369342393.06297,22656734827.05246,,,,,,,,,
2117,,22661728592.422096,23365754353.18853,22646318407.01765,,,,,,,,,
2121,25003611703.339546,,,,,,,,,,,,
2214,,19867837374.926003,23305596140.736748,22393720221.17374,,,,,,,,,
2218,,19752625365.957092,23303115389.7078,22384531829.822323,,,,,,,,,
2222,24880982540.17685,,,,,,,,,,,,
2315,,16958734148.461014,23236544285.82914,22161713339.550804,,,,,,,,,
2319,,16843522139.492102,23233799085.669205,22153245004.32436,,,,,,,,,
2323,24792224409.5538,,,,,,,,,,,,
2400,,14510478957.871653,23182538033.42897,21981761215.988834,,,,,,,,,
2416,,14093566614.284231,23172412393.480274,21947887875.083054,,,,,,,,,
2420,,13989338528.387365,23169880983.493095,21939621399.000885,,,,,,,,,
2424,24710789955.920055,,,,,,,,,,,,
2517,,11461807445.388557,23118885674.074306,21739159354.008236,,,,,,,,,
2521,,11357579359.491693,23116782774.71682,21731028550.539867,,,,,,,,,
2525,24638390202.37496,,,,,,,,,,,,
2618,,8830048276.492884,23075957904.550465,21533856566.43201,,,,,,,,,
2622,,8725820190.596024,23074274404.749786,21525759816.50685,,,,,,,,,
2626,24575587066.049088,,,,,,,,,,,,
2719,,6198289107.59721,23037553443.594864,21329413630.821762,,,,,,,,,
2723,,6094061021.700352,23036039177.1555,21321227240.357494,,,,,,,,,
2727,24516999118.216522,,,,,,,,,,,,
2800,,4087670368.1858263,23010828764.960392,21163639223.920216,4087670368.1858263,,,,,,,,
2820,,3901871169.462223,23004280605.948673,21122707271.598827,4087669649.565098,,,,,,,,
2824,,3864711329.7175026,23002970974.146328,21121789123.212093,4087669505.840953,,,,,,,,
2828,24463047839.372448,,,,,,,,,,,,
2921,,2963585215.9080324,22984658854.033566,21099524024.8333,4087666020.53042,,,,,,,,
2925,,2926425376.163312,22983903715.05985,21098724706.036118,4087665876.8062744,,,,,,,,
2929,24424868022.783745,,,,,,,,,,,,
3002,,2211098461.0774446,22975099481.32545,21083337819.19053,4087663110.116472,,,,,,,,
3022,,2025299262.3538435,22972812667.368473,21079341225.204666,4087657137.6875215,,,,,,,,
3026,,1988139422.609122,22972355304.577065,21078460050.34463,4087655943.2017326,,,,,,,,
3030,24387390013.967384,,,,,,,,,,,,
3103,,1272812507.5232525,22967065193.303696,21061497434.28904,4087632949.350282,,,,,,,,
3123,,1087013308.7996502,22965691138.427486,21057091559.98888,4087625648.0320754,,,,,,,,
3127,,1049853469.0549295,22965416327.452248,21056072838.538494,4087624187.7684345,,,,,,,,
3131,24351251378.610054,,,,,,,,,,,,
3200,,371686393.71378183,22961142663.37535,21037481172.06888,4087597537.9569826,,,,,,,,
3204,,367977689.7718561,22960908490.00127,21036462450.618496,4087596077.6933413,,,,,,,,
3224,,349434170.06222653,22959737623.13089,21031368843.366554,4087584243.6553984,,,,,,,,
3228,,345725466.12030077,22959503449.756813,21030265764.834286,4087581876.8478093,,,,,,,,
3232,24320123040.799328,,,,,,,,,,,,
3305,,274332915.23822725,22955009697.09186,21009031503.088,4087536315.801726,,,,,,,,
3325,,255789395.52859774,22953842488.607456,21003516110.42664,4087522870.490664,,,,,,,,
3329,,252080691.58667174,22953609046.91058,21002649492.596607,4087520181.428453,,,,,,,,
3333,24289641339.074413,,,,,,,,,,,,
3406,,180688140.70459816,22948046613.123974,20985967099.36863,4087468416.980861,,,,,,,,
3426,,162144620.9949686,22946601825.12744,20981634010.218494,4086611249.240527,,,,,,,,
3430,,158435917.05304277,22946312867.528133,20981109660.334866,4086439815.692463,,,,,,,,
3434,24259947246.493484,,,,,,,,,,,,
3507,,87043366.1709691,22940290944.576866,20971015925.074787,4083139719.8921766,,,,,,,,
3527,,68499846.46133965,22938726808.745365,20968394175.656593,4081035890.1028233,,,,,,,,
3531,,64791142.51941375,22938413981.579067,20968056641.205917,4080615124.144952,,,,,,,,
3535,24233307960.886803,,,,,,,,,,,,
3600,,815999.5211919917,22933373949.465317,20962234171.93188,4073356911.371684,,,,,,,,
3608,,815880.6463999972,22932789597.91589,20961559103.030533,4072515379.4559417,,,,,,,,
3628,,815583.4594200111,22931328719.042343,20959871430.77719,4068461413.669555,,,,,,,,
3632,,815524.0220240138,22931036543.267628,20959650643.129044,4067650620.5122795,,,,,,,,
3636,24208256485.207718,,,,,,,,,,,,
3709,,814379.8521510671,22924907262.554565,20955400480.90227,4052042852.2346907,,,,,,,,
3729,,814082.6651710809,22923315241.590137,20954296542.66154,4047601034.16088,,,,,,,,
3733,,814023.2277750836,22922996837.39724,20954123573.68747,4046712670.5461183,,,,,,,,
3737,24183452865.268345,,,,,,,,,,,,
3810,,812879.0579021367,22917097166.856236,20950793920.936493,4029611670.9619527,,,,,,,,
3830,,812581.8709221509,22915564784.89753,20949929076.066113,4026821701.941319,,,,,,,,
3834,,812522.4335261534,22915258308.50579,20949800889.19178,4026263708.137194,,,,,,,,
3838,24159538172.720238,,,,,,,,,,,,
3911,,811378.2636532066,22910546783.734806,20947333291.860924,4015522327.4077544,,,,,,,,
3931,,811081.0766732204,22909323011.06702,20946692357.489273,4013157164.4193964,,,,,,,,
3935,,811021.6392772231,22909078256.53346,20946560055.04011,4012684131.8217254,,,,,,,,
3939,24135598169.392033,,,,,,,,,,,,
4000,,810055.7815922684,22904750202.028263,20944410140.24112,4004997352.109558,,,,,,,,
4012,,809936.1111309822,22903951176.581142,20944013232.8936,4003578254.3165436,,,,,,,,
4032,,809736.6603621719,22902619467.502617,20943351720.647762,4002465501.5839596,,,,,,,,
4036,,809696.7702084099,22902353125.686913,20943215594.669174,4002242951.0374427,,,,,,,,
4040,24112305856.364727,,,,,,,,,,,,
4113,,808928.8847484903,22896113060.506424,20940595169.581398,3997958853.0169926,,,,,,,,
4133,,808729.43397968,22894492264.355656,20939914539.688473,3997339744.915416,,,,,,,,
4137,,808689.5438259176,22894168105.125492,20939806861.530685,3997215923.2951035,,,,,,,,
4141,24089082118.683582,,,,,,,,,,,,
4214,,807921.658365998,22887126687.783497,20937734056.993484,3994832357.104039,,,,,,,,
4234,,807722.2075971876,22885297748.21415,20937195666.2046,3994281699.8289313,,,,,,,,
4238,,807682.3174434257,22884931960.300293,20937074099.22075,3994171568.373914,,,,,,,,
4242,24065500022.368893,,,,,,,,,,,,
4315,,806914.4319835058,22877041025.698975,20934733934.781815,3992051537.864754,,,,,,,,
4335,,806714.9812146957,22874991432.296024,20934126099.862595,3991550673.6617084,,,,,,,,
4339,,806675.0910609337,22874581513.61544,20934016452.380478,3991450500.8210964,,,,,,,,
4343,24042947539.21792,,,,,,,,,,,,
4400,,806066.7662160621,22866768244.219227,20932344328.278267,3989922865.001803,,,,,,,,
4416,,805917.0531992079,22864718862.082508,20931905738.34982,3989522173.6393647,,,,,,,,
4436,,805729.9119281401,22862157134.411633,20931357500.939243,3989106320.1628957,,,,,,,,
4440,,805692.4836739263,22861644788.877457,20931205057.298527,3989023149.4676027,,,,,,,,
4444,24017749833.019066,,,,,,,,,,,,
4517,,804971.9897803153,22850999500.73277,20928270517.214397,3987422113.5831923,,,,,,,,
4537,,804784.8485092473,22848234490.825077,20927508299.01071,3987178584.246648,,,,,,,,
4541,,804747.4202550338,22847681488.84352,20927328370.463898,3987129878.37934,,,,,,,,
4545,23968070347.971157,,,,,,,,,,,,
4618,,804026.926361423,22836358036.968212,20923864745.937668,3986192290.4336457,,,,,,,,
4638,,803839.7850903549,22833416880.636963,20922965103.20359,3986033751.910599,,,,,,,,
4642,,803802.3568361412,22832828649.370705,20922728822.714237,3986002044.2059894,,,,,,,,
4646,23917333570.56159,,,,,,,,,,,,
4719,,803081.8629425302,22820621590.436718,20918180423.29412,3985391670.8922663,,,,,,,,
4739,,802894.7216714624,22817450925.778545,20916999020.847336,3981978680.4444804,,,,,,,,
4743,,802857.2934172484,22816816792.846912,20916691635.293125,3981296082.354924,,,,,,,,
4747,23872407707.96296,,,,,,,,,,,,
4800,,802323.9407947053,22807548541.88248,20912311391.145702,3971569059.57874,,,,,,,,
4820,,802024.15003766,22804296524.000214,20910774463.37466,3968156069.1309576,,,,,,,,
4840,,801724.3592806146,22801044506.117958,20909237535.603638,3963868684.079991,,,,,,,,
4844,,801664.4011292057,22800394102.541515,20908849626.70286,3963011207.0697966,,,,,,,,
4848,23849368935.601425,,,,,,,,,,,,
4921,,800510.2067145811,22789857829.73738,20901382380.36281,3946504774.6235785,,,,,,,,
4941,,800210.4159575358,22787121135.50255,20899442835.858902,3942737372.5862913,,,,,,,,
4945,,800150.4578061268,22786573796.655582,20898911941.184437,3941983892.178833,,,,,,,,
4949,23829675326.980537,,,,,,,,,,,,
5022,,798996.2633915022,22779898058.00958,20888692218.701077,3927479394.3352747,,,,,,,,
5042,,798696.4726344569,22778164099.91971,20886037745.32878,3924314346.172862,,,,,,,,
5046,,798636.5144830478,22777817308.301727,20885093304.280025,3923681336.5403805,,,,,,,,
5050,23810239066.253517,,,,,,,,,,,,
5123,,797482.3200684233,22773782745.181114,20866912814.09181,3911495901.115088,,,,,,,,
5143,,797182.5293113779,22772734806.70823,20862190608.848106,3907428066.9072723,,,,,,,,
5147,,797122.571159969,22772525219.01364,20861080729.99421,3906614500.0657105,,,,,,,,
5151,23789875018.452896,,,,,,,,,,,,
5200,,796328.1256537987,22769397730.29417,20846374835.179886,3895834739.4150043,,,,,,,,
5224,,796066.7412315453,22767981508.987236,20839715562.05641,3890953338.3656273,,,,,,,,
5244,,795848.9208796677,22766801324.56479,20834166167.786877,3882442945.4075074,,,,,,,,
5248,,795805.3568092925,22766565287.680298,20832636998.10856,3880740866.8158813,,,,,,,,
5252,23768639522.54208,,,,,,,,,,,,
5325,,794966.7484545634,22763339686.81283,20803200481.800995,3847975853.927121,,,,,,,,
5345,,794748.9281026858,22762501868.405704,20795554633.40942,3839777203.406871,,,,,,,,
5349,,794705.3640323102,22762334304.724277,20794089155.74548,3838137473.302824,,,,,,,,
5353,23745566273.724,,,,,,,,,,,,
5426,,793866.7556775813,22758766426.285683,20765878710.714386,3806572668.799864,,,,,,,,
5446,,793648.9353257039,22757839704.61332,20758551322.394623,3798257375.1738253,,,,,,,,
5450,,793605.3712553282,22757654360.27886,20756975636.193398,3796594316.448617,,,,,,,,
5454,23723574044.233593,,,,,,,,,,,,
5527,,792766.7629005994,22753772442.983868,20726643676.819607,3764580435.9883723,,,,,,,,
5547,,792548.9425487216,22752764152.777393,20718765245.81343,3743444735.7320967,,,,,,,,
5551,,792505.3784783463,22752562494.736095,20717023964.0988,3739217595.68084,,,,,,,,
5555,23699794845.6675,,,,,,,,,,,,
5600,,791971.718616246,22750704724.346954,20695693263.094604,3687435130.052966,,,,,,,,
5628,,791385.938074203,22749643141.26744,20683504291.092197,3657845149.6941814,,,,,,,,
5648,,790967.5234013153,22748884867.639217,20674797882.519066,3640104093.7583113,,,,,,,,
5652,,790883.8404667377,22748733212.91357,20673096807.48575,3636555882.571139,,,,,,,,
5656,23675585046.62136,,,,,,,,,,,,
5729,,789272.9439761199,22746178084.007008,20640351113.094547,3568252817.218041,,,,,,,,
5749,,788854.5293032321,22745514414.161144,20631845737.927986,3556456024.4846625,,,,,,,,
5753,,788770.8463686545,22745381680.19197,20630375054.86516,3554096665.937988,,,,,,,,
5757,23647635736.17717,,,,,,,,,,,,
5830,,787159.9498780369,22742485804.483166,20602064405.90569,3508679013.9144835,,,,,,,,
5850,,786741.5352051491,22741733628.974384,20594710990.59155,3501339484.8624706,,,,,,,,
5854,,786657.8522705714,22741583193.87263,20593397452.789474,3499871579.0520678,,,,,,,,
5858,23565265290.621944,,,,,,,,,,,,
5931,,785046.9557799534,22737884547.09582,20568111850.09966,3471614392.201821,,,,,,,,
5951,,784628.5411070659,22736923859.62132,20561544161.089306,3466828114.451253,,,,,,,,
5955,,784544.8581724882,22736731722.126415,20560454571.479347,3465870858.90114,,,,,,,,
5959,23485567257.15529,,,,,,,,,,,,
6000,,783603.4251584909,22734779700.703182,20548196688.367306,3455101733.962354,,,,,,,,
6032,,783228.3710102313,22733391596.58,20539479971.487633,3447443689.5614424,,,,,,,,
6052,,782993.9621675691,22732524031.503006,20534032023.437843,3442892015.6557093,,,,,,,,
6056,,782947.080399037,22732350518.487606,20533254798.348137,3441981680.8745623,,,,,,,,
6060,23407997016.511585,,,,,,,,,,,,
6133,,782044.6063547876,22729049847.075283,20518293215.371284,3424457736.3375,,,,,,,,
6153,,781810.1975121255,22728192529.825333,20514407089.922752,3420156564.933389,,,,,,,,
6157,,781763.3157435931,22728021066.375336,20513705853.977455,3419296330.652568,,,,,,,,
6161,23291266892.44048,,,,,,,,,,,,
6234,,780860.8416993439,22721815661.763477,20500207062.030346,3402736820.7467403,,,,,,,,
6254,,780626.432856682,22720203868.357788,20496700882.303818,3398250929.0764165,,,,,,,,
6258,,780579.5510881494,22719881509.67665,20496059520.733047,3397353750.7423506,,,,,,,,
6262,23271118560.590538,,,,,,,,,,,,
6335,,779677.0770439004,22713425819.86497,20483713310.495716,3380083067.8115954,,,,,,,,
6355,,779442.6682012384,22711749017.316475,20480506502.64186,3374950188.7089906,,,,,,,,
6359,,779395.7864327058,22711413656.806778,20479829282.976173,3373923612.888469,,,,,,,,
6363,23250603341.39099,,,,,,,,,,,,
6400,,778915.2483052484,22708335033.045773,20472887781.402874,3363401210.7281337,,,,,,,,
6436,,778177.4307980819,22705631851.206818,20466792804.411674,3354162028.3434477,,,,,,,,
6456,,777767.5321829894,22704130083.518517,20463406706.083237,3348771788.4746656,,,,,,,,
6460,,777685.5524599707,22703829729.980858,20462715701.848976,3347693740.500913,,,,,,,,
6464,23228107708.91954,,,,,,,,,,,,
6537,,776107.4427918647,22698652088.801846,20449413870.33937,3326941317.006108,,,,,,,,
6557,,775697.5441767722,22697307246.93717,20445958849.16804,3322141300.1111507,,,,,,,,
6561,,775615.5644537539,22697038278.56423,20445176202.25692,3321181296.7321606,,,,,,,,
6565,23210896334.178288,,,,,,,,,,,,
6638,,774037.4547856478,22671608632.987183,20430110249.217743,3302701231.6865783,,,,,,,,
6658,,773627.5561705551,22665003530.239902,20426197014.662098,3295449149.987108,,,,,,,,
6662,,773545.5764475367,22663682509.69045,20425532851.587353,3293998733.647212,,,,,,,,
6666,23196314736.04354,,,,,,,,,,,,
6739,,771967.4667794305,22628735116.241024,20412747712.3983,3266078219.1042542,,,,,,,,
6759,,771557.568164338,22619657871.189228,20409426897.02452,3258619077.7005634,,,,,,,,
6763,,771475.5884413198,22617842422.178867,20408915338.832047,3257127249.41982,,,,,,,,
6767,23178261846.37246,,,,,,,,,,,,
6800,,770717.2760033984,22595888545.463478,20404183425.551647,3243327837.8229866,,,,,,,,
6840,,769806.8188898161,22572154624.690094,20399067843.6269,3228409555.0156016,,,,,,,,
6860,,769351.590333025,22560287664.3034,20396510052.66453,3220502906.1434655,,,,,,,,
6864,,769260.5446216668,22557914272.226063,20396011474.512817,3218921576.36904,,,,,,,,
6868,23162956646.69565,,,,,,,,,,,,
6941,,767507.9146780212,22503299976.763554,20386413845.09257,3188480978.211317,,,,,,,,
6961,,767052.68612123,22489114445.47459,20383920954.33407,3184610673.7325554,,,,,,,,
6965,,766961.6404098718,22486277339.216797,20383475369.098866,3183836612.836806,,,,,,,,
6969,23141872377.823666,,,,,,,,,,,,
7042,,765209.0104662259,22430564099.37974,20374897853.32128,3168935940.593584,,,,,,,,
7062,,764753.7819094346,22416093127.993484,20372669927.145283,3166172095.4331164,,,,,,,,
7066,,764662.7361980766,22413198933.71624,20372159017.46594,3165619326.401025,,,,,,,,
7070,23124302109.716217,,,,,,,,,,,,
7143,,762910.106254431,22364447794.52351,20362324006.138454,3154978522.5332336,,,,,,,,
7163,,762454.8776976397,22351785160.966965,20359769457.741703,3153236094.981327,,,,,,,,
7167,,762363.8319862814,22349252634.255653,20359271239.85169,3152887609.4709477,,,,,,,,
7171,23107549154.51946,,,,,,,,,,,,
7200,,761612.7048675762,22331408490.756542,20355160942.259117,3150012604.010308,,,,,,,,
7244,,760916.4165258986,22307616299.424385,20349680545.469025,3146179263.3961196,,,,,,,,
7264,,760599.921825136,22296801667.000675,20347189456.018982,3144696987.611623,,,,,,,,
7268,,760536.6228849837,22294638740.515926,20346319442.692318,3144400532.4547243,,,,,,,,
7272,23093585651.93823,,,,,,,,,,,,
7345,,759318.1182870478,22261288226.93546,20329571686.154114,3138693770.6844163,,,,,,,,
7365,,759001.6235862853,22252625755.875607,20325221619.52081,3137391703.953796,,,,,,,,
7369,,758938.3246461329,22250893261.66363,20324352074.93201,3137131290.6076684,,,,,,,,
7373,23082585386.227646,,,,,,,,,,,,
7446,,757719.8200481974,22228152388.046352,20307613341.59752,3132118333.6947765,,,,,,,,
7466,,757403.3253474347,22222245667.626278,20303265618.6535,3131129299.313847,,,,,,,,
7470,,757340.0264072819,22221064323.542267,20301516831.492035,3130931492.4376583,,,,,,,,
7474,23069488900.007378,,,,,,,,,,,,
7547,,756121.5218093464,22206786539.89028,20267852678.6338,3127123710.071071,,,,,,,,
7567,,755805.027108584,22203078024.656002,20259108742.82648,3125840895.8989873,,,,,,,,
7571,,755741.7281684316,22202336321.60915,20257889339.265537,3125584333.0645704,,,,,,,,
7575,23055466399.045135,,,,,,,,,,,,
7600,,755282.8108523259,22198721167.57751,20249048663.448742,3123724252.51505,755282.8108523259,,,,,,,
7648,,754601.0573342568,22192737464.352753,20234415820.7175,3120645498.5020475,746632.9629635704,,,,,,,
7668,,754316.9933683948,22190244254.67576,20228318802.91281,3118890426.104646,743028.859676589,,,,,,,
7672,,754260.1805752224,22189745612.74037,20227673588.182507,3118539411.6251674,742308.0390191926,,,,,,,
7676,23037064514.514263,,,,,,,,,,,,
7749,,753166.5343066533,22183135502.79915,20215253204.624187,3111782382.8951635,728432.2413643138,,,,,,,
7769,,752882.4703407914,22181418591.126114,20212027130.972675,3109884890.884822,724828.1380773324,,,,,,,
7773,,752825.6575476188,22181075208.791492,20211586927.23124,3109505392.482753,724107.3174199361,,,,,,,
7777,23012713808.710506,,,,,,,,,,,,
7802,,752413.764797119,22179340934.18915,20208395450.10578,3106754029.067754,718881.3676538129,,,,,,,
7850,,751732.0112790498,22176470410.709385,20203113005.208473,3102200048.242929,705619.4913001778,,,,,,,
7870,,751447.9473131878,22175274359.25947,20200911986.501263,3100459421.5480494,700093.709486163,,,,,,,
7874,,751391.1345200154,22175035148.9695,20200553274.283184,3100111296.209072,698988.55312336,,,,,,,
7878,22983683960.297905,,,,,,,,,,,,
7903,,750979.2417695153,22173542071.64279,20197952610.70211,3097587387.5014925,690976.1694930387,,,,,,,
7951,,750297.4882514465,22171070771.23997,20193648064.085144,3093409883.4337783,675912.1084318851,,,,,,,
7971,,750013.4242855842,22170041062.73879,20191854502.99474,3091520885.710044,669635.4163230708,,,,,,,
7975,,749956.6114924118,22169835121.038563,20191511957.76706,3091143086.165298,668380.0779013078,,,,,,,
7979,22926972848.017597,,,,,,,,,,,,
8000,,749601.5315350841,22167075386.8799,20189371050.094048,3088781839.0106316,660534.2127652902,,,,,,,
8004,,749536.2207786657,22166633829.41452,20189028504.866356,3088404039.465883,659278.8743435271,,,,,,,
8052,,748752.4917016425,22161335139.82991,20184917962.13418,3083870444.928926,623402.7248318088,,,,,,,
8072,,748425.9379195495,22159127352.503,20183205235.995766,3082423027.902731,608454.3292019264,,,,,,,
8076,,748360.6271631311,22158685795.03761,20182860486.41998,3082133544.4974904,605464.6500759501,,,,,,,
8080,22869208547.762054,,,,,,,,,,,,
8105,,747887.1241790962,22155413977.157608,20180361051.995564,3080034789.8095117,583789.47641262,,,,,,,
8153,,747103.3951020731,22149998554.45966,20176224057.086185,3076560988.946645,516269.6137656739,,,,,,,
8173,,746776.84131998,22147742128.335526,20174500309.207275,3075498150.7835155,488136.3376627796,,,,,,,
8177,,746711.5305635616,22147290843.110695,20174178150.44553,3075285583.150887,482509.6824422008,,,,,,,
8181,22781395320.21254,,,,,,,,,,,,
8206,,746238.0275795269,22141587011.161396,20171842499.422874,3073744467.814346,441716.43209300406,,,,,,,
8254,,745454.2985025038,22132146185.865986,20167976594.281933,3071193656.2228303,345619.92592343054,,,,,,,
8274,,745127.7447204109,22128212508.65957,20166365800.473213,3069780221.755109,305579.7150194416,,,,,,,
8278,,745062.4339639922,22127425773.21828,20165813746.733734,3069497534.861563,297571.67283864383,,,,,,,
8282,22735106657.730377,,,,,,,,,,,,
8307,,744588.9309799575,22116560340.072334,20161811357.122528,3067448054.8833666,239513.36702785976,,,,,,,
8355,,743805.2019029344,22098576174.865253,20155186712.248795,3064055812.160834,199689.32086418752,,,,,,,
8375,,743478.6481208412,22091082772.69563,20152426443.55141,3062638473.425236,183095.96829599072,,,,,,,
8379,,743413.337364423,22089584092.261703,20151872011.754604,3062355005.6781173,179777.29778235144,,,,,,,
8383,22711366202.19538,,,,,,,,,,,,
8400,,743070.4558932253,22081672942.599064,20148961244.821365,3060866800.005739,162354.27758574477,,,,,,,
8408,,742862.8620329844,22078659171.299004,20147852381.227753,3060299864.5115004,155716.93655846606,,,,,,,
8456,,741617.298871538,22060576543.49868,20141199199.666065,3056898251.5460687,128895.4555237899,,,,,,,
8476,,741098.3142209352,22053042115.248535,20138427040.68203,3055238325.827554,117719.83842600811,,,,,,,
8480,,740994.5172908147,22051535229.598507,20137606379.426872,3054906340.683853,115484.71500645176,,,,,,,
8484,22688827992.292633,,,,,,,,,,,,
8509,,740241.989547441,22038416253.17723,20131656585.327015,3052499448.3920054,99280.07021466827,,,,,,,
8557,,738996.4263859947,22016702085.307518,20121808650.265194,3048515626.66757,82038.12730531637,,,,,,,
8577,,738477.4417353921,22007654515.3618,20117705343.989426,3046604607.46378,74853.98442641975,,,,,,,
8581,,738373.6448052715,22005845001.37266,20116970643.055065,3046222403.623022,73417.1558506404,,,,,,,
8585,22666844974.992046,,,,,,,,,,,,
8610,,737621.1170618975,21999661202.955235,20111644061.28095,3043451425.777527,63000.14867624033,,,,,,,
8658,,736375.5539004512,21989425950.402237,20102827650.068607,3038864979.688429,51162.13919438884,,,,,,,
8678,,735856.5692498487,21985161261.838493,20099154145.3968,3036941786.5664907,46229.63524361739,,,,,,,
8682,,735752.7723197282,21984308324.125748,20098554173.526188,3036557147.9421024,45243.1344534631,,,,,,,
8686,22637324335.987846,,,,,,,,,,,,
8711,,735000.2445763543,21980741002.94011,20094204377.464264,3033768517.9152913,38091.00372484449,,,,,,,
8759,,733754.681414908,21974836471.322517,20087004715.016945,3029152854.4226365,29978.69296693557,,,,,,,
8779,,733235.6967643052,21972376249.815178,20084004855.66389,3027585144.240873,26598.563484473514,,,,,,,
8783,,733131.8998341848,21971884205.51371,20083522785.307766,3027271602.20452,25922.537587981104,,,,,,,
8787,22607813640.00337,,,,,,,,,,,,
8800,,732690.7628811724,21970433542.746593,20081473986.29422,3025939048.5500207,23049.42752788836,,,,,,,
8812,,732582.0744864445,21969409545.49922,20080027775.225838,3024998422.4409637,21021.349838411123,,,,,,,
8860,,732147.3209075322,21965313556.50972,20074242930.9523,3021235918.0047297,16547.49957364433,,,,,,,
8880,,731966.1735829856,21963606894.430763,20071832579.171665,3019807408.0166826,14683.395296658162,,,,,,,
8884,,731929.9441180765,21963265562.01497,20071281719.230446,3019521706.019072,14310.574441260935,,,,,,,
8888,22579700149.067867,,,,,,,,,,,,
8913,,731667.2804974836,21961650714.385235,20067287984.656616,3017450366.5364017,11607.623239630999,,,,,,,
8961,,731232.5269185716,21958977863.136005,20060677665.36202,3014021942.5650873,8553.827923282062,,,,,,,
8981,,731051.3795940249,21957864175.115494,20057923365.655937,3012914129.506402,7281.413208136681,,,,,,,
8985,,731015.1501291156,21957641437.511395,20057344322.316788,3012692566.8946657,7026.9302651076005,,,,,,,
8989,22560997604.013954,,,,,,,,,,,,
9014,,730752.4865085228,21956239105.016483,20053146258.107964,3011086237.9595704,5181.928928146787,,,,,,,
9062,,730317.7329296106,21953918002.95593,20046197738.038185,3008427486.6187224,4196.770338740262,,,,,,,
9082,,730136.585605064,21952950877.097366,20043302521.342445,3007250437.7338896,3786.287593154211,,,,,,,
9086,,730100.3561401548,21952757451.925655,20042691891.34891,3007015027.956924,3704.1910440370016,,,,,,,
9090,22542405571.210526,,,,,,,,,,,,
9115,,729837.692519562,21951743670.66543,20038264823.895798,3005308307.0739174,3108.9910629372253,,,,,,,
9163,,729402.93894065,21950065687.88987,20030937263.9734,3002483389.7503204,2402.965208823721,,,,,,,
