,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
2315,,314666.26421852683,1789.2648969221973,3419.186791604674,,,,,,,,,
2319,,314289.5292726529,1779.3179270398332,3392.085924417778,,,,,,,,,
2323,1252.2236287154883,,,,,,,,,,,,
2400,,306660.6466187049,1632.1131601275629,2843.2933638831123,,,,,,,,,
2416,,304808.3465899505,1603.0356753053866,2734.889895135525,,,,,,,,,
2420,,304345.27158276184,1595.7663040998432,2717.5529436652855,,,,,,,,,
2424,1191.755522480362,,,,,,,,,,,,
2517,,293115.70265843795,1466.2042868635563,2297.1318705119834,,,,,,,,,
2521,,292652.6276512493,1460.8615232661832,2284.1019657270026,,,,,,,,,
2525,1141.368584527759,,,,,,,,,,,,
2618,,281423.05872692517,1357.50267881451,1968.1267746912072,,,,,,,,,
2622,,280959.9837197367,1353.2404584247502,1959.5745784071364,,,,,,,,,
2626,1095.132603591501,,,,,,,,,,,,
2719,,269730.4147954126,1273.9799453042356,1752.1838185184438,,,,,,,,,
2723,,269267.3397882241,1270.71147053638,1744.6951208755352,,,,,,,,,
2727,1055.5898093523708,,,,,,,,,,,,
2800,,260353.1458998432,1222.7121297636863,1600.5376912495549,260353.1458998432,,,,,,,,
2820,,257740.8833900521,1210.2447685240256,1563.0942030350136,259454.93154973362,,,,,,,,
2824,,257218.43088809392,1207.7512962760936,1557.3693479825195,259275.2886797117,,,,,,,,
2828,1022.3861362417217,,,,,,,,,,,,
2921,,244548.95771560748,1150.687030498026,1418.5416129595367,254918.94908168056,,,,,,,,
2925,,244026.5052136492,1148.33386489893,1414.820277950188,254739.30621165864,,,,,,,,
2929,992.4850894038171,,,,,,,,,,,,
3022,,231357.0320411628,1101.5976915315543,1324.5779039734894,250382.96661362742,,,,,,,,
3026,,230834.57953920457,1099.6704266504253,1321.3890513652918,250203.3237436055,,,,,,,,
3030,967.618550345725,,,,,,,,,,,,
3123,,218165.1063667182,1061.2782669756934,1244.0593756165147,245846.98414557416,,,,,,,,
3127,,217642.65386475998,1059.6950851334364,1241.7506776616183,245667.34127555232,,,,,,,,
3131,945.7755208222075,,,,,,,,,,,,
3200,,208107.89570402275,1034.3015437749914,1199.6169399847513,242388.85889765262,,,,,,,,
3204,,207767.31228577025,1032.9101168512416,1197.3082420298542,242209.2160276306,,,,,,,,
3224,,206064.3951945077,1025.9529822324894,1185.7647522553702,231864.8644137436,,,,,,,,
3228,,205723.81177625514,1024.5615553087387,1183.6153398855793,229795.99409096612,,,,,,,,
3232,928.15794988143,,,,,,,,,,,,
3305,,199167.58097489417,1000.9940326153367,1142.239151767105,189970.24037750106,,,,,,,,
3325,,197464.66388363164,994.8725981495179,1131.492089918151,178250.1981973475,,,,,,,,
3329,,197124.08046537905,993.6483112563541,1129.7564460260835,175906.1897613167,,,,,,,,
3333,912.4995315934501,,,,,,,,,,,,
3406,,190567.84966401808,975.319698808534,1096.3453011037889,130784.02736772523,,,,,,,,
3426,,188864.93257275556,970.5590202506588,1087.6670816434528,119276.00007069849,,,,,,,,
3430,,188524.34915450297,969.6068845390836,1086.1673704413545,116974.39461129316,,,,,,,,
3434,898.0875633751734,,,,,,,,,,,,
3507,,181968.11835314202,953.6747606906048,1057.2979298009589,72668.48951774025,,,,,,,,
3527,,180265.20126187947,949.5365467039869,1049.7993737904667,65640.5839033743,,,,,,,,
3531,,179924.61784362688,948.7089039066636,1048.478607430475,64235.002780501105,,,,,,,,
3535,885.1655290198333,,,,,,,,,,,,
3600,,174049.55387877102,936.1620365676529,1025.6953877206222,39988.72841093864,,,,,,,,
3608,,173963.4172863556,934.7073273109564,1023.0538550006396,37177.56616519227,,,,,,,,
3628,,173748.07580531706,931.0705541692145,1016.4500232006822,33504.67854636797,,,,,,,,
3632,,173705.0075091093,930.3431995408661,1015.2989459718752,32770.101022603114,,,,,,,,
3636,873.9662528689051,,,,,,,,,,,,
3709,,172875.94280711084,918.3916583417413,993.1407093173423,18629.483690129528,,,,,,,,
3729,,172660.6013260723,915.2873619263846,987.3853231733073,16941.953773944875,,,,,,,,
3733,,172617.53302986463,914.6665026433128,986.3878732507002,16604.447790707938,,,,,,,,
3737,863.4210129823136,,,,,,,,,,,,
3810,,171788.46832786617,904.00097798198,967.1869622405125,10107.457613397024,,,,,,,,
3830,,171573.12684682757,901.2307118361788,962.1997126274771,9398.922707350393,,,,,,,,
3834,,171530.05855061987,900.6766586070186,961.3756427339872,9257.215726141072,,,,,,,,
3838,853.4239232176212,,,,,,,,,,,,
3911,,170700.99384862144,891.2391185801717,945.5122972843106,6529.356337861568,,,,,,,,
3931,,170485.6523675829,888.7878094822898,941.3919478168621,6126.340673405717,,,,,,,,
3935,,170442.58407137517,888.2975476627132,940.6645223094933,6045.737540514546,,,,,,,,
3939,844.4205629241425,,,,,,,,,,,,
4000,,169742.72425799986,881.2367185850236,928.8438578147486,4735.936631033028,,,,,,,,
4012,,169742.72425799986,879.9331809091418,926.6615812926416,4494.127232359515,,,,,,,,
4032,,169742.72425799986,877.7606181160062,923.0244537557971,4257.569086954959,,,,,,,,
4036,,169742.72425799986,877.3261055573792,922.3952060737648,4210.257457874048,,,,,,,,
4040,836.2241931004694,,,,,,,,,,,,
4113,,169742.72425799986,869.4989524312591,910.2821881946512,3299.508598066503,,,,,,,,
4133,,169742.72425799986,867.4659256452535,907.1359497844913,3164.088340515466,,,,,,,,
4137,,169742.72425799986,867.0593202880525,906.5915962566642,3137.0042890052587,,,,,,,,
4141,828.9357654496665,,,,,,,,,,,,
4214,,169742.72425799986,860.1145409297955,896.1127908459899,2615.6362974337676,,,,,,,,
4234,,169742.72425799986,858.310702135443,893.3910232068539,2529.54263702672,,,,,,,,
4238,,169742.72425799986,857.9499343765724,892.898009901791,2512.3239049453096,,,,,,,,
4242,822.093341369435,,,,,,,,,,,,
4315,,169742.72425799986,850.6466548484024,883.4075037793306,2180.863312378176,,,,,,,,
4335,,169742.72425799986,848.7496991268001,880.9424372540162,2122.736991923315,,,,,,,,
4339,,169742.72425799986,848.370307982479,880.5258118771493,2111.111727832343,,,,,,,,
4343,814.8736682740091,,,,,,,,,,,,
4400,,169742.72425799986,842.894890713943,874.172274879922,1933.8264504450171,,,,,,,,
4416,,169742.72425799986,841.4587156926879,872.5057733724527,1887.3253940811285,,,,,,,,
4436,,169742.72425799986,839.6634969161183,870.4226464881161,1849.0685292171934,,,,,,,,
4440,,169742.72425799986,839.3044531608044,870.0302335941336,1841.4171562444067,,,,,,,,
4444,809.4744826463674,,,,,,,,,,,,
4517,,169742.72425799986,833.0128981419816,862.4762853849584,1694.128226518258,,,,,,,,
4537,,169742.72425799986,831.378728007222,860.5142209150432,1666.4696012094594,,,,,,,,
4541,,169742.72425799986,831.0518939802705,860.133595051304,1660.9378761477,,,,,,,,
4545,804.3949593096811,,,,,,,,,,,,
4618,,169742.72425799986,825.239851786803,852.8065471743206,1554.452168708825,,,,,,,,
4638,,169742.72425799986,823.7302304378503,850.9034178556238,1531.614201112063,,,,,,,,
4642,,169742.72425799986,823.4283061680605,850.5390734498994,1527.0466075927116,,,,,,,,
4646,799.15166675179,,,,,,,,,,,,
4719,,169742.72425799986,818.1372542542191,843.5254436397071,1439.1204323451775,,,,,,,,
4739,,169742.72425799986,816.762955055819,841.7037216110859,1421.4118203909866,,,,,,,,
4743,,169742.72425799986,816.4880952161387,841.3949422805479,1417.8700980001483,,,,,,,,
4747,794.17315346037,,,,,,,,,,,,
4800,,169742.72425799986,812.8433785631132,836.994836820373,1367.4005539307016,,,,,,,,
4820,,169742.72425799986,811.5645306146831,835.4509401676801,1349.6919419765109,,,,,,,,
4840,,169742.72425799986,810.2856826662528,833.9070435149874,1335.2975752014477,,,,,,,,
4844,,169742.72425799986,810.0299130765675,833.6196015861342,1332.4187018464345,,,,,,,,
4848,790.020867961189,,,,,,,,,,,,
4921,,169742.72425799986,805.2285274173363,828.0863444557006,1277.0003897624422,,,,,,,,
4941,,169742.72425799986,803.9814142590945,826.6491348114326,1264.7441472903831,,,,,,,,
4945,,169742.72425799986,803.731991627446,826.3673808584708,1262.2928987959715,,,,,,,,
4949,786.1792736355176,,,,,,,,,,,,
5022,,169742.72425799986,799.8923332436531,820.9436172639633,1215.1063652785442,,,,,,,,
5042,,169742.72425799986,798.8950193777326,819.5348474991562,1204.1816786761756,,,,,,,,
5046,,169742.72425799986,798.6955566045488,819.2719642810536,1201.9967413557015,,,,,,,,
5050,782.8125365617645,,,,,,,,,,,,
5123,,169742.72425799986,795.1225420295548,814.2114623325816,1159.9366979365827,,,,,,,,
5143,,169742.72425799986,794.1944862957897,812.897046242069,1150.3901614595143,,,,,,,,
5147,,169742.72425799986,794.0088751490367,812.6661151613122,1148.4808541641003,,,,,,,,
5151,779.6849007445784,,,,,,,,,,,,
5200,,169742.72425799986,791.9326376610161,809.6062783412831,1123.182532499869,,,,,,,,
5224,,169742.72425799986,790.9924546475726,808.2206918567422,1111.7266887273865,,,,,,,,
5244,,169742.72425799986,790.2089688030366,807.0660364529581,1103.6582971617286,,,,,,,,
5248,,169742.72425799986,790.0522716341294,806.8464575523675,1102.0446188485969,,,,,,,,
5252,776.8763837099862,,,,,,,,,,,,
5325,,169742.72425799986,787.2810076748007,802.6195637160022,1070.981311320812,,,,,,,,
5345,,169742.72425799986,786.5611988541958,801.5216692130508,1064.1305608503767,,,,,,,,
5349,,169742.72425799986,786.4172370900749,801.3169186497074,1062.7604107562897,,,,,,,,
5353,774.4820525082198,,,,,,,,,,,,
5426,,169742.72425799986,783.7189162073691,797.3754703053495,1036.385021445113,,,,,,,,
5446,,169742.72425799986,783.0180536404329,796.351717488633,1030.409013403111,,,,,,,,
5450,,169742.72425799986,782.8778811270454,796.1660851413237,1029.2138117947104,,,,,,,,
5454,772.1300266539381,,,,,,,,,,,,
5527,,169742.72425799986,780.5273499288393,792.592662455617,1006.2061808330027,,,,,,,,
5547,,169742.72425799986,779.9168223448899,791.6645007190699,1001.3106813052448,,,,,,,,
5551,,169742.72425799986,779.7947168280998,791.4840967853104,1000.331581399693,,,,,,,,
5555,770.0714871348036,,,,,,,,,,,,
5600,,169742.72425799986,778.3316165792064,789.2741485967609,988.3376075566862,,,,,,,,
5628,,169742.72425799986,777.4955592941237,788.0113210604464,981.4839082178255,,,,,,,,
5648,,169742.72425799986,776.8983755190652,787.1093013916507,977.1877598204279,,,,,,,,
5652,,169742.72425799986,776.7789387640535,786.9469234075624,976.3285301409486,,,,,,,,
5656,767.946094071508,,,,,,,,,,,,
5729,,169742.72425799986,774.5123997209798,783.8211472138645,959.7883588109693,,,,,,,,
5749,,169742.72425799986,773.9236882812204,783.0092572934233,955.8733847857372,,,,,,,,
5753,,169742.72425799986,773.805945993269,782.8641201906784,955.0903899806908,,,,,,,,
5757,766.0733987913051,,,,,,,,,,,,
5830,,169742.72425799986,771.9154708328285,780.0702309628412,940.0177399835475,,,,,,,,
5850,,169742.72425799986,771.4244383236235,779.3445454491168,936.607786943086,,,,,,,,
5854,,169742.72425799986,771.3262318217825,779.2246837656768,935.9257963349941,,,,,,,,
5858,764.2028220212561,,,,,,,,,,,,
5931,,169742.72425799986,769.528720564013,776.9173463594451,922.7974771292181,,,,,,,,
5951,,169742.72425799986,769.0618345230339,776.3180379422417,919.7732466961996,,,,,,,,
5955,,169742.72425799986,768.968457314838,776.2025744121067,919.1684006095962,,,,,,,,
5959,762.4409740368928,,,,,,,,,,,,
6000,,169742.72425799986,767.9997012309714,774.9036096980853,912.3638821353056,,,,,,,,
6032,,169742.72425799986,767.3108080157773,773.9799014570036,907.5251134424765,,,,,,,,
6052,,169742.72425799986,766.8802497562808,773.4025838063275,904.5628017138771,,,,,,,,
6056,,169742.72425799986,766.7941381043815,773.2858401552954,903.9703393681573,,,,,,,,
6060,760.6395786585166,,,,,,,,,,,,
6133,,169742.72425799986,765.2095673689878,771.0385248729343,892.5654392130488,,,,,,,,
6153,,169742.72425799986,764.7979905546,770.4548066177751,890.0149206092059,,,,,,,,
6157,,169742.72425799986,764.7156751917216,770.3550346212401,889.5048168884371,,,,,,,,
6161,758.9462882488247,,,,,,,,,,,,
6234,,169742.72425799986,763.2888280837689,768.4344236879389,879.6853202636416,,,,,,,,
6254,,169742.72425799986,762.918218445339,767.9355637052632,877.3461601714401,,,,,,,,
6258,,169742.72425799986,762.8440965176537,767.8449015481862,876.8783281529994,,,,,,,,
6262,757.1664144572226,,,,,,,,,,,,
6335,,169742.72425799986,761.4802867511897,766.0996550244532,867.8725617980218,,,,,,,,
6355,,169742.72425799986,761.1260504482121,765.6463442390682,865.6930743442089,,,,,,,,
6359,,169742.72425799986,761.0552031876166,765.5613462830202,865.2571768534463,,,,,,,,
6363,755.7055677000573,,,,,,,,,,,,
6400,,169742.72425799986,760.3979181774927,764.6901172335312,860.7892275731297,,,,,,,,
6436,,169742.72425799986,759.8207898759201,763.9251356291015,856.8661501562659,,,,,,,,
6456,,169742.72425799986,759.5001630417136,763.5001458488629,854.80739505586,,,,,,,,
6460,,169742.72425799986,759.4360376748721,763.4166609606386,854.3956440357788,,,,,,,,
6464,754.1690717862814,,,,,,,,,,,,
6537,,169742.72425799986,758.0790477339798,761.809576862323,846.4694368992147,,,,,,,,
6557,,169742.72425799986,757.7265828142679,761.3921524212024,844.4640579259681,,,,,,,,
6561,,169742.72425799986,757.6560898303251,761.3117685980088,844.0629821313186,,,,,,,,
6565,752.9295784014648,,,,,,,,,,,,
6638,,169742.72425799986,756.3993078625682,759.7643800015352,836.3422730843196,,,,,,,,
6658,,169742.72425799986,756.0728709878261,759.3624608855681,834.5669875956125,,,,,,,,
6662,,169742.72425799986,756.0075836128776,759.2937674810737,834.2119304978711,,,,,,,,
6666,751.6628682165037,,,,,,,,,,,,
6739,,169742.72425799986,754.7232433452258,757.9714194445581,827.377081366349,,,,,,,,
6759,,169742.72425799986,754.3896484705114,757.6279524220865,825.7468161858434,,,,,,,,
6763,,169742.72425799986,754.3229294955682,757.5541308421874,825.4207631497421,,,,,,,,
6767,750.3703219605288,,,,,,,,,,,,
6800,,169742.72425799986,753.7656842445632,756.871281228118,822.4047725658071,,,,,,,,
6840,,169742.72425799986,753.163256946179,756.1330654291247,819.1442422047959,,,,,,,,
6860,,169742.72425799986,752.8620432969869,755.7639575296281,817.6557568638871,,,,,,,,
6864,,169742.72425799986,752.8018005671486,755.6987091024987,817.358059795705,,,,,,,,
6868,749.0729974684739,,,,,,,,,,,,
6941,,169742.72425799986,751.612304493936,754.4426768802543,811.6273912332051,,,,,,,,
6961,,169742.72425799986,751.3033444749195,754.1164347446065,810.2512262288801,,,,,,,,
6965,,169742.72425799986,751.2415524711164,754.0538535724303,809.9759932280149,,,,,,,,
6969,747.8836744507431,,,,,,,,,,,,
7042,,169742.72425799986,750.0820641830505,752.8491660080359,804.6777579613621,,,,,,,,
7062,,169742.72425799986,749.7808983939425,752.5362601471544,803.3725414938214,,,,,,,,
7066,,169742.72425799986,749.7206652361208,752.4747062663242,803.1114982003131,,,,,,,,
7070,746.7463087288634,,,,,,,,,,,,
7143,,169742.72425799986,748.7534341468198,751.2897940603427,798.0864148002806,,,,,,,,
7163,,169742.72425799986,748.5022052924559,750.9820246561918,796.9574448893658,,,,,,,,
7167,,169742.72425799986,748.451959521583,750.9242966368574,796.7316509071829,,,,,,,,
7171,745.6315241812372,,,,,,,,,,,,
7200,,169742.72425799986,748.099168829776,750.4480404773477,794.8688505541738,,,,,,,,
7244,,169742.72425799986,747.6287812407,749.8130322646688,792.3851167501617,,,,,,,,
7264,,169742.72425799986,747.4149687002107,749.5243921679961,791.4078679992881,,,,,,,,
7268,,169742.72425799986,747.372206192113,749.4743130155506,791.2124182491134,,,,,,,,
7272,744.5380740364047,,,,,,,,,,,,
7345,,169742.72425799986,746.5956464912377,748.5102893309734,787.450010558251,,,,,,,,
7365,,169742.72425799986,746.3939426728284,748.2598935687457,786.6063810837555,,,,,,,,
7369,,169742.72425799986,746.3536019091464,748.214775884686,786.4376551888564,,,,,,,,
7373,743.6392103675295,,,,,,,,,,,,
7446,,169742.72425799986,745.5380055858136,747.3462604665384,783.1896817120488,,,,,,,,
7466,,169742.72425799986,745.3261623849482,747.1206720462403,782.4037546159409,,,,,,,,
7470,,169742.72425799986,745.2837937447746,747.0788733341416,782.2465691967194,,,,,,,,
7474,742.8359307633963,,,,,,,,,,,,
7547,,169742.72425799986,744.5996047850072,746.27424812624,779.2207498767042,,,,,,,,
7567,,169742.72425799986,744.4218933668858,746.065254565746,778.4236296589407,,,,,,,,
7571,,169742.72425799986,744.3863510832612,746.0213473508269,778.2642056153879,,,,,,,,
7575,741.9696832876623,,,,,,,,,,,,
7600,,169742.72425799986,744.1577660892785,745.7030200426635,777.1083812996301,169742.72425799986,,,,,,,
7648,,169742.72425799986,743.7794185130307,745.1761334636338,775.1952927769968,151308.6296896364,,,,,,,
7668,,169742.72425799986,743.6217736895944,744.9565973890385,774.5232901057879,143627.7569528183,,,,,,,
7672,,169742.72425799986,743.5902447249069,744.9177928300477,774.3888895715457,142091.58240545465,,,,,,,
7676,741.1830998009966,,,,,,,,,,,,
7749,,169742.72425799986,742.9861957868346,744.1708050694806,771.8016792873905,112520.22236870494,,,,,,,
7769,,169742.72425799986,742.8292999587638,743.9767822745282,771.1974391471076,104839.34963188678,,,,,,,
7773,,169742.72425799986,742.7979207931495,743.9418741199594,771.0765911190513,103303.17508452317,,,,,,,
7777,740.524042244355,,,,,,,,,,,,
7850,,169742.72425799986,742.2370504167437,743.2698921445086,768.7502665789626,73731.81504777343,,,,,,,
7870,,169742.72425799986,742.0913697994954,743.0953513716642,768.1527247577276,66050.94231095532,,,,,,,
7874,,169742.72425799986,742.0622336760458,743.0592105256469,768.0332163934805,64514.76776359171,,,,,,,
7878,739.854867357651,,,,,,,,,,,,
7951,,169742.72425799986,741.5020790938596,742.3634992398216,765.7326803817261,34943.407726841964,,,,,,,
7971,,169742.72425799986,741.3565843971877,742.1827950097373,765.1566649988292,27262.534990023865,,,,,,,
7975,,169742.72425799986,741.3274854578535,742.1474164859528,765.0414619222498,25726.36044266025,,,,,,,
7979,739.3549142602521,,,,,,,,,,,,
8000,,169742.72425799986,741.1844598610571,741.9263007123029,764.3214426936285,16125.269521637598,,,,,,,
8004,,169742.72425799986,741.1615757655698,741.8909221885189,764.2062396170493,14589.094974273989,,,,,,,
8052,,169742.72425799986,740.8869666197207,741.4663799031104,762.8238026980963,11933.51088361369,,,,,,,
8072,,169742.72425799986,740.7725461422838,741.2894872841899,762.270634423651,10827.01751250524,,,,,,,
8076,,169742.72425799986,740.749662046796,741.2609474719663,762.160000768762,10605.71883828355,,,,,,,
8080,738.8662015957664,,,,,,,,,,,,
8105,,169742.72425799986,740.5851093088775,741.0540338333456,761.3579067708166,9001.303450176289,,,,,,,
8153,,169742.72425799986,740.3127461564599,740.7115560866622,760.0303029121487,6686.578004646022,,,,,,,
8173,,169742.72425799986,740.1992615096192,740.5688570255438,759.5184667156404,5722.109069008409,,,,,,,
8177,,169742.72425799986,740.1765645802515,740.540767581598,759.4160994763386,5529.215281880884,,,,,,,
8181,738.4050982813163,,,,,,,,,,,,
8206,,169742.72425799986,740.0029075440372,740.3371191129901,758.673936991402,4130.735325206347,,,,,,,
8254,,169742.72425799986,739.7154752082345,740.000045785639,757.4455301197828,3534.1192814667993,,,,,,,
8274,,169742.72425799986,739.5957117349832,739.8595985659092,756.9410163831276,3285.529263241989,,,,,,,
8278,,169742.72425799986,739.5717590403332,739.8338342961949,756.8401136357966,3235.811259597027,,,,,,,
8282,737.9539866168682,,,,,,,,,,,,
8307,,169742.72425799986,739.4165100551363,739.6470433407674,756.1085687176462,2875.3557331710526,,,,,,,
8355,,169742.72425799986,739.1595462175699,739.3378721041969,754.8977357496743,2586.0699325628034,,,,,,,
8375,,169742.72425799986,739.0524779519176,739.2090507556258,754.4394301909351,2465.5341823093668,,,,,,,
8379,,169742.72425799986,739.0310642987871,739.1824801042636,754.3477690791872,2441.4270322586804,,,,,,,
8383,737.5130137449273,,,,,,,,,,,,
8400,,169742.72425799986,738.9097796440386,739.0429841846125,753.8665482425108,2314.8644944925704,,,,,,,
8408,,169742.72425799986,738.8635759660392,738.9898428818881,753.6832260190153,2266.6501943911967,,,,,,,
8456,,169742.72425799986,738.5863538980427,738.6709950655419,752.5832926780406,2107.3370038906914,,,,,,,
8476,,169742.72425799986,738.4708447030445,738.5381418087312,752.1281845700257,2040.956507848815,,,,,,,
8480,,169742.72425799986,738.4477428640447,738.5146732752667,752.0371629484232,2027.680408640439,,,,,,,
8484,737.106081196442,,,,,,,,,,,,
8509,,169742.72425799986,738.2839552583297,738.3445264076505,751.3772561918017,1931.4286893797166,,,,,,,
8557,,169742.72425799986,738.0128585316296,738.0629040060782,750.284996732566,1814.3176492277564,,,,,,,
8577,,169742.72425799986,737.8999015621712,737.9455613387568,749.8739884826964,1765.5213824977725,,,,,,,
8581,,169742.72425799986,737.8773101682796,737.9262734502167,749.791786832722,1755.7621291517758,,,,,,,
8585,736.7769805797438,,,,,,,,,,,,
8610,,169742.72425799986,737.7656157967936,737.7864362583023,749.1958248704103,1685.0075423932994,,,,,,,
8658,,169742.72425799986,737.5807423543348,737.554981595823,748.2094050707221,1600.3561357212293,,,,,,,
8678,,169742.72425799986,737.5037117533101,737.4585421531233,747.7982153049988,1565.0847162745329,,,,,,,
8682,,169742.72425799986,737.4883056331054,737.4400002490116,747.7159773518543,1558.030432385194,,,,,,,
8686,736.4247625806453,,,,,,,,,,,,
8711,,169742.72425799986,737.3722697622669,737.3055714442,747.1197521915559,1506.886874187485,,,,,,,
8759,,169742.72425799986,737.1802103898453,737.0830685948573,746.1328967538201,1444.4506788701308,,,,,,,
8779,,169742.72425799986,737.1001856513362,736.9903590742974,745.7070024189796,1418.4355974878997,,,,,,,
8783,,169742.72425799986,737.0841807036344,736.9717068838027,745.6218235520115,1413.2325812114534,,,,,,,
8787,736.080902422965,,,,,,,,,,,,
8800,,169742.72425799986,737.0223002373863,736.8924350742003,745.2598133673971,1391.1197620365565,,,,,,,
8812,,169742.72425799986,736.9786199082697,736.8364785027159,745.0042767664928,1375.510713207218,,,,,,,
8860,,169742.72425799986,736.8038985918032,736.612652216779,743.9821303628756,1330.1197994390686,,,,,,,
8880,,169742.72425799986,736.7310980432761,736.5193912643051,743.6041156938267,1311.2069187023399,,,,,,,
8884,,169742.72425799986,736.7165379335702,736.504595648466,743.5285127600173,1307.424342554994,,,,,,,
8888,735.8451580031335,,,,,,,,,,,,
8913,,169742.72425799986,736.6243845922131,736.3973274336314,742.9803914898968,1280.0006654867366,,,,,,,
8961,,169742.72425799986,736.4718549237598,736.219780043561,742.0731562841798,1243.3621904331603,,,,,,,
8981,,169742.72425799986,736.4083008952375,736.1458019643646,741.7090528578634,1228.0961591608366,,,,,,,
8985,,169742.72425799986,736.3955900895334,736.129559926935,741.6362321726004,1225.0429529063724,,,,,,,
8989,735.5948303578299,,,,,,,,,,,,
9014,,169742.72425799986,736.3221244121955,736.0118051555675,741.1082822044416,1202.907207561503,,,,,,,
9062,,169742.72425799986,736.2005260497053,735.8169007064076,740.2344339812825,1172.2071198485971,,,,,,,
9082,,169742.72425799986,736.1498600653347,735.7356905192584,739.9198726277556,1159.415416634886,,,,,,,
9086,,169742.72425799986,736.1397268684605,735.7214624999837,739.8569603570501,1156.8570759921436,,,,,,,
9090,735.3555304927448,,,,,,,,,,,,
9115,,169742.72425799986,736.0772521723505,735.6183093602411,739.4008463944359,1138.3091063322631,,,,,,,
9163,,169742.72425799986,735.9738457787892,735.4475731289441,738.6458991459706,1113.0555160269082,,,,,,,
9183,,169742.72425799986,735.9307597814717,735.3764330325698,738.3443756156006,1102.5331867330115,,,,,,,
9187,,169742.72425799986,735.9221425820081,735.3636615208624,738.2840709095263,1100.4287208742314,,,,,,,
9191,735.1452578475473,,,,,,,,,,,,
9200,,169742.72425799986,735.898438175788,735.3221541078127,738.0880806147854,1093.589206833198,,,,,,,
9216,,169742.72425799986,735.8692635219793,735.2710680609823,737.8468617904894,1085.1713433980797,,,,,,,
9264,,169742.72425799986,735.781739560551,735.1178099204926,737.1232053176005,1064.6834501121987,,,,,,,
9284,,169742.72425799986,735.74527124329,735.0539523619545,736.8474870445666,1056.1468279097483,,,,,,,
9288,,169742.72425799986,735.7379775798377,735.039097104236,736.7923433899597,1054.4395034692584,,,,,,,
9292,734.9782785258743,,,,,,,,,,,,
