,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
1814,,1961577127326.5596,1410402726435.3079,1404648410815.0967,,,,,,,,,
1818,1427671121102.7498,,,,,,,,,,,,
1911,,1922347296356.2478,1407942544684.0076,1391782064002.1816,,,,,,,,,
1915,,1920729571367.7812,1407841093890.1396,1391446230121.1543,,,,,,,,,
1919,1427295185678.335,,,,,,,,,,,,
2000,,1886352915362.8691,1406758495398.417,1384309760149.3218,,,,,,,,,
2012,,1879735357673.722,1406605657964.292,1383302258506.2397,,,,,,,,,
2016,,1877529505110.6726,1406554712152.9165,1383106284482.1748,,,,,,,,,
2020,1426999911122.3486,,,,,,,,,,,,
2113,,1824037580456.7278,1405799612630.9316,1378353914398.6055,,,,,,,,,
2117,,1821831727893.6782,1405768474506.3135,1378188511176.7402,,,,,,,,,
2121,1426804349354.124,,,,,,,,,,,,
2214,,1768339803239.7334,1405312468087.1814,1374177483046.496,,,,,,,,,
2218,,1766133950676.6843,1405293663698.764,1374065013062.4663,,,,,,,,,
2222,1426669589576.8708,,,,,,,,,,,,
2315,,1712642026022.7388,1404971268417.8203,1371337615949.7383,,,,,,,,,
2319,,1710436173459.6904,1404957973767.06,1371289578168.6948,,,,,,,,,
2323,1426565054451.2632,,,,,,,,,,,,
2400,,1665767659057.9421,1404742634463.6099,1370316813102.5579,,,,,,,,,
2416,,1654148732142.4753,1404700098304.9033,1370124661978.383,,,,,,,,,
2420,,1651244000413.6086,1404689464265.2273,1370094075507.4932,,,,,,,,,
2424,1426491334583.64,,,,,,,,,,,,
2517,,1580804255988.5906,1404485626009.438,1369352353588.4229,,,,,,,,,
2521,,1577899524259.724,1404477220308.1685,1369335019902.1553,,,,,,,,,
2525,1426441223125.1243,,,,,,,,,,,,
2618,,1507459779834.706,1404353223798.7908,1368914678010.1428,,,,,,,,,
2622,,1504555048105.839,1404348110540.672,1368900436070.7566,,,,,,,,,
2626,1426383256365.4111,,,,,,,,,,,,
2719,,1434115303680.8215,1404252170791.7075,1368555069040.6367,,,,,,,,,
2723,,1431210571951.9543,1404248214513.3994,1368542175024.6243,,,,,,,,,
2727,1426342831230.0906,,,,,,,,,,,,
2800,,1375294486171.2703,1404190873103.4282,1368293965216.3853,1375294486171.2703,,,,,,,,
2820,,1358531419590.6504,1404175979230.7085,1368229495136.3228,1371590843989.5137,,,,,,,,
2824,,1355178806274.5256,1404173000456.1643,1368223144113.283,1370850115553.162,,,,,,,,
2828,1426316903412.606,,,,,,,,,,,,
2921,,1273877933358.5164,1404117566770.2004,1368069131804.5566,1352887450971.641,,,,,,,,
2925,,1270525320042.3926,1404115280845.0059,1368063303703.016,1352146722535.2898,,,,,,,,
2929,1426299678365.3872,,,,,,,,,,,,
3022,,1189224447126.383,1404073155117.141,1367921972240.65,1334184057953.7686,,,,,,,,
3026,,1185871833810.2588,1404071417973.724,1367917910542.0315,1333443329517.4167,,,,,,,,
3030,1426283868139.576,,,,,,,,,,,,
3123,,1104570960894.2498,1404039382157.834,1367819414350.5376,1315480664935.896,,,,,,,,
3127,,1101218347578.1257,1404038061093.2607,1367816557947.5244,1314739936499.545,,,,,,,,
3131,1426268671458.7234,,,,,,,,,,,,
3200,,1040033154558.8611,1404018436903.0754,1367764428592.5417,1301221642536.1323,,,,,,,,
3204,,1037891782461.1868,1404017361604.9836,1367761572189.529,1300480914099.7805,,,,,,,,
3224,,1027184921972.8147,1404011985114.522,1367747290174.4656,1277612409656.0544,,,,,,,,
3228,,1025043549875.1405,1404010909816.4294,1367744877306.6584,1273038708767.309,,,,,,,,
3232,1426254417015.1436,,,,,,,,,,,,
3305,,983822136994.9069,1403996139863.9946,1367698429601.3809,1184994966658.9634,,,,,,,,
3325,,973115276506.5348,1403992303512.7124,1367686365262.3481,1163903838231.8147,,,,,,,,
3329,,970973904408.8606,1403991536242.4565,1367684637486.2236,1159685612546.3853,,,,,,,,
3333,1426235663750.6838,,,,,,,,,,,,
3406,,929752491528.6283,1403978189868.9016,1367651377795.8318,1078484768101.862,,,,,,,,
3426,,919045631040.256,1403974723278.3682,1367642738915.2107,1062127980697.9176,,,,,,,,
3430,,916904258942.5813,1403974029960.2617,1367641418157.0325,1058856623217.1285,,,,,,,,
3434,1426207000276.8232,,,,,,,,,,,,
3507,,875682846062.3484,1403960801650.2954,1367615993562.0957,995882991711.9418,,,,,,,,
3527,,864975985573.9762,1403957365725.6284,1367609389771.2034,987348258580.9368,,,,,,,,
3531,,862834613476.3014,1403956678540.6953,1367607771817.2073,985641311954.7355,,,,,,,,
3535,1426164329222.32,,,,,,,,,,,,
3600,,825895944791.4178,1403943301883.9048,1367579862110.7705,956196482652.7681,,,,,,,,
3608,,824530586818.4215,1403941750967.175,1367576626202.7778,952782589400.3657,,,,,,,,
3628,,821117191885.9307,1403937873675.351,1367568536432.7961,947784564674.3749,,,,,,,,
3632,,820434512899.4324,1403937098216.9863,1367567144282.8596,946784959729.1765,,,,,,,,
3636,1426091352595.9468,,,,,,,,,,,,
3709,,807292942409.3422,1403918391049.8032,1367540345396.5806,927542564534.1106,,,,,,,,
3729,,803879547476.8514,1403913532045.34,1367533384646.8975,924543874784.2795,,,,,,,,
3733,,803196868490.3531,1403912560244.4468,1367532488687.2102,923944136834.3131,,,,,,,,
3737,1425968092066.9832,,,,,,,,,,,,
3810,,790055298000.2632,1403880608276.052,1367515241463.223,912399181297.4633,,,,,,,,
3830,,786641903067.7723,1403872309063.4817,1367510761664.7844,910610522302.6975,,,,,,,,
3834,,785959224081.2739,1403870649220.9683,1367509847573.6604,910252790503.7446,,,,,,,,
3838,1425730757196.0393,,,,,,,,,,,,
3911,,772817653591.184,1403813287087.8013,1367492251319.5227,903366453373.8969,,,,,,,,
3931,,769404258658.6931,1403798387832.4333,1367487680863.9026,902190728301.9918,,,,,,,,
3935,,768721579672.195,1403795407981.3596,1367486575407.1582,901955583287.611,,,,,,,,
3939,1425326838591.4282,,,,,,,,,,,,
4000,,757628046141.5992,1403709329546.635,1367468611735.0654,898134476803.9211,,,,,,,,
4012,,757593930967.2222,1403693438143.3008,1367465295364.833,897429041760.7784,,,,,,,,
4032,,757537072343.2605,1403666952471.0774,1367459768081.1116,896656349395.244,,,,,,,,
4036,,757525700618.4681,1403661655336.6326,1367458364744.9517,896501810922.1372,,,,,,,,
4040,1424776924692.002,,,,,,,,,,,,
4113,,757306794916.2156,1403489606744.4958,1367431350523.8682,893526945314.8292,,,,,,,,
4133,,757249936292.2539,1403444918798.4868,1367424333843.0674,892950640444.9233,,,,,,,,
4137,,757238564567.4615,1403435981209.2847,1367420049733.712,892835379470.9419,,,,,,,,
4141,1424416198595.2837,,,,,,,,,,,,
4214,,757019658865.2091,1403146773264.906,1367337580628.617,890616605721.8035,,,,,,,,
4234,,756962800241.2473,1403071654318.3135,1367316160081.839,890325494601.7695,,,,,,,,
4238,,756951428516.455,1403056630528.995,1367311768927.1582,890267272377.7627,,,,,,,,
4242,1423912286856.0903,,,,,,,,,,,,
4315,,756732522814.2024,1402740604108.0427,1367227239199.555,889146494565.6317,,,,,,,,
4335,,756675664190.2407,1402658519323.3792,1367205283426.1514,888950960063.263,,,,,,,,
4339,,756664292465.4485,1402642102366.4468,1367192505526.4346,888911853162.7892,,,,,,,,
4343,1423412641787.2065,,,,,,,,,,,,
4400,,756490873662.3651,1402486733187.0334,1366997642555.7502,888315472930.5647,,,,,,,,
4416,,756490873662.3651,1402445980615.3838,1366946530956.8816,888159045328.6692,,,,,,,,
4436,,756490873662.3651,1402395039900.8223,1366882641458.2966,888031141321.1528,,,,,,,,
4440,,756490873662.3651,1402384851757.9102,1366860446155.6113,888005560519.65,,,,,,,,
4444,1423138489171.749,,,,,,,,,,,,
4517,,756490873662.3651,1402084044698.4075,1366433186578.9175,887513130090.7104,,,,,,,,
4537,,756490873662.3651,1402005912994.641,1366322210065.4902,887442256709.8383,,,,,,,,
4541,,756490873662.3651,1401990286653.8882,1366298636728.4673,887428082033.6636,,,,,,,,
4545,1422890634310.2017,,,,,,,,,,,,
4618,,756490873662.3651,1401605895250.9053,1365844849990.7712,887155219517.3076,,,,,,,,
4638,,756490873662.3651,1401506053328.0525,1365726983305.6562,887111533154.4694,,,,,,,,
4642,,756490873662.3651,1401486084943.4824,1365721328961.9998,887102795881.9019,,,,,,,,
4646,1422739271915.679,,,,,,,,,,,,
4719,,756490873662.3651,1401227313275.6716,1365612482846.6143,886934603384.9758,,,,,,,,
4739,,756490873662.3651,1401160099855.4614,1365584211128.332,886896084822.938,,,,,,,,
4743,,756490873662.3651,1401146657171.419,1365576126923.3865,886888381110.5303,,,,,,,,
4747,1422604275742.272,,,,,,,,,,,,
4800,,756490873662.3651,1401032883683.5974,1365460927002.9075,886778603208.7227,,,,,,,,
4820,,756490873662.3651,1400992963161.554,1365420505978.178,886740084646.6842,,,,,,,,
4840,,756490873662.3651,1400953042639.5112,1365380084953.449,886715613175.6486,,,,,,,,
4844,,756490873662.3651,1400945058535.1028,1365373761388.1687,886710718881.4415,,,,,,,,
4848,1422490920544.6104,,,,,,,,,,,,
4921,,756490873662.3651,1400777090688.618,1365252032756.528,886616503717.9528,,,,,,,,
4941,,756490873662.3651,1400733462676.544,1365220414930.1282,886597131373.4432,,,,,,,,
4945,,756490873662.3651,1400724737074.1292,1365212267367.6917,886593256904.5409,,,,,,,,
4949,1422278755474.0715,,,,,,,,,,,,
5022,,756490873662.3651,1400567670981.0999,1365055426790.7932,886518673378.1764,,,,,,,,
5042,,756490873662.3651,1400526874593.2998,1365014688978.6116,886500570249.7766,,,,,,,,
5046,,756490873662.3651,1400518715315.7402,1365002402022.4612,886496949624.0966,,,,,,,,
5050,1422095314400.5134,,,,,,,,,,,,
5123,,756490873662.3651,1400352861115.8696,1364765878116.5786,886427252579.7566,,,,,,,,
5143,,756490873662.3651,1400309782102.9158,1364704443335.8293,886411213471.8861,,,,,,,,
5147,,756490873662.3651,1400301166300.3257,1364690163203.8787,886408005650.3121,,,,,,,,
5151,1421889240149.5269,,,,,,,,,,,,
5200,,756490873662.3651,1400104323760.4807,1364500951455.5298,886365502014.4564,,,,,,,,
5224,,756490873662.3651,1400015187516.0225,1364415270663.825,886346255085.0122,,,,,,,,
5244,,756490873662.3651,1399940907312.307,1364343870004.0713,886336239101.2394,,,,,,,,
5248,,756490873662.3651,1399926051271.5645,1364333114635.8093,886334235904.4847,,,,,,,,
5252,1421752784922.7966,,,,,,,,,,,,
5325,,756490873662.3651,1399662505690.9924,1364126073796.7627,886295674366.9597,,,,,,,,
5345,,756490873662.3651,1399594052293.442,1364072296955.4521,886288785010.288,,,,,,,,
5349,,756490873662.3651,1399580361613.9314,1364061001321.4768,886287407138.9535,,,,,,,,
5353,1421146325512.3093,,,,,,,,,,,,
5426,,756490873662.3651,1399070290892.0293,1363843560367.4482,886260883115.7668,,,,,,,,
5446,,756490873662.3651,1398937804990.2368,1363787082197.5706,886255009897.0262,,,,,,,,
5450,,756490873662.3651,1398911307809.8784,1363774829084.372,886253835253.2778,,,,,,,,
5454,1420483778594.8674,,,,,,,,,,,,
5527,,756490873662.3651,1398454900650.6274,1363538956655.297,886231223361.1245,,,,,,,,
5547,,756490873662.3651,1398336353336.537,1363477691089.3037,886227332007.6201,,,,,,,,
5551,,756490873662.3651,1398312643873.7188,1363468257797.4028,886226553736.919,,,,,,,,
5555,1419368696551.045,,,,,,,,,,,,
5600,,756490873662.3651,1397618416025.6743,1363352699971.6143,886217019920.8333,,,,,,,,
5628,,756490873662.3651,1397221714398.2205,1363286666928.3066,886211572025.9272,,,,,,,,
5648,,756490873662.3651,1396938356092.8967,1363239500468.8015,886208402743.3467,,,,,,,,
5652,,756490873662.3651,1396881684431.8318,1363218671900.027,886207768886.8304,,,,,,,,
5656,1414880417092.9875,,,,,,,,,,,,
5729,,756490873662.3651,1395925351760.204,1362817721951.1218,886195567148.8949,,,,,,,,
5749,,756490873662.3651,1395676953663.6772,1362713579107.2507,886193409128.77,,,,,,,,
5753,,756490873662.3651,1395627274044.3728,1362684961865.462,886192977524.7454,,,,,,,,
5757,1407511330566.4646,,,,,,,,,,,,
5830,,756490873662.3651,1394959768020.2092,1362134079961.0383,886184669147.2662,,,,,,,,
5850,,756490873662.3651,1394786389832.1145,1361990993752.098,886182771036.1909,,,,,,,,
5854,,756490873662.3651,1394751714194.496,1361956492421.959,886182391413.976,,,,,,,,
5858,1395840735062.1865,,,,,,,,,,,,
5931,,756490873662.3651,1394036704496.1646,1361292341816.7776,886175083686.336,,,,,,,,
5951,,756490873662.3651,1393850987691.403,1361119835166.0815,886172863530.0364,,,,,,,,
5955,,756490873662.3651,1393813844330.451,1361079361358.1682,886172419498.7761,,,,,,,,
5959,1384322306916.9978,,,,,,,,,,,,
6000,,756490873662.3651,1392481307209.41,1360624031019.144,886167424147.1016,,,,,,,,
6032,,756490873662.3651,1391533725256.67,1360300240555.838,886163871897.0211,,,,,,,,
6052,,756490873662.3651,1390941486536.207,1360097871516.2715,886161484895.4369,,,,,,,,
6056,,756490873662.3651,1390823038792.1143,1359992101033.422,886161007495.1195,,,,,,,,
6060,1369851276392.7805,,,,,,,,,,,,
6133,,756490873662.3651,1386088005151.3271,1357956019238.5757,886151817539.0183,,,,,,,,
6153,,756490873662.3651,1384858126283.5903,1357427166824.33,886148712515.1562,,,,,,,,
6157,,756490873662.3651,1384612150510.043,1357307150642.161,886148091510.384,,,,,,,,
6161,1354060999089.851,,,,,,,,,,,,
6234,,756490873662.3651,1379891624670.1296,1354996839135.4167,886136137168.5156,,,,,,,,
6254,,756490873662.3651,1378665514062.36,1354396758224.5737,886132127005.7924,,,,,,,,
6258,,756490873662.3651,1378420291940.8064,1354298950410.042,886131324973.2478,,,,,,,,
6262,1339650784403.3855,,,,,,,,,,,,
6335,,756490873662.3651,1372282400437.1885,1352416149980.298,886115885846.7635,,,,,,,,
6355,,756490873662.3651,1370688142903.7817,1351927110907.638,886108416693.3179,,,,,,,,
6359,,756490873662.3651,1370369291397.1003,1351821244457.5452,886106922862.6293,,,,,,,,
6363,1314076347350.2146,,,,,,,,,,,,
6400,,756490873662.3651,1368191924309.3132,1350736113344.0955,886091611098.0657,,,,,,,,
6436,,756490873662.3651,1366280089793.207,1349783315293.2615,886078166621.8639,,,,,,,,
6456,,756490873662.3651,1365217959506.4814,1349253983042.7983,886068804959.7124,,,,,,,,
6460,,756490873662.3651,1365005533449.1365,1349186926335.5422,886066932627.282,,,,,,,,
6464,1280725874649.1555,,,,,,,,,,,,
6537,,756490873662.3651,1359247850594.234,1347896084720.8547,886030890227.9982,,,,,,,,
6557,,756490873662.3651,1357752348553.9993,1347560801184.5723,886011470378.9254,,,,,,,,
6561,,756490873662.3651,1357453248145.9524,1347415246503.3413,886007586409.1112,,,,,,,,
6565,1256450929648.7275,,,,,,,,,,,,
6638,,756490873662.3651,1352246803897.1025,1344613318889.6533,885932819990.1807,,,,,,,,
6658,,756490873662.3651,1350894480715.583,1343885545483.5007,885899221444.8344,,,,,,,,
6662,,756490873662.3651,1350624016079.279,1343738522474.5447,885892501735.7655,,,,,,,,
6666,1227663440940.8582,,,,,,,,,,,,
6739,,756490873662.3651,1339540441064.9668,1340908329552.1426,885763147336.1836,,,,,,,,
6759,,756490873662.3651,1336661590411.899,1340173214507.3623,885702039196.0736,,,,,,,,
6763,,756490873662.3651,1336085820281.285,1339966018513.9773,885689817568.052,,,,,,,,
6767,1211373188144.749,,,,,,,,,,,,
6800,,756490873662.3651,1329705995665.481,1338049455575.1584,885576767508.8491,,,,,,,,
6840,,756490873662.3651,1322808887972.719,1335977495641.3005,885454551228.6305,,,,,,,,
6860,,756490873662.3651,1319360334126.3384,1334941515674.3718,885370900156.7594,,,,,,,,
6864,,756490873662.3651,1318670623357.0623,1334569388301.7266,885354169942.3857,,,,,,,,
6868,1195774385347.2124,,,,,,,,,,,,
6941,,756490873662.3651,1300572346141.8713,1327405936378.3044,885032113315.6835,,,,,,,,
6961,,756490873662.3651,1295871494917.1467,1325545299515.0776,884884234668.5975,,,,,,,,
6965,,756490873662.3651,1294931324672.2014,1324989785496.2183,884854658939.1802,,,,,,,,
6969,1186549296346.772,,,,,,,,,,,,
7042,,756490873662.3651,1271175017831.2888,1314296140633.1685,884285326147.8988,,,,,,,,
7062,,756490873662.3651,1265004548521.9614,1311518570538.87,884172199178.3732,,,,,,,,
7066,,756490873662.3651,1263770454660.0955,1310960570305.7158,884149573784.4675,,,,,,,,
7070,1181090976841.126,,,,,,,,,,,,
7143,,756490873662.3651,1257560032520.2024,1300219065817.4966,883714034951.7931,,,,,,,,
7163,,756490873662.3651,1255946935860.49,1297429064651.7249,883637123753.0352,,,,,,,,
7167,,756490873662.3651,1255624316528.5479,1297130191228.4148,883621741513.2834,,,,,,,,
7171,1175696902815.1833,,,,,,,,,,,,
7200,,756490873662.3651,1253538514863.9646,1294664485486.1045,883494838035.3324,,,,,,,,
7244,,756490873662.3651,1250757445977.8545,1291376877829.6907,883325633398.0646,,,,,,,,
7264,,756490873662.3651,1249493323756.8953,1289882510713.1387,883256743570.8728,,,,,,,,
7268,,756490873662.3651,1249240499312.7031,1289559575561.7695,883242965605.4342,,,,,,,,
7272,1168944851256.8325,,,,,,,,,,,,
7345,,756490873662.3651,1246920725891.9849,1283343073897.912,882977739770.7454,,,,,,,,
7365,,756490873662.3651,1246318187341.149,1281728398141.0662,882933153572.8721,,,,,,,,
7369,,756490873662.3651,1246197679630.982,1281351154796.368,882924236333.2974,,,,,,,,
7373,1160445989031.6636,,,,,,,,,,,,
7446,,756490873662.3651,1243314986093.6277,1274089220410.9333,882752579471.485,,,,,,,,
7466,,756490873662.3651,1242566234525.4836,1272203003687.4443,882699572986.1743,,,,,,,,
7470,,756490873662.3651,1242416484211.8552,1271738633224.5645,882688971689.1118,,,,,,,,
7474,1137689751155.5063,,,,,,,,,,,,
7547,,756490873662.3651,1237189931867.1262,1262799501814.1436,882484896720.6656,,,,,,,,
7567,,756490873662.3651,1235832385803.5596,1260477649499.748,882435377250.0731,,,,,,,,
7571,,756490873662.3651,1235560876590.847,1260295662655.42,882425473355.9548,,,,,,,,
7575,1129714204168.2158,,,,,,,,,,,,
7600,,756490873662.3651,1233029123051.5222,1258976258034.0396,882353670123.5953,756490873662.3651,,,,,,,
7648,,756490873662.3651,1228838634434.71,1256792415902.099,882234823394.1729,699249319697.511,,,,,,,
7668,,756490873662.3651,1227092597511.0376,1255882481680.4575,882179881721.0442,675398672212.1549,,,,,,,
7672,,756490873662.3651,1226743390126.3035,1255732369188.67,882168893386.4185,670628542715.0839,,,,,,,
7676,1111427378609.9077,,,,,,,,,,,,
7749,,756490873662.3651,1222704326602.2168,1252842703721.755,881957367944.8746,578803549896.4633,,,,,,,
7769,,756490873662.3651,1221655219193.3628,1252092141262.816,881925325511.8896,554952902411.107,,,,,,,
7773,,756490873662.3651,1221445397711.592,1251927453101.581,881918917025.2928,550182772914.0361,,,,,,,
7777,1100327334907.0078,,,,,,,,,,,,
7850,,756490873662.3651,1210552033914.9102,1248757205997.8047,881795553658.3018,458357780095.41547,,,,,,,
7870,,756490873662.3651,1207722588772.9148,1247933765191.6287,881741530410.8811,434507132610.0593,,,,,,,
7874,,756490873662.3651,1207156699744.5159,1247642081352.6013,881730725761.397,429737003112.98834,,,,,,,
7878,1091780048568.0391,,,,,,,,,,,,
7951,,756490873662.3651,1198624349381.1716,1242027167451.324,881522736258.827,337912010294.3677,,,,,,,
7971,,756490873662.3651,1196408154481.6018,1240568748256.1868,881459355258.9163,314061362809.01166,,,,,,,
7975,,756490873662.3651,1195964915501.6873,1240373491335.6096,881446679058.9343,309291233311.94037,,,,,,,
7979,1077340058873.4066,,,,,,,,,,,,
8000,,756490873662.3651,1192611079365.679,1239153135582.003,881367452809.0447,279477923955.2455,,,,,,,
8004,,756490873662.3651,1192074465583.918,1238957878661.426,881354776609.0625,274707794458.17426,,,,,,,
8052,,756490873662.3651,1185635100202.782,1236614795614.501,881202662209.2756,218231388988.39874,,,,,,,
8072,,756490873662.3651,1182952031293.9749,1235638511011.6157,881079118159.0613,194699553375.9925,,,,,,,
8076,,756490873662.3651,1182415417512.2139,1235357339563.872,881054409349.019,189993186253.51117,,,,,,,
8080,1063486521998.5033,,,,,,,,,,,,
8105,,756490873662.3651,1178137181451.1843,1233318846567.7275,880875270476.2087,155872024615.52185,,,,,,,
8153,,756490873662.3651,1171055963143.2747,1229944789194.7988,880578764755.6952,150683021586.41284,,,,,,,
8173,,756490873662.3651,1168105455514.9792,1228538931956.079,880483522315.8912,148520936990.9507,,,,,,,
8177,,756490873662.3651,1167515353989.32,1228291351993.4165,880464473827.9302,148088520071.8583,,,,,,,
8181,1050568860862.9868,,,,,,,,,,,,
8206,,756490873662.3651,1162460126973.578,1226496397264.1108,880326372290.2142,144953497408.43823,,,,,,,
8254,,756490873662.3651,1154092854671.6592,1223525437712.1575,880097790434.6847,139791051797.57043,,,,,,,
8274,,756490873662.3651,1150606491212.5264,1222287537898.843,879968978758.9425,137640032793.0423,,,,,,,
8278,,756490873662.3651,1149909218520.6997,1221911568922.4397,879943216423.7937,137209828992.1366,,,,,,,
8282,1031458811370.9777,,,,,,,,,,,,
8307,,756490873662.3651,1143210108837.418,1219185793843.515,879756439493.9675,134090851435.57071,,,,,,,
8355,,756490873662.3651,1132121927292.675,1214674166126.674,879447291472.1858,133510721561.61333,,,,,,,
8375,,756490873662.3651,1127501851649.0327,1212794321244.6572,878870785379.1614,133269000780.79771,,,,,,,
8379,,756490873662.3651,1126577836520.304,1212271990952.9602,878755484160.5565,133220656624.63457,,,,,,,
8383,1009690013229.3589,,,,,,,,,,,,
8400,,756490873662.3651,1122991384556.8406,1209529756921.5537,878150152762.8807,132966849804.77826,,,,,,,
8408,,756490873662.3651,1121625117142.1877,1208485096338.1611,877919550325.6711,132870161492.45201,,,,,,,
8456,,756490873662.3651,1113427512654.2712,1202217132837.8032,876535935702.4125,132343307899.44252,,,,,,,
8476,,756490873662.3651,1110011844117.6394,1199605481379.3206,875874757900.845,132123785569.0219,,,,,,,
8480,,756490873662.3651,1109328710410.313,1199215995930.7686,875742522340.532,132079881102.93776,,,,,,,
8484,999228945564.75,,,,,,,,,,,,
8509,,756490873662.3651,1105316602499.3347,1196392226428.7646,874783814528.2599,131761573723.82791,,,,,,,
8557,,756490873662.3651,1098675872163.9225,1191718401046.1392,873196987804.4988,131651116777.58934,,,,,,,
8577,,756490873662.3651,1095908901190.8339,1189770973803.3777,871877485068.2653,131605093049.98997,,,,,,,
8581,,756490873662.3651,1095355506996.216,1189272915892.4663,871613584521.0189,131595888304.47008,,,,,,,
8585,993571226400.6011,,,,,,,,,,,,
8610,,756490873662.3651,1092346556070.9569,1185661996038.357,869700305553.4801,131529153899.45096,,,,,,,
8658,,756490873662.3651,1087366223505.0111,1179685301107.4172,866533498986.519,131444847057.63266,,,,,,,
8678,,756490873662.3651,1085291084935.8662,1177195011552.8594,865890257423.288,131409719206.875,,,,,,,
8682,,756490873662.3651,1084876057222.0375,1176489150256.1147,865761609110.6417,131402693636.7234,,,,,,,
8686,989612469539.7728,,,,,,,,,,,,
8711,,756490873662.3651,1083230940655.9678,1171371655854.716,864828908843.9572,131351758253.12488,,,,,,,
8759,,756490873662.3651,1080507989098.3344,1162901320293.7815,863285129092.203,131328441751.52002,,,,,,,
8779,,756490873662.3651,1079373425949.3213,1159372013810.0588,862293149714.1034,131318726542.51805,,,,,,,
8783,,756490873662.3651,1079146513319.5184,1158713361415.3926,862094753838.4836,131316783500.71762,,,,,,,
8787,988308050781.7211,,,,,,,,,,,,
8800,,756490873662.3651,1078361483293.5995,1155914088738.06,861251571367.0992,131308525573.06596,,,,,,,
8812,,756490873662.3651,1077807344451.7744,1153938131554.0605,860656383740.2394,131302696447.66476,,,,,,,
8860,,756490873662.3651,1075590789084.4736,1146034302818.0632,858275633232.8008,131280612065.83414,,,,,,,
8880,,756490873662.3651,1074667224348.0988,1142741040844.7312,857555444054.566,131271410240.07141,,,,,,,
8884,,756490873662.3651,1074482511400.8237,1142242463129.9922,857411406218.9191,131269569874.91888,,,,,,,
8888,986603980862.7115,,,,,,,,,,,,
8913,,756490873662.3651,1072276166227.1687,1138627774698.1348,856367131910.4794,131256227227.56277,,,,,,,
8961,,756490873662.3651,1068624284560.4303,1132644842121.2666,854638677882.7167,131234325431.95406,,,,,,,
8981,,756490873662.3651,1067102667199.2892,1130151953547.572,853983786083.528,131225199683.7837,,,,,,,
8985,,756490873662.3651,1066798343727.0609,1129199801672.1812,853852807723.6898,131223374534.14964,,,,,,,
8989,983947195935.5044,,,,,,,,,,,,
9014,,756490873662.3651,1065054177776.5292,1122296700575.5986,852903214614.8665,131210142199.3026,,,,,,,
9062,,756490873662.3651,1062167282410.1333,1110870878070.91,851331474296.8129,131189017698.3016,,,,,,,
9082,,756490873662.3651,1060964409340.8015,1106110118693.9563,849794131066.2639,131180215822.88449,,,,,,,
9086,,756490873662.3651,1060723834726.935,1105866972360.1724,849486662420.1544,131178455447.80112,,,,,,,
9090,978321659620.5541,,,,,,,,,,,,
9115,,756490873662.3651,1057111870734.0419,1104104161440.236,847257514735.8588,131165692728.4463,,,,,,,
9163,,756490873662.3651,1051133447573.3905,1101186405434.825,843567890982.5413,131150807013.2608,,,,,,,
