num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
22,,,,,,,,,,,,,
33,1.915360574592747e+19,,,,,,,,,,,,
40,,2.1843396931530527e+19,2.1843396931530527e+19,,,,,,,,,,
44,1.915169207193483e+19,,,,,,,,,,,,
55,1.9149781952849727e+19,,,,,,,,,,,,
62,,2.096173848446891e+19,1.92445315864619e+19,,,,,,,,,,
66,1.9147871880968585e+19,,,,,,,,,,,,
73,,2.0520909260938097e+19,1.7945140546105614e+19,,,,,,,,,,
77,1.9140916527906587e+19,,,,,,,,,,,,
80,,2.024038157323668e+19,1.7943912108794755e+19,2.024038157323668e+19,,,,,,,,,
84,,2.000250555508483e+19,1.7943210144617112e+19,1.979368891475266e+19,,,,,,,,,
88,1.909659650329502e+19,,,,,,,,,,,,
95,,1.9348346505167233e+19,1.794128280548687e+19,1.856528410392159e+19,,,,,,,,,
99,1.904086908515502e+19,,,,,,,,,,,,
102,,1.8932063473401508e+19,1.7940056368938471e+19,1.7783571951574555e+19,,,,,,,,,
106,,1.8694187455249654e+19,1.7939355548053668e+19,1.7336882395994894e+19,,,,,,,,,
110,1.8531518261964423e+19,,,,,,,,,,,,
113,,1.827790442348392e+19,1.793404035564885e+19,1.6555175673730486e+19,,,,,,,,,
117,,1.8040028405332062e+19,1.793100310284609e+19,1.6554535050929785e+19,,,,,,,,,
120,,1.786162139171817e+19,1.7915863166584855e+19,1.6554054583829248e+19,,,,,,,,,
121,1.7861302909137676e+19,,,,,,,,,,,,
124,,1.7412550851582396e+19,1.7895676584903209e+19,1.6553413961028545e+19,,,,,,,,,
128,,1.6963480311446622e+19,1.7875490003221565e+19,1.655277365057892e+19,,,,,,,,,
132,1.7106950606079003e+19,,,,,,,,,,,,
135,,1.6177606866209016e+19,1.7702727941060934e+19,1.6551653107292086e+19,,,,,,,,,
139,,1.572853632607324e+19,1.7604006762683427e+19,1.6551012824497842e+19,,,,,,,,,
143,1.6505928153007923e+19,,,,,,,,,,,,
146,,1.4942662880835631e+19,1.730590200325157e+19,1.654989232960792e+19,,,,,,,,,
150,,1.4493592340699855e+19,1.7135556426433364e+19,1.6547251526531414e+19,,,,,,,,,
154,1.5820870455187143e+19,,,,,,,,,,,,
157,,1.3707718895462246e+19,1.6715907356109058e+19,1.6542630121147521e+19,,,,,,,,,
160,,1.3370915990360416e+19,1.6536057754541492e+19,1.6526387231278948e+19,,,,,,,,,
161,,1.3249999383581452e+19,1.6476107887352304e+19,1.6520972934656096e+19,,,,,,,,,
165,1.417970742232081e+19,,,,,,,,,,,,
168,,1.2403583136128707e+19,1.6033782155685368e+19,1.6483072858296103e+19,,,,,,,,,
172,,1.1919916709012859e+19,1.578102459473283e+19,1.6461449795532638e+19,,,,,,,,,
176,1.218476826986646e+19,,,,,,,,,,,,
179,,1.1073500461560115e+19,1.5394613361547934e+19,1.642360943569657e+19,,,,,,,,,
183,,1.0589834034444263e+19,1.5173806942585133e+19,1.630413194395038e+19,,,,,,,,,
187,9.394352167889613e+18,,,,,,,,,,,,
190,,9.743417786991518e+18,1.4147060315129756e+19,1.6095046333394553e+19,,,,,,,,,
194,,9.259751359875664e+18,1.3560347956583821e+19,1.5901132177762464e+19,,,,,,,,,
198,7.871883167108352e+18,,,,,,,,,,,,
200,,8.534251719201887e+18,1.2606772015210637e+19,1.5610260944314327e+19,,,,,,,,,
201,,8.4145776636872e+18,1.2447842691648442e+19,1.5561782405406302e+19,,,,,,,,,
205,,7.93588144162844e+18,1.1812125397399652e+19,1.5386261561141944e+19,,,,,,,,,
209,6.989818606130492e+18,,,,,,,,,,,,
212,,7.098163053025615e+18,1.107747053595664e+19,1.507910008367933e+19,,,,,,,,,
216,,6.619466830966856e+18,1.0657667757989202e+19,1.495027841730538e+19,,,,,,,,,
220,6.428267110125326e+18,,,,,,,,,,,,
223,,5.781748442364031e+18,9.258259409609314e+18,1.4724840501150962e+19,,,,,,,,,
227,,5.303052220305271e+18,8.458597496249376e+18,1.4569953016423062e+19,,,,,,,,,
231,6.219895125017858e+18,,,,,,,,,,,,
234,,4.4653338317024445e+18,6.955000911413785e+18,1.4298899918149226e+19,,,,,,,,,
238,,3.9866376096436874e+18,6.095802862936308e+18,1.4190353411855948e+19,,,,,,,,,
240,,3.7472894986143084e+18,5.887081735783546e+18,1.41360801587093e+19,,,,,,,,,
242,6.157801442926261e+18,,,,,,,,,,,,
245,,3.328689190444957e+18,5.365278917901636e+18,1.4000397025842692e+19,,,,,,,,,
249,,2.9938089439094743e+18,4.947836663596109e+18,1.3464210532300882e+19,,,,,,,,,
253,6.123206104649367e+18,,,,,,,,,,,,
