,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
2113,,26330.612904256355,4613.244738525901,6319.396190424284,,,,,,,,,
2117,,26321.127535457046,4594.311937718205,6297.896545382342,,,,,,,,,
2121,3333.9406691023264,,,,,,,,,,,,
2214,,26091.10734207363,4158.621294106156,5776.530153115271,,,,,,,,,
2218,,26081.621973274312,4140.654669627309,5754.399526846403,,,,,,,,,
2222,2788.896462707389,,,,,,,,,,,,
2315,,25851.601779890898,3721.5244830620586,5217.731839826338,,,,,,,,,
2319,,25842.116411091574,3704.2407640284405,5197.387578563059,,,,,,,,,
2323,2377.967122341033,,,,,,,,,,,,
2400,,25650.037692905433,3409.7865074410047,4785.41628798167,,,,,,,,,
2416,,25630.91743464059,3351.622703670645,4704.039242928556,,,,,,,,,
2420,,25626.137370074386,3337.081752728056,4687.135145801861,,,,,,,,,
2424,1989.458721452319,,,,,,,,,,,,
2517,,25510.22080434381,3044.8043352379236,4277.210790479512,,,,,,,,,
2521,,25505.4407397776,3032.751658228022,4262.425557855052,,,,,,,,,
2525,1646.402829967837,,,,,,,,,,,,
2618,,25389.52417404703,2659.8451466660563,3903.8836667118676,,,,,,,,,
2622,,25384.74410948082,2644.4675585604086,3888.3273271166545,,,,,,,,,
2626,1294.4671141738227,,,,,,,,,,,,
2719,,25268.82754375024,2195.1402232565642,3511.0860919327215,,,,,,,,,
2723,,25264.04747918404,2176.6112609759925,3493.806895893001,,,,,,,,,
2727,978.2105291506491,,,,,,,,,,,,
2800,,25172.0312362845,1771.473204580035,3161.1823721283668,25172.0312362845,,,,,,,,
2820,,25155.2868543359,1666.2425405810857,3074.78639192976,24816.245640099347,,,,,,,,
2824,,25151.93797794618,1645.1964077812952,3054.5963356256257,24745.08852086231,,,,,,,,
2828,688.0432403703321,,,,,,,,,,,,
2921,,25070.72772549547,1112.8132855323042,2564.9874702503703,23019.528379364292,,,,,,,,
2925,,25067.378849105757,1090.8593423467787,2541.8186409580267,22948.371260127264,,,,,,,,
2929,414.9672382381211,,,,,,,,,,,,
3002,,25002.912978603654,754.8719935095052,2095.818677080427,21578.596714814405,,,,,,,,
3022,,24986.16859665505,667.6025522530701,1979.9745306187135,21220.92720208305,,,,,,,,
3026,,24982.81972026533,650.1486640017833,1961.9511035358157,21149.393299536783,,,,,,,,
3030,149.1899254912058,,,,,,,,,,,,
3103,,24918.35384976322,428.2672661999332,1615.000132190049,19772.365675521112,,,,,,,,
3123,,24901.609467814626,370.635734303349,1524.8829967755646,19060.476666654242,,,,,,,,
3127,,24898.2605914249,359.10942792403205,1507.995445216057,18918.098864880874,,,,,,,,
3131,-123.58841841504933,,,,,,,,,,,,
3200,,24837.14359731252,184.03725974736702,1199.7976292550409,16319.70398251679,,,,,,,,
3204,,24835.840583882742,174.44426423083743,1182.910077695533,16177.326180743417,,,,,,,,
3224,,24829.325516733876,126.47928664818949,1098.4723198979946,15485.312374756693,,,,,,,,
3228,,24828.022503304106,116.88629113165999,1085.8503415621733,15346.909613559346,,,,,,,,
3232,-304.69721577329943,,,,,,,,,,,,
3305,,24802.939494780967,-53.48956053350954,842.8772585976171,12682.656460510458,,,,,,,,
3325,,24796.424427632097,-97.74302849848863,779.7673669185117,12056.400430672935,,,,,,,,
3329,,24795.12141420233,-106.5937220914845,767.3062635284549,11931.149224705427,,,,,,,,
3333,-502.75611173226076,,,,,,,,,,,,
3406,,24770.0384056792,-287.5899193392564,527.4300232698595,9520.063509830941,,,,,,,,
3426,,24763.523338530333,-334.601918624392,465.12450631957495,9049.434644522815,,,,,,,,
3430,,24762.220325100556,-344.0043184814191,455.05209453385,8955.30887146119,,,,,,,,
3434,-673.5252891998705,,,,,,,,,,,,
3507,,24737.137316577424,-536.0330715981547,261.1581676586451,7143.387740024888,,,,,,,,
3527,,24730.62224942856,-585.9106698102939,210.7961087300205,6779.222828417135,,,,,,,,
3531,,24729.319235998788,-595.8861894527217,200.67651443908835,6706.389846095586,,,,,,,,
3535,-817.8169459873124,,,,,,,,,,,,
3600,,24706.8422543352,-726.2489732983544,26.11351292051024,5450.0209010488425,,,,,,,,
3608,,24703.29588626565,-741.363498961616,5.874324338646235,5304.354936405739,,,,,,,,
3628,,24694.42996609176,-779.1498131197707,-44.72364711601418,5084.502666439787,,,,,,,,
3632,,24692.656782056987,-786.7070759514012,-54.448725257530626,5040.532212446595,,,,,,,,
3636,-958.8625456724147,,,,,,,,,,,,
3709,,24658.52298938754,-883.1979823696823,-241.65647948172423,4194.10097307767,,,,,,,,
3729,,24649.657069213652,-908.2605554653396,-290.2818701893066,4020.3991405823326,,,,,,,,
3733,,24647.883885178875,-913.2730700844711,-300.2004550347818,3985.6587740832656,,,,,,,,
3737,-1087.037104895618,,,,,,,,,,,,
3810,,24613.75009250942,-1005.2898135024371,-491.1332133101755,3316.906718976218,,,,,,,,
3830,,24604.884172335536,-1029.1902663382727,-540.7261375375504,3217.1927068105097,,,,,,,,
3834,,24603.110988300756,-1033.9703569054393,-549.2642622859111,3197.2499043773696,,,,,,,,
3838,-1179.3923050115566,,,,,,,,,,,,
3911,,24568.97719563131,-1140.1421279432864,-713.6231636918507,2813.3509575393946,,,,,,,,
3931,,24560.111275457424,-1167.71921132974,-756.3137874336529,2727.4640929044585,,,,,,,,
3935,,24558.33809142264,-1173.234628007031,-765.7646893224206,2710.286719977472,,,,,,,,
3939,-1268.7586680456495,,,,,,,,,,,,
4000,,24529.523850857524,-1259.452571010972,-919.3418450148956,2431.154409913932,,,,,,,,
4012,,24528.397241690767,-1275.3697297193917,-947.6945506811985,2379.6222911329705,,,,,,,,
4032,,24526.51955974617,-1301.898327566758,-994.9490601250368,2296.138366442148,,,,,,,,
4036,,24526.144023357254,-1307.2040471362316,-1002.159209750189,2279.441581503983,,,,,,,,
4040,-1349.1765755756028,,,,,,,,,,,,
4113,,24518.91494787056,-1389.7339410391685,-1140.9545900343649,1958.0284714443164,,,,,,,,
4133,,24517.037265925966,-1411.1702771178548,-1177.0053381601253,1890.8336849085024,,,,,,,,
4137,,24516.661729537045,-1415.4575443335916,-1182.488513310923,1877.3947276013405,,,,,,,,
4141,-1429.6237903230183,,,,,,,,,,,,
4214,,24509.432654050357,-1495.4057997517564,-1288.0396349637826,1618.6947994384577,,,,,,,,
4234,,24507.554972105758,-1516.1715803798513,-1315.4555107177716,1562.384526945107,,,,,,,,
4238,,24507.17943571684,-1520.3247365054697,-1319.66954239883,1551.1224724464357,,,,,,,,
4242,-1503.906559222967,,,,,,,,,,,,
4315,,24499.95036023015,-1602.9682248131514,-1400.7896522591952,1334.3279233470312,,,,,,,,
4335,,24498.072678285553,-1624.4340659320294,-1421.8598106644856,1279.9393210217363,,,,,,,,
4339,,24497.697141896635,-1628.7272341558053,-1426.4305061823864,1269.0616005566771,,,,,,,,
4343,-1571.2725379212054,,,,,,,,,,,,
4400,,24491.970211965618,-1676.7321635483177,-1496.1336128303703,1103.1763634645256,,,,,,,,
4416,,24485.061947481572,-1689.3236204381576,-1514.416394901972,1059.6654816042894,,,,,,,,
4436,,24476.426616876517,-1705.0629415504561,-1537.2698724914737,1005.9337901270234,,,,,,,,
4440,,24474.699550755504,-1708.210805772916,-1541.3911817727098,995.1874518315699,,,,,,,,
4444,-1637.546789119836,,,,,,,,,,,,
4517,,24441.453527926045,-1761.6148584350587,-1620.726385436491,788.3204396440941,,,,,,,,
4537,,24432.818197320987,-1775.4860409447065,-1641.3329318426688,750.6317127756838,,,,,,,,
4541,,24431.09113119998,-1778.2602774466359,-1644.0614564764378,743.0939674020017,,,,,,,,
4545,-1681.2828829156592,,,,,,,,,,,,
4618,,24397.845108370515,-1826.8029337137905,-1696.5855556764989,597.9923689586211,,,,,,,,
4638,,24389.20977776546,-1839.4114158611037,-1710.2281788453465,553.1379926232163,,,,,,,,
4642,,24387.482711644447,-1841.9331122905655,-1713.060024305389,544.167117356135,,,,,,,,
4646,-1725.3822110014612,,,,,,,,,,,,
4719,,24354.236688814988,-1886.962812141052,-1767.5730494112292,371.47776846482515,,,,,,,,
4739,,24345.601358209933,-1898.6588380762432,-1781.7322767114458,323.9326877132291,,,,,,,,
4743,,24343.87429208892,-1900.998043263282,-1784.3653004415123,314.42367156290993,,,,,,,,
4747,-1762.6416852547509,,,,,,,,,,,,
4800,,24319.263599864513,-1928.5427403845333,-1821.8858885949596,178.92019142086158,,,,,,,,
4820,,24315.31936575846,-1938.2075463919894,-1835.051007245292,131.3751106692656,,,,,,,,
4840,,24311.375131652396,-1947.8723523994465,-1848.216125895624,81.30600575516546,,,,,,,,
4844,,24310.586284831184,-1949.8053136009364,-1851.143747000391,71.29218477234538,,,,,,,,
4848,-1799.6381540885745,,,,,,,,,,,,
4921,,24295.40098352288,-1983.8813335292891,-1907.5004532671499,-121.47386914694034,,,,,,,,
4941,,24291.456749416815,-1992.7322477963933,-1922.1385587909829,-171.47230276132865,,,,,,,,
4945,,24290.667902595607,-1994.5024306498142,-1924.4031214999957,-181.47198948420638,,,,,,,,
4949,-1830.3766765108098,,,,,,,,,,,,
5022,,24275.48260128729,-2025.4077891802701,-1967.9959536484891,-373.96595889960156,,,,,,,,
5042,,24271.53836718123,-2033.4351550323377,-1979.3187671935518,-422.9735721303891,,,,,,,,
5046,,24270.749520360016,-2035.0406282027504,-1981.1670861920456,-432.77509477654667,,,,,,,,
5050,-1861.3256150728027,,,,,,,,,,,,
5123,,24255.56421905171,-2066.1746582716723,-2016.7472269130346,-621.4544057150786,,,,,,,,
5143,,24251.619984945646,-2074.2614193285353,-2025.9888219055001,-675.958562967517,,,,,,,,
5147,,24250.831138124435,-2075.878771539908,-2028.0693937946387,-686.8593944180044,,,,,,,,
5151,-1888.4278458517015,,,,,,,,,,,,
5200,,24240.378917743386,-2098.9848842954816,-2055.6369713257345,-831.2954111369654,,,,,,,,
5224,,24238.703813396776,-2109.448029694231,-2068.1204026605724,-896.7003998398914,,,,,,,,
5244,,24237.307893107933,-2118.167317526523,-2078.5232621062682,-944.4855996885407,,,,,,,,
5248,,24237.028709050166,-2119.91117509298,-2080.083818876985,-954.0426396582708,,,,,,,,
5252,-1919.955270394471,,,,,,,,,,,,
5325,,24231.654415938123,-2142.3257408166523,-2110.1245367132888,-1138.0156590755698,,,,,,,,
5345,,24230.25849564928,-2148.147705939683,-2117.927320566874,-1176.9549240829003,,,,,,,,
5349,,24229.979311591516,-2149.31209896429,-2119.590241433927,-1184.7427770843663,,,,,,,,
5353,-1946.59283350275,,,,,,,,,,,,
5426,,24224.605018479473,-2170.0058755701502,-2151.6014681246907,-1334.6589473625893,,,,,,,,
5446,,24223.209098190633,-2175.3808824807634,-2159.916072459953,-1364.2104366795404,,,,,,,,
5450,,24222.929914132863,-2176.455883862885,-2161.182769677727,-1370.1207345429304,,,,,,,,
5454,-1969.6415061547875,,,,,,,,,,,,
5527,,24217.555621020823,-2197.052801066991,-2185.566691119874,-1483.893968413191,,,,,,,,
5547,,24216.15970073198,-2202.4026496914335,-2191.9001772087445,-1508.6320296618896,,,,,,,,
5551,,24215.880516674217,-2203.4726194163222,-2192.967907552218,-1513.5796419116293,,,,,,,,
5555,-1988.4774524051595,,,,,,,,,,,,
5600,,24212.460511966554,-2214.2054979856266,-2206.047604259783,-1574.1878919709413,,,,,,,,
5628,,24207.41982333099,-2220.3385714538013,-2213.5217166641046,-1608.82117771912,,,,,,,,
5648,,24203.81933144843,-2224.7193382167825,-2218.860368381478,-1628.539115930894,,,,,,,,
5652,,24203.099233071924,-2225.595491569379,-2220.013032864597,-1632.482703573249,,,,,,,,
5656,-2006.9043677795357,,,,,,,,,,,,
5729,,24189.237339324118,-2245.537665281438,-2242.2018241646297,-1708.3967656885807,,,,,,,,
5749,,24185.63684744157,-2250.7174506611937,-2247.965146580224,-1729.9992960356533,,,,,,,,
5753,,24184.91674906506,-2251.7534077371442,-2248.8480906101286,-1734.319802105067,,,,,,,,
5757,-2027.8762794465233,,,,,,,,,,,,
5830,,24171.054855317256,-2270.5573091885385,-2265.8447631857944,-1817.4895439412962,,,,,,,,
5850,,24167.454363434706,-2275.4414394356536,-2270.259483335318,-1835.654390985751,,,,,,,,
5854,,24166.73426505819,-2276.4182654850756,-2270.9256654780625,-1839.2873603946418,,,,,,,,
5858,-2045.820773143783,,,,,,,,,,,,
5931,,24152.872371310386,-2289.417884223806,-2283.749671725895,-1909.2220215157938,,,,,,,,
5951,,24149.271879427837,-2292.794408571527,-2287.0805824396175,-1928.5405450763149,,,,,,,,
5955,,24148.55178105133,-2293.469713441072,-2287.859191475859,-1932.4042497884197,,,,,,,,
5959,-2064.3318498693925,,,,,,,,,,,,
6000,,24140.450674315594,-2299.4623137245185,-2296.6185431335784,-1975.8709277995922,,,,,,,,
6032,,24132.35200686761,-2303.7237183705242,-2302.847415423512,-2006.7805654964259,,,,,,,,
6052,,24127.29033971262,-2306.3870962742785,-2306.7404606047207,-2025.4031160574198,,,,,,,,
6056,,24126.27800628162,-2306.91977185503,-2307.6406058123907,-2029.1276261696191,,,,,,,,
6060,-2076.988376035652,,,,,,,,,,,,
6133,,24106.79058773491,-2318.0948754207234,-2324.9684010600486,-2100.8244458294444,,,,,,,,
6153,,24101.72892057992,-2320.9974997235013,-2329.4691270984013,-2115.0453374235694,,,,,,,,
6157,,24100.71658714892,-2321.578024584057,-2330.202711230534,-2117.889515742395,,,,,,,,
6161,-2090.764323689146,,,,,,,,,,,,
6234,,24081.22916860221,-2332.286763217149,-2344.324205774086,-2172.639948379775,,,,,,,,
6254,,24076.167501447213,-2335.0682537711996,-2347.99212643475,-2183.714587683875,,,,,,,,
6258,,24075.15516801622,-2335.62455188201,-2348.73091457938,-2185.9295155446944,,,,,,,,
6262,-2104.8236358581094,,,,,,,,,,,,
6335,,24055.667749469507,-2344.968934667306,-2362.9525863635345,-2228.566876865477,,,,,,,,
6355,,24050.60608231452,-2347.396047079071,-2366.646527086692,-2240.9144498946666,,,,,,,,
6359,,24049.593748883515,-2347.8814695614246,-2367.2911323442077,-2243.3839645005046,,,,,,,,
6363,-2117.7594453688553,,,,,,,,,,,,
6400,,24039.21733121579,-2353.7937632913017,-2373.8983362337503,-2268.6964892103424,,,,,,,,
6436,,24033.233953133175,-2358.985045590706,-2379.699783551397,-2290.922120662883,,,,,,,,
6456,,24029.909854198388,-2361.8690913125974,-2382.922809838979,-2304.711385016484,,,,,,,,
6460,,24029.24503441143,-2362.4459004569762,-2383.3956656924074,-2307.4692378872055,,,,,,,,
6464,-2128.5563364477257,,,,,,,,,,,,
6537,,24016.4472535125,-2370.802631090518,-2392.4981408709004,-2360.557905648568,,,,,,,,
6557,,24013.123154577712,-2372.9732104758536,-2394.8624201380417,-2371.674964874668,,,,,,,,
6561,,24012.458334790754,-2373.4073263529212,-2395.3314016994823,-2373.898376719888,,,,,,,,
6565,-2137.439862844729,,,,,,,,,,,,
6638,,23999.660553891823,-2379.6043053264675,-2404.3592967572245,-2416.699054740371,,,,,,,,
6658,,23996.336454957036,-2381.213910254662,-2406.7042045644307,-2426.2656859260237,,,,,,,,
6662,,23995.67163517008,-2381.5358312403014,-2407.108862901594,-2428.179012163154,,,,,,,,
6666,-2147.086517580923,,,,,,,,,,,,
6739,,23982.873854271147,-2388.241937181832,-2414.898535892007,-2465.0105422279134,,,,,,,,
6759,,23979.549755336357,-2389.9837828809295,-2416.9218275778294,-2472.840251470111,,,,,,,,
6763,,23978.884935549406,-2390.3321520207496,-2417.2688633261337,-2474.4061933185503,,,,,,,,
6767,-2156.4167129909138,,,,,,,,,,,,
6800,,23972.73535252005,-2394.2658442497445,-2420.478943997951,-2488.8911554166148,,,,,,,,
6840,,23968.938726675497,-2398.5184844973073,-2423.9493014809977,-2504.5505739010096,,,,,,,,
6860,,23967.040413753228,-2400.6448046210885,-2425.6844802225205,-2512.6874228225192,,,,,,,,
6864,,23966.66075116877,-2401.070068645844,-2425.9911347106176,-2514.3147926068214,,,,,,,,
6868,-2164.1509657731485,,,,,,,,,,,,
6941,,23959.352246418017,-2404.7051116213333,-2431.8942336065065,-2545.641660954633,,,,,,,,
6961,,23957.453933495748,-2405.6492786279546,-2433.427506046997,-2554.481146814433,,,,,,,,
6965,,23957.074270911296,-2405.838112029278,-2433.630827354983,-2556.2490439863936,,,,,,,,
6969,-2171.383181670867,,,,,,,,,,,,
7042,,23949.765766160544,-2409.6596829151745,-2437.5447625337033,-2590.281064546623,,,,,,,,
7062,,23947.867453238265,-2410.652298729693,-2438.561369073631,-2598.5428242871103,,,,,,,,
7066,,23947.487790653817,-2410.8508218925967,-2438.790303935467,-2600.1951762352073,,,,,,,,
7070,-2179.368048454168,,,,,,,,,,,,
7143,,23940.17928590306,-2414.95783805409,-2443.197300025824,-2632.0029512360798,,,,,,,,
7163,,23938.280972980792,-2416.0245954986335,-2444.3419743350073,-2637.495680839121,,,,,,,,
7167,,23937.901310396333,-2416.237946987542,-2444.6569212731188,-2638.59422675973,,,,,,,,
7171,-2187.510120051162,,,,,,,,,,,,
7200,,23934.76909407458,-2418.0752677191376,-2447.25523351254,-2647.657230604748,,,,,,,,
7244,,23932.81585008042,-2420.5250286945975,-2450.7196498317667,-2659.7412357314392,,,,,,,,
7264,,23931.928011901255,-2421.6385564107163,-2452.294384522325,-2664.3028882240683,,,,,,,,
7268,,23931.75044426542,-2421.8612619539404,-2452.505516347657,-2665.2152187225943,,,,,,,,
7272,-2194.7370349232438,,,,,,,,,,,,
7345,,23928.33226727563,-2426.1107503462163,-2456.5698039853164,-2682.7775808192177,,,,,,,,
7365,,23927.444429096468,-2427.2145135649885,-2457.625463111981,-2687.0441513945134,,,,,,,,
7369,,23927.266861460626,-2427.4352662087435,-2457.805725087164,-2687.8974655095726,,,,,,,,
7373,-2203.2657782628,,,,,,,,,,,,
7446,,23923.848684470846,-2430.660797125333,-2461.2757681094427,-2704.323762224465,,,,,,,,
7466,,23922.960846291677,-2431.498597363409,-2462.1770779853578,-2708.007284388777,,,,,,,,
7470,,23922.783278655847,-2431.666157411024,-2462.3220528740153,-2708.7439888216404,,,,,,,,
7474,-2212.269674762546,,,,,,,,,,,,
7547,,23919.36510166605,-2434.5071469922473,-2465.1128194806656,-2722.925549154243,,,,,,,,
7567,,23918.47726348689,-2435.245066363993,-2465.837693923952,-2726.0115578414907,,,,,,,,
7571,,23918.299695851052,-2435.3926502383433,-2466.1562508045013,-2726.6287595789404,,,,,,,,
7575,-2219.640048057786,,,,,,,,,,,,
7600,,23917.012330491263,-2436.598740617402,-2468.4657881884846,-2731.103472175449,23917.012330491263,,,,,,,
7648,,23909.03568765586,-2438.5950281413634,-2472.288470755078,-2738.5098930248455,23280.484225288827,,,,,,,
7668,,23905.712086474443,-2439.426814609681,-2473.8812551578253,-2741.30638902905,23015.264181454488,,,,,,,
7672,,23905.047366238156,-2439.5931719033442,-2474.03392619474,-2741.86568822989,22962.220172687612,,,,,,,
7676,-2226.7853391657854,,,,,,,,,,,,
7749,,23892.251501689698,-2442.6001404150184,-2476.972843655358,-2752.6321978460783,21941.123003925386,,,,,,,
7769,,23888.927900508283,-2443.3811711972726,-2477.7361988399325,-2755.6086976717947,21675.902960091036,,,,,,,
7773,,23888.263180272003,-2443.537377353723,-2477.855595579917,-2756.203997636935,21622.858951324164,,,,,,,
7777,-2233.8188055290357,,,,,,,,,,,,
7802,,23883.443958558946,-2444.8801277409248,-2478.721221944795,-2760.5199223842233,21238.28988776436,,,,,,,
7850,,23875.46731572354,-2447.102611140434,-2480.153982824597,-2767.663521965938,20474.455803829525,,,,,,,
7870,,23872.143714542122,-2448.0286458902287,-2480.750966524513,-2770.548458490428,20156.19160219001,,,,,,,
7874,,23871.47899430584,-2448.2138528401874,-2480.890518556496,-2771.125445795325,20092.538761862106,,,,,,,
7878,-2238.707265198178,,,,,,,,,,,,
7903,,23866.659772592782,-2449.4433278747347,-2481.9022707883796,-2775.308603755835,19631.0556694848,,,,,,,
7951,,23858.683129757377,-2451.478321035364,-2483.5768951721834,-2782.2324514146085,18291.296947917366,,,,,,,
7971,,23855.35952857596,-2452.326234852292,-2484.2746553321026,-2784.2744922899715,17733.06414726427,,,,,,,
7975,,23854.69480833968,-2452.4958176156783,-2484.3755505481754,-2784.682900465042,17621.41758713365,,,,,,,
7979,-2244.303847752954,,,,,,,,,,,,
8000,,23850.540306862906,-2453.5417925844577,-2485.006145648629,-2787.2354515592447,16923.626586317274,,,,,,,
8004,,23850.271417274304,-2453.7091485794617,-2485.107040864701,-2787.6438597343154,16811.980026186662,,,,,,,
8052,,23847.04474221112,-2455.7174205195165,-2486.3177834575704,-2792.544757835184,15179.425653846665,,,,,,,
8072,,23845.70029426813,-2456.554200494539,-2486.8222595379334,-2794.483553910235,14499.194665371664,,,,,,,
8076,,23845.431404679526,-2456.7215564895437,-2486.8960559780985,-2794.871313125246,14363.148467676667,,,,,,,
8080,-2252.3668813009594,,,,,,,,,,,,
8105,,23843.481955162184,-2458.0159690959576,-2487.4310801693005,-2797.6825674340707,13376.813534387917,,,,,,,
8153,,23840.255280098994,-2460.158445134159,-2488.3166374512894,-2802.335678014195,12191.394454660365,,,,,,,
8173,,23838.910832156005,-2461.05114348341,-2488.6856196521176,-2804.44418857079,11697.469838107221,,,,,,,
8177,,23838.641942567403,-2461.2296831532603,-2488.791230707547,-2804.865890682109,11598.684914796595,,,,,,,
8181,-2259.3324563392093,,,,,,,,,,,,
8206,,23836.69249305006,-2462.3612233979097,-2489.556910859408,-2807.9232309891713,10882.494220794528,,,,,,,
8254,,23833.465817986875,-2464.234117595948,-2490.824243524557,-2812.9836563250005,9954.117153549889,,,,,,,
8274,,23832.121370043886,-2465.014490178465,-2491.352298801701,-2815.5186330729525,9567.293375531288,,,,,,,
8278,,23831.852480455284,-2465.1705646949686,-2491.443988305158,-2816.0256284225425,9489.928619927572,,,,,,,
8282,-2266.6133190998085,,,,,,,,,,,,
8307,,23829.90303093794,-2466.1988915685683,-2492.108737205213,-2819.701344707072,8929.034141800601,,,,,,,
8355,,23826.67635587476,-2467.9009498421137,-2493.2090112466835,-2825.785288902157,8045.2366378506595,,,,,,,
8375,,23825.331907931763,-2468.6101407894243,-2493.6674587639623,-2827.968914089087,7676.987677871514,,,,,,,
8379,,23825.063018343164,-2468.751978978886,-2493.76803218857,-2828.405639126472,7603.337885875688,,,,,,,
8383,-2275.0444565136627,,,,,,,,,,,,
8400,,23823.651348003023,-2469.8368802938226,-2494.296042667754,-2830.698445572749,7216.6764778975885,,,,,,,
8408,,23822.374264130933,-2470.250176032846,-2494.4971895169683,-2831.571895647522,7069.376893905932,,,,,,,
8456,,23814.711760898383,-2472.729950466986,-2495.704070612246,-2836.8125960961534,6526.444181021714,,,,,,,
8476,,23811.519051218154,-2473.7631898145432,-2496.2069377352796,-2838.783907446571,6300.222217319957,,,,,,,
8480,,23810.88050928211,-2473.969837684055,-2496.321430780524,-2839.178169716655,6254.977824579605,,,,,,,
8484,-2283.291838161305,,,,,,,,,,,,
8509,,23806.25108024578,-2475.469220291616,-2497.151505358554,-2842.0365711747586,5926.95597721206,,,,,,,
8557,,23798.58857701323,-2477.950957021371,-2498.525421901502,-2846.76771841576,5529.148308555152,,,,,,,
8577,,23795.395867332998,-2478.985013992102,-2499.097887127728,-2848.516596605687,5363.395113281439,,,,,,,
8581,,23794.757325396953,-2479.1918253862477,-2499.2364610936497,-2848.86637224367,5330.244474226697,,,,,,,
8585,-2287.7572153864867,,,,,,,,,,,,
8610,,23790.127896360624,-2480.2130201919053,-2500.241122346584,-2851.402245619064,5089.902341079817,,,,,,,
8658,,23782.465393128077,-2481.9032736633385,-2501.9040099376466,-2855.5995532748866,4731.294736740966,,,,,,,
8678,,23779.272683447845,-2482.6075459431017,-2502.596879767256,-2857.012825199197,4581.874901599779,,,,,,,
8682,,23778.6341415118,-2482.748400399055,-2502.6740660585774,-2857.295479584059,4551.9909345715405,,,,,,,
8686,-2290.7744289691514,,,,,,,,,,,,
8711,,23774.004712475467,-2484.051938004649,-2503.233666670658,-2859.3447238743097,4335.332173616818,,,,,,,
8759,,23766.34220924292,-2486.209517489773,-2504.1599021665165,-2862.7365764926553,3996.024109714402,,,,,,,
8779,,23763.149499562696,-2487.108508941907,-2504.5458336231254,-2863.410309897723,3854.6457497550637,,,,,,,
8783,,23762.510957626648,-2487.288307232334,-2504.6189777710224,-2863.545056578735,3826.3700777631952,,,,,,,
8787,-2294.065538691923,,,,,,,,,,,,
8800,,23759.797154398453,-2488.0341440740776,-2504.9298403995867,-2864.1177299730425,3706.198471797757,,,,,,,
