,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
5830,,51024712357.445206,104917804304.74402,143797548411.1327,126053858699.90297,,,,,,,,
5850,,51024712357.445206,102250881458.20596,142400468281.70084,126040643906.92586,,,,,,,,
5854,,51024712357.445206,101717496888.89836,142038623491.60733,126038000948.33043,,,,,,,,
5858,43742832659.616905,,,,,,,,,,,,
5931,,51024712357.445206,90575197348.25023,135073111282.30873,125987123995.3687,,,,,,,,
5951,,51024712357.445206,87681093571.45851,133263887331.84152,125968677812.66206,,,,,,,,
5955,,51024712357.445206,87102272816.10016,132873906960.86739,125964988576.12073,,,,,,,,
5959,33189041569.747562,,,,,,,,,,,,
6000,,51024712357.445206,80259798988.26173,128486627787.40793,125923484665.03076,,,,,,,,
6032,,51024712357.445206,75394039821.79883,125366784819.6146,125893970772.70015,,,,,,,,
6052,,51024712357.445206,72352940342.75954,123416882964.7437,125862786819.59215,,,,,,,,
6056,,51024712357.445206,71744720446.95166,123029861458.41489,125856550028.9705,,,,,,,,
6060,24916416926.178566,,,,,,,,,,,,
6133,,51024712357.445206,60514126279.09962,115579697461.58427,125736491809.50468,,,,,,,,
6153,,51024712357.445206,57597088832.9043,113644589929.93999,125683766020.65276,,,,,,,,
6157,,51024712357.445206,57013681343.665215,113135431137.05904,125673220862.88239,,,,,,,,
6161,18468827207.05681,,,,,,,,,,,,
6234,,51024712357.445206,49399007583.16378,103334124374.10141,125470226575.80266,,,,,,,,
6254,,51024712357.445206,47421170242.773796,100788330409.69682,125420511209.87589,,,,,,,,
6258,,51024712357.445206,47025602774.6958,100321332961.2578,125410568136.69049,,,,,,,,
6262,13801687262.66863,,,,,,,,,,,,
6335,,51024712357.445206,39103745437.86277,91331632078.80502,125219163977.87228,,,,,,,,
6355,,51024712357.445206,37046120155.56848,88996644836.60951,125169186186.36168,,,,,,,,
6359,,51024712357.445206,36634595099.10961,88533262683.94725,125159190628.05956,,,,,,,,
6363,10675837234.106852,,,,,,,,,,,,
6400,,51024712357.445206,33638962872.030174,83783595619.15875,125056736155.46283,,,,,,,,
6436,,51024712357.445206,31008651648.25311,79613156245.19815,124966776130.74371,,,,,,,,
6456,,51024712357.445206,29547367635.043633,77296245481.88667,124850722752.0805,,,,,,,,
6460,,51024712357.445206,29255110832.401733,76687610310.60323,124827512076.3478,,,,,,,,
6464,7544370743.995396,,,,,,,,,,,,
6537,,51024712357.445206,24106762196.236526,64971383263.39718,124380706568.49414,,,,,,,,
6557,,51024712357.445206,22769528784.24556,61928207406.98004,124200367285.26355,,,,,,,,
6561,,51024712357.445206,22502082101.847374,61405888330.94935,124164299428.61737,,,,,,,,
6565,5835742906.288338,,,,,,,,,,,,
6638,,51024712357.445206,17521771052.36287,51351246117.35913,123469993188.17938,,,,,,,,
6658,,51024712357.445206,16228183766.782476,48739650737.20582,123177915776.6977,,,,,,,,
6662,,51024712357.445206,15969466309.6664,48351262749.599464,123119500294.40128,,,,,,,,
6666,4466332566.339627,,,,,,,,,,,,
6739,,51024712357.445206,12198499038.156513,40874793988.176994,121995002260.19656,,,,,,,,
6759,,51024712357.445206,11219027019.582525,38932854050.14517,121519739277.57281,,,,,,,,
6763,,51024712357.445206,11023132615.867725,38617919460.16233,121424686681.048,,,,,,,,
6767,2721880277.613153,,,,,,,,,,,,
6800,,51024712357.445206,9713637044.006062,35704774502.82093,120545450163.19408,,,,,,,,
6840,,51024712357.445206,8297966155.506968,32555428602.992393,119594924197.9465,,,,,,,,
6860,,51024712357.445206,7590130711.257421,30980755653.07812,119423310942.6193,,,,,,,,
6864,,51024712357.445206,7448563622.407513,30674313583.776505,119388988291.55379,,,,,,,,
6868,2045179089.7002964,,,,,,,,,,,,
6941,,51024712357.445206,5424516895.870736,24775303749.720634,118728277258.54395,,,,,,,,
6961,,51024712357.445206,4898790473.393653,23243093403.21261,118490784615.41191,,,,,,,,
6965,,51024712357.445206,4793645188.898233,22967540826.694805,118443286086.78546,,,,,,,,
6969,1248463955.386622,,,,,,,,,,,,
7042,,51024712357.445206,3536659679.9097886,17663153728.72714,117528939410.72711,,,,,,,,
7062,,51024712357.445206,3210169937.315388,16285390846.138134,117264289688.65399,,,,,,,,
7066,,51024712357.445206,3144871988.7965064,16068986052.833218,117211359744.23941,,,,,,,,
7070,782250443.5644429,,,,,,,,,,,,
7143,,51024712357.445206,2354059540.781524,11903193781.713423,116192458314.25809,,,,,,,,
7163,,51024712357.445206,2148653710.128281,10821169815.188803,115778474326.06747,,,,,,,,
7167,,51024712357.445206,2107572543.9976325,10672177211.73722,115695677528.42929,,,,,,,,
7171,550446906.60014,,,,,,,,,,,,
7200,,51024712357.445206,1824375881.0624566,9442988233.261639,115012603947.91481,,,,,,,,
7244,,51024712357.445206,1446780330.4822223,7804069595.294203,114101839173.89536,,,,,,,,
7264,,51024712357.445206,1275145989.309388,7059106578.036276,113756141447.36383,,,,,,,,
7268,,51024712357.445206,1240819121.0748205,6928560424.406247,113687001902.05756,,,,,,,,
7272,295126966.4832048,,,,,,,,,,,,
7345,,51024712357.445206,830639846.6464875,4415546967.028197,112356065654.91101,,,,,,,,
7365,,51024712357.445206,724099775.3664007,3762816198.8780556,111978952917.78906,,,,,,,,
7369,,51024712357.445206,702791761.1103835,3697634086.9557667,111903530370.36462,,,,,,,,
7373,126125346.97638015,,,,,,,,,,,,
7446,,51024712357.445206,424906458.7299483,2442878432.451718,110451646332.44481,,,,,,,,
7466,,51024712357.445206,352728458.11165315,2116967872.8402774,109999190826.94847,,,,,,,,
7470,,51024712357.445206,338292857.9879942,2086689939.5842469,109908699725.84918,,,,,,,,
7474,45178288.33799066,,,,,,,,,,,,
7547,,51024712357.445206,211773732.88197827,1503839724.4056807,108166746029.68825,,,,,,,,
7567,,51024712357.445206,178911622.46483135,1352450058.1255326,107402433558.79575,,,,,,,,
7571,,51024712357.445206,172339200.3814019,1329762706.3279533,107249571064.61731,,,,,,,,
7575,24388473.40146944,,,,,,,,,,,,
7600,,51024712357.445206,143629212.87416336,1165279405.7954986,106141317981.82315,51024712357.445206,,,,,,,
7648,,51024712357.445206,96109233.5518375,893031184.224539,104306968051.6812,43005203088.66095,,,,,,,
7668,,51024712357.445206,76309242.16753505,779594425.2366391,103101323937.21703,39663740893.33419,,,,,,,
7672,,51024712357.445206,72349243.89067456,761933722.5217401,102860195114.32422,38995448454.26884,,,,,,,
7676,9865024.716185596,,,,,,,,,,,,
7749,,51024712357.445206,50082920.32901313,421965195.2599312,98218465273.63716,26130819002.2608,,,,,,,
7769,,51024712357.445206,44299459.66364652,333661681.68543524,97298042797.32353,22789356806.934036,,,,,,,
7773,,51024712357.445206,43142767.530573204,326926668.3848927,97113958302.0608,22121064367.868683,,,,,,,
7777,4735963.686408376,,,,,,,,,,,,
7850,,51024712357.445206,29781255.85245352,197277662.34944743,93570331768.25322,9256434915.860645,,,,,,,
7870,,51024712357.445206,26310733.3386562,163602595.8467344,92398112290.77846,5914972720.533879,,,,,,,
7874,,51024712357.445206,25616628.83589673,160301379.41394374,92163668395.2835,5246680281.468528,,,,,,,
7878,2612556.22312679,,,,,,,,,,,,
7903,,51024712357.445206,23741701.465499096,136367560.27621126,90463950152.94505,401560098.2447213,,,,,,,
7951,,51024712357.445206,20638373.40415128,96752963.08272289,87650623407.00557,389392662.78503335,,,,,,,
7971,,51024712357.445206,19345320.04525636,80246880.91876942,86427681703.28981,384322898.0101634,,,,,,,
7975,,51024712357.445206,19086709.373477377,78461673.08809747,86183093362.5466,383308945.0551893,,,,,,,
7979,1592858.1544933475,,,,,,,,,,,,
8000,,51024712357.445206,17792907.507112812,67304124.14639771,84654416232.90184,376971739.08660185,,,,,,,
8004,,51024712357.445206,17585899.20849449,65518916.315725744,84409827892.1587,375957786.131628,,,,,,,
8052,,51024712357.445206,15101799.62507453,44096422.34766223,81474767803.24077,369051974.45133126,,,,,,,
8072,,51024712357.445206,14066758.131982885,35170383.19430241,79697425469.12518,366174552.91787416,,,,,,,
8076,,51024712357.445206,13859749.833364548,34463511.46394427,79341957002.30203,365599068.61118287,,,,,,,
8080,1030518.8860780002,,,,,,,,,,,,
8105,,51024712357.445206,12109119.784809591,29338691.418847844,76764810617.83444,361426807.3876702,,,,,,,
8153,,51024712357.445206,9211525.221684143,20856230.65455027,72499189015.95699,358810787.6127362,,,,,,,
8173,,51024712357.445206,8004194.153715207,17321872.00275962,70736645683.1485,357720779.3731804,,,,,,,
8177,,51024712357.445206,7762727.940121422,17040926.770480935,70384137016.58682,357502777.72526914,,,,,,,
8181,807086.3354794512,,,,,,,,,,,,
8206,,51024712357.445206,6653392.721699997,15004073.836460464,67828449184.01452,355922265.7779132,,,,,,,
8254,,51024712357.445206,4817251.670519719,11632731.04911623,63598345185.27421,354340449.0066084,,,,,,,
8274,,51024712357.445206,4052192.899194601,10228004.887722801,61896653589.85813,353681358.68523145,,,,,,,
8278,,51024712357.445206,3899181.1449295776,10062490.206359465,61556315270.77494,353549540.6209558,,,,,,,
8282,695403.0628820444,,,,,,,,,,,,
8307,,51024712357.445206,3604565.7975089634,8862508.76647526,59088862457.4216,352593859.6549592,,,,,,,
8355,,51024712357.445206,3116926.6017782902,6876332.590115202,55004802628.42305,351922048.2541547,,,,,,,
8375,,51024712357.445206,2913743.603557176,6048759.183298511,53145892349.0597,351642126.8371528,,,,,,,
8379,,51024712357.445206,2873107.003912953,5971925.269117738,52774110293.187035,351586142.55375236,,,,,,,
8383,626600.0671001276,,,,,,,,,,,,
8400,,51024712357.445206,2665249.729133197,5568547.219668678,50822254499.855515,351292225.06590044,,,,,,,
8408,,51024712357.445206,2586066.0054075755,5414879.391307133,50078690388.11017,351180256.4990997,,,,,,,
8456,,51024712357.445206,2110963.6630538474,4492872.421137857,45617305717.638115,350619996.30982107,,,,,,,
8476,,51024712357.445206,1913004.3537397934,4108702.8502339916,43542926739.53213,350386554.5642882,,,,,,,
8480,,51024712357.445206,1873412.4918769835,4063413.8606573883,43128050943.91091,350339866.2151818,,,,,,,
8484,579329.2381366278,,,,,,,,,,,,
8509,,51024712357.445206,1736456.4406673347,3735068.686227015,40120201425.657234,350001375.68415916,,,,,,,
8557,,51024712357.445206,1509770.5628030878,3191600.8113077735,35141691878.20282,349739542.41101474,,,,,,,
8577,,51024712357.445206,1415318.1136929851,2965155.863424756,33330184114.47462,349630445.2138712,,,,,,,
8581,,51024712357.445206,1396427.6238709646,2935609.67394259,32967882561.72899,349608625.7744425,,,,,,,
8585,531740.1586786993,,,,,,,,,,,,
8610,,51024712357.445206,1311624.2132902138,2721399.800196895,30341196304.323116,349450434.8385842,,,,,,,
8658,,51024712357.445206,1171259.947501386,2366845.5264109154,25993577671.375443,349291135.99136716,,,,,,,
8678,,51024712357.445206,1112774.8367560413,2219114.5790000902,24730066727.414413,349224761.4716935,,,,,,,
8682,,51024712357.445206,1101077.8146069718,2197581.4166571945,24477364538.622204,349211486.5677588,,,,,,,
8686,496866.8895416093,,,,,,,,,,,,
8711,,51024712357.445206,1034617.897987934,2041465.9896712028,22645273669.878693,349115243.51423186,,,,,,,
8759,,51024712357.445206,924615.2773771125,1783068.0415564592,19612847404.372204,348959647.468273,,,,,,,
8779,,51024712357.445206,878780.8521226039,1675402.2298419818,18483838337.941296,348894815.78245676,,,,,,,
8783,,51024712357.445206,869613.9670717015,1663752.935660556,18258036524.655106,348881849.4452934,,,,,,,
8787,468354.4741515674,,,,,,,,,,,,
8800,,51024712357.445206,850987.5041272363,1614243.4353894978,17298378818.188824,348826742.51234984,,,,,,,
8812,,51024712357.445206,837839.4126370255,1579295.5528452203,16620973378.330276,348787843.50086,,,,,,,
8860,,51024712357.445206,785247.0466761813,1439504.0226681116,13911351618.896069,348671792.7430957,,,,,,,
8880,,51024712357.445206,763333.5608591627,1381257.5517609832,13148252161.75805,348623438.26069397,,,,,,,
8884,,51024712357.445206,758950.8636957592,1374825.4337391711,12995632270.330446,348613767.3642136,,,,,,,
8888,448297.58805780165,,,,,,,,,,,,
8913,,51024712357.445206,732842.9732940219,1328192.5780810376,11889138057.480328,348543653.364731,,,,,,,
8961,,51024712357.445206,689629.9133187324,1251007.1618193001,10057699360.349089,348472455.16098374,,,,,,,
8981,,51024712357.445206,671624.4716623619,1218846.571710243,9498564644.967682,348442789.2427559,,,,,,,
8985,,51024712357.445206,668023.383331088,1215074.5148728364,9386737701.8914,348436856.0591104,,,,,,,
8989,431981.3108902279,,,,,,,,,,,,
9014,,51024712357.445206,645955.5303779042,1187727.102801642,8575992364.588363,348393840.47767985,,,,,,,
9062,,51024712357.445206,609429.4289381523,1142462.4207527684,7234069047.67299,348322673.36643755,,,,,,,
9082,,51024712357.445206,594210.2200049224,1123602.1365657372,6785328231.539905,348293020.4034198,,,,,,,
9086,,51024712357.445206,591166.3782182765,1120156.680571098,6695580068.313289,348287089.81081635,,,,,,,
9090,419475.65557564714,,,,,,,,,,,,
9115,,51024712357.445206,575550.1055670894,1095177.1246099658,6044905884.920313,348244093.0144407,,,,,,,
9163,,51024712357.445206,549702.4818685737,1053831.652674298,4967927926.200909,348167401.06055814,,,,,,,
9183,,51024712357.445206,538932.6386608584,1036604.3727011033,4635714704.601365,348135446.07977396,,,,,,,
9187,,51024712357.445206,536778.6700193154,1033276.6026880697,4569272060.281456,348129055.0836171,,,,,,,
9191,408515.82829961984,,,,,,,,,,,,
9200,,51024712357.445206,532616.0321472748,1022461.3501457105,4353333466.241752,348108284.3461072,,,,,,,
9216,,51024712357.445206,527492.7855355323,1009150.2700935769,4087562888.962117,348082720.3614797,,,,,,,
9264,,51024712357.445206,512123.045700305,969217.0299371743,3290251157.123209,347983452.38359123,,,,,,,
9284,,51024712357.445206,505718.9874356269,952578.1798720069,3001492437.9840784,347942090.72613764,,,,,,,
9288,,51024712357.445206,504438.17578269134,949499.2288947126,2943740694.1562505,347933818.394647,,,,,,,
9292,398567.41216736427,,,,,,,,,,,,
