num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
22,,,,,,,,,,,,,
33,275520409.418302,,,,,,,,,,,,
40,,313553614.0813728,313553614.0813728,,,,,,,,,,
44,165279356.45565975,,,,,,,,,,,,
55,58460645.86437071,,,,,,,,,,,,
62,,297028323.0296478,277631579.0097443,,,,,,,,,,
66,43591780.79166234,,,,,,,,,,,,
73,,288765677.5037854,259428056.4105505,,,,,,,,,,
77,29601982.572508,,,,,,,,,,,,
80,,283507630.3509638,192761438.13290447,283507630.3509638,,,,,,,,,
84,,280179974.78958845,154666227.68853524,278187190.8723337,,,,,,,,,
88,10902507.8882331,,,,,,,,,,,,
95,,271028921.9958059,54433462.66383608,263555982.30610088,,,,,,,,,
99,4070161.743318813,,,,,,,,,,,,
102,,265205524.76339895,45460608.98291798,254245213.21849805,,,,,,,,,
106,,261877869.20202342,40333264.02239333,248860873.99533665,,,,,,,,,
110,1416410.110340262,,,,,,,,,,,,
113,,256054471.96961632,32589985.60327723,239438280.35480407,,,,,,,,,
117,,252726816.408241,28165255.078068033,203836161.24928623,,,,,,,,,
120,,250231074.7372094,23450842.49523051,177134571.92014787,,,,,,,,,
121,665560.3074835736,,,,,,,,,,,,
124,,244440429.52777135,17164959.05144714,141532452.8146299,,,,,,,,,
128,,238649784.3183332,10879075.607663762,108004309.04936232,,,,,,,,,
132,267837.7625396952,,,,,,,,,,,,
135,,228516155.20181656,6504002.263311874,49330057.46014407,,,,,,,,,
139,,222725509.99237847,4003960.35225364,45172320.26807661,,,,,,,,,
143,94442.3034579771,,,,,,,,,,,,
146,,212591880.87586173,2357577.247038505,37896280.18195853,,,,,,,,,
150,,206801235.6664237,1416786.9012012845,34282962.876495965,,,,,,,,,
154,35513.87798165581,,,,,,,,,,,,
157,,196667606.5499071,977702.5699996842,27959657.59193652,,,,,,,,,
160,,192324622.64282838,789523.5709132841,23527356.57529182,,,,,,,,,
161,,190685797.1120665,726797.2378844843,22049922.903076917,,,,,,,,,
