num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
22,,,,,,,,,,,,,
33,,,,,,,,,,,,,
40,,34065.29854584827,34065.29854584827,,,,,,,,,,
44,28363.243158505637,,,,,,,,,,,,
55,20207.555404740513,,,,,,,,,,,,
62,,33659.44000251795,31929.083709780043,,,,,,,,,,
66,11079.335240663871,,,,,,,,,,,,
73,,33456.51073085279,29988.186291449005,,,,,,,,,,
77,8247.190816900973,,,,,,,,,,,,
80,,33327.373921611324,28021.497072189035,33327.373921611324,,,,,,,,,
84,,33214.14074680623,26897.674661183337,32899.55313408943,,,,,,,,,
88,7182.339435109681,,,,,,,,,,,,
95,,32902.74951609226,19890.306849528013,31723.045968404225,,,,,,,,,
99,6529.251479029457,,,,,,,,,,,,
102,,32704.591460183357,14699.912395379299,30974.359590240918,,,,,,,,,
106,,32591.358285378283,11733.97270729432,30248.865925930113,,,,,,,,,
110,6032.005932368564,,,,,,,,,,,,
113,,32393.20022946938,10141.573889309662,28979.252013386194,,,,,,,,,
117,,32279.967054664296,9231.631707604145,27962.58683001551,,,,,,,,,
120,,32195.04217356046,8856.598729079315,27200.08794248748,,,,,,,,,
121,5632.819675789307,,,,,,,,,,,,
124,,32008.168040763747,8356.554757712871,26183.422759116806,,,,,,,,,
128,,31821.29390796701,7856.510786346427,23440.277319651363,,,,,,,,,
132,5238.050970687411,,,,,,,,,,,,
135,,31494.26417557272,7313.709500833798,18639.77280058686,,,,,,,,,
139,,31307.390042775995,7003.537337683729,15566.77082102062,,,,,,,,,
143,4894.107681098972,,,,,,,,,,,,
146,,30980.360310381693,6632.673138744419,10189.017356779701,,,,,,,,,
150,,30793.486177584942,6420.750739350528,9041.64318984239,,,,,,,,,
154,4610.861470303263,,,,,,,,,,,,
157,,30466.456445190663,6149.285573329108,7033.738397702095,,,,,,,,,
160,,30326.300845593127,6032.943359319925,6631.3691184409,,,,,,,,,
161,,30246.880485775022,5994.162621316865,6497.246025353834,,,,,,,,,
165,4334.604437580487,,,,,,,,,,,,
168,,29690.937967048398,5752.198300357445,5558.384373744379,,,,,,,,,
172,,29373.25652777605,5613.93297409492,5350.066257454315,,,,,,,,,
176,4116.685987202125,,,,,,,,,,,,
179,,28817.31400904943,5423.269129071531,4985.509553946702,,,,,,,,,
183,,28499.632569777084,5314.318360486741,4855.994084273673,,,,,,,,,
187,3969.8764407088997,,,,,,,,,,,,
190,,27943.690051050453,5090.8971463835005,4629.342012345874,,,,,,,,,
194,,27626.008611778114,4963.227881181649,4502.061403723439,,,,,,,,,
198,3775.4610310985813,,,,,,,,,,,,
200,,27149.48645286957,4782.585192413574,4311.140490789791,,,,,,,,,
201,,27027.100278656857,4752.478077618896,4279.320338634183,,,,,,,,,
205,,26537.55558180601,4632.04961844018,4184.625364151321,,,,,,,,,
209,3571.000267872812,,,,,,,,,,,,
212,,25680.852362317033,4434.482816631265,4018.9091588063125,,,,,,,,,
216,,25191.307665466185,4321.587501311884,3929.8896375029617,,,,,,,,,
220,3408.4135182061036,,,,,,,,,,,,
223,,24334.604445977202,4156.254803278983,3774.1054752221007,,,,,,,,,
227,,23845.059749126365,4061.778975831609,3692.0015772947495,,,,,,,,,
231,3230.3748298087007,,,,,,,,,,,,
234,,22988.356529637385,3905.1107972422406,3548.319755921887,,,,,,,,,
238,,22498.811832786538,3815.5861237625995,3480.3629207934205,,,,,,,,,
240,,22254.039484361125,3771.772844288891,3446.38450322919,,,,,,,,,
242,3055.2061047060765,,,,,,,,,,,,
245,,21554.01078254638,3662.239645604622,3361.438459318608,,,,,,,,,
249,,20993.987821094594,3574.613086657206,3305.21075222924,,,,,,,,,
253,2902.5394946202246,,,,,,,,,,,,
256,,20013.947638553956,3435.968795791196,3206.812264822847,,,,,,,,,
260,,19453.924677102168,3356.7434867249044,3143.3571764841204,,,,,,,,,
264,2793.6998810666887,,,,,,,,,,,,
267,,18473.884494561527,3225.6098391411833,3032.3107718913525,,,,,,,,,
271,,17913.861533109728,3150.676326236199,2972.2203705578304,,,,,,,,,
275,2701.516980814621,,,,,,,,,,,,
278,,16933.8213505691,3046.14574419623,2867.0621682241695,,,,,,,,,
280,,16653.8098698432,3016.279863613381,2839.6300284281506,16653.8098698432,,,,,,,,
282,,16377.181342612123,2986.413983030533,2812.197888632135,16576.71514428463,,,,,,,,
286,2636.0291992377897,,,,,,,,,,,,
289,,15408.981497303334,2880.149203537756,2716.1853993460727,16306.883604829642,,,,,,,,
293,,14855.724442841163,2819.426472399027,2673.038661055211,16152.694153712515,,,,,,,,
297,2570.3695399090375,,,,,,,,,,,,
300,,13887.524597532376,2693.1807096316234,2597.5318690462013,15882.862614257529,,,,,,,,
302,,13610.896070301293,2657.1104916980785,2578.403792845048,15805.76788869896,,,,,,,,
304,,13334.267543070218,2621.040273764535,2559.2757166438955,15700.29022872967,,,,,,,,
308,2498.9787262630216,,,,,,,,,,,,
311,,12366.067697761431,2513.9049938240646,2492.3274499398626,15331.118418837143,,,,,,,,
313,,12089.439170530348,2483.294913841075,2477.3756543287427,15225.640758867847,,,,,,,,
315,,11812.810643299259,2452.684833858082,2462.423858717625,15018.408926040896,,,,,,,,
319,2428.385408486199,,,,,,,,,,,,
320,,11121.239325221559,2373.768425983497,2425.0443696898265,14500.329343973512,,,,,,,,
322,,10957.025023279304,2342.201862833663,2410.092574078707,14293.09751114656,,,,,,,,
324,,10792.810721337048,2310.6352996838295,2392.765613533539,14085.865678319606,,,,,,,,
326,,10628.596419394798,2279.0687365339954,2375.43865298837,13351.137322826653,,,,,,,,
330,2316.5272060718366,,,,,,,,,,,,
333,,10053.846362596909,2173.3996452933357,2314.794291080277,10779.588078601313,,,,,,,,
335,,9889.632060654658,2143.208476367431,2296.135521472018,10044.859723108357,,,,,,,,
337,,9725.417758712405,2113.0173074415284,2277.4767518637586,9380.405716874437,,,,,,,,
341,2188.0885403505845,,,,,,,,,,,,
344,,9150.667701914519,2023.8290220748606,2212.171058234852,7054.816695055738,,,,,,,,
346,,8986.453399972266,1998.3466548272422,2201.6361562016946,6390.3626888218205,,,,,,,,
348,,8822.239098030012,1972.8642875796234,2191.1012541685377,6066.857071233295,,,,,,,,
352,2080.5053115647675,,,,,,,,,,,,
355,,8247.489041232124,1914.1132915374706,2154.2290970524878,4934.587409673458,,,,,,,,
357,,8083.274739289874,1897.3272926682841,2143.8172600826742,4611.081792084932,,,,,,,,
359,,7919.060437347616,1880.5412937990973,2133.405423112861,4459.491927890226,,,,,,,,
360,,7836.953286376494,1871.9796178570073,2128.199504627954,4383.696995792871,,,,,,,,
363,2010.453960742026,,,,,,,,,,,,
366,,7636.111806390249,1820.6095622044718,2096.9639937185143,3928.927403208749,,,,,,,,
368,,7569.164646394834,1803.4862103202927,2086.1303207316873,3777.3375390140404,,,,,,,,
370,,7502.217486399418,1786.362858436113,2075.2966477448617,3692.0465996141215,,,,,,,,
374,1946.4393262751362,,,,,,,,,,,,
377,,7267.902426415465,1727.697393431407,2037.3787922909705,3393.5283117144004,,,,,,,,
379,,7200.955266420047,1710.9358320014912,2019.5303782460073,3308.237372314482,,,,,,,,
381,,7134.008106424632,1694.1742705715742,2001.6819642010441,3250.086589157212,,,,,,,,
385,1865.7412153606208,,,,,,,,,,,,
388,,6899.693046440678,1644.3448055507806,1939.2125150436746,3046.5588481067766,,,,,,,,
390,,6832.745886445262,1630.10781554484,1916.177699879087,2988.4080649495077,,,,,,,,
392,,6765.798726449849,1615.8708255388995,1893.142884714501,2949.5721362588542,,,,,,,,
396,1772.5858217078153,,,,,,,,,,,,
399,,6531.483666465893,1565.812370823059,1812.521031638445,2813.6463858415646,,,,,,,,
400,,6498.010086468185,1558.6611630065108,1804.429178160295,2794.2284214962383,,,,,,,,
401,,6480.3720564606865,1551.5099551899627,1796.3373246821461,2774.810457150911,,,,,,,,
