,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
2925,,217462639856.06894,211186831370.5354,207105919580.67966,229216208346.26697,,,,,,,,
2929,212132456417.26215,,,,,,,,,,,,
3022,,205427615358.0325,211183899345.739,207100413964.46085,226301952996.62415,,,,,,,,
3026,,204931325688.01047,211183778437.50003,207100255298.9493,226181777518.28833,,,,,,,,
3030,212111030166.9855,,,,,,,,,,,,
3123,,192896301189.97388,211180459698.4926,207096407660.29425,223267522168.64554,,,,,,,,
3127,,192400011519.95175,211180322843.2758,207096257996.39026,223147346690.30975,,,,,,,,
3131,212081267840.79785,,,,,,,,,,,,
3200,,183342725042.04803,211177117434.9016,207093526630.14212,220954144210.68155,,,,,,,,
3204,,183070499423.58414,211176941796.08655,207093376966.23804,220833968732.34586,,,,,,,,
3224,,181709371331.26447,211176063602.01144,207092628646.71805,212465646320.57684,,,,,,,,
3228,,181437145712.80048,211175887963.19638,207092495504.3474,210791981838.22308,,,,,,,,
3232,212019083879.79047,,,,,,,,,,,,
3305,,176196802557.3695,211171851091.94766,207089932513.71497,178573940552.91235,,,,,,,,
3325,,174835674465.04977,211170802553.96103,207089266801.86227,174562343091.30515,,,,,,,,
3329,,174563448846.58582,211170592846.3637,207089137754.85968,173760023598.98367,,,,,,,,
3333,211936226942.37878,,,,,,,,,,,,
3406,,169323105691.15494,211161217789.5703,207086653600.05914,158315373371.79584,,,,,,,,
3426,,167961977598.83517,211158782709.8837,207086008365.04605,156735567632.46347,,,,,,,,
3430,,167689751980.37122,211158295693.94644,207085858351.2489,156419606484.59708,,,,,,,,
3434,211756126741.64737,,,,,,,,,,,,
3507,,162449408824.94028,211146267755.24265,207082970585.65387,150337354388.16748,,,,,,,,
3527,,161088280732.62064,211143143615.3196,207082220516.66815,149375625314.1081,,,,,,,,
3531,,160816055114.15668,211142518787.33505,207082036965.56064,149183279499.29626,,,,,,,,
3535,211538051421.0893,,,,,,,,,,,,
3600,,156120163195.65363,211124735046.2697,207078870708.95428,145865314193.79147,,,,,,,,
3608,,155970120905.63818,211122673163.24768,207078503606.7391,145480622564.16772,,,,,,,,
3628,,155595015180.5996,211117518455.69254,207077585851.20102,145186818876.31198,,,,,,,,
3632,,155519994035.5919,211116487514.18152,207077253867.9102,145128058138.7408,,,,,,,,
3636,211158306387.46875,,,,,,,,,,,,
3709,,154075836994.19345,211077302624.73587,207070863189.56323,143996913940.4962,,,,,,,,
3729,,153700731269.15488,211067124731.37335,207069203273.1094,143845069991.515,,,,,,,,
3733,,153625710124.1472,211065089152.70087,207068818768.3252,143814701201.71884,,,,,,,,
3737,210824455694.24384,,,,,,,,,,,,
3810,,152181553082.74872,211009517878.36145,207061417051.22946,143230101998.14175,,,,,,,,
3830,,151806447357.71014,210995083781.1303,207059494527.3085,143163795123.49487,,,,,,,,
3834,,151731426212.70245,210992196961.68414,207058636023.3227,143150533748.5655,,,,,,,,
3838,210545504403.031,,,,,,,,,,,,
3911,,150287269171.30396,210849295273.28165,207042109821.59427,142895252281.17508,,,,,,,,
3931,,149912163446.2654,210812177951.61862,207037817301.66476,142854710899.90256,,,,,,,,
3935,,149837142301.2577,210804754487.2861,207036708288.023,142846602623.64804,,,,,,,,
3939,210153402840.2387,,,,,,,,,,,,
4000,,148618048694.8824,210624557682.03653,207018686816.34454,142714843134.51224,,,,,,,,
4012,,148604147217.64935,210591290579.52884,207015359775.4192,142690518305.7487,,,,,,,,
4032,,148580978088.92764,210535845408.68286,207009814707.21057,142667476395.9303,,,,,,,,
4036,,148576344263.1833,210524756374.51358,207008009938.03036,142662868013.96667,,,,,,,,
4040,209400981720.1212,,,,,,,,,,,,
4113,,148487143117.60468,210370903335.24063,206973268131.31226,142574156661.16608,,,,,,,,
4133,,148463973988.883,210330941506.8581,206964244285.41156,142561517607.76544,,,,,,,,
4137,,148459340163.13864,210322949141.1816,206961829067.60602,142558989797.08524,,,,,,,,
4141,208597456927.6712,,,,,,,,,,,,
4214,,148370139017.56003,210048549331.09726,206915336124.85086,142510329441.49265,,,,,,,,
4234,,148346969888.83835,209977276653.15332,206903260035.82352,142501935461.54953,,,,,,,,
4238,,148342336063.094,209963022117.56448,206899890627.61508,142500256665.5609,,,,,,,,
4242,207851255715.6667,,,,,,,,,,,,
4315,,148253134917.51538,209608862839.472,206835029519.603,142467939842.77997,,,,,,,,
4335,,148229965788.79367,209516873416.5908,206818182478.56085,142463089631.7263,,,,,,,,
4339,,148225331963.04935,209498475532.0145,206812145365.72568,142462119589.5156,,,,,,,,
4343,207251065835.86807,,,,,,,,,,,,
4400,,148154666120.44812,209255306987.9095,206720079394.98843,142447326445.80194,,,,,,,,
4416,,148154666120.44812,209191525074.70163,206695930943.6475,142443446276.95905,,,,,,,,
4436,,148154666120.44812,209111797683.1917,206665745379.47122,142439045960.25137,,,,,,,,
4440,,148154666120.44812,209095852204.88977,206656660550.83612,142438165896.9098,,,,,,,,
4444,206473489607.59094,,,,,,,,,,,,
4517,,148154666120.44812,208735877893.74628,206481777599.60968,142421224677.5853,,,,,,,,
4537,,148154666120.44812,208642378072.6702,206436353456.43396,142418069241.49588,,,,,,,,
4541,,148154666120.44812,208623678108.4548,206421647195.80582,142417438154.27798,,,,,,,,
4545,205922604474.33636,,,,,,,,,,,,
4618,,148154666120.44812,208066880621.3994,206138551678.71423,142405289725.3336,,,,,,,,
4638,,148154666120.44812,207922257897.48886,206065020375.57355,142402550399.36554,,,,,,,,
4642,,148154666120.44812,207893333352.70676,206050600436.86987,142402002534.17194,,,,,,,,
4646,205356292378.1353,,,,,,,,,,,,
4719,,148154666120.44812,207116758905.44324,205773016616.8249,142391456129.195,,,,,,,,
4739,,148154666120.44812,206915051256.8034,205700916923.30655,142389199989.54202,,,,,,,,
4743,,148154666120.44812,206874709727.0755,205682157058.8885,142388748761.61142,,,,,,,,
4747,204267021939.98825,,,,,,,,,,,,
4800,,148154666120.44812,206156884911.82007,205414828990.9284,142382318763.6004,,,,,,,,
4820,,148154666120.44812,205905016555.59003,205321029668.8372,142380062623.94736,,,,,,,,
4840,,148154666120.44812,205653148199.3601,205227230346.746,142378727953.35712,,,,,,,,
4844,,148154666120.44812,205602774528.11407,205201130216.50427,142378461019.23907,,,,,,,,
4848,203594626723.89352,,,,,,,,,,,,
4921,,148154666120.44812,205198150647.95032,204698702709.35187,142373322537.4664,,,,,,,,
4941,,148154666120.44812,205093053536.21948,204568202058.14343,142372221947.69397,,,,,,,,
4945,,148154666120.44812,205072034113.87335,204543171390.14706,142372001829.73938,,,,,,,,
4949,202191380634.52682,,,,,,,,,,,,
5022,,148154666120.44812,204556429880.09512,204061331031.2152,142367764559.11542,,,,,,,,
5042,,148154666120.44812,204422506702.49036,203936177691.23294,142366901011.39197,,,,,,,,
5046,,148154666120.44812,204395722066.96936,203902900850.10516,142366728301.84726,,,,,,,,
5050,201068262767.25446,,,,,,,,,,,,
5123,,148154666120.44812,203937658955.9697,203262321658.39536,142363403643.11172,,,,,,,,
5143,,148154666120.44812,203818681524.5412,203095937452.75644,142362638393.47592,,,,,,,,
5147,,148154666120.44812,203794886038.2554,203063980732.82285,142362485343.5487,,,,,,,,
5151,199480687823.45605,,,,,,,,,,,,
5200,,148154666120.44812,203539721701.0693,202640554193.70337,142360457432.01367,,,,,,,,
5224,,148154666120.44812,203424175586.1172,202448813874.10208,142359539132.4507,,,,,,,,
5244,,148154666120.44812,203327887156.99033,202289030274.4343,142359006918.07782,,,,,,,,
5248,,148154666120.44812,203308629471.165,202250240741.98868,142358900475.20328,,,,,,,,
5252,197653592476.13562,,,,,,,,,,,,
5325,,148154666120.44812,202960732278.62845,201503542242.40976,142356851449.86777,,,,,,,,
5345,,148154666120.44812,202870369371.47604,201309594580.1815,142356287467.91492,,,,,,,,
5349,,148154666120.44812,202852296790.04553,201281144233.48703,142356174671.52435,,,,,,,,
5353,195195655377.43216,,,,,,,,,,,,
5426,,148154666120.44812,202348937398.55203,200733475059.61957,142354003341.00586,,,,,,,,
5446,,148154666120.44812,202218194699.4629,200591223326.14758,142353558380.01068,,,,,,,,
5450,,148154666120.44812,202192046159.645,200570258424.37708,142353469387.81165,,,,,,,,
5454,193237729315.68005,,,,,,,,,,,,
5527,,148154666120.44812,201595908392.8983,200166684065.29614,142351756287.98004,,,,,,,,
5547,,148154666120.44812,201441067414.52234,200061859556.4439,142351265077.3707,,,,,,,,
5551,,148154666120.44812,201410099218.84726,200040690128.09113,142351166835.24884,,,,,,,,
5555,191645166988.2704,,,,,,,,,,,,
5600,,148154666120.44812,200787281295.92288,199781364630.77066,142349963369.25586,,,,,,,,
5628,,148154666120.44812,200431385339.96606,199633178632.30173,142349275674.40277,,,,,,,,
5648,,148154666120.44812,200177173942.85403,199527331490.53818,142348770289.64386,,,,,,,,
5652,,148154666120.44812,200126331663.43167,199504779046.87598,142348669212.69217,,,,,,,,
5656,189401561113.92044,,,,,,,,,,,,
5729,,148154666120.44812,199323637470.0126,199070644506.37805,142346723481.37064,,,,,,,,
5749,,148154666120.44812,199115145471.722,198957882288.06683,142345774157.97757,,,,,,,,
5753,,148154666120.44812,199073447072.06384,198930609075.81436,142345584293.29904,,,,,,,,
5757,187511338295.81546,,,,,,,,,,,,
5830,,148154666120.44812,198130675775.80597,198405599739.95358,142341929398.23608,,,,,,,,
5850,,148154666120.44812,197885800114.44034,198269233678.6911,142340858421.00778,,,,,,,,
5854,,148154666120.44812,197836824982.16718,198231478092.34058,142340644225.562,,,,,,,,
5858,185262091323.8517,,,,,,,,,,,,
5931,,148154666120.44812,197137032848.33762,197504683055.09302,142336520963.23288,,,,,,,,
5951,,148154666120.44812,196955268657.73257,197315905123.3405,142335466364.15775,,,,,,,,
5955,,148154666120.44812,196918915819.61157,197285181644.39343,142335255444.34274,,,,,,,,
5959,182944647676.86728,,,,,,,,,,,,
6000,,148154666120.44812,196585378014.94876,196939542506.239,142332882596.4237,,,,,,,,
6032,,148154666120.44812,196348195576.07755,196693754674.66248,142331195237.9035,,,,,,,,
6052,,148154666120.44812,196199956551.78296,196540137279.92712,142329787522.44327,,,,,,,,
6056,,148154666120.44812,196170308746.9241,196500611798.614,142329505979.35126,,,,,,,,
6060,180537292510.633,,,,,,,,,,,,
6133,,148154666120.44812,195429944163.07242,195739746283.3365,142324086274.82928,,,,,,,,
6153,,148154666120.44812,195237641673.7602,195542118876.7708,142321832307.84235,,,,,,,,
6157,,148154666120.44812,195199181175.89783,195513919390.314,142321381514.44495,,,,,,,,
6161,178710719652.1112,,,,,,,,,,,,
6234,,148154666120.44812,194230808771.4542,194971079276.02087,142312703741.54523,,,,,,,,
6254,,148154666120.44812,193979283471.59866,194830081843.737,142308994515.2284,,,,,,,,
6258,,148154666120.44812,193928978411.62766,194797040242.97995,142308252669.96503,,,,,,,,
6262,176759821313.4116,,,,,,,,,,,,
6335,,148154666120.44812,192798650615.7006,194160989428.40552,142293972148.6452,,,,,,,,
6355,,148154666120.44812,192505058980.39493,193995781424.61993,142289243739.11316,,,,,,,,
6359,,148154666120.44812,192446340653.33374,193967356401.47638,142288298057.20676,,,,,,,,
6363,174671338338.94067,,,,,,,,,,,,
6400,,148154666120.44812,191719038621.01306,193675999914.25555,142278604817.6661,,,,,,,,
6436,,148154666120.44812,191080431958.4876,193420174705.96396,142270093680.50845,,,,,,,,
6456,,148154666120.44812,190725650479.30673,193278049590.24646,142260823560.02744,,,,,,,,
6460,,148154666120.44812,190654694183.47058,193228335726.3959,142258969535.93124,,,,,,,,
6464,172379477287.5832,,,,,,,,,,,,
6537,,148154666120.44812,189618866392.5873,192271343847.27356,142223279572.07935,,,,,,,,
6557,,148154666120.44812,189349820213.13702,192022774528.02094,142204055067.6219,,,,,,,,
6561,,148154666120.44812,189296010977.24698,191960911172.62485,142200210166.73044,,,,,,,,
6565,169914159853.00964,,,,,,,,,,,,
6638,,148154666120.44812,188143804129.43665,190770041581.2497,142126195824.56924,,,,,,,,
6658,,148154666120.44812,187844529623.51187,190460724804.26913,142099148287.2543,,,,,,,,
6662,,148154666120.44812,187784674722.32697,190414167872.2828,142093738779.7913,,,,,,,,
6666,167753292821.35822,,,,,,,,,,,,
6739,,148154666120.44812,186399569634.23038,189517946931.54565,141989605761.12878,,,,,,,,
6759,,148154666120.44812,186039802078.8806,189285162271.6139,141936648473.0876,,,,,,,,
6763,,148154666120.44812,185967848567.81067,189238537282.5674,141926057015.47928,,,,,,,,
6767,165338602315.13907,,,,,,,,,,,,
6800,,148154666120.44812,185385130155.483,188807256133.88696,141828086032.60312,,,,,,,,
6840,,148154666120.44812,184755164304.3181,188341006243.4215,141722171456.52063,,,,,,,,
6860,,148154666120.44812,184440181378.73553,188107881298.18884,141646555120.3539,,,,,,,,
6864,,148154666120.44812,184377184793.61905,188016575763.02844,141631431853.12067,,,,,,,,
6868,162663265506.83856,,,,,,,,,,,,
6941,,148154666120.44812,183438261364.9968,186258944211.19196,141340308958.87903,,,,,,,,
6961,,148154666120.44812,183194385149.7702,185802416535.39032,141223057329.75156,,,,,,,,
6965,,148154666120.44812,183145609906.7249,185710696525.56976,141199607003.92606,,,,,,,,
6969,159906810774.84897,,,,,,,,,,,,
7042,,148154666120.44812,181578512158.46384,183945086336.52347,140748188231.78503,,,,,,,,
7062,,148154666120.44812,181171473782.2921,183486486287.42047,140602676317.53323,,,,,,,,
7066,,148154666120.44812,181090066107.05774,183387895989.2959,140573573934.68292,,,,,,,,
7070,157386686117.0342,,,,,,,,,,,,
7143,,148154666120.44812,179989759835.6425,181490032750.39807,140013353064.81372,,,,,,,,
7163,,148154666120.44812,179703965998.91132,180997081259.77527,139877491535.15448,,,,,,,,
7167,,148154666120.44812,179646807231.56506,180903725505.48447,139850319229.22263,,,,,,,,
7171,155403826085.48718,,,,,,,,,,,,
7200,,148154666120.44812,179195826991.8401,180133540532.58557,139626147705.2849,,,,,,,,
7244,,148154666120.44812,178594520005.54022,179106627235.3871,139327252340.03458,,,,,,,,
7264,,148154666120.44812,178321198648.1311,178639848463.93314,139201236754.63083,,,,,,,,
7268,,148154666120.44812,178266534376.64926,178528550356.81363,139176033637.55008,,,,,,,,
7272,153627519832.01602,,,,,,,,,,,,
7345,,148154666120.44812,177009240646.7052,176386061794.762,138690873633.74548,,,,,,,,
7365,,148154666120.44812,176682670846.71982,175829571259.16425,138509529302.025,,,,,,,,
7369,,148154666120.44812,176617356886.7227,175764165657.8664,138473260435.68094,,,,,,,,
7373,151501675088.88855,,,,,,,,,,,,
7446,,148154666120.44812,175398073876.5105,174505107832.8843,137775084758.55707,,,,,,,,
7466,,148154666120.44812,175081376990.74112,174178079826.39545,137625257628.43982,,,,,,,,
7470,,148154666120.44812,175018037613.58722,174107997836.9298,137595292202.41638,,,,,,,,
7474,149701776566.8424,,,,,,,,,,,,
7547,,148154666120.44812,173556502897.13318,172758919539.71637,137018457751.46503,,,,,,,,
7567,,148154666120.44812,173176883490.26196,172408509592.38828,136892931693.27002,,,,,,,,
7571,,148154666120.44812,173100959608.88782,172362480249.6153,136867826481.63109,,,,,,,,
7575,148288537747.89444,,,,,,,,,,,,
7600,,148154666120.44812,172496029117.3929,172028767514.5111,136685813697.24849,148154666120.44812,,,,,,,
7648,,148154666120.44812,171494764855.60828,171476415401.23538,136384551157.58066,135244363320.63512,,,,,,,
7668,,148154666120.44812,171077571413.19806,171246268687.3705,136227154465.78914,129865070487.37967,,,,,,,
7672,,148154666120.44812,170994132724.71606,171191939271.18808,136195675127.43079,128789211920.72853,,,,,,,
7676,147053932730.15836,,,,,,,,,,,,
7749,,148154666120.44812,170192980433.43027,170146098009.67734,135589697864.03342,108078934512.69518,,,,,,,
7769,,148154666120.44812,169984888929.20023,169874450928.76544,135430299659.31203,102699641679.43976,,,,,,,
7773,,148154666120.44812,169943270628.35422,169805134876.08362,135398420018.36769,101623783112.78867,,,,,,,
7777,146156246611.98743,,,,,,,,,,,,
7850,,148154666120.44812,168696003352.0053,168470800861.95886,134784736930.19029,80913505704.75528,,,,,,,
7870,,148154666120.44812,168372037825.681,168124220598.54977,134692201174.5899,75534212871.49988,,,,,,,
7874,,148154666120.44812,168307244720.41614,168063011141.4598,134673694023.46985,74458354304.84877,,,,,,,
7878,145047555391.59988,,,,,,,,,,,,
7951,,148154666120.44812,167064238916.55225,166884729092.47708,134317431364.4083,53748076896.81539,,,,,,,
7971,,148154666120.44812,166741380266.1979,166578681807.02704,134245604870.04773,48368784063.55996,,,,,,,
7975,,148154666120.44812,166676808536.12714,166534722150.4028,134231239571.17566,47292925496.90887,,,,,,,
7979,143737686741.6216,,,,,,,,,,,,
8000,,148154666120.44812,166382713552.85046,166259974296.50095,134141456453.22504,40568809455.33959,,,,,,,
8004,,148154666120.44812,166335658355.52618,166216014639.87665,134127091154.3529,39492950888.68849,,,,,,,
8052,,148154666120.44812,165770995987.6348,165688498760.38504,133954707567.88771,33840170502.44832,,,,,,,
8072,,148154666120.44812,165535720001.01346,165468700477.26358,133852566745.05957,31484845341.514893,,,,,,,
8076,,148154666120.44812,165488664803.68927,165414632999.00235,133832138580.49393,31013780309.328228,,,,,,,
8080,142777777404.17505,,,,,,,,,,,,
8105,,148154666120.44812,165059986304.03925,165022643781.60754,133684034387.393,27598558825.97475,,,,,,,
8153,,148154666120.44812,164350449477.03253,164373834042.47144,133438896412.60542,27578705012.09667,,,,,,,
8173,,148154666120.44812,164054809132.44638,164103496651.16473,133292581122.44633,27570432589.647465,,,,,,,
8177,,148154666120.44812,163995681063.52917,164043164983.08478,133263318064.41454,27568778105.15764,,,,,,,
8181,141800242304.4627,,,,,,,,,,,,
8206,,148154666120.44812,163571761101.13544,163605760389.50507,133051160893.68388,27556783092.6063,,,,,,,
8254,,148154666120.44812,162870100473.72513,162881780372.54565,132700004197.30212,27538885830.808434,,,,,,,
8274,,148154666120.44812,162577741878.97095,162580122032.14587,132501983665.18275,27531428638.392654,,,,,,,
8278,,148154666120.44812,162519270160.02,162519127650.20828,132462379558.75888,27529937199.909492,,,,,,,
8282,140685803168.92587,,,,,,,,,,,,
8307,,148154666120.44812,162127769702.15253,162076918381.1609,132175249787.18573,27519124270.906628,,,,,,,
8355,,148154666120.44812,161479768944.30286,161344985797.91006,131700000510.09914,27503301652.560215,,,,,,,
8375,,148154666120.44812,161209768628.53223,161040013888.22226,131349634676.1207,27496708894.91589,,,,,,,
8379,,148154666120.44812,161155768565.3781,160999974714.5121,131279561509.325,27495390343.387012,,,,,,,
8383,139636197494.31464,,,,,,,,,,,,
8400,,148154666120.44812,160913679786.22974,160789769052.5339,130911677383.64764,27488467947.860455,,,,,,,
8408,,148154666120.44812,160821455489.4113,160709690705.11362,130771531050.05624,27485830844.802723,,,,,,,
8456,,148154666120.44812,160268109708.5007,160229220620.59198,129930653048.50801,27474999620.791515,,,,,,,
8476,,148154666120.44812,160037548966.45456,160029024752.0412,129710969513.42976,27470486610.78685,,,,,,,
8480,,148154666120.44812,159991436818.04538,159988732969.05426,129667032806.41415,27469584008.78592,,,,,,,
8484,138868165634.45645,,,,,,,,,,,,
8509,,148154666120.44812,159707438831.68362,159696617542.3984,129348491680.55074,27463040144.279163,,,,,,,
8557,,148154666120.44812,159237373199.08478,159213116146.5541,128821251196.36307,27457535796.26385,,,,,,,
8577,,148154666120.44812,159041512518.83533,159011657231.61902,128639355775.61023,27455242317.92416,,,,,,,
8581,,148154666120.44812,159002340382.78546,158953202302.29773,128602976691.45967,27454783622.25621,,,,,,,
8585,137787813579.20853,,,,,,,,,,,,
8610,,148154666120.44812,158677633736.10757,158529404064.71802,128339228331.36809,27451458078.66364,,,,,,,
8658,,148154666120.44812,158140188251.9512,157827944912.8618,127902679321.56134,27446710443.496017,,,,,,,
8678,,148154666120.44812,157916252633.55264,157535670266.25507,127750332595.45331,27444732262.17617,,,,,,,
8682,,148154666120.44812,157871465509.87296,157494022554.10956,127719863250.2317,27444336625.91221,,,,,,,
8686,136605458369.60051,,,,,,,,,,,,
8711,,148154666120.44812,157553070911.783,157192076641.0548,127498960497.37498,27441468262.998444,,,,,,,
8759,,148154666120.44812,157026072956.32367,156692304095.30893,127133328354.71559,27437791176.014698,,,,,,,
8779,,148154666120.44812,156806490474.8823,156484065534.58148,126921308946.01346,27436259056.43815,,,,,,,
8783,,148154666120.44812,156762573978.59406,156439773553.31577,126878905064.27303,27435952632.52283,,,,,,,
8787,135635094202.24402,,,,,,,,,,,,
8800,,148154666120.44812,156600978565.5063,156251532632.93643,126698688566.87625,27434650330.882767,,,,,,,
8812,,148154666120.44812,156486911215.09143,156118656689.13922,126571476921.65497,27433731059.136852,,,,,,,
8860,,148154666120.44812,156030641813.43204,155587152913.95056,126062630340.76988,27432001428.707226,,,,,,,
8880,,148154666120.44812,155840529562.74045,155365693007.62198,125827694495.38106,27431280749.36156,,,,,,,
8884,,148154666120.44812,155802507112.60217,155323628347.1975,125780707326.30322,27431136613.49242,,,,,,,
8888,134870109090.37689,,,,,,,,,,,,
8913,,148154666120.44812,155347840234.055,155018659559.12024,125440050350.48932,27430091628.441208,,,,,,,
8961,,148154666120.44812,154595288159.21817,154513883634.0267,124876204321.55609,27428888360.651436,,,,,,,
8981,,148154666120.44812,154281724794.70285,154303560331.9044,124644330061.16428,27428386999.072376,,,,,,,
8985,,148154666120.44812,154219012121.79977,154257216669.30243,124597955209.08594,27428286726.75657,,,,,,,
8989,134007484754.21844,,,,,,,,,,,,
9014,,148154666120.44812,153846353752.4632,153921225115.4382,124261737531.51784,27427559752.46692,,,,,,,
9062,,148154666120.44812,153229539899.76813,153365101164.2146,123705239306.57755,27426787975.635136,,,,,,,
9082,,148154666120.44812,152972534127.8118,153133382851.20477,123488314649.93333,27426466401.95523,,,,,,,
9086,,148154666120.44812,152921132973.42053,153105291798.84943,123444929718.60448,27426402087.219254,,,,,,,
9090,132866866902.56677,,,,,,,,,,,,
9115,,148154666120.44812,152638863311.90292,152901631669.27304,123130388966.4703,27425935805.38337,,,,,,,
9163,,148154666120.44812,152171658354.9083,152564539041.00848,122609769790.52419,27425262176.91239,,,,,,,
9183,,148154666120.44812,151976989622.82712,152424083779.23166,122397785478.89511,27424981498.38281,,,,,,,
9187,,148154666120.44812,151938055876.4109,152392812623.40112,122355388616.56934,27424925362.6769,,,,,,,
9191,131443925087.19029,,,,,,,,,,,,
9200,,148154666120.44812,151833102349.2763,152291181366.9516,122217598814.01048,27424742921.63267,,,,,,,
9216,,148154666120.44812,151703928777.4183,152166096743.62912,122048011364.70726,27424518378.809013,,,,,,,
9264,,148154666120.44812,151316408061.84433,151790842873.6618,121539249016.79764,27423921344.91446,,,,,,,
9284,,148154666120.44812,151154941097.02188,151634487094.50882,121378811862.01895,27423672580.791718,,,,,,,
9288,,148154666120.44812,151122647704.05737,151603530886.72916,121346724431.06328,27423622827.967175,,,,,,,
9292,130037865053.15909,,,,,,,,,,,,
9317,,148154666120.44812,150911870712.26007,151379098380.32666,121114090556.63422,27423262119.989212,,,,,,,
9365,,148154666120.44812,150562998449.975,151007623886.9708,120729041385.16554,27422828543.573353,,,,,,,
