,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
2113,,782934.5916896868,57516.347417752746,94182.32569677984,,,,,,,,,
2117,,782601.9404029564,57305.33864674452,93763.67426501545,,,,,,,,,
2121,49186.982066488796,,,,,,,,,,,,
2214,,774535.1466997488,53196.34887055576,83611.37704472948,,,,,,,,,
2218,,774202.4954130185,53026.905993187145,83252.1041206906,,,,,,,,,
2222,46528.13126393008,,,,,,,,,,,,
2315,,766135.7017098106,49476.230428392926,74539.73571274691,,,,,,,,,
2319,,765803.0504230803,49329.810817473575,74261.20111443286,,,,,,,,,
2323,44439.59616291527,,,,,,,,,,,,
2400,,759066.8618667934,46816.401758602646,68620.87549857347,,,,,,,,,
2416,,757296.7062720335,46319.925895121974,67506.7371053173,,,,,,,,,
2420,,756854.1673733433,46195.806929251805,67273.72403353026,,,,,,,,,
2424,42784.21031396514,,,,,,,,,,,,
2517,,746122.5990801108,43636.23174779625,61623.157042694154,,,,,,,,,
2521,,745680.0601814209,43530.682255777465,61444.44682390297,,,,,,,,,
2525,41507.560848410416,,,,,,,,,,,,
2618,,734948.4918881884,41407.36716780988,57110.724018216686,,,,,,,,,
2622,,734505.9529894984,41319.807782739044,56976.42356606274,,,,,,,,,
2626,40511.96092600644,,,,,,,,,,,,
2719,,723774.3846962659,39510.21624827498,53719.63760132995,,,,,,,,,
2723,,723331.8457975759,39435.59391695687,53612.678777241585,,,,,,,,,
2727,39658.749295803405,,,,,,,,,,,,
2800,,714812.9719977932,38245.08621254269,51553.72141354124,714812.9719977932,,,,,,,,
2820,,711923.6420123545,37935.863432175385,51018.92729309957,710118.3183038251,,,,,,,,
2824,,711345.7760152663,37874.01887610192,50932.69206156183,709179.3875650318,,,,,,,,
2828,38901.124827193395,,,,,,,,,,,,
2921,,697332.5255858878,36658.462642749924,48841.4876967719,686410.3171492879,,,,,,,,
2925,,696754.6595888003,36608.3366125086,48765.526298894445,685471.3864104945,,,,,,,,
2929,38150.904330428515,,,,,,,,,,,,
3002,,685630.7391448603,35811.449999798744,47303.26938975343,667396.9696887182,,,,,,,,
3022,,682741.4091594213,35604.46646402993,46923.46240036612,662398.7232353478,,,,,,,,
3026,,682163.5431623335,35563.06975687618,46857.836698741514,661399.0739446736,,,,,,,,
3030,37378.02316712959,,,,,,,,,,,,
3103,,671039.6227183937,34912.02493864033,45594.541942467455,642155.8250991971,,,,,,,,
3123,,668150.2927329547,34742.9223884492,45266.41343434432,636751.6307189926,,,,,,,,
3127,,667572.4267358672,34709.10187841098,45209.04123473438,635670.7918429514,,,,,,,,
3131,36631.039744466,,,,,,,,,,,,
3200,,657026.3722890151,34160.955590992584,44161.998591853015,615945.4823552042,,,,,,,,
3204,,656612.9843539615,34130.92017798334,44104.626392243095,614864.6434791633,,,,,,,,
3224,,654546.0446786938,33980.74311293722,43817.76539419338,605143.218499221,,,,,,,,
3228,,654132.6567436403,33950.70769992799,43768.382975272005,603198.9335032325,,,,,,,,
3232,35943.06720202582,,,,,,,,,,,,
3305,,646174.9389938593,33400.982276298215,42817.771411035385,565771.4473304545,,,,,,,,
3325,,644107.9993185917,33258.1964519788,42570.85931642846,522050.24315769685,,,,,,,,
3329,,643694.611383538,33229.639287114915,42526.088781842685,513306.0023231454,,,,,,,,
3333,35315.35898250189,,,,,,,,,,,,
3406,,635736.8936337571,32726.97599288508,41664.25599106644,344979.3662580282,,,,,,,,
3426,,633669.9539584895,32596.414098279918,41440.403318137556,318600.8663243954,,,,,,,,
3430,,633256.5660234358,32570.301719358886,41400.8849954256,313325.16633766884,,,,,,,,
3434,34789.61802785194,,,,,,,,,,,,
3507,,625298.8482736548,32104.539441689372,40640.1572832205,211767.9415931823,,,,,,,,
3527,,623231.9085983871,31983.562226710295,40442.565669660726,202863.7187902801,,,,,,,,
3531,,622818.5206633336,31959.36678371446,40405.38837686558,201082.87422969972,,,,,,,,
3535,34299.46349912018,,,,,,,,,,,,
3600,,615687.5787836598,31555.01613166404,39764.08007614934,170363.30555968732,,,,,,,,
3608,,615573.0142863222,31508.134896643693,39689.72549055904,166801.61643852657,,,,,,,,
3628,,615286.6030429781,31390.931809092854,39503.8390265833,162061.07974681605,,,,,,,,
3632,,615229.3207943093,31367.49119158268,39469.601713161275,161112.972408474,,,,,,,,
3636,33842.72065222118,,,,,,,,,,,,
3709,,614126.6375074342,30928.987238636793,38810.53342978679,142861.90614538864,,,,,,,,
3729,,613840.2262640902,30815.0901080015,38639.34686267653,139639.9932249007,,,,,,,,
3733,,613782.9440154213,30792.31068187446,38607.62027133006,138995.61064080312,,,,,,,,
3737,33412.51459990612,,,,,,,,,,,,
3810,,612680.2607285464,30357.15507337543,37996.88338791076,126591.24589692468,,,,,,,,
3830,,612393.8494852022,30244.127642596457,37838.250431178465,124076.38633488177,,,,,,,,
3834,,612336.5672365335,30221.522156440657,37809.301581464184,123573.41442247313,,,,,,,,
3838,32999.4404316428,,,,,,,,,,,,
3911,,611233.8839496585,29854.299106481183,37252.03622446414,113891.2051086077,,,,,,,,
3931,,610947.4727063143,29758.916496102112,37107.29197589271,111784.11987474842,,,,,,,,
3935,,610890.1904576456,29739.839974026294,37081.44605805792,111362.70282797654,,,,,,,,
3939,32654.490183918155,,,,,,,,,,,,
4000,,609959.3539167771,29455.862077808168,36661.44989324273,104514.67581793391,,,,,,,,
4012,,609959.3539167771,29403.43538927558,36583.91213973839,103250.42467761833,,,,,,,,
4032,,609959.3539167771,29316.057575054627,36454.682550564496,101233.03117492312,,,,,,,,
4036,,609959.3539167771,29298.582012210423,36429.63387402369,100829.55247438412,,,,,,,,
4040,32316.54346123401,,,,,,,,,,,,
4113,,609959.3539167771,28986.536361426228,35947.44685061321,93062.58748900775,,,,,,,,
4133,,609959.3539167771,28905.48554304073,35822.20346790918,91194.70645678464,,,,,,,,
4137,,609959.3539167771,28889.275379363615,35797.6738090238,90821.13025034008,,,,,,,,
4141,32004.328941931206,,,,,,,,,,,,
4214,,609959.3539167771,28601.595287864675,35325.477875480676,83629.78827628125,,,,,,,,
4234,,609959.3539167771,28526.873186176632,35202.82958105389,82037.80225571246,,,,,,,,
4238,,609959.3539167771,28511.92876583903,35178.80126523839,81719.4050515987,,,,,,,,
4242,31663.81122910788,,,,,,,,,,,,
4315,,609959.3539167771,28242.78423193841,34716.25618578997,75590.25887240884,,,,,,,,
4335,,609959.3539167771,28172.876560795376,34596.114606712465,74316.53859498048,,,,,,,,
4339,,609959.3539167771,28158.89502656678,34572.19251749138,74061.7945394948,,,,,,,,
4343,31346.74631735891,,,,,,,,,,,,
4400,,609959.3539167771,27963.356113806934,34207.38065686986,70176.9476933384,,,,,,,,
4416,,609959.3539167771,27912.06721865682,34111.69229998553,69157.97147139571,,,,,,,,
4436,,609959.3539167771,27847.956099719147,33992.0818538801,68113.1198116764,,,,,,,,
4440,,609959.3539167771,27835.133875931628,33970.00305056213,67904.14947973256,,,,,,,,
4444,31030.62879042095,,,,,,,,,,,,
4517,,609959.3539167771,27595.41121371082,33544.986086691046,63881.47058981327,,,,,,,,
4537,,609959.3539167771,27533.14558715995,33434.592070101164,62992.18291423537,,,,,,,,
4541,,609959.3539167771,27520.692461849772,33415.654772365575,62814.32537911978,,,,,,,,
4545,30718.269669502522,,,,,,,,,,,,
4618,,609959.3539167771,27275.844607295097,33051.11179095572,59390.567828144856,,,,,,,,
4638,,609959.3539167771,27212.247761956194,32956.42530227784,58641.93906812761,,,,,,,,
4642,,609959.3539167771,27199.528392888416,32941.611057698734,58492.21331612416,,,,,,,,
4646,30415.740814803845,,,,,,,,,,,,
4719,,609959.3539167771,26963.824466684306,32656.43684955097,55609.99259005767,,,,,,,,
4739,,609959.3539167771,26902.602667670246,32582.365626655457,54964.09308271395,,,,,,,,
4743,,609959.3539167771,26890.358307867446,32568.415654025925,54834.91318124523,,,,,,,,
4747,30101.451623282755,,,,,,,,,,,,
4800,,609959.3539167771,26701.71118752232,32369.62854405503,52994.09958531575,,,,,,,,
4820,,609959.3539167771,26635.51921547141,32299.87868090734,52348.20007797205,,,,,,,,
4840,,609959.3539167771,26569.32724342048,32230.128817759658,51783.91930663695,,,,,,,,
4844,,609959.3539167771,26556.088849010306,32216.897047460465,51671.063152369934,,,,,,,,
4848,29790.957405356807,,,,,,,,,,,,
4921,,609959.3539167771,26276.406089439988,31962.185469201184,49498.58218272979,,,,,,,,
4941,,609959.3539167771,26203.76121682432,31896.026617705254,49019.87352678042,,,,,,,,
4945,,609959.3539167771,26189.232242301186,31882.55295865512,48924.13179559053,,,,,,,,
4949,29463.51489998255,,,,,,,,,,,,
5022,,609959.3539167771,25904.947602564447,31623.18502193999,47081.10347018543,,,,,,,,
5042,,609959.3539167771,25831.107436399063,31555.816726689296,46673.859681715236,,,,,,,,
5046,,609959.3539167771,25816.33940316599,31543.050403654855,46592.41092402122,,,,,,,,
5050,29129.763586211,,,,,,,,,,,,
5123,,609959.3539167771,25570.29181895677,31297.298685241974,45024.52233841107,,,,,,,,
5143,,609959.3539167771,25506.383355525806,31233.467070069782,44682.850444633405,,,,,,,,
5147,,609959.3539167771,25493.60166283961,31221.904300018203,44614.51606587784,,,,,,,,
5151,28833.68745298453,,,,,,,,,,,,
5200,,609959.3539167771,25341.86846086137,31068.69759683486,43709.08554736694,,,,,,,,
5224,,609959.3539167771,25273.159086380652,30999.320976525425,43299.079274833726,,,,,,,,
5244,,609959.3539167771,25215.901274313383,30941.507126267545,42987.1439411258,,,,,,,,
5248,,609959.3539167771,25204.449711899935,30929.799309010683,42924.75687438423,,,,,,,,
5252,28567.573031044478,,,,,,,,,,,,
5325,,609959.3539167771,25007.957279973463,30704.42382681633,41723.80583960883,,,,,,,,
5345,,609959.3539167771,24956.92028466789,30645.88474053208,41447.416364253295,,,,,,,,
5349,,609959.3539167771,24946.71288560677,30635.365923720583,41392.13846918221,,,,,,,,
5353,28315.1128947651,,,,,,,,,,,,
5426,,609959.3539167771,24750.164897210085,30432.8787000994,40328.0389890634,,,,,,,,
5446,,609959.3539167771,24699.113471652498,30380.28461604194,40107.48527832035,,,,,,,,
5450,,609959.3539167771,24688.903186540996,30367.718473355635,40063.374536171716,,,,,,,,
5454,28057.957012521005,,,,,,,,,,,,
5527,,609959.3539167771,24479.633739796904,30125.820226644293,39214.242749810925,,,,,,,,
5547,,609959.3539167771,24425.278039343902,30062.989513212768,39032.304495986806,,,,,,,,
5551,,609959.3539167771,24414.406899253307,30049.624411454293,38995.91684522198,,,,,,,,
5555,27788.007531494022,,,,,,,,,,,,
5600,,609959.3539167771,24288.61455452638,29885.9019149129,38550.16812335285,,,,,,,,
5628,,609959.3539167771,24216.73321468242,29792.346202603545,38295.454567999055,,,,,,,,
5648,,609959.3539167771,24165.389400508157,29725.520693811144,38136.497173687414,,,,,,,,
5652,,609959.3539167771,24155.120637673317,29712.07381227368,38104.70569482508,,,,,,,,
5656,27570.50726787724,,,,,,,,,,,,
5729,,609959.3539167771,23985.79624998066,29453.221342677778,37492.719726725256,,,,,,,,
5749,,609959.3539167771,23941.815889541023,29385.986934990535,37350.47854075073,,,,,,,,
5753,,609959.3539167771,23933.01981745308,29372.644184191806,37322.03030355583,,,,,,,,
5757,27372.822647102428,,,,,,,,,,,,
5830,,609959.3539167771,23753.19499642794,29115.79623131634,36774.40173755398,,,,,,,,
5850,,609959.3539167771,23706.487250707123,29049.08247732271,36639.61653867439,,,,,,,,
5854,,609959.3539167771,23697.145701562964,29036.6471861915,36612.659498898465,,,,,,,,
5858,27200.75310658263,,,,,,,,,,,,
5931,,609959.3539167771,23532.26095273356,28797.267831915608,36093.736483212095,,,,,,,,
5951,,609959.3539167771,23489.433745245384,28735.09137625953,35967.0523589247,,,,,,,,
5955,,609959.3539167771,23480.868303747764,28724.75329926153,35941.71553406722,,,,,,,,
5959,27013.548107214825,,,,,,,,,,,,
6000,,609959.3539167771,23380.9355699503,28608.449933034048,35656.67625442056,,,,,,,,
6032,,609959.3539167771,23309.872292583223,28525.745317050052,35453.98165556073,,,,,,,,
6052,,609959.3539167771,23265.457744228785,28474.054932060048,35336.899714749736,,,,,,,,
6056,,609959.3539167771,23256.574834557912,28463.780885217988,35313.48332658753,,,,,,,,
6060,26851.641373351966,,,,,,,,,,,,
6133,,609959.3539167771,23088.267872317632,28266.005483508274,34862.71785446522,,,,,,,,
6153,,609959.3539167771,23044.55177822925,28214.63524929796,34754.657202998154,,,,,,,,
6157,,609959.3539167771,23035.808559411576,28204.334007892994,34733.04507270474,,,,,,,,
6161,26672.709103607176,,,,,,,,,,,,
6234,,609959.3539167771,22861.347951172298,28006.035110847282,34317.01156455655,,,,,,,,
6254,,609959.3539167771,22816.03350747379,27954.52890382243,34218.62076849624,,,,,,,,
6258,,609959.3539167771,22806.970618734085,27944.133845117103,34198.94260928418,,,,,,,,
6262,26494.026397755122,,,,,,,,,,,,
6335,,609959.3539167771,22656.858780185372,27744.02896503946,33820.138044452,,,,,,,,
6355,,609959.3539167771,22617.868692250642,27692.053671512807,33726.72956459643,,,,,,,,
6359,,609959.3539167771,22610.070674663693,27683.05243137579,33708.04786862531,,,,,,,,
6363,26312.48522915221,,,,,,,,,,,,
6400,,609959.3539167771,22536.5439053012,27590.789719971406,33516.56048492141,,,,,,,,
6436,,609959.3539167771,22471.983815129253,27509.778558738297,33348.4252211814,,,,,,,,
6456,,609959.3539167771,22436.117098367064,27464.772358053244,33255.24486759168,,,,,,,,
6460,,609959.3539167771,22428.943755014632,27456.671978265476,33236.60879687374,,,,,,,,
6464,26131.16118970144,,,,,,,,,,,,
6537,,609959.3539167771,22305.120278069644,27300.739667351096,32877.864435553376,,,,,,,,
6557,,609959.3539167771,22272.958336006006,27260.2377684123,32786.54003652256,,,,,,,,
6561,,609959.3539167771,22266.525947593283,27252.17260956969,32768.27515671642,,,,,,,,
6565,25943.113354191686,,,,,,,,,,,,
6638,,609959.3539167771,22153.343038985604,27096.91830184931,32416.676220447785,,,,,,,,
6658,,609959.3539167771,22123.944880905678,27056.592507636225,32324.920196550105,,,,,,,,
6662,,609959.3539167771,22118.065249289702,27048.37594241987,32306.568991770575,,,,,,,,
6666,25734.438684624165,,,,,,,,,,,,
6739,,609959.3539167771,22013.19991559533,26890.20706200515,31953.308299764507,,,,,,,,
6759,,609959.3539167771,21985.96216658381,26849.124235923406,31868.746023734537,,,,,,,,
6763,,609959.3539167771,21980.5146167815,26841.048137290258,31851.83356852854,,,,,,,,
6767,25573.01087808887,,,,,,,,,,,,
6800,,609959.3539167771,21921.03275540825,26766.344224933673,31695.393357873098,,,,,,,,
6840,,609959.3539167771,21856.72804041014,26685.583238602234,31526.268805813157,,,,,,,,
6860,,609959.3539167771,21824.575682911076,26645.202745436505,31446.342753467387,,,,,,,,
6864,,609959.3539167771,21818.14521141127,26637.260883585157,31430.357542998237,,,,,,,,
6868,25412.8929519593,,,,,,,,,,,,
6941,,609959.3539167771,21687.308222726457,26484.380042946686,31122.642241466987,,,,,,,,
6961,,609959.3539167771,21653.324589301836,26444.67073368994,31046.50809661894,,,,,,,,
6965,,609959.3539167771,21646.52786261691,26436.703571511844,31031.28126764933,,,,,,,,
6969,25254.276548996262,,,,,,,,,,,,
7042,,609959.3539167771,21509.43565564079,26283.335699583433,30738.16480998439,,,,,,,,
7062,,609959.3539167771,21473.827290192432,26243.499888692935,30660.816151342715,,,,,,,,
7066,,609959.3539167771,21466.705617102776,26235.50678999966,30645.34641961437,,,,,,,,
7070,25123.48986924859,,,,,,,,,,,,
7143,,609959.3539167771,21337.37522366827,26081.639640154288,30347.554083843876,,,,,,,,
7163,,609959.3539167771,21303.782913685278,26041.67414668796,30276.663208911774,,,,,,,,
7167,,609959.3539167771,21297.06445168868,26033.343752823,30262.485033925368,,,,,,,,
7171,24992.01236028569,,,,,,,,,,,,
7200,,609959.3539167771,21252.019899269988,25964.618003437074,30145.51509028742,,,,,,,,
7244,,609959.3539167771,21191.960496045085,25872.983670922495,29989.55516543682,,,,,,,,
7264,,609959.3539167771,21164.660767306475,25831.331701597683,29930.438583898238,,,,,,,,
7268,,609959.3539167771,21159.20082155876,25824.00339029925,29918.615267590525,,,,,,,,
7272,24867.13665954704,,,,,,,,,,,,
7345,,609959.3539167771,21048.296574036744,25682.933397804456,29691.01642866705,,,,,,,,
7365,,609959.3539167771,21019.490275979075,25646.291841312308,29635.27885250219,,,,,,,,
7369,,609959.3539167771,21013.72901636755,25639.15616928006,29624.131337269213,,,,,,,,
7373,24738.98487764356,,,,,,,,,,,,
7446,,609959.3539167771,20896.838730884887,25501.79448265952,29409.541669034465,,,,,,,,
7466,,609959.3539167771,20866.47761777251,25466.116122498337,29354.261109501855,,,,,,,,
7470,,609959.3539167771,20860.405395150035,25459.313847001973,29343.204997595334,,,,,,,,
7474,24641.69470980592,,,,,,,,,,,,
7547,,609959.3539167771,20757.66995120222,25328.37004369682,29130.374843394795,,,,,,,,
7567,,609959.3539167771,20730.985420306675,25294.358666214965,29075.96361946439,,,,,,,,
7571,,609959.3539167771,20725.64851412757,25288.025681210704,29065.081374678306,,,,,,,,
7575,24537.460836471157,,,,,,,,,,,,
7600,,609959.3539167771,20694.462952023674,25242.111539929767,28986.185099979237,609959.3539167771,,,,,,,
7648,,609959.3539167771,20642.845469920685,25166.11571987857,28855.59816254627,496633.35934858106,,,,,,,
7668,,609959.3539167771,20621.33818571109,25134.45079485724,28798.810388612143,449414.19494516624,,,,,,,
7672,,609959.3539167771,20617.036728869178,25128.82667473325,28787.45283382532,439970.36206448317,,,,,,,
7676,24433.108935699627,,,,,,,,,,,,
7749,,609959.3539167771,20532.771935348537,25020.562362346398,28568.819904178978,258176.57911133583,,,,,,,
7769,,609959.3539167771,20510.88497599253,24992.44176172644,28518.651639341828,210957.41470792086,,,,,,,
7773,,609959.3539167771,20506.507584121333,24986.526575600685,28508.617986374396,201513.5818272379,,,,,,,
7777,24314.231907149344,,,,,,,,,,,,
7802,,609959.3539167771,20469.728760773778,24943.641476189005,28435.874002360535,133045.79344228632,,,,,,,
7850,,609959.3539167771,20408.853466957153,24872.65924267999,28315.470166751387,130832.70153114265,,,,,,,
7870,,609959.3539167771,20383.48876120022,24843.08331205124,28264.912517184628,129910.57990149947,,,,,,,
7874,,609959.3539167771,20378.415820048835,24836.68246102581,28254.800987271272,129726.15557557084,,,,,,,
7878,24189.251316634793,,,,,,,,,,,,
7903,,609959.3539167771,20342.64921611402,24790.276291091475,28181.492395399473,128389.07921258826,,,,,,,
7951,,609959.3539167771,20283.449319946063,24713.466078786358,28060.15403643926,125639.529466822,,,,,,,
7971,,609959.3539167771,20258.782696542734,24681.461823659218,28018.491173810857,124493.88373941941,,,,,,,
7975,,609959.3539167771,20253.849371862067,24675.351816202237,28010.158601285162,124264.75459393888,,,,,,,
7979,24071.695048660706,,,,,,,,,,,,
8000,,609959.3539167771,20224.873691740195,24637.16426959612,27958.08002299964,122832.69743468564,,,,,,,
8004,,609959.3539167771,20220.2375829207,24631.054262139136,27949.747450473948,122603.5682892051,,,,,,,
8052,,609959.3539167771,20164.60427708671,24557.734172655404,27849.756580165733,118452.1392205945,,,,,,,
8072,,609959.3539167771,20141.42373298922,24527.18413537051,27806.119202907517,116722.37710867342,,,,,,,
8076,,609959.3539167771,20136.787624169716,24522.147806504545,27797.391727455877,116376.42468628919,,,,,,,
8080,23925.59516664345,,,,,,,,,,,,
8105,,609959.3539167771,20111.821789420377,24485.634422226292,27734.11753043145,113868.26962400359,,,,,,,
8153,,609959.3539167771,20070.499028455954,24425.1984758347,27629.38782501173,106844.26852636907,,,,,,,
8173,,609959.3539167771,20053.281211387453,24400.01683150487,27586.285728568477,103917.60140235463,,,,,,,
8177,,609959.3539167771,20049.83764797375,24394.51209512235,27577.665309279822,103332.26797755178,,,,,,,
8181,23808.791336257098,,,,,,,,,,,,
8206,,609959.3539167771,20021.013125009817,24354.602756349082,27515.16726943708,99088.60064773088,,,,,,,
8254,,609959.3539167771,19973.303569759184,24288.545919758835,27411.722237973278,86488.79595028178,,,,,,,
8274,,609959.3539167771,19953.424588404756,24261.022237846246,27363.969946435107,81238.87732634466,,,,,,,
8278,,609959.3539167771,19949.448792133862,24255.577960375267,27354.41948812749,80188.89360155725,,,,,,,
8282,23680.484366471683,,,,,,,,,,,,
8307,,609959.3539167771,19919.53594785057,24216.10694871068,27285.17866539714,72576.51159684842,,,,,,,
8355,,609959.3539167771,19870.025033174774,24150.77561905897,27170.573165705544,62602.68883096693,,,,,,,
8375,,609959.3539167771,19849.39548539319,24123.554231704085,27123.35216690061,58446.929345182965,,,,,,,
8379,,609959.3539167771,19845.269575836875,24118.75465437645,27113.907967139618,57615.77744802617,,,,,,,
8383,23544.3771387951,,,,,,,,,,,,
8400,,609959.3539167771,19825.144536860847,24093.556873406287,27064.325918394436,53252.229987953026,,,,,,,
8408,,609959.3539167771,19817.47785534617,24083.957718751008,27045.437518872448,51589.92619363945,,,,,,,
8456,,609959.3539167771,19771.47776625811,24026.36279081922,26932.107121740595,47007.57120871473,,,,,,,
8476,,609959.3539167771,19752.311062471428,24002.36490418098,26886.732889853232,45098.25663166279,,,,,,,
8480,,609959.3539167771,19748.477721714076,23997.43930557942,26877.658043475767,44716.39371625239,,,,,,,
8484,23434.47547791868,,,,,,,,,,,,
8509,,609959.3539167771,19718.04254505384,23961.728715718073,26811.86540723912,41947.88757952707,,,,,,,
8557,,609959.3539167771,19667.667080236868,23902.621532499274,26702.967250709477,40215.17418873925,,,,,,,
8577,,609959.3539167771,19646.677303229808,23877.993539491446,26666.148065116824,39493.21027591101,,,,,,,
8581,,609959.3539167771,19642.479347828394,23872.816010810806,26658.784227998316,39348.81749334537,,,,,,,
8585,23345.08828858486,,,,,,,,,,,,
8610,,609959.3539167771,19611.354073235303,23835.278927876196,26605.396408888973,38301.969819744394,,,,,,,
8658,,609959.3539167771,19559.836377357085,23773.148583708546,26517.030363466656,37755.16510608795,,,,,,,
8678,,609959.3539167771,19538.37067074117,23747.26094030536,26487.093492457174,37527.32980873108,,,,,,,
8682,,609959.3539167771,19534.077529417988,23742.128900383403,26481.10611825528,37481.76274925972,,,,,,,
8686,23265.900151704718,,,,,,,,,,,,
8711,,609959.3539167771,19510.722726319902,23704.92161094924,26437.697655291544,37151.40156809228,,,,,,,
8759,,609959.3539167771,19472.06650050238,23643.337131885793,26365.8491648688,36846.110497634036,,,,,,,
8779,,609959.3539167771,19455.959739745085,23617.676932276026,26336.879383456926,36718.90588494312,,,,,,,
8783,,609959.3539167771,19452.73838759363,23612.653541563675,26331.085427174534,36693.46496240494,,,,,,,
8787,23184.097784909798,,,,,,,,,,,,
8800,,609959.3539167771,19438.665598206753,23591.304131036195,26306.46111297444,36585.34104161765,,,,,,,
8812,,609959.3539167771,19428.73186452189,23576.23395889915,26289.07924412733,36509.0182740031,,,,,,,
8860,,609959.3539167771,19388.996929782457,23515.953270350965,26219.551768738824,36240.17052504129,,,,,,,
8880,,609959.3539167771,19372.440706974365,23490.83631678923,26186.71796813827,36128.15062964054,,,,,,,
8884,,609959.3539167771,19369.129462412744,23486.694477715726,26180.151208018153,36105.746650560395,,,,,,,
8888,23094.25961234373,,,,,,,,,,,,
8913,,609959.3539167771,19343.52306967682,23456.666144432835,26132.542197147322,35943.31780222931,,,,,,,
8961,,609959.3539167771,19301.140074803574,23406.96407555084,26053.741075705984,35645.248356026335,,,,,,,
8981,,609959.3539167771,19283.480493606385,23386.25488018333,26019.68552721512,35521.05275344176,,,,,,,
8985,,609959.3539167771,19279.948577366944,23382.15683372729,26012.874417516938,35496.213632924846,,,,,,,
8989,23020.108668596764,,,,,,,,,,,,
9014,,609959.3539167771,19261.628337974627,23352.445996920942,25963.493872205174,35316.130009177214,,,,,,,
9062,,609959.3539167771,19231.305183118377,23303.269439448348,25881.76055582709,34995.237421845144,,,,,,,
9082,,609959.3539167771,19218.6705352616,23282.779207168118,25844.108670110792,34861.53217712347,,,,,,,
9086,,609959.3539167771,19216.143605690246,23278.52167284755,25836.578292967522,34834.79112817912,,,,,,,
9090,22947.86605734779,,,,,,,,,,,,
9115,,609959.3539167771,19197.48005535705,23247.654549023486,25781.9830586789,34640.918523332664,,,,,,,
9163,,609959.3539167771,19166.588661702102,23196.564137176756,25691.618532959794,34324.26558528713,,,,,,,
9183,,609959.3539167771,19153.7172476792,23175.27646557396,25647.442083102782,34192.326861101494,,,,,,,
9187,,609959.3539167771,19151.142964874623,23171.574829850822,25638.606793131377,34165.93911626436,,,,,,,
9191,22854.190287169018,,,,,,,,,,,,
