,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
1713,,118538.25549550614,28286.170998499576,67966.37266102941,,,,,,,,,
1717,18228.848367876537,,,,,,,,,,,,
1810,,118279.58486371802,24047.703011022943,50932.30237986198,,,,,,,,,
1814,,118268.91803354122,23872.92082597236,50362.454457353226,,,,,,,,,
1818,17169.941731855644,,,,,,,,,,,,
1911,,118010.24740175309,20969.031124105626,36543.64233651618,,,,,,,,,
1915,,117999.58057157623,20849.283095162667,36211.2251854954,,,,,,,,,
1919,16131.73358409074,,,,,,,,,,,,
2000,,117772.91043031866,18620.94796156706,29147.36072630365,,,,,,,,,
2012,,117736.40776633666,18306.359472118274,28150.109273241273,,,,,,,,,
2016,,117724.240211676,18201.496642302016,27961.954798914605,,,,,,,,,
2020,15228.461078804334,,,,,,,,,,,,
2113,,117429.17701115491,16916.304096403826,23399.208796492527,,,,,,,,,
2117,,117417.00945649424,16863.306465645135,23300.148913915215,,,,,,,,,
2121,14723.590131881785,,,,,,,,,,,,
2214,,117121.94625597315,16235.629392809395,20897.94676141553,,,,,,,,,
2218,,117109.77870131252,16209.745802176998,20826.873314263037,,,,,,,,,
2222,14297.92747062078,,,,,,,,,,,,
2315,,116814.71550079138,15581.959300753862,19103.342220815317,,,,,,,,,
2319,,116802.54794613077,15556.071197602398,19065.267756306355,,,,,,,,,
2323,13873.476375375267,,,,,,,,,,,,
2400,,116556.15496425232,15092.617860772525,18294.259849999915,,,,,,,,,
2416,,116491.97903031475,15001.071522633296,18141.961991964075,,,,,,,,,
2420,,116475.9350468303,14978.184938098484,18109.697528575503,,,,,,,,,
2424,13494.125153836569,,,,,,,,,,,,
2517,,116086.86844733384,14515.024957907402,17327.28429140257,,,,,,,,,
2521,,116070.8244638494,14495.925577280967,17299.828548016878,,,,,,,,,
2525,13109.000049303075,,,,,,,,,,,,
2618,,115681.7578643529,14145.97449694871,16634.026770913668,,,,,,,,,
2622,,115665.71388086851,14131.543524563873,16609.30746714506,,,,,,,,,
2626,12779.95592085908,,,,,,,,,,,,
2719,,115276.647281372,13739.253663952102,16009.864350756328,,,,,,,,,
2723,,115260.60329788763,13723.076762483566,15989.73296887609,,,,,,,,,
2727,12547.810793816796,,,,,,,,,,,,
2800,,114951.75661581314,13495.830873663834,15602.203867681583,114951.75661581314,,,,,,,,
2820,,114845.94692906542,13436.805967476894,15501.54695828041,114910.27635272268,,,,,,,,
2824,,114824.78499171592,13425.000986239496,15483.198878997224,114901.9803001046,,,,,,,,
2828,12339.658856729637,,,,,,,,,,,,
2921,,114311.60801098983,13137.007076747734,15038.257956380046,114700.80102411602,,,,,,,,
2925,,114290.44607364028,13125.131039242915,15024.714776170074,114692.50497149794,,,,,,,,
2929,12120.418440528323,,,,,,,,,,,,
3002,,113883.07877966184,12884.57674708332,14764.008557128185,114532.80595859974,,,,,,,,
3022,,113777.26909291423,12822.095112756146,14696.292656078353,114313.20749875133,,,,,,,,
3026,,113756.10715556469,12809.59878589071,14678.319169673354,114269.2878067817,,,,,,,,
3030,11893.2197789015,,,,,,,,,,,,
3103,,113348.73986158625,12633.19736270964,14332.329556377306,113423.8337363654,,,,,,,,
3123,,113242.93017483858,12587.378811234035,14242.462124352367,113026.17711037697,,,,,,,,
3127,,113221.76823748906,12578.215100938913,14229.039878492691,112946.64578517932,,,,,,,,
3131,11674.774925550673,,,,,,,,,,,,
3200,,112835.56288086013,12440.326719679706,13984.083891553724,111495.19910032168,,,,,,,,
3204,,112797.00348530732,12432.77119193948,13970.66164569406,111415.66777512403,,,,,,,,
3224,,112604.20650754323,12394.993553238324,13903.550416395714,110731.15301518294,,,,,,,,
3228,,112565.64711199042,12387.438025498097,13891.750944003565,110594.2500631947,,,,,,,,
3232,11480.23964111618,,,,,,,,,,,,
3305,,111823.37874759866,12227.514567726597,13664.611100454667,107958.86823742156,,,,,,,,
3325,,111630.58176983456,12185.97600726647,13605.613738493925,106716.88164938967,,,,,,,,
3329,,111592.02237428175,12177.668295174444,13593.195753056882,106468.4843317833,,,,,,,,
3333,11323.311173221753,,,,,,,,,,,,
3406,,110849.75400988995,12027.983740128593,13354.149533393842,101686.8359678605,,,,,,,,
3426,,110656.9570321259,11989.104634921874,13292.059606208626,99752.42913659562,,,,,,,,
3430,,110618.39763657303,11981.32881388054,13278.092110557554,99365.54777034266,,,,,,,,
3434,11182.674864694516,,,,,,,,,,,,
3507,,109876.12927218134,11839.522632043137,13009.217819274336,91918.08146997287,,,,,,,,
3527,,109683.33229441723,11802.689857539921,12939.380341018958,88877.8460922264,,,,,,,,
3531,,109644.77289886441,11795.323302639274,12928.407897234702,88269.7990166771,,,,,,,,
3535,11058.223805368007,,,,,,,,,,,,
3600,,108979.62332557829,11654.882116991874,12739.13324195626,77780.98696345183,,,,,,,,
3608,,108872.20873863218,11638.599080974775,12717.188354387747,76564.89281235328,,,,,,,,
3628,,108603.67227126678,11597.891490932045,12662.326135466463,73193.30544295197,,,,,,,,
3632,,108549.96497779372,11589.749972923502,12652.558834029443,72518.98796907169,,,,,,,,
3636,10904.76675260758,,,,,,,,,,,,
3709,,107516.09957843713,11437.134697741207,12464.53828136693,59538.37659687669,,,,,,,,
3729,,107247.56311107174,11397.494366525025,12415.701774181856,56211.81551839963,,,,,,,,
3733,,107193.85581759874,11389.566300281791,12405.1250153202,55546.503302704215,,,,,,,,
3737,10748.674333598528,,,,,,,,,,,,
3810,,106159.99041824212,11255.75136293008,12201.522407233435,42739.2431505676,,,,,,,,
3830,,105891.45395087679,11220.994236345217,12148.638612925182,40552.36730827857,,,,,,,,
3834,,105837.74665740371,11214.042811028246,12138.398659442346,40114.99213982075,,,,,,,,
3838,10595.270023099258,,,,,,,,,,,,
3911,,104803.8812580471,11079.522262723656,11941.279554897777,31695.520147007974,,,,,,,,
3931,,104535.34479068177,11044.581860566626,11890.079787483608,30352.028673320903,,,,,,,,
3935,,104481.63749720868,11037.59378013522,11880.565281144403,30083.33037858348,,,,,,,,
3939,10435.824668330795,,,,,,,,,,,,
4000,,103608.8939782713,10917.885063625026,11725.95455313238,25716.983089100515,,,,,,,,
4012,,103382.58432169093,10895.784992884686,11697.411034114773,24910.888204888273,,,,,,,,
4032,,103005.40156072365,10858.951541650782,11649.838502418772,24180.735193272452,,,,,,,,
4036,,102929.96500853015,10851.584851403997,11641.786919942651,24034.70459094929,,,,,,,,
4040,10321.66865762687,,,,,,,,,,,,
4113,,101477.81137880607,10742.909990781001,11486.793957277398,21223.61549622836,,,,,,,,
4133,,101100.62861783875,10714.682754255547,11446.536044896808,20877.57670812004,,,,,,,,
4137,,101025.19206564529,10709.037306950459,11439.266329510936,20808.368950498378,,,,,,,,
4141,10200.333402504823,,,,,,,,,,,,
4214,,99573.03843592116,10615.122745019118,11299.324308332929,19476.11961628136,,,,,,,,
4234,,99195.85567495385,10590.729352309683,11262.975731403574,19190.510042259382,,,,,,,,
4238,,99120.41912276039,10585.850673767796,11257.015875576086,19133.38812745498,,,,,,,,
4242,10081.548070674764,,,,,,,,,,,,
4315,,97668.26549303632,10494.581598721978,11142.28865089685,18033.791267470322,,,,,,,,
4335,,97291.08273206899,10470.875345463319,11112.489371759386,17793.700385535627,,,,,,,,
4339,,97215.64617987549,10466.13409481159,11105.66160146453,17745.682209148683,,,,,,,,
4343,9954.852532243687,,,,,,,,,,,,
4400,,96065.23875892523,10386.644756033116,11001.538104467909,17013.40501924786,,,,,,,,
4416,,95700.42730678171,10365.795093402698,10974.227023288466,16821.33231370011,,,,,,,,
4436,,95244.4129916023,10339.733015114676,10940.088171814159,16662.700986656197,,,,,,,,
4440,,95153.21012856645,10334.520599457075,10934.88265337957,16630.974721247418,,,,,,,,
4444,9811.78326878078,,,,,,,,,,,,
4517,,93397.55501512572,10235.135940274755,10834.676423513705,16020.244112128381,,,,,,,,
4537,,92941.54069994634,10209.321743084542,10808.648831340754,15882.24925310514,,,,,,,,
4541,,92850.33783691045,10204.1589036465,10803.377170588245,15854.650281300486,,,,,,,,
4545,9684.540758171179,,,,,,,,,,,,
4618,,91094.68272346978,10081.508910478044,10701.89770110246,15323.370074061013,,,,,,,,
4638,,90638.66840829035,10049.651769395336,10675.539397339917,15209.107998469879,,,,,,,,
4642,,90547.46554525448,10043.280341178788,10669.4592120112,15186.255583351658,,,,,,,,
4646,9527.004425767878,,,,,,,,,,,,
4719,,88791.81043181378,9932.74341968964,10552.415644433439,14746.346592325766,,,,,,,,
4739,,88335.79611663436,9904.03253099116,10522.01471778986,14657.48399824487,,,,,,,,
4743,,88244.59325359849,9898.290353251465,10515.337970866727,14639.711479428699,,,,,,,,
4747,9387.44568408823,,,,,,,,,,,,
4800,,86944.95245533722,9829.0340301499,10420.19432721202,14386.453086298183,,,,,,,,
4820,,86411.51368450205,9804.73356590373,10386.810592596332,14297.5904922173,,,,,,,,
4840,,85878.07491366679,9780.433101657567,10353.426857980645,14219.487956251494,,,,,,,,
4844,,85771.38715949975,9775.573008808333,10347.956313805218,14203.867449058342,,,,,,,,
4848,9261.789083928794,,,,,,,,,,,,
4921,,83717.64789178417,9687.69388249828,10242.648338428246,13903.172685589981,,,,,,,,
4941,,83184.20912094894,9664.868135404759,10215.295617551112,13839.367909598444,,,,,,,,
4945,,83077.52136678193,9660.302985986049,10209.978826336253,13826.606954400135,,,,,,,,
4949,9135.65070860747,,,,,,,,,,,,
5022,,81023.78209906635,9553.653690525047,10107.630595450233,13580.958566832714,,,,,,,,
5042,,80490.34332823115,9525.95257482089,10081.046639375943,13511.910508456534,,,,,,,,
5046,,80383.65557406412,9520.412351680063,10076.515269797346,13498.100896781301,,,,,,,,
5050,9017.111283079132,,,,,,,,,,,,
5123,,78329.91630634855,9434.378912764369,9989.28640540933,13232.265872033024,,,,,,,,
5143,,77796.47753551329,9412.03256499406,9966.629557516342,13179.087455072557,,,,,,,,
5147,,77689.78978134626,9407.563295439999,9962.17222167627,13168.451771680468,,,,,,,,
5151,8887.64988944764,,,,,,,,,,,,
5200,,76276.17703863294,9341.90779132937,9903.112521795354,13027.528966735226,,,,,,,,
5224,,75658.64719038554,9312.176997015125,9876.368506754941,12963.71486638267,,,,,,,,
5244,,75144.03898351273,9287.401335086588,9854.081827554595,12920.725343480663,,,,,,,,
5248,,75041.11734213814,9282.44620270088,9848.907322905245,12912.127438900263,,,,,,,,
5252,8715.827407795701,,,,,,,,,,,,
5325,,73059.87574567771,9190.677221953489,9749.29810840521,12746.61777572756,,,,,,,,
5345,,72545.26753880482,9166.84112305806,9723.42558515845,12711.816376469294,,,,,,,,
5349,,72442.34589743026,9162.073903278979,9718.162391348471,12704.856096617646,,,,,,,,
5353,8548.342308330888,,,,,,,,,,,,
5426,,70461.1043009698,9062.711862987304,9616.845910506385,12570.87070947331,,,,,,,,
5446,,69946.49609409698,9036.90354083362,9590.529941456492,12538.65395673536,,,,,,,,
5450,,69843.57445272239,9031.741876402883,9585.824590203829,12532.210606187768,,,,,,,,
5454,8373.619101686581,,,,,,,,,,,,
5527,,67862.33285626193,8935.307952051506,9495.246578590057,12408.17610814666,,,,,,,,
5547,,67347.72464938909,8910.260179492705,9471.719822326744,12373.378826120277,,,,,,,,
5551,,67244.80300801453,8905.250624980947,9467.060343730118,12366.419369715002,,,,,,,,
5555,8179.854978268883,,,,,,,,,,,,
5600,,65984.01290117607,8835.711903579328,9409.981730921454,12281.166028750371,,,,,,,,
5628,,65520.3186127904,8795.97549134983,9377.365380745068,12232.449833913442,,,,,,,,
5648,,65189.108406800646,8767.592339757324,9354.067987761944,12206.405587908606,,,,,,,,
5652,,65122.86636560268,8761.915709438828,9348.611834769252,12201.196738707637,,,,,,,,
5656,7997.460147213119,,,,,,,,,,,,
5729,,63847.70707254214,8657.224527798619,9243.58088965991,12100.926391589006,,,,,,,,
5749,,63516.49686655236,8630.032013086871,9216.300124696445,12069.28677820213,,,,,,,,
5753,,63450.25482535443,8624.593510144523,9210.420408878957,12062.958855524754,,,,,,,,
5757,7829.694586904715,,,,,,,,,,,,
5830,,62175.09553229385,8510.842078730346,9097.23587939235,11941.146343985287,,,,,,,,
5850,,61843.8853263041,8481.296252389006,9067.837300304918,11906.486737866431,,,,,,,,
5854,,61777.64328510613,8475.387087120735,9061.489640738871,11899.55481664266,,,,,,,,
5858,7657.785998068767,,,,,,,,,,,,
5931,,60502.4839920456,8349.877605764712,8939.297194092474,11766.115333085054,,,,,,,,
5951,,60171.27378605583,8317.277740477437,8907.558896262242,11739.266445719519,,,,,,,,
5955,,60105.03174485786,8310.757767419982,8902.158045946033,11733.896668246416,,,,,,,,
5959,7494.744050403358,,,,,,,,,,,,
6000,,59359.80878138091,8233.225894994357,8841.39847988863,11673.486671673965,,,,,,,,
6032,,59064.17318987631,8178.0921190472445,8798.191677358926,11630.528451889113,,,,,,,,
6052,,58879.40094518595,8143.6335090803,8771.187425777858,11606.586540863822,,,,,,,,
6056,,58842.44649624788,8136.741787086909,8764.742289258314,11601.798158658763,,,,,,,,
6060,7339.432171398215,,,,,,,,,,,,
6133,,58131.073354189975,7995.282537830065,8640.673411257101,11509.621801211384,,,,,,,,
6153,,57946.30110949962,7958.539875685432,8608.447728659383,11483.476453708325,,,,,,,,
6157,,57909.34666056154,7951.1913432565025,8601.887024943686,11478.247384207714,,,,,,,,
6161,7158.63108825008,,,,,,,,,,,,
6234,,57197.97351850364,7796.399512457825,8475.59347841654,11377.587796320939,,,,,,,,
6254,,57013.20127381327,7756.193842120505,8442.789959838059,11352.781876904879,,,,,,,,
6258,,56976.24682487518,7748.152708053043,8437.027084276264,11347.820693021666,,,,,,,,
6262,6966.790502844956,,,,,,,,,,,,
6335,,56264.873682817284,7571.633066389112,8326.091729711676,11252.317903269824,,,,,,,,
6355,,56080.10143812692,7525.783808814063,8297.277351902689,11227.968850908896,,,,,,,,
6359,,56043.146989188856,7516.613957299052,8290.91128142833,11223.09904043671,,,,,,,,
6363,6775.420749476504,,,,,,,,,,,,
6400,,55664.3638875736,7426.032524155839,8225.659059066134,11173.183483096807,,,,,,,,
6436,,55407.1483701598,7346.497607249603,8168.364424796897,11129.35518884714,,,,,,,,
6456,,55264.250860485474,7302.311542301695,8136.5340724250955,11106.058427176078,,,,,,,,
6460,,55235.6713585506,7293.474329312115,8129.7812602753975,11101.399074841862,,,,,,,,
6464,6557.404849795574,,,,,,,,,,,,
6537,,54685.515946304426,7138.863848416272,7999.78962639373,11011.706542408268,,,,,,,,
6557,,54542.61843663009,7098.7052819498185,7966.025565645245,10989.38379510798,,,,,,,,
6561,,54514.03893469523,7090.673568656525,7958.853315311625,10984.919245647921,,,,,,,,
6565,6326.382899944798,,,,,,,,,,,,
6638,,53963.88352244904,6934.719762214834,7820.787496389463,10898.97666854179,,,,,,,,
6658,,53820.98601277471,6894.212280022188,7784.926244721366,10878.505046826867,,,,,,,,
6662,,53792.40651083984,6886.110783583658,7777.890012202959,10874.410722483883,,,,,,,,
6666,6123.086664775548,,,,,,,,,,,,
6739,,53242.25109859366,6751.77014798567,7642.442536223655,10795.594978881427,,,,,,,,
6759,,53099.35358891933,6716.876476401778,7607.261373631632,10769.180815196745,,,,,,,,
6763,,53070.77408698447,6709.897742084996,7599.4538826050575,10763.897982459806,,,,,,,,
6767,5921.961123325431,,,,,,,,,,,,
6800,,52806.41369408695,6637.360061929361,7527.23459060926,10715.03177964315,,,,,,,,
6840,,52711.10763629239,6558.940948247584,7449.159680343535,10662.203452273785,,,,,,,,
6860,,52663.4546073951,6519.731391406696,7410.1222252106745,10638.270159209289,,,,,,,,
6864,,52653.924001615655,6511.889480038522,7401.366029696318,10633.483500596387,,,,,,,,
6868,5759.890367391399,,,,,,,,,,,,
6941,,52470.459840361116,6365.949342583637,7232.809266044994,10541.340322298078,,,,,,,,
6961,,52422.80681146383,6328.042813374576,7189.0282884732205,10523.167842117355,,,,,,,,
6965,,52413.27620568438,6320.461507532766,7180.992565785546,10519.533346081205,,,,,,,,
6969,5602.914719991489,,,,,,,,,,,,
7042,,52229.81204442985,6173.621018620731,7026.304904047852,10449.569297385424,,,,,,,,
7062,,52182.15901553256,6135.480631890332,6986.126290609492,10430.906721683084,,,,,,,,
7066,,52172.62840975311,6127.852554544251,6977.240884007709,10427.174206542622,,,,,,,,
7070,5447.045627033036,,,,,,,,,,,,
7143,,51989.16424849858,5988.587804213432,6806.196806923407,10355.323290088621,,,,,,,,
7163,,51941.51121960129,5952.415141789843,6761.769773914499,10335.762155690976,,,,,,,,
7167,,51931.98061382183,5945.180609305128,6752.667821978666,10331.849928811444,,,,,,,,
7171,5280.93902773262,,,,,,,,,,,,
7200,,51853.35311614133,5889.185455954331,6677.576718508059,10299.574057055332,,,,,,,,
7244,,51796.91260784319,5814.525251486603,6577.455247213915,10256.539561380509,,,,,,,,
7264,,51771.257831344046,5780.588794910363,6531.945487534759,10235.15720246358,,,,,,,,
7268,,51766.126876044196,5773.801503595113,6524.477366482935,10230.88073068019,,,,,,,,
7272,5109.41147683596,,,,,,,,,,,,
7345,,51667.355986522474,5655.729746642773,6380.716036235341,10148.558648850014,,,,,,,,
7365,,51641.701210023326,5625.0617578239835,6343.375430976223,10124.13621002135,,,,,,,,
7369,,51636.57025472348,5618.928160060226,6334.986937051353,10119.251722255616,,,,,,,,
7373,4951.166984974318,,,,,,,,,,,,
7446,,51537.799365201754,5497.26121396674,6173.508428997575,10025.225332765269,,,,,,,,
7466,,51512.1445887026,5465.659409786615,6131.56595937322,9994.351128714863,,,,,,,,
7470,,51507.01363340277,5459.339048950589,6122.59405355234,9988.176287904784,,,,,,,,
7474,4789.5637701147425,,,,,,,,,,,,
7547,,51408.24274388104,5329.229974532877,5949.884866500384,9869.31060231072,,,,,,,,
7567,,51382.58796738188,5295.435409749055,5905.02533739598,9842.234942765494,,,,,,,,
7571,,51377.45701208206,5288.67649679229,5896.592598546428,9836.819810856452,,,,,,,,
7575,4638.0321382707325,,,,,,,,,,,,
7600,,51340.25758615828,5243.836960709876,5835.455241887176,9797.56010451588,51340.25758615828,,,,,,,
7648,,51307.77055061103,5169.619797538979,5734.262375692551,9732.57852160735,43637.506625877926,,,,,,,
7668,,51294.23428579966,5138.695979551106,5692.098681444794,9703.037482772072,40428.02705909446,,,,,,,
7672,,51291.527032837395,5132.51121595353,5684.770552064135,9697.129275005022,39786.13114573775,,,,,,,
7676,4513.826723296911,,,,,,,,,,,,
7749,,51239.412413313665,5015.772671498989,5543.704061486466,9583.396275489215,27429.634813621342,,,,,,,
7769,,51225.8761485023,4985.45097164067,5507.0634145831755,9557.54688233602,24220.155246837858,,,,,,,
7773,,51223.16889554003,4979.3866316690055,5499.219708179585,9552.37700370538,23578.259333481165,,,,,,,
7777,4384.62803799606,,,,,,,,,,,,
7802,,51203.54131156355,4939.672284616096,5442.352836753569,9514.89538363325,18924.513961645112,,,,,,,
7850,,51171.0542760163,4873.938192942314,5348.228359910498,9452.856840065579,17368.49078805366,,,,,,,
7870,,51157.518011204935,4846.548988078238,5309.0098278925525,9425.82851624432,16720.14779905722,,,,,,,
7874,,51154.810758242675,4841.071147105426,5302.069774961878,9420.422851480063,16590.47920125794,,,,,,,
7878,4267.558842200893,,,,,,,,,,,,
7903,,51135.18317426619,4804.5400905613,5251.754391214486,9381.231781939232,15650.381867213098,,,,,,,
7951,,51102.69613871894,4744.0748935227475,5168.473756046387,9316.363804768202,15381.49676039848,,,,,,,
7971,,51089.15987390758,4718.881061423351,5133.773491393015,9288.244430978588,15269.461299225713,,,,,,,
7975,,51086.4526209453,4713.842295003472,5128.151267255161,9282.620556220667,15247.054206991166,,,,,,,
7979,4163.91463191086,,,,,,,,,,,,
8000,,51069.53228993111,4684.2711208279125,5093.012366393582,9247.471338983649,15107.009880525216,,,,,,,
8004,,51065.87379035702,4679.539732959825,5087.390142255728,9241.847464225732,15084.602788290664,,,,,,,
8052,,51021.97179546793,4622.763078542752,5019.923452601497,9174.360967130664,14877.316012031059,,,,,,,
8072,,51003.67929759748,4599.106139202307,4991.812331912232,9142.67913761978,14790.946521922895,,,,,,,
8076,,51000.02079802339,4594.374751334218,4986.265354166091,9136.342771717604,14773.672623901257,,,,,,,
8080,4060.842979005453,,,,,,,,,,,,
8105,,50973.49667611124,4562.317678343572,4946.049765506559,9090.404118926826,14648.436863244417,,,,,,,
8153,,50929.59468122216,4509.257695462502,4879.486032552852,9014.367728100719,14504.033453975419,,,,,,,
8173,,50911.30218335171,4487.149369262058,4851.751143822142,8983.890054613068,14443.865366779997,,,,,,,
8177,,50907.64368377761,4482.727704021968,4845.953782301188,8977.794519915538,14431.83174934091,,,,,,,
8181,3952.8462814777677,,,,,,,,,,,,
8206,,50881.11956186546,4456.001457940204,4803.92291127428,8933.601893358446,14344.588022907561,,,,,,,
8254,,50837.21756697638,4411.764912701419,4734.354573022847,8860.455476988085,14213.739292317137,,,,,,,
8274,,50818.925069105935,4393.3330188519285,4705.367765418084,8830.670084632731,14159.218987904456,,,,,,,
8278,,50815.26656953184,4389.646640082029,4700.313995949548,8824.713006161664,14148.31492702193,,,,,,,
8282,3859.430187996051,,,,,,,,,,,,
8307,,50788.74244761968,4367.803304724989,4663.674167302679,8781.5241872464,14069.260485623541,,,,,,,
8355,,50744.8404527306,4331.648818616788,4603.0289336802725,8710.039245593553,13924.641194884933,,,,,,,
8375,,50726.54795486015,4316.584449405037,4577.760086337603,8680.940518579868,13864.38315707718,,,,,,,
8379,,50722.88945528606,4313.571575562687,4573.419730596691,8675.120773177128,13852.331549515633,,,,,,,
8383,3765.1810930796546,,,,,,,,,,,,
8400,,50703.68233252209,4296.88548305583,4550.632862956901,8644.567109812755,13789.060609817494,,,,,,,
8408,,50700.3511308689,4290.528876386554,4541.952151475076,8632.927619007276,13764.957394694391,,,,,,,
8456,,50680.363920949734,4252.389236370888,4489.867882584125,8563.090674174426,13599.814667429107,,,,,,,
8476,,50672.03591681675,4236.497719697697,4468.166103879563,8533.693113020669,13531.005197735234,,,,,,,
8480,,50670.370315990156,4233.319416363056,4463.968533027895,8527.813600789917,13517.243303796466,,,,,,,
8484,3679.5526373703697,,,,,,,,,,,,
8509,,50658.29470999734,4208.2551465170245,4433.536144353306,8485.187137116982,13417.469572740356,,,,,,,
8557,,50638.307500078176,4166.769458496008,4383.165294133291,8414.632990347973,13232.485899838859,,,,,,,
8577,,50629.97949594519,4149.483755153916,4362.177439874952,8386.83817047618,13155.409369463232,,,,,,,
8581,,50628.3138951186,4146.0266144855,4358.529401528814,8381.279206501818,13139.994063388105,,,,,,,
8585,3603.954320912021,,,,,,,,,,,,
8610,,50616.238289125766,4121.052077069745,4332.081123519318,8340.976717687718,13028.23309434345,,,,,,,
8658,,50596.25107920662,4079.71491169194,4288.304663365675,8274.269149995407,12874.794430112506,,,,,,,
8678,,50587.92307507363,4062.4910927845253,4270.06447163499,8240.82521027,12810.861653349604,,,,,,,
8682,,50586.25747424703,4059.046329003042,4266.64451148898,8234.136422324922,12798.075097997027,,,,,,,
8686,3543.3870824076816,,,,,,,,,,,,
8711,,50574.18186825421,4038.7840812405234,4241.849800430416,8185.642709723086,12705.372571690832,,,,,,,
8759,,50554.194658335044,4005.2465677025616,4200.810278678312,8105.377254382113,12502.659300969892,,,,,,,
8779,,50545.86665420207,3991.2726037284133,4183.710477948269,8067.233784233866,12418.195438169492,,,,,,,
8783,,50544.20105337547,3988.4778109335825,4180.62462016461,8059.605090204216,12401.302665609426,,,,,,,
8787,3482.3014485848025,,,,,,,,,,,,
8800,,50537.12224986244,3974.708775401701,4167.509724584058,8027.183140578203,12329.508382229087,,,,,,,
8812,,50536.941309425616,3964.9894562027225,4158.25215123308,8004.297058489253,12278.830064548853,,,,,,,
8860,,50536.21754767835,3926.1121794068213,4121.221857829174,7912.752730133453,12103.464498777274,,,,,,,
8880,,50535.91598028366,3909.9133140751946,4105.79256891088,7871.11368483105,12030.395513039115,,,,,,,
8884,,50535.85566680472,3906.6735410088686,4102.830254575372,7862.785875770572,12015.78171589149,,,,,,,
8888,3424.7114172313754,,,,,,,,,,,,
8913,,50535.4183940824,3884.2558716852586,4081.3534756429567,7802.409260082085,11909.831686571159,,,,,,,
8961,,50534.69463233514,3847.150763839283,4045.805703616886,7702.475551356313,11777.451899755313,,,,,,,
8981,,50534.39306494044,3831.690302236793,4030.9941319393583,7657.848635546352,11722.293655248715,,,,,,,
8985,,50534.3327514615,3828.5982099162957,4028.3638650058883,7648.923252384361,11711.262006347393,,,,,,,
8989,3364.380777629779,,,,,,,,,,,,
9014,,50533.89547873919,3803.3339137339894,4009.2944297382373,7584.214224459918,11631.282551812821,,,,,,,
9062,,50533.17171699192,3761.517147639135,3977.731226536608,7477.109626516006,11542.004620052889,,,,,,,
9082,,50532.87014959723,3744.0934950996125,3964.579891869264,7434.2882296963535,11504.805481819587,,,,,,,
9086,,50532.809836118286,3740.608764591708,3961.678915737932,7425.723950332422,11497.365654172923,,,,,,,
9090,3307.970876737541,,,,,,,,,,,,
9115,,50532.37256339598,3717.1595834489463,3940.6468387857785,7363.632924943929,11443.42690373463,,,,,,,
9163,,50531.64880164871,3678.3471456954094,3905.835125209802,7260.861572576762,11378.537916933308,,,,,,,
9183,,50531.34723425401,3662.1752966314357,3891.330244553146,7221.470934383156,11351.50083909942,,,,,,,
