,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
400,,0.32895969740281544,0.32895969740281544,,,,,,,,,,
707,0.24133522484241665,,,,,,,,,,,,
800,,0.3115458068952808,0.2737329987586491,0.3115458068952808,,,,,,,,,
808,0.1527386024315365,,,,,,,,,,,,
909,0.15095295356192595,,,,,,,,,,,,
1010,0.15060703442844386,,,,,,,,,,,,
1107,,0.29231701359765316,0.23134650754925132,0.27191708442770074,,,,,,,,,
1111,0.15027293819525578,,,,,,,,,,,,
1200,,0.2864920045530948,0.15432265397213865,0.2599122922795411,,,,,,,,,
1208,,0.28576315402963653,0.14769694613754836,0.2588796219872264,,,,,,,,,
1212,0.14987860698512084,,,,,,,,,,,,
1309,,0.27656141617097585,0.14619150480263557,0.24584215954675204,,,,,,,,,
1313,0.1495126828011098,,,,,,,,,,,,
1410,,0.267359678312315,0.1458367145099669,0.232804697106278,,,,,,,,,
1414,0.14879228749710477,,,,,,,,,,,,
1507,,0.2585223657153835,0.1456833748390599,0.22028356981196112,,,,,,,,,
1511,,0.2581579404536543,0.14567705155366165,0.21718776392920675,,,,,,,,,
1515,0.14724586038160964,,,,,,,,,,,,
1600,,0.250049478380181,0.14548940104261784,0.14830608303792162,,,,,,,,,
1608,,0.24923470231864264,0.1454725335809509,0.14211447127241286,,,,,,,,,
1612,,0.24882731428787352,0.14546409985011755,0.14205922377742283,,,,,,,,,
1616,0.1443967431316321,,,,,,,,,,,,
1709,,0.23894815454172136,0.14507012721770277,0.14071947202391472,,,,,,,,,
1713,,0.2385407665109521,0.1450538809235826,0.14070677458808745,,,,,,,,,
1717,0.1394453122692545,,,,,,,,,,,,
1810,,0.22866160676479985,0.14432058277982057,0.1403988617692778,,,,,,,,,
1814,,0.22825421873403065,0.14429034368110877,0.14039472999027391,,,,,,,,,
1818,0.13227806032877198,,,,,,,,,,,,
1911,,0.21837505898787848,0.1427804505945806,0.14029453434942943,,,,,,,,,
1915,,0.2179676709571093,0.14271818696214647,0.1402891539861989,,,,,,,,,
1919,0.12417610835050369,,,,,,,,,,,,
2000,,0.20931067530326458,0.14044379295325388,0.14017482126755107,,,,,,,,,
2012,,0.20834101988966847,0.14012270203435137,0.14015868017785957,,,,,,,,,
2016,,0.20801780141846976,0.14001567172805057,0.14014745610096202,,,,,,,,,
2020,0.11292882075659094,,,,,,,,,,,,
2113,,0.2001797534919007,0.13601605370208908,0.13987527223619567,,,,,,,,,
2117,,0.19985653502070208,0.13585112099998753,0.13984877302704032,,,,,,,,,
2121,0.0999918459038139,,,,,,,,,,,,
2214,,0.19201848709413308,0.12978338305837928,0.1392061672050234,,,,,,,,,
2218,,0.19169526862293432,0.1295331670607872,0.13916005437147938,,,,,,,,,
2222,0.0867753891244476,,,,,,,,,,,,
2315,,0.1838572206963654,0.12070467174806247,0.13804181815803684,,,,,,,,,
2319,,0.1835340022251667,0.12034061008568205,0.1379588574648885,,,,,,,,,
2323,0.0758962064913419,,,,,,,,,,,,
2400,,0.17698882818339257,0.11143026483479467,0.13627890342863538,,,,,,,,,
2416,,0.17617845373307126,0.10967019663708849,0.13594706065604215,,,,,,,,,
2420,,0.17597586012049093,0.10923017958766196,0.13580653037295287,,,,,,,,,
2424,0.07097913698617901,,,,,,,,,,,,
2517,,0.17106296501541807,0.0975310745944266,0.1323986710080381,,,,,,,,,
2521,,0.17086037140283783,0.09704863727511792,0.1321691738280401,,,,,,,,,
2525,0.06942454257391774,,,,,,,,,,,,
2618,,0.16594747629776493,0.08554073997787583,0.12660386721308878,,,,,,,,,
2622,,0.16574488268518453,0.08506618751201017,0.12627663036039227,,,,,,,,,
2626,0.06875625646080948,,,,,,,,,,,,
2719,,0.16083198758011163,0.07580786343755426,0.11834113668250211,,,,,,,,,
2723,,0.16062939396753137,0.07542607687778285,0.11794132221925559,,,,,,,,,
2727,0.06865689258237467,,,,,,,,,,,,
2800,,0.15672946692536016,0.07177209505203413,0.11024489380176085,0.15672946692536016,,,,,,,,
2820,,0.15644127734394175,0.07082300886352795,0.1082458214855285,0.15571011211631838,,,,,,,,
2824,,0.1563836394276581,0.07063319162582672,0.10775896100349672,0.1555062411545101,,,,,,,,
2828,0.06857177337532847,,,,,,,,,,,,
2921,,0.1549859199577788,0.06941102515679873,0.09595259431422505,0.15056237033065778,,,,,,,,
2925,,0.1549282820414951,0.06936062653951922,0.09548419170923719,0.15035849936884937,,,,,,,,
2929,0.0684236685183788,,,,,,,,,,,,
3022,,0.15353056257161588,0.06876166818512208,0.08412542853828109,0.1454146285449971,,,,,,,,
3026,,0.15347292465533213,0.0687369688715387,0.08369366297818724,0.14521075758318872,,,,,,,,
3030,0.06815925343956053,,,,,,,,,,,,
3123,,0.15207520518545287,0.0686063801319573,0.07322334814591204,0.1402668867593364,,,,,,,,
3127,,0.15201756726916918,0.06860099502929415,0.07300061782491424,0.14006301579752795,,,,,,,,
3131,0.06766430873276534,,,,,,,,,,,,
3200,,0.150965675296992,0.06847108853745928,0.06893578946670485,0.13634237074452574,,,,,,,,
3224,,0.15082270046449195,0.06842837955384233,0.06759940754071818,0.13511914497367566,,,,,,,,
3228,,0.1507988713257419,0.06842126138990617,0.06755554973369107,0.1349152740118673,,,,,,,,
3232,0.0668300502110003,,,,,,,,,,,,
3325,,0.15022101471105415,0.06809754101993849,0.0664919979132842,0.12997140318801498,,,,,,,,
3329,,0.15019718557230413,0.06808419172633155,0.06648475727192917,0.12976753222620663,,,,,,,,
3333,0.06544456690292236,,,,,,,,,,,,
3426,,0.14961932895761634,0.06746767408097269,0.06630917171906958,0.1248236614023543,,,,,,,,
3430,,0.14959549981886636,0.06744225067291666,0.06630013694261858,0.12461979044054596,,,,,,,,
3434,0.06336867299097662,,,,,,,,,,,,
3507,,0.1491367888979286,0.06658530539106175,0.0661262174959369,0.1206952744257353,,,,,,,,
3527,,0.1490176432041786,0.06636272220096952,0.06608104361368192,0.1122742947452447,,,,,,,,
3531,,0.14899381406542858,0.06631820556295111,0.06606534676205418,0.11059009880914655,,,,,,,,
3535,0.0605075216086766,,,,,,,,,,,,
3600,,0.1485827614219909,0.0654279554876361,0.06579457607147593,0.08153771891145396,,,,,,,,
3608,,0.14855648408371352,0.06532473808759962,0.06576318236822047,0.07816932703925772,,,,,,,,
3628,,0.14849079073802007,0.0650666945875083,0.06568469811008186,0.0773894887146781,,,,,,,,
3632,,0.1484776520688814,0.06501508588749004,0.0656568816818184,0.07723352104976217,,,,,,,,
3636,0.056881378852565376,,,,,,,,,,,,
3709,,0.14822473268796169,0.06368657913307256,0.0651214154377465,0.07423114350013066,,,,,,,,
3729,,0.14815903934226823,0.06334151244361345,0.06498233329642915,0.0741798782911341,,,,,,,,
3733,,0.14814590067312958,0.06327249910572164,0.06494477517126311,0.07416962524933476,,,,,,,,
3737,0.05263209961804932,,,,,,,,,,,,
3810,,0.14789298129220982,0.061862749596604975,0.0642217812618169,0.07397225419469805,,,,,,,,
3830,,0.14782728794651642,0.06149658089293833,0.06403399063598669,0.07396745994404921,,,,,,,,
3834,,0.14781414927737774,0.061423347152204995,0.06401605021647855,0.07396650109391946,,,,,,,,
3838,0.04807604876526397,,,,,,,,,,,,
3911,,0.147561229896458,0.0597275714994187,0.06367069714094631,0.07394804322892147,,,,,,,,
3931,,0.14749553655076458,0.059287110290902764,0.06358099504340543,0.07394103115337801,,,,,,,,
3935,,0.14748239788162587,0.059199018049199595,0.06355297343022531,0.07393962873826929,,,,,,,,
3939,0.04361739158061141,,,,,,,,,,,,
4000,,0.14726889450812222,0.05719590794647696,0.06309762221604819,0.07391683949275304,,,,,,,,
4012,,0.14724290495553236,0.056826103004435885,0.06301355737650781,0.07391263224742696,,,,,,,,
4032,,0.14719958903454927,0.056209761434367386,0.06287344931060716,0.07389841766902934,,,,,,,,
4036,,0.14719092585035265,0.05608649312035368,0.0628277521523511,0.07389557475334979,,,,,,,,
4040,0.040265044557863804,,,,,,,,,,,,
4113,,0.1470241595545677,0.05282159336414978,0.06194808185592189,0.07384084862651889,,,,,,,,
4133,,0.14698084363358457,0.051973567453447445,0.061719596064641565,0.07381471433481217,,,,,,,,
4137,,0.14697218044938795,0.051803962271307,0.0616535207495141,0.07380948747647083,,,,,,,,
4141,0.03837211706804112,,,,,,,,,,,,
4214,,0.14680541415360301,0.04805955271778875,0.06038157093330999,0.07370887045339998,,,,,,,,
4234,,0.1467620982326199,0.04708697880778402,0.06005119435767256,0.07365381636773538,,,,,,,,
4238,,0.1467534350484233,0.04689246402578306,0.05995824562659944,0.07364280555060247,,,,,,,,
4242,0.03760216812175713,,,,,,,,,,,,
4315,,0.14658666875263834,0.0432817441814663,0.05816898255344166,0.07343084732079376,,,,,,,,
4335,,0.14654335283165523,0.042343894871254166,0.05770423889807603,0.07333404242145455,,,,,,,,
4339,,0.1465346896474586,0.042156325009211744,0.057584059901266055,0.07331468144158673,,,,,,,,
4343,0.037215727258645186,,,,,,,,,,,,
4400,,0.14640257608846013,0.04014866123552557,0.05575133019991381,0.07301942649860219,,,,,,,,
