num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
22,,,,,,,,,,,,,
33,,,,,,,,,,,,,
40,,2736995875.7885714,2736995875.7885714,,,,,,,,,,
44,1605087627.5016565,,,,,,,,,,,,
55,834301151.2848629,,,,,,,,,,,,
62,,2648393285.8591065,2188062526.630353,,,,,,,,,,
66,587571715.0097598,,,,,,,,,,,,
73,,2604091990.8943734,1912427461.2983117,,,,,,,,,,
77,438980960.1163325,,,,,,,,,,,,
80,,2575900257.734999,1714000303.3992317,2575900257.734999,,,,,,,,,
84,,2554214405.0063157,1600613356.028329,2481633627.197472,,,,,,,,,
88,329542747.5552836,,,,,,,,,,,,
95,,2494578310.00244,1199262053.4635143,2222400393.219275,,,,,,,,,
99,237900016.8399113,,,,,,,,,,,,
102,,2456628067.7272468,1015215718.6833965,2057433789.7786045,,,,,,,,,
106,,2434942214.9985642,910046384.5233293,1963015724.7643533,,,,,,,,,
110,194247594.34026405,,,,,,,,,,,,
113,,2396991972.723371,821826819.7511882,1797784110.9894152,,,,,,,,,
117,,2375306119.9946895,771415639.881393,1683744244.183195,,,,,,,,,
120,,2359041730.4481773,741109481.4320464,1598214344.0785303,,,,,,,,,
121,138554304.37621614,,,,,,,,,,,,
124,,2323993971.2818575,700701270.1662506,1484174477.2723107,,,,,,,,,
128,,2288946212.115536,660293058.9004551,1373073333.6855316,,,,,,,,,
132,95150603.99288857,,,,,,,,,,,,
135,,2227612633.5744767,575428702.5302438,1178646332.4086683,,,,,,,,,
139,,2192564874.408156,526934784.6044086,1118486710.9117692,,,,,,,,,
143,76754524.74942699,,,,,,,,,,,,
146,,2131231295.8670957,462236265.2694901,1013207373.2921947,,,,,,,,,
150,,2096183536.7007744,425265682.7923938,956042982.8381902,,,,,,,,,
154,61766277.25593183,,,,,,,,,,,,
157,,2034849958.1597145,369128672.2299413,856005299.5436811,,,,,,,,,
160,,2008564138.7849746,345069953.41746163,809732155.6108454,,,,,,,,,
161,,1996033800.5661957,337050380.47996837,794307774.2999,,,,,,,,,
165,46563575.08138398,,,,,,,,,,,,
168,,1908321433.0347486,309109767.01481706,686337105.1232829,,,,,,,,,
172,,1858200080.159635,293143702.1775878,630576477.1590016,,,,,,,,,
176,37119149.97516177,,,,,,,,,,,,
179,,1770487712.628187,266333208.40182903,532995378.2215099,,,,,,,,,
183,,1720366359.7530737,251012926.2442526,495172585.4416542,,,,,,,,,
187,25789021.179400466,,,,,,,,,,,,
190,,1632653992.2216244,227469158.88521552,428982698.0769062,,,,,,,,,
194,,1582532639.3465116,214015577.53719428,392156153.4574918,,,,,,,,,
198,20615652.953842703,,,,,,,,,,,,
200,,1507350610.033842,199457250.97924387,336916336.52837014,,,,,,,,,
201,,1492861673.41086,197030863.2195855,327709700.37351656,,,,,,,,,
205,,1434905926.9189322,187325312.18095195,296928518.0972171,,,,,,,,,
209,17544309.75847653,,,,,,,,,,,,
212,,1333483370.5580592,174061369.65117806,243061449.11369294,,,,,,,,,
216,,1275527624.0661314,166481973.9198787,223099933.9266033,,,,,,,,,
220,12021735.722924512,,,,,,,,,,,,
223,,1174105067.705258,147288303.9353732,188167282.34919658,,,,,,,,,
227,,1116149321.2133305,136320492.51565585,170146891.7069738,,,,,,,,,
231,5003159.575305549,,,,,,,,,,,,
234,,1014726764.8524572,116776112.77821884,138611208.08308417,,,,,,,,,
238,,956771018.3605293,105607895.78539774,132620631.08952114,,,,,,,,,
240,,927793145.1145657,100408092.91309743,129625342.59273957,,,,,,,,,
242,3767656.492939136,,,,,,,,,,,,
245,,868754069.1174637,87408585.73234667,122137121.35078573,,,,,,,,,
249,,821522808.3197826,77008979.98774607,119294409.22508824,,,,,,,,,
253,3121466.127882543,,,,,,,,,,,,
256,,738868101.92384,64765061.034676075,114319663.00511761,,,,,,,,,
260,,691636841.1261586,57768535.918636076,108073282.14221019,,,,,,,,,
264,2850884.418710383,,,,,,,,,,,,
267,,608982134.730216,52444882.055511564,97142115.63212217,,,,,,,,,
271,,561750873.9325347,49402794.13372612,94215095.45563407,,,,,,,,,
275,2745685.490585293,,,,,,,,,,,,
278,,479096167.53659225,45304910.655318014,89092810.14677992,,,,,,,,,
280,,455480537.13775164,44134086.804344274,87661772.24074969,455480537.13775164,,,,,,,,
282,,443277125.9966483,42963262.953370534,86230734.33471945,448876544.64682764,,,,,,,,
286,2627470.3388369195,,,,,,,,,,,,
289,,400565187.0027871,39248755.68473284,81222101.66361362,425762570.92859405,,,,,,,,
293,,376158364.7205806,37126180.10265417,78371743.35615924,412554585.94674623,,,,,,,,
297,2511769.094790804,,,,,,,,,,,,
300,,333446425.7267195,33328324.04178435,73383616.31811404,389440612.2285126,,,,,,,,
302,,321243014.58561635,32243222.310107253,72564151.20788683,382836619.7375887,,,,,,,,
304,,309039603.4445131,31158120.578430165,71744686.0976596,376242505.4334783,,,,,,,,
308,2279542.5824046535,,,,,,,,,,,,
311,,266327664.45065197,28153259.832378656,68876558.21186434,353163105.3690919,,,,,,,,
313,,254124253.3095488,27294728.19064964,67880457.93220177,346568991.06498164,,,,,,,,
315,,241920842.1684455,26436196.548920635,66884357.65253918,339372582.99508286,,,,,,,,
319,1880303.9735983813,,,,,,,,,,,,
320,,211412314.31568757,24504454.402023192,64394106.95338273,321381562.8203357,,,,,,,,
322,,204286547.96919551,23731757.543264218,63398006.67372015,314185154.75043684,,,,,,,,
324,,197160781.62270337,22959060.68450524,62939391.50571433,306988746.680538,,,,,,,,
326,,190035015.2762113,22186363.825746253,62480776.33770858,297047667.6476015,,,,,,,,
330,1663162.5922725634,,,,,,,,,,,,
333,,165094833.063489,18066508.464225557,60875623.24968825,262253891.03232354,,,,,,,,
335,,157969066.7169969,16889406.932362504,60287440.0845994,252312811.99938697,,,,,,,,
337,,150843300.3705048,15712305.40049944,59699256.91951053,242469994.64592862,,,,,,,,
341,1271730.0890544595,,,,,,,,,,,,
344,,125903118.15778254,14034157.951274257,57640615.841699496,208020133.90882432,,,,,,,,
346,,118777351.81129046,13554687.251495635,57038604.603323966,198177316.55536592,,,,,,,,
348,,111651585.46479836,13075216.551717008,56436593.36494845,191452650.9604946,,,,,,,,
352,1081535.8577824463,,,,,,,,,,,,
355,,86711403.25207609,10952193.512021296,54329554.030634105,167916321.37844488,,,,,,,,
357,,79585636.90558401,10345615.500679664,53735832.99519004,161191655.78357354,,,,,,,,
359,,72459870.55909193,9739037.48933803,53142111.959745996,154463290.14146134,,,,,,,,
360,,68896987.38584588,9592922.438906679,52845251.44202396,151099107.32040516,,,,,,,,
363,161007.331165993,,,,,,,,,,,,
366,,61221761.25524939,8716232.1363186,51064088.33569178,130914010.39406843,,,,,,,,
368,,58663352.54505055,8424002.035455907,49623440.58859562,124185644.7519562,,,,,,,,
370,,56104943.83485172,8131771.934593212,48182792.84149948,117699289.7837068,,,,,,,,
374,30841.791352996443,,,,,,,,,,,,
377,,47150513.34915579,6986607.5913930535,43140525.72666301,94997047.39483382,,,,,,,,
379,,44592104.63895696,6659417.77905015,40263954.019697934,88510692.4265844,,,,,,,,
381,,42033695.928758115,6332227.966707246,37387382.31273289,85983528.21564566,,,,,,,,
385,7501.547455825559,,,,,,,,,,,,
388,,33079265.443062186,5043225.204893694,27319381.3383552,77138453.47735995,,,,,,,,
390,,30520856.73286335,4674938.701518396,24386679.620293446,74611289.2664212,,,,,,,,
392,,27962448.022664525,4306652.198143095,21453977.902231697,72613892.18865772,,,,,,,,
396,3780.60234263384,,,,,,,,,,,,
399,,19008017.5369686,3706346.451080206,11189521.889015593,65623002.41648549,,,,,,,,
400,,17728813.18186917,3620588.4872140796,11093668.068087703,64624303.87760377,,,,,,,,
401,,17292152.209013756,3534830.523347952,10997814.247159807,63625605.338722,,,,,,,,
403,,16418830.26330293,3363314.595615698,10806106.605304027,61511020.426383466,,,,,,,,
