num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
33,,,,,,,,,,,,,
40,,29761603807.202755,29761603807.202755,,,,,,,,,,
44,21525243380.71351,,,,,,,,,,,,
55,19870650948.458195,,,,,,,,,,,,
66,19458286872.698036,,,,,,,,,,,,
73,,28703343035.3833,24070741803.423687,,,,,,,,,,
77,19375974453.122623,,,,,,,,,,,,
80,,28478863477.72462,22110006961.414024,28478863477.72462,,,,,,,,,
84,,28320915878.32933,20989587051.694218,27803640105.194046,,,,,,,,,
88,19152982475.72723,,,,,,,,,,,,
95,,27886559979.99232,19444657753.35639,25946775830.73494,,,,,,,,,
99,18734840601.560776,,,,,,,,,,,,
106,,27452204081.65529,19139507732.507942,24089911556.275826,,,,,,,,,
110,18229432698.807903,,,,,,,,,,,,
113,,27175795782.71354,19090999799.98664,22908270654.34731,,,,,,,,,
117,,27017848183.318256,19063280981.403038,21869494924.076466,,,,,,,,,
120,,26899387483.7718,19047278154.967045,21090413126.373333,,,,,,,,,
121,17808198967.18003,,,,,,,,,,,,
124,,26611064826.486664,19025941053.0524,20051637396.102493,,,,,,,,,
128,,26322742169.201534,19004603951.137733,19509926196.098495,,,,,,,,,
132,17180697604.484997,,,,,,,,,,,,
135,,25818177518.95255,18933217099.41904,18561931596.091496,,,,,,,,,
139,,25529854861.66741,18892424612.722645,18415082459.38811,,,,,,,,,
143,16110575837.539362,,,,,,,,,,,,
146,,25025290211.418423,18776180180.891422,18158096470.157196,,,,,,,,,
150,,24736967554.133286,18709754791.27357,18129728984.91307,,,,,,,,,
154,15048695351.07916,,,,,,,,,,,,
157,,24232402903.8843,18442846942.31877,18080085885.73585,,,,,,,,,
160,,24016160910.92045,18328457864.195282,18054377339.6458,,,,,,,,,
161,,23917523206.44352,18290328171.48745,18045807824.28246,,,,,,,,,
165,13433368418.676115,,,,,,,,,,,,
168,,23227059275.105057,17874341559.227432,17985821216.739037,,,,,,,,,
172,,22832508457.197353,17636634923.650272,17939581942.565006,,,,,,,,,
176,11361599801.120655,,,,,,,,,,,,
179,,22142044525.858875,16953051900.712395,17858663212.76045,,,,,,,,,
183,,21747493707.951176,16562433030.462185,17784258558.17843,,,,,,,,,
187,9659853562.40888,,,,,,,,,,,,
190,,21057029776.612705,15386047429.589893,17654050412.659904,,,,,,,,,
194,,20662478958.704998,14713827086.234303,17451105337.80893,,,,,,,,,
198,7923465877.968429,,,,,,,,,,,,
200,,20070652731.84345,13367510784.73535,17146687725.532473,,,,,,,,,
201,,19940808271.279545,13143124734.48552,17095951456.819725,,,,,,,,,
205,,19421430429.02393,12245580533.486214,16754716989.165117,,,,,,,,,
209,5932345257.903326,,,,,,,,,,,,
212,,18512519205.076584,10391689459.205894,16157556670.76957,,,,,,,,,
216,,17993141362.820965,9332323131.045712,15741975041.95536,,,,,,,,,
220,4294963339.2377534,,,,,,,,,,,,
223,,17084230138.873623,7277225393.801868,15014707191.530499,,,,,,,,,
227,,16564852296.617998,6102883829.662531,14481931420.68932,,,,,,,,,
231,2642105472.8373556,,,,,,,,,,,,
234,,15655941072.670666,4014351367.2751355,13549573821.717258,,,,,,,,,
238,,15136563230.415041,2820904245.9109077,12776366856.66462,,,,,,,,,
240,,14876874309.287237,2515671396.1127906,12389763374.138296,,,,,,,,,
242,2124815005.5957503,,,,,,,,,,,,
245,,14159961257.77179,1752589271.6174989,11423254667.822498,,,,,,,,,
249,,13586430816.559433,1142123572.0212653,10196106202.703114,,,,,,,,,
253,1289782743.5680537,,,,,,,,,,,,
256,,12582752544.43782,775938738.592477,8048596388.744185,,,,,,,,,
260,,12009222103.22547,566690262.3474547,6915121251.947697,,,,,,,,,
264,612363966.5418876,,,,,,,,,,,,
267,,11005543831.103848,389920298.0291181,4931539762.553847,,,,,,,,,
271,,10432013389.891495,288908889.8472114,4043263477.4254026,,,,,,,,,
275,77185518.56390283,,,,,,,,,,,,
278,,9428335117.769886,182733103.79689798,2488779978.4506288,,,,,,,,,
280,,9141569897.163708,152397164.92537984,2231079758.978734,9141569897.163708,,,,,,,,
282,,8908213441.634998,122061226.05386169,1973379539.5068405,9074662641.089203,,,,,,,,
286,20531938.51526207,,,,,,,,,,,,
289,,8091465847.284518,80111794.96988297,1071428771.3552127,8840487244.828432,,,,,,,,
293,,7624752936.227104,56140691.49332369,914294435.8934025,8706672732.67942,,,,,,,,
297,6849190.353593589,,,,,,,,,,,,
300,,6808005341.876627,24523359.774347708,639309348.8352343,8472497336.41865,,,,,,,,
302,,6574648886.347915,15489836.426068867,574978829.4773021,8405590080.344146,,,,,,,,
304,,6341292430.819208,6456313.077790009,510648310.11936945,8338661729.341203,,,,,,,,
308,3923719.0606642743,,,,,,,,,,,,
311,,5524544836.468732,4481068.124932764,285491492.36660594,8104412500.830902,,,,,,,,
313,,5291188380.940023,3916712.4241164075,253572950.21962225,8037484149.827959,,,,,,,,
315,,5057831925.411315,3352356.723300053,221654408.0726386,7907731372.838452,,,,,,,,
319,2296567.0409783577,,,,,,,,,,,,
320,,4474440786.589546,2735673.5224708463,141858052.70517948,7583349430.364691,,,,,,,,
322,,4337545812.515529,2489000.2421391625,109939510.55819578,7453596653.375186,,,,,,,,
324,,4200650838.441511,2242326.9618074796,93984253.45925497,7323843876.385682,,,,,,,,
326,,4063755864.367495,1995653.6814757967,78028996.36031404,7223983780.976374,,,,,,,,
330,1444778.871515162,,,,,,,,,,,,
333,,3584623455.1084347,1543221.6340605197,22185596.514020965,6874473447.043802,,,,,,,,
335,,3447728481.034417,1413955.3347990122,19831629.92945608,6774613351.634496,,,,,,,,
337,,3310833506.9603987,1284689.035537504,17477663.344891194,6746109532.01294,,,,,,,,
341,1164019.8272599787,,,,,,,,,,,,
344,,2831701097.7013392,1156782.152034524,9238780.298914073,6646346163.337515,,,,,,,,
346,,2694806123.6273217,1120237.3281765291,8234556.384438812,6617842343.715961,,,,,,,,
348,,2557911149.5533037,1083692.5043185346,7230332.469963551,6609316867.267421,,,,,,,,
352,1044458.0262038081,,,,,,,,,,,,
355,,2078778740.294243,1041687.9200126146,3715548.7693001437,6579477699.697526,,,,,,,,
357,,1941883766.220227,1029686.610210923,3421357.6819404275,6570952223.248987,,,,,,,,
359,,1804988792.1462097,1017685.3004092317,3127166.5945807095,6564156221.5966215,,,,,,,,
360,,1736541305.1092007,1015647.2830184767,2980071.0509008495,6560758220.770439,,,,,,,,
363,1019508.2787984736,,,,,,,,,,,,
366,,1584457356.3749182,1003419.178673947,2097497.788821701,6540370215.813351,,,,,,,,
368,,1533762706.7968237,999343.1438924376,1946300.4230401258,6533574214.160986,,,,,,,,
370,,1483068057.21873,995267.1091109279,1795103.0572585508,6522967580.054666,,,,,,,,
374,1007075.588714665,,,,,,,,,,,,
377,,1305636783.6954,990570.8918078685,1265912.2770230367,6485844360.68253,,,,,,,,
379,,1254942134.1173055,989229.1154355657,1229549.9152901066,6475237726.576206,,,,,,,,
381,,1204247484.539211,987887.3390632634,1193187.5535571764,6452399399.923553,,,,,,,,
385,1003280.0865328085,,,,,,,,,,,,
388,,1026816211.0158812,986448.1134089136,1065919.287491922,6372465256.63927,,,,,,,,
390,,976121561.4377868,986036.9060790992,1052407.9394122332,6349626929.986617,,,,,,,,
392,,925426911.8596926,985625.6987492847,1038896.5913325441,6312333331.072759,,,,,,,,
396,1001674.0616061726,,,,,,,,,,,,
399,,747995638.3363625,984986.6315073578,991606.8730536342,6181805734.874251,,,,,,,,
400,,722648313.5473152,984895.3361870827,989367.9417584484,6163158935.41732,,,,,,,,
401,,711992876.6553552,984804.0408668077,987129.0104632617,6144512135.960394,,,,,,,,
403,,690682002.871435,984621.450226257,982651.1478728895,6050427315.216938,,,,,,,,
407,1000858.7053899416,,,,,,,,,,,,
410,,616093944.6277153,984347.0209737078,966978.6288065873,5721130442.61485,,,,,,,,
412,,594783070.8437952,984268.6126158367,965529.713592252,5627045621.871395,,,,,,,,
414,,573472197.0598752,984190.204257966,964080.7983779166,5487900620.929549,,,,,,,,
418,1000262.7117033378,,,,,,,,,,,,
421,,498884138.8161553,984016.2919624519,959009.5951277441,5000893117.633075,,,,,,,,
423,,477573265.0322352,983966.602735163,958639.3838577884,4861748116.691226,,,,,,,,
425,,456262391.2483152,983916.913507873,958269.1725878326,4737372378.738886,,,,,,,,
429,999276.8039345474,,,,,,,,,,,,
432,,381674333.0045956,983760.4046618561,956973.4331429878,4302057295.905691,,,,,,,,
434,,360363459.2206755,983715.6878487085,956842.4838676286,4177681557.9533496,,,,,,,,
436,,339052585.4367554,983670.9710355604,956711.5345922699,4071441342.074335,,,,,,,,
440,997576.1466402085,296430837.86891556,983516.7070222157,956449.636041553,3858960910.31631,,,,,,,,
443,,293700610.34577703,983401.0090122073,956253.2121285148,3699600586.497789,,,,,,,,
445,,291880458.66368467,983323.8770055352,956173.5005240185,3593360370.618774,,,,,,,,
447,,290060306.9815923,983246.7449988631,956093.7889195227,3474447330.142064,,,,,,,,
451,995771.7309865206,,,,,,,,,,,,
454,,283689776.09426904,982820.1423785879,955814.7983037852,3058251688.473574,,,,,,,,
456,,281869624.41217667,982698.2559156528,955703.1876185855,2939338647.9968634,,,,,,,,
458,,280049472.73008436,982576.3694527164,955591.5769333857,2769782254.7887383,,,,,,,,
462,993005.4433773293,,,,,,,,,,,,
465,,273678941.8427611,981915.9694892401,955200.9395351856,2176334878.560298,,,,,,,,
467,,271858790.16066873,981727.2837853899,955110.9917336287,2006778485.3521717,,,,,,,,
469,,270038638.47857636,981538.5980815396,955021.0439320722,1772019671.3859427,,,,,,,,
473,989478.7746438809,,,,,,,,,,,,
476,,263668107.5912531,980380.9526890108,954706.2266266238,950363822.5041372,,,,,,,,
478,,261847955.90916076,980050.1968625736,954618.1190354471,715605008.5379066,,,,,,,,
480,,260027804.22706836,979719.4410361369,954530.0114442701,594205476.2687126,,,,,,,,
484,984683.7480689541,,,,,,,,,,,,
487,,255185179.5076279,978616.3629957747,954221.6348751534,169307113.32653308,,,,,,,,
489,,253801572.44493064,978301.1978413856,954079.2357504953,47907581.05733901,,,,,,,,
491,,252417965.38223335,977986.0326869962,953936.836625838,44592510.56665624,,,,,,,,
495,977733.7842791325,,,,,,,,,,,,
498,,247575340.6627928,975931.2098307316,953438.4396895361,32989763.8492665,,,,,,,,
500,,246191733.6000956,975344.1175860848,953274.3219869647,29674693.35858371,,,,,,,,
502,,244808126.5373983,974757.0253414379,953110.2042843937,27852300.170018867,,,,,,,,
506,971004.2840507941,,,,,,,,,,,,
509,,239965501.81795788,971861.9563180882,952535.7923253945,21473924.010041904,,,,,,,,
511,,238581894.7552606,971034.7937399879,952342.6113030586,19651530.82147706,,,,,,,,
513,,237198287.6925633,970207.6311618882,952149.4302807231,17478651.46920939,,,,,,,,
517,964716.4925333199,,,,,,,,,,,,
520,,232355662.97312286,966275.3942577918,951473.2967025477,9873573.736272588,,,,,,,,
522,,230440677.99124238,965151.8979994789,951227.1908535291,7700694.384004926,,,,,,,,
524,,228525693.00936192,964028.4017411656,950981.0850045113,6635945.763793954,,,,,,,,
528,957817.1334594692,,,,,,,,,,,,
531,,221823245.5727802,960959.9409921357,950119.7145329481,2909325.5930555444,,,,,,,,
533,,219908260.59089965,960083.237920984,949788.6487375789,1844576.9728445688,,,,,,,,
535,,217993275.60901925,959206.5348498325,949457.5829422087,1715393.7161593726,,,,,,,,
539,949355.9734358871,,,,,,,,,,,,
542,,211290828.17243752,955825.930092011,948298.8526584151,1263252.3177611886,,,,,,,,
544,,209375843.19055706,954860.0430183471,947810.9479733598,1134069.0610759929,,,,,,,,
546,,207460858.2086766,953894.1559446842,947323.0432883047,1057689.3140337141,,,,,,,,
550,940054.1913365286,,,,,,,,,,,,
553,,200758410.7720949,949196.5081214039,945615.3768906121,790360.1993857399,,,,,,,,
555,,198843425.79021442,947854.3230290381,944939.0155274963,713980.4523434616,,,,,,,,
557,,196928440.80833396,946512.1379366727,944262.6541643804,684932.8643936373,,,,,,,,
560,,194055963.3355132,944738.5191100303,943248.1121197073,641361.4824689011,,,,,,,,
561,930237.2997227483,,,,,,,,,,,,
564,,189749363.6353448,942373.6940078407,941895.3893934758,583266.3065692527,,,,,,,,
566,,187596063.78526062,941191.281456746,940947.128573192,554218.7186194286,,,,,,,,
568,,185442763.9351764,940008.8689056509,939998.8677529083,550348.8191999553,,,,,,,,
572,921055.9235207994,,,,,,,,,,,,
575,,177906214.45988178,935183.4227224935,936679.9548819154,536804.171231799,,,,,,,,
577,,175752914.60979757,933804.7238130202,935619.830479888,532934.2718123259,,,,,,,,
579,,173599614.7597134,932426.0249035464,934559.706077861,530576.1149052646,,,,,,,,
583,911876.5332894112,,,,,,,,,,,,
586,,166063065.28441876,926267.7975791994,930849.2706707665,522322.5657305501,,,,,,,,
588,,163909765.43433455,924508.3040579578,929483.571935207,519964.40882348863,,,,,,,,
590,,161756465.58425036,922748.8105367158,928117.8731996475,516321.1913888088,,,,,,,,
594,902082.2961774889,,,,,,,,,,,,
597,,154219916.1089557,915513.9162545963,923337.9276251899,503569.93036742916,,,,,,,,
599,,152066616.2588715,913446.8036025624,921577.5659003318,499926.71293274907,,,,,,,,
600,,150989966.33382946,912413.2472765452,920697.3850379026,499579.9830660093,,,,,,,,
601,,149876969.63163605,911379.6909505281,919817.2041754737,499233.25319926895,,,,,,,,
605,892086.2367881647,,,,,,,,,,,,
608,,142085992.71628213,903223.1010814586,913655.9381384697,496806.1441320888,,,,,,,,
610,,139859999.31189528,900892.6468331531,911835.1827087015,496112.68439860834,,,,,,,,
612,,137634005.9075084,898562.1925848476,910014.4272789329,495689.81399623037,,,,,,,,
616,878614.307917197,,,,,,,,,,,,
619,,129843028.99215452,891641.1986054237,903641.783274742,494209.76758790656,,,,,,,,
621,,127617035.58776769,889663.7717541604,902166.6557278709,493786.8971855282,,,,,,,,
623,,125391042.18338083,887686.3449028957,900691.5281809998,493582.3753575939,,,,,,,,
627,866827.4701737611,,,,,,,,,,,,
630,,117600065.2680269,880453.8981399286,895528.5817669504,492866.5489598231,,,,,,,,
632,,115374071.86364008,878387.4847790807,893652.6307807479,492662.02713188896,,,,,,,,
634,,113148078.45925322,876321.0714182336,891776.6797945455,492546.1936394903,,,,,,,,
638,854502.8994135642,,,,,,,,,,,,
640,,106470098.24609272,869827.3152642895,886148.8268359381,492198.69316229486,,,,,,,,
641,,105513767.68078843,868745.022571966,885210.8513428372,492140.77641609573,,,,,,,,
643,,103601106.55017982,866580.4371873182,883371.3639564473,492024.94292369694,,,,,,,,
645,,101688445.41957115,864415.8518026705,881531.876570058,491941.007963107,,,,,,,,
649,841931.5565897342,,,,,,,,,,,,
652,,94994131.46244092,857224.0436643076,875093.6707176949,491647.2356010428,,,,,,,,
654,,93081470.33183227,855169.2413390605,873512.7672631943,491563.30064045294,,,,,,,,
656,,91168809.20122366,853114.4390138142,871931.8638086936,491499.73573952116,,,,,,,,
660,831129.3752579388,,,,,,,,,,,,
663,,84474495.24409345,846127.8558285254,866398.7017179403,491277.2585862596,,,,,,,,
665,,82561834.11348481,844131.6892041579,864573.4304286758,491213.6936853279,,,,,,,,
667,,80649172.9828762,842135.5225797895,862748.1591394112,491085.1516379299,,,,,,,,
671,821003.5067530706,,,,,,,,,,,,
674,,73954859.02574597,835272.1569333599,856359.7096269845,490635.2544720367,,,,,,,,
676,,72042197.89513734,833311.1953200949,853945.0956444963,490506.71242463874,,,,,,,,
678,,70129536.76452869,831350.2337068293,851530.4816620083,490335.85999997467,,,,,,,,
680,,68216875.63392007,828901.3982530836,849115.8676795199,490165.0075753107,,,,,,,,
682,809508.6761225018,,,,,,,,,,,,
685,,67222584.56580412,822779.3096187178,843079.3327233,489737.87651365064,,,,,,,,
687,,66824868.13855777,820330.474164972,840501.7618652554,489567.02408898657,,,,,,,,
689,,66427151.711311385,817881.6387112256,837924.1910072113,489391.23300675454,,,,,,,,
693,796433.0989360609,,,,,,,,,,,,
696,,65035144.21594909,811325.527742178,828902.6930040568,488775.96421894163,,,,,,,,
698,,64637427.788702704,809452.3531795936,826894.5514129796,488600.17313670926,,,,,,,,
700,,64239711.36145635,807579.1786170081,824886.4098219032,488360.0693519523,,,,,,,,
704,783372.5588046099,,,,,,,,,,,,
707,,62847703.86609402,801218.1733552688,817857.9142531338,487519.70610530255,,,,,,,,
709,,62449987.43884764,799400.7432804862,815719.2207923887,487279.60232054547,,,,,,,,
711,,62052271.011601254,797583.3132057035,813580.5273316427,486972.39424766356,,,,,,,,
715,769171.2570562739,,,,,,,,,,,,
718,,60660263.516238965,790658.4931456812,806095.1002190319,485897.1659925761,,,,,,,,
720,,60262547.088992596,788679.9731285321,803677.9550284599,485589.9579196942,,,,,,,,
722,,59477536.56666768,786701.4531113827,801260.8098378874,485128.024525955,,,,,,,,
726,757299.6171399861,,,,,,,,,,,,
729,,56729999.73853051,781449.0217284311,792800.8016708855,483511.2576478681,,,,,,,,
731,,55944989.216205604,779948.327047588,790712.950415492,483049.3242541291,,,,,,,,
733,,55159978.69388069,778447.6323667449,788625.0991600985,482322.6210673973,,,,,,,,
737,747827.8742419854,,,,,,,,,,,,
740,,52412441.865743525,773636.2090309896,781317.6197662214,479779.1599138362,,,,,,,,
742,,51627431.343418606,772261.5166493452,779333.3916110959,479052.45672710444,,,,,,,,
744,,50842420.82109369,770886.8242677007,777349.1634559709,477998.3908213407,,,,,,,,
748,735200.6683173032,,,,,,,,,,,,
751,,48094883.99295651,764084.1792870163,770404.3649130329,474309.160151167,,,,,,,,
753,,47309873.47063161,762140.566435392,768340.8009488232,473255.094245403,,,,,,,,
755,,46524862.94830671,760196.9535837675,766277.2369846137,472142.3310847512,,,,,,,,
759,722625.0045579566,,,,,,,,,,,,
760,,44562336.64249442,755148.1139775674,761118.3270740898,469360.42318312154,44562336.64249442,,,,,,,
762,,44177697.82715024,753128.5781350875,759054.7631098803,468247.66002246947,42071264.86656506,,,,,,,
764,,43793059.01180604,751109.0422926071,757046.4016450755,467134.8968618174,39580193.09063572,,,,,,,
766,,43408420.19646186,749089.5064501272,755038.0401802701,466283.8142881329,37089121.31470635,,,,,,,
770,711170.254633248,,,,,,,,,,,,
773,,42062184.34275718,741724.4808025052,748008.7750534527,463305.0252802362,28370370.09895361,,,,,,,
