num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
40,,79727009925.48157,79727009925.48157,,,,,,,,,,
44,,,,,,,,,,,,,
55,48269755364.054756,,,,,,,,,,,,
66,47149693528.86547,,,,,,,,,,,,
77,46229781824.94165,,,,,,,,,,,,
80,,78282639708.0465,64568185630.78553,78282639708.0465,,,,,,,,,
84,,78079780534.21075,63052303201.315926,76838702213.15964,,,,,,,,,
88,45565735005.35194,,,,,,,,,,,,
95,,77521917806.16241,47267662760.49622,72867874102.2208,,,,,,,,,
99,41781223886.753555,,,,,,,,,,,,
106,,76964055078.11412,45882630924.99118,68897045991.28197,,,,,,,,,
110,36287790267.98271,,,,,,,,,,,,
117,,76406192350.06581,44683130528.845345,64926217880.343155,,,,,,,,,
120,,76254047969.68901,44637205031.25273,63843264759.17801,,,,,,,,,
121,32363903494.550976,,,,,,,,,,,,
124,,75866492839.06296,44575971034.4626,62399327264.29118,,,,,,,,,
128,,75478937708.43689,44514737037.67248,56534912700.6879,,,,,,,,,
132,30110840494.631527,,,,,,,,,,,,
135,,74800716229.8413,44425851483.67991,46272187214.38221,,,,,,,,,
139,,74413161099.21527,44375059738.54128,45799255263.61757,,,,,,,,,
143,28761261440.65976,,,,,,,,,,,,
146,,73734939620.61967,44368975332.23099,44971624349.77945,,,,,,,,,
150,,73347384489.99359,44365498528.625114,44505218262.58758,,,,,,,,,
154,27943901219.770004,,,,,,,,,,,,
157,,72669163011.39801,44360778386.60671,43689007610.00181,,,,,,,,,
160,,72378496663.42845,44358755468.598816,43642786689.39027,,,,,,,,,
161,,72239868247.94176,44358081162.59618,43627379715.85306,,,,,,,,,
165,26935354882.51718,,,,,,,,,,,,
168,,71269469339.5348,44357914055.26323,43519530901.09272,,,,,,,,,
172,,70714955677.588,44357818565.3587,43458906230.73485,,,,,,,,,
176,25850885569.323124,,,,,,,,,,,,
179,,69744556769.18106,44353454633.119736,43352813057.60857,,,,,,,,,
183,,69190043107.23424,44350960957.55461,43349108368.80068,,,,,,,,,
187,24745944673.566586,,,,,,,,,,,,
190,,68219644198.82729,44343927912.140656,43342625163.386894,,,,,,,,,
194,,67665130536.88048,44339909029.046974,43339156033.607445,,,,,,,,,
198,23645222419.192154,,,,,,,,,,,,
200,,66833360043.96025,44330973990.021095,43333952338.93829,,,,,,,,,
201,,66608471569.231026,44329484816.85012,43333085056.49343,,,,,,,,,
205,,65708917670.314285,44323528124.1662,43332971801.212006,,,,,,,,,
209,22409281526.690517,,,,,,,,,,,,
212,,64134698347.20997,44277384911.073425,43332773604.469505,,,,,,,,,
216,,63235144448.293236,44251017360.73471,43332379558.78423,,,,,,,,,
220,21365783665.231884,,,,,,,,,,,,
223,,61660925125.18893,43898966291.97144,43331689978.83504,,,,,,,,,
227,,60761371226.27219,43697794252.67818,43329873263.66037,,,,,,,,,
231,20308180985.666187,,,,,,,,,,,,
234,,59187151903.16787,42856086848.68345,43326694012.104675,,,,,,,,,
238,,58287598004.251114,42375111189.25787,43324516946.1134,,,,,,,,,
240,,57837821054.79273,42019661255.80117,43323428413.11777,,,,,,,,,
242,19361169234.361378,,,,,,,,,,,,
245,,56378846129.9445,41131036422.15943,43320707080.62867,,,,,,,,,
249,,55211666190.06594,40420136555.246056,43244373934.98452,,,,,,,,,
253,17556791788.10851,,,,,,,,,,,,
256,,53169101295.27843,38823324668.757416,43110790930.1072,,,,,,,,,
260,,52001921355.39986,37910860733.62103,42985157297.94724,,,,,,,,,
264,15866001084.748957,,,,,,,,,,,,
267,,49959356460.61233,35744068436.05984,42765298441.66728,,,,,,,,,
271,,48792176520.73375,34505901408.88198,42575031637.49591,,,,,,,,,
275,14326039495.789013,,,,,,,,,,,,
278,,46749611625.94624,31630363708.129967,42242064730.19598,,,,,,,,,
280,,46166021656.006935,30808781507.915115,42071226823.552475,46166021656.006935,,,,,,,,
282,,45502989756.8966,29987199307.700253,41900388916.90897,45887752993.59754,,,,,,,,
286,12957114108.88432,,,,,,,,,,,,
289,,43182378110.010445,27303716302.48001,41302456243.656784,44913812675.16469,,,,,,,,
293,,41856314311.78977,25770297442.354156,40622240802.38248,44357275350.34591,,,,,,,,
297,11458384726.87254,,,,,,,,,,,,
300,,39535702664.9036,25336012946.063652,39431863780.15243,43383335031.913025,,,,,,,,
304,,38209638866.68295,25087850376.754772,37503595816.23482,42826797707.09427,,,,,,,,
308,10727117033.736422,,,,,,,,,,,,
311,,35889027219.796776,24157226210.48478,34129126879.379013,41852857388.6614,,,,,,,,
313,,35225995320.68645,23891333591.55049,33322247839.216923,41574588726.25198,,,,,,,,
315,,34562963421.57611,23625440972.61621,32515368799.054844,41292919919.40803,,,,,,,,
319,10063345986.88704,,,,,,,,,,,,
320,,32905383673.800278,22739724352.565727,30498171198.649647,40588747902.29813,,,,,,,,
322,,32340050173.067394,22385437704.545532,29691292158.487564,40307079095.45419,,,,,,,,
324,,31774716672.33449,22031151056.525345,28773022152.133835,40025410288.61022,,,,,,,,
326,,31209383171.601616,21676864408.50515,27854752145.780083,37744762466.23381,,,,,,,,
330,9266639423.17814,,,,,,,,,,,,
333,,29230715919.03648,20209764425.367474,24640807123.54199,29762495087.916348,,,,,,,,
335,,28665382418.303604,19790593001.61386,23979519477.229385,27481847265.53993,,,,,,,,
337,,28100048917.570698,19371421577.860237,23318231830.916786,27218122190.42144,,,,,,,,
341,8664301596.02537,,,,,,,,,,,,
344,,26121381665.005592,17360093676.32032,21003725068.822693,26295084427.5067,,,,,,,,
346,,25556048164.272682,16785428561.594643,20496163269.685513,26031359352.388203,,,,,,,,
348,,24990714663.5398,16210763446.86895,19988601470.54833,25789774017.841873,,,,,,,,
352,8040921774.301033,,,,,,,,,,,,
355,,23012047410.974678,14183123416.36114,18212135173.5682,24944225346.929718,,,,,,,,
357,,22446713910.24179,13603797693.358915,17650136933.65477,24702640012.38339,,,,,,,,
359,,21881380409.5089,13024471970.356688,17088138693.74134,24664654287.08289,,,,,,,,
360,,21598713659.14245,12672972775.204206,16807139573.784618,24645661424.43265,,,,,,,,
363,7487391409.678049,,,,,,,,,,,,
366,,21025082889.575863,10563977604.289349,15121144854.04434,24531704248.53116,,,,,,,,
368,,20833872633.053665,9860979213.9844,14473671307.48544,24493718523.230675,,,,,,,,
370,,20642662376.53146,9157980823.67945,13826197760.926552,24457779668.372753,,,,,,,,
374,7098776148.109464,,,,,,,,,,,,
377,,19973426478.70378,7293965891.727617,11560040347.970427,24331993676.37004,,,,,,,,
379,,19782216222.181572,6761390196.884235,10890433829.925743,24296054821.51213,,,,,,,,
381,,19591005965.65938,6228814502.040857,10220827311.881054,24292664201.766144,,,,,,,,
385,6687133773.464435,,,,,,,,,,,,
388,,18921770067.831684,4990442805.231217,7877204498.724665,24280797032.65517,,,,,,,,
390,,18730559811.30949,4636622320.428463,7517320067.775535,24277406412.90918,,,,,,,,
392,,18539349554.787296,4282801835.6257086,7157435636.82641,24274542665.759552,,,,,,,,
396,6321302795.220507,,,,,,,,,,,,
399,,17870113656.9596,3373005950.796156,5897840128.504465,24264519550.73584,,,,,,,,
400,,17774508528.6985,3243035110.1062202,5703368036.816241,24263087677.161015,,,,,,,,
401,,17705273002.958836,3113064269.4162836,5508895945.128018,24261655803.586193,,,,,,,,
403,,17566801951.479507,2853122588.0364122,5119951761.751573,24261533308.36004,,,,,,,,
407,5922756341.551262,,,,,,,,,,,,
410,,17082153271.301863,1871984614.1913006,3758647119.934008,24261104575.068512,,,,,,,,
412,,16943682219.822538,1591659478.806983,3477472583.677277,24260982079.84236,,,,,,,,
414,,16805211168.343208,1311334343.4226656,3196298047.4205446,24260880319.783016,,,,,,,,
418,5430311708.937191,,,,,,,,,,,,
421,,16320562488.165562,691217222.9538153,2212187170.5219846,24260524159.575306,,,,,,,,
423,,16182091436.686235,514040902.819858,2134725340.2100122,24260422399.515957,,,,,,,,
425,,16043620385.206903,336864582.68590087,2057263509.8980386,24260404792.74546,,,,,,,,
429,4915855990.6203165,,,,,,,,,,,,
432,,15558971705.02926,187950299.66011578,1786147103.8061361,24260343169.04871,,,,,,,,
434,,15420500653.549936,145403361.65274864,1737341301.5837305,24260325562.278202,,,,,,,,
436,,15282029602.070608,102856423.64538147,1688535499.3613262,24260154433.94557,,,,,,,,
440,4334140165.146042,15005087499.111946,66717925.1802941,1590923894.916516,24259812177.28031,,,,,,,,
443,,14906645310.223703,39614051.33147855,1517715191.5829098,24259555484.781387,,,,,,,,
