num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
22,,,,,,,,,,,,,
33,3.510070777045256e+17,,,,,,,,,,,,
40,,4.0233387041466515e+17,4.0233387041466515e+17,,,,,,,,,,
44,3.4348415778930854e+17,,,,,,,,,,,,
55,3.363676788457982e+17,,,,,,,,,,,,
62,,3.84574102589028e+17,3.53840127254289e+17,,,,,,,,,,
66,3.1488626240004544e+17,,,,,,,,,,,,
73,,3.756942186762093e+17,3.295931736643728e+17,,,,,,,,,,
77,2.873377026430302e+17,,,,,,,,,,,,
80,,3.70043383458961e+17,3.247737497686053e+17,3.70043383458961e+17,,,,,,,,,
84,,3.651719726048178e+17,3.220197932567382e+17,3.6217103383011674e+17,,,,,,,,,
88,2.6685276230318742e+17,,,,,,,,,,,,
95,,3.5177559275592384e+17,3.093731041441127e+17,3.405220723507952e+17,,,,,,,,,
99,2.490897073805441e+17,,,,,,,,,,,,
102,,3.432506237611733e+17,2.9682023772857184e+17,3.267454605003179e+17,,,,,,,,,
106,,3.3837921290703014e+17,2.896471712054058e+17,3.188730581175547e+17,,,,,,,,,
110,2.342292068194924e+17,,,,,,,,,,,,
113,,3.298542439122794e+17,2.747330534299464e+17,3.050963539477195e+17,,,,,,,,,
117,,3.249828330581363e+17,2.6621070041539808e+17,3.021847944035086e+17,,,,,,,,,
120,,3.213292749175288e+17,2.6187451937124083e+17,3.0000112474535066e+17,,,,,,,,,
121,2.27980855159608e+17,,,,,,,,,,,,
124,,3.135617364592241e+17,2.5609294464569766e+17,2.9708956520113984e+17,,,,,,,,,
128,,3.057941980009191e+17,2.503113699201546e+17,2.923850204530711e+17,,,,,,,,,
132,2.2360737461831315e+17,,,,,,,,,,,,
135,,2.922010056988858e+17,2.405200262555202e+17,2.8415206714395062e+17,,,,,,,,,
139,,2.8443346724058093e+17,2.3492497273287187e+17,2.7543590614094413e+17,,,,,,,,,
143,2.2134671508068032e+17,,,,,,,,,,,,
146,,2.708402749385474e+17,2.2945310585526906e+17,2.6018262438568253e+17,,,,,,,,,
150,,2.6307273648024256e+17,2.263263247823533e+17,2.5143855629759984e+17,,,,,,,,,
154,2.1945185035575152e+17,,,,,,,,,,,,
157,,2.4947954417820915e+17,2.21567449974194e+17,2.3613643714345533e+17,,,,,,,,,
160,,2.4365389033448054e+17,2.195279321992685e+17,2.331267316344323e+17,,,,,,,,,
161,,2.416100178886311e+17,2.1884809294096003e+17,2.321234964647579e+17,,,,,,,,,
165,2.1888028701456397e+17,,,,,,,,,,,,
168,,2.273029107676847e+17,2.163429056834123e+17,2.251008502770372e+17,,,,,,,,,
172,,2.1912742098428675e+17,2.1491137010767056e+17,2.205506798002472e+17,,,,,,,,,
176,2.1832371782392128e+17,,,,,,,,,,,,
179,,2.048203138633404e+17,2.1310969438754186e+17,2.1258788146586467e+17,,,,,,,,,
183,,1.966448240799425e+17,2.120801654046111e+17,2.102436911639874e+17,,,,,,,,,
187,2.1827129549666317e+17,,,,,,,,,,,,
190,,1.823377169589961e+17,2.1180852191134096e+17,2.0614135813570224e+17,,,,,,,,,
194,,1.741622271755981e+17,2.1165329705804362e+17,2.0498922356640256e+17,,,,,,,,,
198,2.182188731663941e+17,,,,,,,,,,,,
200,,1.6189899250050128e+17,2.114227483752309e+17,2.0326102171245277e+17,,,,,,,,,
201,,1.595431686108076e+17,2.1138432359476214e+17,2.0297298807012778e+17,,,,,,,,,
205,,1.501198730520329e+17,2.1123062447288704e+17,2.0208526494723366e+17,,,,,,,,,
