,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
4040,6558.525506595498,,,,,,,,,,,,
4113,,340216.29846258654,9841.391700507234,11443.352948877611,49011.17452133171,,,,,,,,
4133,,340216.29846258654,9789.525890194102,11369.234412929882,47831.62338423259,,,,,,,,
4137,,340216.29846258654,9779.152728131476,11354.33302395046,47595.71315681275,,,,,,,,
4141,6427.613615980393,,,,,,,,,,,,
4214,,340216.29846258654,9574.834981102857,11067.481286096609,43054.44127898111,,,,,,,,
4234,,340216.29846258654,9521.765436420095,10992.9743411995,42174.99378741329,,,,,,,,
4238,,340216.29846258654,9511.151527483542,10978.858133083775,41999.104289099705,,,,,,,,
4242,6297.980660100878,,,,,,,,,,,,
4315,,340216.29846258654,9310.429231161172,10707.121126856026,38613.23144656354,,,,,,,,
4335,,340216.29846258654,9258.29356977874,10636.54008627739,37985.65894197711,,,,,,,,
4339,,340216.29846258654,9247.866437502253,10627.039768959417,37860.14444105982,,,,,,,,
4343,6193.8384526381715,,,,,,,,,,,,
4400,,340216.29846258654,9112.366788331443,10482.159929860347,35946.04830207126,,,,,,,,
4416,,340216.29846258654,9076.825896745657,10444.158660588459,35443.99029840214,,,,,,,,
4436,,340216.29846258654,9032.399782263425,10396.657073998598,34844.7323936435,,,,,,,,
4440,,340216.29846258654,9023.514559366977,10388.415826101367,34724.88081269177,,,,,,,,
4444,6086.72685024571,,,,,,,,,,,,
4517,,340216.29846258654,8862.253075705245,10229.771804079566,32417.737879371005,,,,,,,,
4537,,340216.29846258654,8820.366976052848,10188.565564593386,31887.278699720206,,,,,,,,
4541,,340216.29846258654,8811.989756122372,10180.968349140729,31781.186863790048,,,,,,,,
4545,6014.777063014452,,,,,,,,,,,,
4618,,340216.29846258654,8692.891322551177,10034.721951677027,29738.919022134436,,,,,,,,
4638,,340216.29846258654,8661.95666448074,9996.735874413727,29211.7778945361,,,,,,,,
4642,,340216.29846258654,8655.769732866647,9989.944871015088,29106.34966901642,,,,,,,,
4646,5939.323650676599,,,,,,,,,,,,
4719,,340216.29846258654,8553.280018129808,9859.218055591282,27076.856327762805,,,,,,,,
4739,,340216.29846258654,8526.659313003353,9825.263038598086,26599.18399739508,,,,,,,,
4743,,340216.29846258654,8521.335171978066,9819.87143014091,26503.649531321527,,,,,,,,
4747,5868.622390617533,,,,,,,,,,,,
4800,,340216.29846258654,8450.318377528632,9743.041009626155,25142.28338977349,,,,,,,,
4820,,340216.29846258654,8425.4002040376,9716.082967340271,24664.611059405768,,,,,,,,
4840,,340216.29846258654,8400.482030546567,9689.124925054395,24298.189405549667,,,,,,,,
4844,,340216.29846258654,8395.498395848366,9683.91651284806,24224.90507477845,,,,,,,,
4848,5813.960711685724,,,,,,,,,,,,
4921,,340216.29846258654,8319.181987988495,9583.654577876245,22814.181707432464,,,,,,,,
4941,,340216.29846258654,8299.359544388526,9557.612516844605,22528.407838633415,,,,,,,,
4945,,340216.29846258654,8295.395055668532,9552.178434296395,22471.253064873606,,,,,,,,
4949,5732.64706390595,,,,,,,,,,,,
5022,,340216.29846258654,8220.693273469218,9447.572345243336,21371.023669997292,,,,,,,,
5042,,340216.29846258654,8201.290213157712,9420.401932502285,21138.582608150635,,,,,,,,
5046,,340216.29846258654,8197.409601095409,9415.369158234462,21092.094395781307,,,,,,,,
5050,5645.911898290788,,,,,,,,,,,,
5123,,340216.29846258654,8128.820316835873,9318.488253578875,20197.196307671726,,,,,,,,
5143,,340216.29846258654,8111.004918326901,9293.324382239767,20011.389353994142,,,,,,,,
5147,,340216.29846258654,8107.441838625108,9288.397737061503,19974.22796325862,,,,,,,,
5151,5581.744059748399,,,,,,,,,,,,
5200,,340216.29846258654,8064.884988973398,9223.119688449493,19481.83953601301,,,,,,,,
5224,,340216.29846258654,8045.613962716018,9193.559817379906,19258.87119159991,,,,,,,,
5244,,340216.29846258654,8029.554774168201,9168.926591488584,19100.95882738964,,,,,,,,
5248,,340216.29846258654,8026.3429364586445,9164.12740082267,19069.376354547596,,,,,,,,
5252,5530.081040771046,,,,,,,,,,,,
5325,,340216.29846258654,7966.579309541172,9071.742980503841,18461.41375233807,,,,,,,,
5345,,340216.29846258654,7951.05628956261,9047.747027174271,18314.137529983876,,,,,,,,
5349,,340216.29846258654,7947.951685566897,9042.741044402706,18284.682285513045,,,,,,,,
5353,5481.733151142227,,,,,,,,,,,,
5426,,340216.29846258654,7888.812415106398,8946.375876050099,17717.668829449398,,,,,,,,
5446,,340216.29846258654,7873.4515656361355,8921.345962192281,17571.104657195207,,,,,,,,
5450,,340216.29846258654,7870.379395742086,8916.657792472583,17541.79182274437,,,,,,,,
5454,5432.056792812494,,,,,,,,,,,,
5527,,340216.29846258654,7812.246993780543,8826.4105253684,16977.519759565686,,,,,,,,
5547,,340216.29846258654,7797.147668595724,8802.969676769915,16834.87341994628,,,,,,,,
5551,,340216.29846258654,7794.127803558762,8798.931979791238,16806.344152022408,,,,,,,,
5555,5387.685126757119,,,,,,,,,,,,
5600,,340216.29846258654,7751.056524151628,8749.470191802457,16456.860619954885,,,,,,,,
5628,,340216.29846258654,7726.444364490408,8721.206312951725,16257.155744487727,,,,,,,,
5648,,340216.29846258654,7708.864250446681,8701.017828058344,16124.912208200829,,,,,,,,
5652,,340216.29846258654,7705.348227637935,8697.610852528482,16098.463500943444,,,,,,,,
5656,5345.4447754835555,,,,,,,,,,,,
5729,,340216.29846258654,7640.319019527145,8632.026573578683,15589.325886238876,,,,,,,,
5749,,340216.29846258654,7623.428316121747,8614.99169592938,15467.942007869726,,,,,,,,
5753,,340216.29846258654,7620.050175440665,8611.051963527832,15443.665232195895,,,,,,,,
5757,5299.801332785793,,,,,,,,,,,,
5830,,340216.29846258654,7558.005539633969,8535.212114798038,14976.33730047467,,,,,,,,
5850,,340216.29846258654,7541.890049814042,8515.513452790296,14870.365867406706,,,,,,,,
5854,,340216.29846258654,7538.666951850058,8512.463694059217,14849.171580793118,,,,,,,,
5858,5248.869006785808,,,,,,,,,,,,
5931,,340216.29846258654,7477.996835260035,8453.755838485977,14441.18156348149,,,,,,,,
5951,,340216.29846258654,7462.238363418473,8438.507044830587,14340.940716791267,,,,,,,,
5955,,340216.29846258654,7459.086669050154,8435.86136298352,14320.892547453219,,,,,,,,
5959,5187.845647010989,,,,,,,,,,,,
6000,,340216.29846258654,7430.1029373136935,8406.097442204034,14095.350642400212,,,,,,,,
6032,,340216.29846258654,7409.492283634434,8384.931987427506,13934.96528769584,,,,,,,,
6052,,340216.29846258654,7396.61062508489,8371.703578192179,13846.359820878122,,,,,,,,
6056,,340216.29846258654,7394.0342933749835,8369.521934627615,13828.638727514579,,,,,,,,
6060,5147.197225461543,,,,,,,,,,,,
6133,,340216.29846258654,7343.560861467758,8327.52529600976,13487.507680266344,,,,,,,,
6153,,340216.29846258654,7330.45087915419,8316.617078186942,13410.551597852866,,,,,,,,
6157,,340216.29846258654,7327.828882691476,8314.016224065135,13395.160381370168,,,,,,,,
6161,5105.739419765168,,,,,,,,,,,,
6234,,340216.29846258654,7283.9512136376625,8263.949782220398,13098.879464078256,,,,,,,,
6254,,340216.29846258654,7272.554416480827,8250.945511611375,13028.300800317249,,,,,,,,
6258,,340216.29846258654,7270.275057049459,8248.745223374106,13014.18506756505,,,,,,,,
6262,5064.680223978584,,,,,,,,,,,,
6335,,340216.29846258654,7221.412344837535,8206.389674806713,12742.457212085179,,,,,,,,
6355,,340216.29846258654,7208.720731275996,8195.388233620379,12678.758638629099,,,,,,,,
6359,,340216.29846258654,7206.182408563687,8193.055193239263,12666.018923937883,,,,,,,,
6363,5035.539582037783,,,,,,,,,,,,
6400,,340216.29846258654,7177.814084084585,8169.141529332834,12535.436848352923,,,,,,,,
6436,,340216.29846258654,7152.9053113712325,8148.144165902793,12420.779416131987,,,,,,,,
6456,,340216.29846258654,7139.067104308262,8136.478963997215,12363.214315763733,,,,,,,,
6460,,340216.29846258654,7136.299462895669,8134.34847156342,12351.70129569008,,,,,,,,
6464,5005.275072792043,,,,,,,,,,,,
6537,,340216.29846258654,7094.309208363354,8093.336492212886,12130.075659272294,,,,,,,,
6557,,340216.29846258654,7083.402648744569,8082.684030043918,12090.225578635926,,,,,,,,
6561,,340216.29846258654,7081.221336820817,8080.500311085476,12082.255562508653,,,,,,,,
6565,4971.216325889287,,,,,,,,,,,,
6638,,340216.29846258654,7040.802785894815,8038.463721135406,11928.832752058648,,,,,,,,
6658,,340216.29846258654,7030.304460978969,8027.545126343183,11892.1222686299,,,,,,,,
6662,,340216.29846258654,7028.204795995802,8025.405019701688,11884.780171944154,,,,,,,,
6666,4938.063330994268,,,,,,,,,,,,
6739,,340216.29846258654,6992.838765654724,7984.207966852978,11743.444810743453,,,,,,,,
6759,,340216.29846258654,6983.652783747948,7973.50743364552,11706.93295957203,,,,,,,,
6763,,340216.29846258654,6981.815587366597,7971.265579053481,11699.630589337747,,,,,,,,
6767,4918.891822405163,,,,,,,,,,,,
6800,,340216.29846258654,6968.137134687252,7950.528424077114,11632.083664670608,,,,,,,,
6840,,340216.29846258654,6953.349618277147,7928.109878156715,11559.05996232776,,,,,,,,
6860,,340216.29846258654,6945.955860072096,7916.900605196517,11521.143808052366,,,,,,,,
6864,,340216.29846258654,6944.477108431087,7915.035557548398,11513.56057719729,,,,,,,,
6868,4893.451203087517,,,,,,,,,,,,
6941,,340216.29846258654,6907.978025616441,7879.133390322195,11367.583383237023,,,,,,,,
6961,,340216.29846258654,6898.497744365884,7869.808152081628,11337.52847686473,,,,,,,,
6965,,340216.29846258654,6896.60168811577,7867.250965897216,11331.51749559027,,,,,,,,
6969,4869.044345686594,,,,,,,,,,,,
7042,,340216.29846258654,6855.961691403318,7818.025131847244,11215.806106056933,,,,,,,,
7062,,340216.29846258654,6845.405848101382,7805.239200925171,11183.918718452973,,,,,,,,
7066,,340216.29846258654,6843.294679440995,7802.7152925023975,11177.541240932185,,,,,,,,
7070,4845.335288674351,,,,,,,,,,,,
7143,,340216.29846258654,6798.047654163296,7754.130055363992,11054.774798656947,,,,,,,,
7163,,340216.29846258654,6786.295180065191,7741.510513250118,11022.905558292594,,,,,,,,
7167,,340216.29846258654,6783.944685245572,7739.271463624128,11016.53171021972,,,,,,,,
7171,4820.9165067733375,,,,,,,,,,,,
7200,,340216.29846258654,6766.345398751182,7720.799304209678,10963.947463618531,,,,,,,,
7244,,340216.29846258654,6742.879683425321,7696.169758323752,10893.835134816953,,,,,,,,
7264,,340216.29846258654,6732.213449186295,7684.974510193782,10864.096248154518,,,,,,,,
7268,,340216.29846258654,6730.080202338486,7683.1835005665525,10858.148470822025,,,,,,,,
7272,4792.632028253761,,,,,,,,,,,,
7345,,340216.29846258654,6704.438368239575,7648.706565242319,10743.653757171647,,,,,,,,
7365,,340216.29846258654,6697.778151590506,7639.751517106156,10715.093189470885,,,,,,,,
7369,,340216.29846258654,6696.446108260691,7637.709419067164,10709.38107593073,,,,,,,,
7373,4762.763316955088,,,,,,,,,,,,
7446,,340216.29846258654,6665.933380922221,7598.399031816546,10599.422890282804,,,,,,,,
7466,,340216.29846258654,6658.007997197939,7588.188541621578,10577.438786271925,,,,,,,,
7470,,340216.29846258654,6656.422920453087,7585.8871044951775,10573.041965469742,,,,,,,,
7474,4743.974441861963,,,,,,,,,,,,
7547,,340216.29846258654,6625.712183799854,7541.584439811941,10488.403165027843,,,,,,,,
7567,,340216.29846258654,6617.735369084726,7530.077254179929,10469.081769296756,,,,,,,,
7571,,340216.29846258654,6616.140006141703,7528.36749155622,10465.217490150537,,,,,,,,
7575,4720.247152187224,,,,,,,,,,,,
7600,,340216.29846258654,6605.445755224811,7515.971712534307,10437.201466340459,340216.29846258654,,,,,,,
7648,,340216.29846258654,6587.7449261209895,7495.454561049768,10390.830116585843,279925.3020187585,,,,,,,
7668,,340216.29846258654,6580.369580661062,7486.9057479312105,10366.91978632853,254804.05350049675,,,,,,,
7672,,340216.29846258654,6578.894511569076,7485.5856512545515,10362.137720277071,249779.80379684432,,,,,,,
7676,4694.715220554236,,,,,,,,,,,,
7749,,340216.29846258654,6558.126734823749,7460.173790228848,10270.082948786423,153062.9970015368,,,,,,,
7769,,340216.29846258654,6552.732507097688,7453.573306845547,10249.29170862855,127941.7484832751,,,,,,,
7773,,340216.29846258654,6551.653661552478,7452.185144639408,10245.133460596979,122917.49877962275,,,,,,,
7777,4661.155071858187,,,,,,,,,,,,
7802,,340216.29846258654,6541.733798279064,7442.1209686448765,10214.98616236806,86491.68842814329,,,,,,,
7850,,340216.29846258654,6525.31471424031,7425.463022171173,10165.087185989169,82394.47543185903,,,,,,,
7870,,340216.29846258654,6518.473429224164,7418.522211140457,10146.846629120359,80687.30335007393,,,,,,,
7874,,340216.29846258654,6517.105172220934,7417.107615300907,10143.198517746601,80345.8689337169,,,,,,,
7878,4626.740645097677,,,,,,,,,,,,
7903,,340216.29846258654,6505.764516850965,7406.851795464136,10116.749710286827,77870.46941512851,,,,,,,
7951,,340216.29846258654,6486.99377692826,7389.876645389484,10072.972373801684,76532.81201963413,,,,,,,
7971,,340216.29846258654,6479.172635293796,7382.803666191713,10056.167289525141,75975.45477151152,,,,,,,
7975,,340216.29846258654,6477.608406966905,7381.511762549427,10052.806272669832,75863.983321887,,,,,,,
7979,4593.647359618271,,,,,,,,,,,,
8000,,340216.29846258654,6468.101191758781,7373.437364785167,10031.799917324153,75167.28676173366,,,,,,,
8004,,340216.29846258654,6466.580037325482,7372.145461142887,10028.438900468842,75055.81531210915,,,,,,,
8052,,340216.29846258654,6448.3261841258845,7356.642617435506,9988.106698205134,72205.2647847865,,,,,,,
8072,,340216.29846258654,6440.7204119593835,7350.183099224099,9971.586526439452,71017.53539840203,,,,,,,
8076,,340216.29846258654,6439.1992575260865,7348.792304173628,9968.282492086313,70779.98952112517,,,,,,,
8080,4572.092533862143,,,,,,,,,,,,
8105,,340216.29846258654,6429.691620028361,7338.709040057708,9944.32824302607,69057.78191086772,,,,,,,
8153,,340216.29846258654,6413.954840721775,7322.0194994520525,9904.679830788424,64766.39531830867,,,,,,,
8173,,340216.29846258654,6407.397849344034,7315.065524199697,9887.264795294193,62978.31757140904,,,,,,,
8177,,340216.29846258654,6406.086451068487,7313.376091587051,9883.781788195345,62620.702022029094,,,,,,,
8181,4550.361279449952,,,,,,,,,,,,
8206,,340216.29846258654,6395.804394061927,7301.127705145373,9858.529986728705,60027.98928902468,,,,,,,
8254,,340216.29846258654,6378.785816947622,7280.854513793623,9816.733901542539,52304.665841838956,,,,,,,
8274,,340216.29846258654,6371.6947431499975,7272.407350730392,9799.947748447417,49086.61440551162,,,,,,,
8278,,340216.29846258654,6370.276528390474,7270.554107966571,9796.590517828396,48443.00411824615,,,,,,,
8282,4531.9771352402695,,,,,,,,,,,,
8307,,340216.29846258654,6364.340727329716,7257.118097928853,9772.250595840469,43776.82953557146,,,,,,,
8355,,340216.29846258654,6354.51595316019,7234.879184762981,9731.963828412174,38556.89335340882,,,,,,,
8375,,340216.29846258654,6350.422297256222,7225.612970943872,9715.81127739574,36381.91994417439,,,,,,,
8379,,340216.29846258654,6349.603566075426,7223.334175755561,9712.580767192452,35946.92526232748,,,,,,,
8383,4514.8272897231545,,,,,,,,,,,,
8400,,340216.29846258654,6345.592607918403,7211.370501016949,9695.620588625196,33663.20318263133,,,,,,,
8408,,340216.29846258654,6344.064623858583,7206.812910640334,9689.159568218623,32793.21381893757,,,,,,,
8456,,340216.29846258654,6334.89671949967,7179.467368380643,9650.393445779182,31183.507596014213,,,,,,,
8476,,340216.29846258654,6331.076759350124,7168.073392439099,9633.065270214933,30512.796669796156,,,,,,,
8480,,340216.29846258654,6330.3127673202125,7165.7327202822835,9629.599635102088,30378.654484552546,,,,,,,
8484,4497.683419511937,,,,,,,,,,,,
8509,,340216.29846258654,6323.826524106593,7148.762847145341,9604.473780533928,29406.12364153636,,,,,,,
8557,,340216.29846258654,6313.090673270253,7120.674781263503,9562.88615917974,28996.137967781266,,,,,,,
8577,,340216.29846258654,6308.617402088445,7108.971420479403,9546.151344121745,28825.310603716644,,,,,,,
8581,,340216.29846258654,6307.722747852085,7107.086646774397,9542.804381110147,28791.145130903707,,,,,,,
8585,4480.699963819584,,,,,,,,,,,,
8610,,340216.29846258654,6299.5811112810225,7093.422037413091,9518.538899276055,28543.445453010012,,,,,,,
8658,,340216.29846258654,6286.1052990254775,7070.804752953005,9478.375343136873,28448.18791528274,,,,,,,
8678,,340216.29846258654,6280.490377252331,7061.380884427964,9459.266594078263,28408.497274563048,,,,,,,
8682,,340216.29846258654,6279.3673928977005,7058.869198088534,9455.444844266542,28400.559146419106,,,,,,,
8686,4468.504059905433,,,,,,,,,,,,
8711,,340216.29846258654,6269.660653509241,7040.659472127691,9427.737158131564,28343.00771737555,,,,,,,
8759,,340216.29846258654,6253.5943262455785,7010.519236054567,9381.876160390912,28264.56841432444,,,,,,,
8779,,340216.29846258654,6246.9000232190565,6997.9608043574335,9362.855337792862,28231.885371386474,,,,,,,
8783,,340216.29846258654,6245.561162613749,6995.928436058296,9359.051173273252,28225.348762798872,,,,,,,
8787,4453.777977068654,,,,,,,,,,,,
8800,,340216.29846258654,6239.26158196079,6987.290870786967,9342.883474064909,28197.56817630161,,,,,,,
8812,,340216.29846258654,6234.814819146932,6981.193765889562,9331.470980506081,28177.95835053883,,,,,,,
8860,,340216.29846258654,6217.027767891502,6956.805346299929,9285.821006270773,28109.53556158637,,,,,,,
8880,,340216.29846258654,6209.616496535074,6946.643504804254,9270.90370695134,28081.02606618953,,,,,,,
8884,,340216.29846258654,6208.134242263789,6945.328515028643,9267.920247087453,28075.324167110153,,,,,,,
8888,4434.902431865898,,,,,,,,,,,,
8913,,340216.29846258654,6197.3391069755335,6935.794839155458,9246.290163074282,28033.985398784724,,,,,,,
8961,,340216.29846258654,6179.47129684325,6920.014961848124,9210.488644707655,27949.07801925697,,,,,,,
8981,,340216.29846258654,6172.026375954797,6913.44001297007,9195.515034391721,27913.699944453736,,,,,,,
8985,,340216.29846258654,6170.537391777106,6911.972772379735,9192.520312328536,27906.624329493094,,,,,,,
8989,4412.656656305431,,,,,,,,,,,,
9014,,340216.29846258654,6160.882868289855,6901.335278099801,9170.808577370435,27855.326121028396,,,,,,,
9062,,340216.29846258654,6144.902967345439,6883.7283910157685,9134.871912612192,27773.082659840085,,,,,,,
9082,,340216.29846258654,6138.244675285267,6876.39218806409,9119.675592535323,27738.814551011626,,,,,,,
9086,,340216.29846258654,6136.91301687323,6874.709967898214,9116.636328519951,27731.960929245924,,,,,,,
9090,4393.323540633539,,,,,,,,,,,,
9115,,340216.29846258654,6129.848477392907,6862.513871695618,9094.601664408487,27682.272171444652,,,,,,,
9163,,340216.29846258654,6118.15544652893,6842.32722970511,9058.130496223996,27581.486763473167,,,,,,,
9183,,340216.29846258654,6113.283350335606,6833.91612887573,9042.495257945904,27539.492843485034,,,,,,,
9187,,340216.29846258654,6112.308931096938,6832.2577458646965,9039.368210290286,27531.094059487412,,,,,,,
9191,4366.53189318389,,,,,,,,,,,,
9200,,340216.29846258654,6109.0135035901285,6826.868001078832,9029.205305409527,27503.79801149512,,,,,,,
9216,,340216.29846258654,6104.957592812512,6820.234469034701,9016.697114787054,27470.20287550463,,,,,,,
