,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
4113,,21799439.84502945,1358535.4847163763,1449142.778304596,10041884.40350985,,,,,,,,
4133,,21799439.84502945,1355694.78812787,1423024.6346583262,9882144.998119846,,,,,,,,
4137,,21799439.84502945,1355126.6488101692,1419507.9456747368,9850197.117041849,,,,,,,,
4141,1332496.1423103977,,,,,,,,,,,,
4214,,21799439.84502945,1347911.3975838837,1351811.6827406276,9235200.406290328,,,,,,,,
4234,,21799439.84502945,1346037.3063562769,1334228.237822677,8959938.022267982,,,,,,,,
4238,,21799439.84502945,1345662.4881107556,1332122.295672524,8904885.545463514,,,,,,,,
4242,1282316.761391491,,,,,,,,,,,,
4315,,21799439.84502945,1338619.0967868203,1291582.909282074,7845125.366977479,,,,,,,,
4335,,21799439.84502945,1336789.644494889,1281053.198531308,7449030.2930765245,,,,,,,,
4339,,21799439.84502945,1336423.754036503,1280111.017214647,7369811.278296334,,,,,,,,
4343,1220057.20041796,,,,,,,,,,,,
4400,,21799439.84502945,1330038.7688570349,1265742.752135573,6161721.302898423,,,,,,,,
4416,,21799439.84502945,1328364.0186460267,1261974.026868931,5844845.243777658,,,,,,,,
4436,,21799439.84502945,1326270.5808822664,1257263.1202856277,5575103.124682576,,,,,,,,
4440,,21799439.84502945,1325851.8933295144,1256681.8489657836,5521154.700863562,,,,,,,,
4444,1150161.3998244593,,,,,,,,,,,,
4517,,21799439.84502945,1315721.3463223353,1245492.3760587852,4482647.542347508,,,,,,,,
4537,,21799439.84502945,1313090.0354113795,1242586.019459565,4396713.108121965,,,,,,,,
4541,,21799439.84502945,1312563.7732291885,1242133.5163160888,4379526.221276855,,,,,,,,
4545,1096634.7664655594,,,,,,,,,,,,
4618,,21799439.84502945,1298951.717828394,1233422.8308041822,4048678.6495085154,,,,,,,,
4638,,21799439.84502945,1295416.119022993,1231160.3150868034,4010855.8575852965,,,,,,,,
4642,,21799439.84502945,1294708.9992619127,1230688.3463540166,4003291.2992006536,,,,,,,,
4646,1045600.1109729563,,,,,,,,,,,,
4719,,21799439.84502945,1275461.0906427533,1221602.9482478718,3857673.5502962624,,,,,,,,
4739,,21799439.84502945,1270461.633858556,1219243.104583938,3840921.0749205886,,,,,,,,
4743,,21799439.84502945,1269461.7425017164,1218622.915846934,3837570.5798454555,,,,,,,,
4747,989068.0931843168,,,,,,,,,,,,
4800,,21799439.84502945,1249374.3272418436,1209785.2263446336,3789826.0250247912,,,,,,,,
4820,,21799439.84502945,1242326.1113611865,1206684.2826596154,3773073.54964912,,,,,,,,
4840,,21799439.84502945,1235277.8954805299,1203583.3389745972,3762166.277480058,,,,,,,,
4844,,21799439.84502945,1233868.252304398,1202746.8630672952,3759984.823046244,,,,,,,,
4848,925546.292364247,,,,,,,,,,,,
4921,,21799439.84502945,1200432.8028032922,1186644.7018517184,3717991.8251953525,,,,,,,,
4941,,21799439.84502945,1191748.2704653428,1182462.3223152051,3708879.6510490314,,,,,,,,
4945,,21799439.84502945,1190011.3639977532,1181609.5582507458,3707057.216219768,,,,,,,,
4949,863856.4038580053,,,,,,,,,,,,
5022,,21799439.84502945,1144860.8957323823,1165193.8500098994,3671975.3457564306,,,,,,,,
5042,,21799439.84502945,1133133.50137774,1160930.0296876023,3660235.479229963,,,,,,,,
5046,,21799439.84502945,1130788.0225068117,1160023.914443388,3657887.505924667,,,,,,,,
5050,811935.8182483003,,,,,,,,,,,,
5123,,21799439.84502945,1080421.565594416,1142581.1959922686,3612689.019797762,,,,,,,,
5143,,21799439.84502945,1067339.3689937934,1138050.6197711986,3596011.252824056,,,,,,,,
5147,,21799439.84502945,1064722.9296736692,1136950.5315451694,3592675.699429317,,,,,,,,
5151,754879.2613400833,,,,,,,,,,,,
5200,,21799439.84502945,1034327.6933464765,1122374.3625502877,3548479.6169489957,,,,,,,,
5224,,21799439.84502945,1020563.8127454839,1115773.8331941147,3528466.2965805484,,,,,,,,
5244,,21799439.84502945,1009093.9122446567,1110273.3920639711,3503833.86101796,,,,,,,,
5248,,21799439.84502945,1006799.9321444909,1108981.900485776,3498907.373905443,,,,,,,,
5252,702016.9580241869,,,,,,,,,,,,
5325,,21799439.84502945,968911.5558793178,1084120.6876055214,3404072.4969894784,,,,,,,,
5345,,21799439.84502945,959070.4191870651,1077663.2297145466,3366393.5466969414,,,,,,,,
5349,,21799439.84502945,957102.1918486143,1075891.3304647543,3358857.756638434,,,,,,,,
5353,660469.9340008298,,,,,,,,,,,,
5426,,21799439.84502945,921608.6764001272,1041782.2699062418,3213793.7980121654,,,,,,,,
5446,,21799439.84502945,912389.5814784429,1032922.7736572778,3170143.4415983404,,,,,,,,
5450,,21799439.84502945,910545.7624941055,1030974.4630442986,3161413.3703155736,,,,,,,,
5454,633576.3112806306,,,,,,,,,,,,
5527,,21799439.84502945,869029.3654152044,993469.4837444632,2993359.498122345,,,,,,,,
5547,,21799439.84502945,858245.8856544505,983727.9306795708,2942256.2040691907,,,,,,,,
5551,,21799439.84502945,856089.1897022997,982095.6756249585,2932035.545258559,,,,,,,,
5555,614161.756727053,,,,,,,,,,,,
5600,,21799439.84502945,828506.2711048297,962100.5512059615,2806832.4748283313,,,,,,,,
5628,,21799439.84502945,812744.6033348471,950674.7658236773,2735287.863153914,,,,,,,,
5648,,21799439.84502945,801486.2692134312,942513.4905506171,2677508.9758965946,,,,,,,,
5652,,21799439.84502945,799234.6023891476,940685.2919084391,2665953.198445131,,,,,,,,
5656,600886.2196183744,,,,,,,,,,,,
5729,,21799439.84502945,757272.2212420966,905492.4680465107,2443504.4825044503,,,,,,,,
5749,,21799439.84502945,746372.9014636421,896351.4748356204,2386684.2099129055,,,,,,,,
5753,,21799439.84502945,744193.0375079511,894633.5354580693,2375320.155394595,,,,,,,,
5757,591800.4166605788,,,,,,,,,,,,
5830,,21799439.84502945,708851.5780090351,861563.2024402119,2156562.1059171436,,,,,,,,
5850,,21799439.84502945,699671.9781391867,852973.5055524568,2099353.6239226833,,,,,,,,
5854,,21799439.84502945,697836.0581652172,851236.1440873215,2087911.9275237916,,,,,,,,
5858,579968.5755219916,,,,,,,,,,,,
5931,,21799439.84502945,669138.2618361271,817791.9358834522,1867659.2718451181,,,,,,,,
5951,,21799439.84502945,661684.288763636,809105.1285577719,1823819.5151990983,,,,,,,,
5955,,21799439.84502945,660193.494149138,807254.1787263345,1815051.5638698947,,,,,,,,
5959,565277.6939037964,,,,,,,,,,,,
6000,,21799439.84502945,643373.105538722,786430.9931226613,1716412.1114163485,,,,,,,,
6032,,21799439.84502945,631411.9403046484,771623.3944711601,1646268.5007827163,,,,,,,,
6052,,21799439.84502945,623936.2120333523,762368.6453139723,1614509.3063241532,,,,,,,,
6056,,21799439.84502945,622441.0663790933,760768.2347420347,1608157.4674324407,,,,,,,,
6060,551368.2307442428,,,,,,,,,,,,
6133,,21799439.84502945,597414.7763301309,729960.3312322382,1485884.5687669727,,,,,,,,
6153,,21799439.84502945,590914.441252478,721958.2783725511,1460580.5003643888,,,,,,,,
6157,,21799439.84502945,589614.3742369476,720789.6875611756,1455519.686683872,,,,,,,,
6161,539823.1844060047,,,,,,,,,,,,
6234,,21799439.84502945,572690.3054088361,698294.3144422036,1358099.0233339209,,,,,,,,
6254,,21799439.84502945,568294.4433755603,692451.3603853278,1333680.1300397445,,,,,,,,
6258,,21799439.84502945,567415.2709689051,691286.5088097038,1328796.3513809098,,,,,,,,
6262,527617.9062613061,,,,,,,,,,,,
6335,,21799439.84502945,552755.6435440737,668863.1159789483,1234783.6121983316,,,,,,,,
6355,,21799439.84502945,548947.9481090527,663038.8581008302,1220247.3417728166,,,,,,,,
6359,,21799439.84502945,548186.4090220485,661942.5038831068,1217340.087687713,,,,,,,,
6363,518204.8857488643,,,,,,,,,,,,
6400,,21799439.84502945,540363.6887526136,650704.8731514408,1187540.7333154061,,,,,,,,
6436,,21799439.84502945,533494.9587599392,640837.6851919295,1161375.4465494778,,,,,,,,
6456,,21799439.84502945,529678.9976528978,635355.9141033121,1152181.0356814226,,,,,,,,
6460,,21799439.84502945,528915.8054314896,634232.7507893409,1150342.153507811,,,,,,,,
6464,509138.5509362104,,,,,,,,,,,,
6537,,21799439.84502945,514593.89204791107,612611.8569953925,1114943.6716657982,,,,,,,,
6557,,21799439.84502945,510873.91454568296,606996.0404255358,1111913.958629577,,,,,,,,
6561,,21799439.84502945,510129.91904523707,606101.4020932212,1111308.0160223327,,,,,,,,
6565,501202.5152037482,,,,,,,,,,,,
6638,,21799439.84502945,500863.731400069,588879.6141961646,1099643.6208328807,,,,,,,,
6658,,21799439.84502945,498456.92941431084,584406.4225345913,1097641.4443937922,,,,,,,,
6662,,21799439.84502945,497975.56901715935,583495.2756880388,1097241.0091059748,,,,,,,,
6666,493240.8027283369,,,,,,,,,,,,
6739,,21799439.84502945,492735.31396614516,565955.6988918991,1089532.6298154856,,,,,,,,
6759,,21799439.84502945,491374.20875808946,561399.9646591357,1087434.9364908647,,,,,,,,
6763,,21799439.84502945,491101.9877164784,560626.8926518451,1087015.3978259405,,,,,,,,
6767,486316.6281684034,,,,,,,,,,,,
6800,,21799439.84502945,489355.4295025289,553475.9765844075,1083134.6651753928,,,,,,,,
6840,,21799439.84502945,487467.2584604212,545745.2565115021,1078939.278526152,,,,,,,,
6860,,21799439.84502945,486523.17293936736,541879.8964750494,1076249.0277596158,,,,,,,,
6864,,21799439.84502945,486334.35583515634,541133.9878140464,1075710.9776063084,,,,,,,,
6868,483844.671606327,,,,,,,,,,,,
6941,,21799439.84502945,483178.5711674038,526775.2460897412,1065353.5121551452,,,,,,,,
6961,,21799439.84502945,482358.88683811756,523045.7027847271,1061581.554390344,,,,,,,,
6965,,21799439.84502945,482194.9499722602,522311.70385982876,1060827.1628373843,,,,,,,,
6969,480925.8552955769,,,,,,,,,,,,
7042,,21799439.84502945,480578.10334963864,508182.22455553384,1046305.1254429003,,,,,,,,
7062,,21799439.84502945,480158.14318791876,504512.2299310419,1041434.9298739487,,,,,,,,
7066,,21799439.84502945,480074.15115557495,503947.3309247936,1040460.8907601588,,,,,,,,
7070,477642.23045808653,,,,,,,,,,,,
7143,,21799439.84502945,478183.57436044683,493073.0250545183,1021710.6378196953,,,,,,,,
7163,,21799439.84502945,477692.5154526213,490248.5300232781,1016898.0373296546,,,,,,,,
7167,,21799439.84502945,477594.30367105623,489916.743269684,1015935.5172316466,,,,,,,,
7171,474120.3103061251,,,,,,,,,,,,
7200,,21799439.84502945,476766.0437686304,487179.50255253306,1007994.7264230793,,,,,,,,
7244,,21799439.84502945,475661.6972320625,483529.8482629987,997407.0053449896,,,,,,,,
7264,,21799439.84502945,475159.7215336228,481870.9144950283,993680.5186554199,,,,,,,,
7268,,21799439.84502945,475059.3263939347,481606.7241896018,992935.2213175064,,,,,,,,
7272,471193.47202651715,,,,,,,,,,,,
7345,,21799439.84502945,472972.70590689586,476521.060810134,978588.2475626639,,,,,,,,
7365,,21799439.84502945,472430.72655961313,475200.1092829995,973445.288871371,,,,,,,,
7369,,21799439.84502945,472322.3306901565,474925.31877692183,972416.6971331123,,,,,,,,
7373,467508.35247224686,,,,,,,,,,,,
7446,,21799439.84502945,470908.8893623721,469635.6015349257,952616.3061716349,,,,,,,,
7466,,21799439.84502945,470541.76174476603,468261.64900453674,946989.8895137493,,,,,,,,
7470,,21799439.84502945,470468.33622124465,468007.5753019671,945864.6061821717,,,,,,,,
7474,462854.35737034236,,,,,,,,,,,,
7547,,21799439.84502945,468920.88916882314,463116.65652750264,924202.9020493119,,,,,,,,
7567,,21799439.84502945,468518.9548694928,461846.28801465454,917816.5532648587,,,,,,,,
7571,,21799439.84502945,468438.56800962664,461696.39965087554,916539.2835079683,,,,,,,,
7575,456870.74342512613,,,,,,,,,,,,
7600,,21799439.84502945,467742.3679048014,460609.7090134781,907279.0777705115,21799439.84502945,,,,,,,
7648,,21799439.84502945,466590.036696814,458811.0486481304,891951.8406878246,19747028.084256783,,,,,,,
7668,,21799439.84502945,466109.89869348606,458061.6068292356,885168.8174595118,18891856.517268177,,,,,,,
7672,,21799439.84502945,466013.8710928206,457956.8566243781,883812.2128138493,18720822.203870457,,,,,,,
7676,449636.72011253657,,,,,,,,,,,,
7749,,21799439.84502945,464109.5762626517,455940.4151808708,857697.5733848439,15428411.670964312,,,,,,,
7769,,21799439.84502945,463614.9542288418,455416.66415658325,849820.9975549617,14573240.103975704,,,,,,,
7773,,21799439.84502945,463516.0298220797,455341.0253509086,848245.6823889851,14402205.790577982,,,,,,,
7777,441060.2764028777,,,,,,,,,,,,
7850,,21799439.84502945,462219.1262063457,453884.97834167036,817920.8654439361,11109795.25767184,,,,,,,
7870,,21799439.84502945,461882.2681243367,453506.7843132969,810330.3690213043,10254623.69068323,,,,,,,
7874,,21799439.84502945,461814.896507935,453434.1596550918,808812.269736778,10083589.377285507,,,,,,,
7878,431515.16409683804,,,,,,,,,,,,
7951,,21799439.84502945,460240.2014443542,452036.1349846509,779588.8585096447,6791178.8443793645,,,,,,,
7971,,21799439.84502945,459831.18973952794,451673.01169362693,773308.8268957421,5936007.277390756,,,,,,,
7975,,21799439.84502945,459749.3873985626,451583.1502707237,772052.8205729616,5764972.963993034,,,,,,,
7979,422024.3674481266,,,,,,,,,,,,
8000,,21799439.84502945,459139.84779563756,451021.5163775773,764202.7810555832,4696008.505257274,,,,,,,
8004,,21799439.84502945,459042.3214591696,450931.6549546739,762946.7747328025,4524974.191859553,,,,,,,
8052,,21799439.84502945,457872.0054215531,449853.317879833,747874.6988594356,3619231.2846629154,,,,,,,
8072,,21799439.84502945,457384.373739213,449404.01076531573,742710.2968389656,3241838.4066643165,,,,,,,
8076,,21799439.84502945,457286.8474027448,449294.43175838306,741677.4164348713,3166359.8310645972,,,,,,,
8080,414503.7002544244,,,,,,,,,,,,
8105,,21799439.84502945,456344.0059084527,448499.98395812034,734189.0335051898,2619140.157966628,,,,,,,
8153,,21799439.84502945,454783.44067652046,447185.03587492666,721794.4686560615,2203939.58051239,,,,,,,
8173,,21799439.84502945,454133.20516321564,446637.14084026293,716641.0034895651,2030939.3399064555,,,,,,,
8177,,21799439.84502945,454003.1580605547,446504.927582765,715610.3104562662,1996339.2917852693,,,,,,,
8181,408487.73141194845,,,,,,,,,,,,
8206,,21799439.84502945,452716.46349341795,445546.3814659055,708137.7859648463,1745488.9429066663,,,,,,,
8254,,21799439.84502945,450586.7621409157,443959.8223759313,695769.4695652553,1700308.8022022864,,,,,,,
8274,,21799439.84502945,449699.3865773729,443298.75608844176,690921.1918787113,1681483.743575461,,,,,,,
8278,,21799439.84502945,449521.91146466456,443141.1407017317,689951.5363414022,1677718.7318500963,,,,,,,
8282,402583.52397248475,,,,,,,,,,,,
8307,,21799439.84502945,447827.4503737545,441998.4291480831,682921.5336959134,1650422.3968411994,,,,,,,
8355,,21799439.84502945,445022.82511983404,440107.0445075612,671285.6672482075,1610613.8663211605,,,,,,,
8375,,21799439.84502945,443854.2312640336,439318.9675740104,666992.801967791,1594026.9786044774,,,,,,,
8379,,21799439.84502945,443620.5124928736,439144.364661433,666134.2289117081,1590709.6010611402,,,,,,,
8383,395518.3219034624,,,,,,,,,,,,
8400,,21799439.84502945,442094.7283443241,438227.6993704026,661626.7203672709,1573293.3689586225,,,,,,,
8408,,21799439.84502945,441513.4772401149,437878.4935452481,659909.5742551044,1566658.613871949,,,,,,,
8456,,21799439.84502945,438025.9706148587,435783.25859432115,649606.6975821056,1558761.3839933362,,,,,,,
8476,,21799439.84502945,436572.8428543352,434910.24403143494,644632.4039822874,1555470.8715439134,,,,,,,
8480,,21799439.84502945,436282.21730223065,434751.8325988569,643637.5452623239,1554812.7690540296,,,,,,,
8484,387974.95007866464,,,,,,,,,,,,
8509,,21799439.84502945,434016.3540414101,433603.3497126661,636424.8195425876,1550041.526002367,,,,,,,
8557,,21799439.84502945,430265.95967867295,431702.4125217293,624486.514903024,1542850.1555183572,,,,,,,
8577,,21799439.84502945,428703.2953608659,430910.3553588388,619378.2699250834,1539853.7511500188,,,,,,,
8581,,21799439.84502945,428390.7624973043,430735.8479189292,618356.6209294954,1539254.4702763516,,,,,,,
8585,380477.36005257495,,,,,,,,,,,,
8610,,21799439.84502945,426374.1778535749,429470.6689795843,610949.6657114818,1534909.6839422623,,,,,,,
8658,,21799439.84502945,423036.3825811952,427376.5797006682,598689.877764425,1530815.695309191,,,,,,,
8678,,21799439.84502945,421645.63455103704,426504.0425011199,594616.1745276651,1529109.8667120785,,,,,,,
8682,,21799439.84502945,421367.48494500533,426274.9937810389,593801.4338803134,1528768.7009926557,,,,,,,
8686,374048.9403381597,,,,,,,,,,,,
8711,,21799439.84502945,419721.61537444894,424614.3905604506,587894.5641870118,1526295.2495268425,,,,,,,
8759,,21799439.84502945,416997.4174645622,421865.8059194766,578117.6764187881,1523737.8245340348,,,,,,,
8779,,21799439.84502945,415862.3350021096,420720.562319071,573806.2867286431,1522672.2307870327,,,,,,,
8783,,21799439.84502945,415635.3185096191,420439.3741777297,572944.008790614,1522459.112037632,,,,,,,
8787,367286.11352248973,,,,,,,,,,,,
8800,,21799439.84502945,414637.1327160346,419244.32457703067,569279.3275539908,1521553.3573526796,,,,,,,
8812,,21799439.84502945,413932.5309793867,418400.76015300804,566692.4937399039,1520914.001104478,,,,,,,
8860,,21799439.84502945,411114.12403279566,415026.5024569163,556345.1584835551,1518712.4037334737,,,,,,,
8880,,21799439.84502945,409939.7878050492,413620.5617502117,553374.6932673022,1517795.071495555,,,,,,,
8884,,21799439.84502945,409704.9205595,413337.8380253122,552780.6002240513,1517611.6050479712,,,,,,,
8888,360775.1063987163,,,,,,,,,,,,
8913,,21799439.84502945,408124.6966692186,411288.09101979225,548473.4256604845,1516281.4733029895,,,,,,,
8961,,21799439.84502945,405509.15367840795,407895.40632100054,541344.3091414764,1513930.896951004,,,,,,,
8981,,21799439.84502945,404419.34409890376,406481.78769650386,539151.9473756873,1512951.490137677,,,,,,,
8985,,21799439.84502945,404201.38218300283,406200.45812069887,538713.4750225297,1512755.6087750113,,,,,,,
8989,354576.34853253915,,,,,,,,,,,,
9014,,21799439.84502945,402630.1189484167,404160.81869611214,535534.5504621351,1511335.4688956863,,,,,,,
9062,,21799439.84502945,400029.40738772263,400784.86378645146,530272.8822242412,1508656.4299472403,,,,,,,
9082,,21799439.84502945,398945.77757076663,399378.2159074262,528667.175986206,1507540.1637187214,,,,,,,
9086,,21799439.84502945,398729.0516073757,399109.20457802876,528346.0347385991,1507316.9104730175,,,,,,,
9090,350231.40893897676,,,,,,,,,,,,
9115,,21799439.84502945,397288.3338741359,397158.8724398984,526017.7606934475,1505698.3244416646,,,,,,,
9163,,21799439.84502945,394903.6976260151,393930.73648713104,522164.0657221627,1502586.2288505242,,,,,,,
9183,,21799439.84502945,393910.09918929817,392585.67984014447,520653.8289820779,1501289.5223542165,,,,,,,
9187,,21799439.84502945,393711.3795019546,392330.1951288211,520351.78163406096,1501030.1810549544,,,,,,,
9191,346559.9693660627,,,,,,,,,,,,
9200,,21799439.84502945,392975.9239699779,391499.8698170203,519370.12775300577,1500187.3218323549,,,,,,,
9216,,21799439.84502945,392070.7479306219,390477.93097172683,518161.938360938,1499149.9566353078,,,,,,,
9264,,21799439.84502945,389355.2198125536,387412.1144358463,514537.370184734,1495321.1604916411,,,,,,,
9284,,21799439.84502945,388223.7497633586,386134.6908792293,512683.83510868286,1493725.8287651127,,,,,,,
9288,,21799439.84502945,387997.45575351955,385902.3273637906,512313.12809347257,1493406.7624198077,,,,,,,
9292,343181.947172086,,,,,,,,,,,,
9317,,21799439.84502945,386224.6518996907,384217.6918768588,509625.5022331981,1491093.5314163424,,,,,,,
9365,,21799439.84502945,383290.355865767,381429.32969159255,505177.0180506749,1486326.8361843487,,,,,,,
9385,,21799439.84502945,382067.7325182986,380267.51211439824,503285.3303986211,1484340.7131710183,,,,,,,
9389,,21799439.84502945,381823.2078488051,380051.1240438128,502906.99286821054,1483943.4885683528,,,,,,,
9393,340021.74127631984,,,,,,,,,,,,
9418,,21799439.84502945,380065.4505865306,378482.3105320688,500164.04577273247,1481063.6101990235,,,,,,,
