evaluations,best
0,3030462503.4464803
1,2498349243.415103
2,2027250214.9053593
3,1853436887.4778852
4,1803056090.7530494
5,1780653312.5049996
6,1769404652.3465269
7,1758875334.8199134
8,1756382128.2613971
9,1754169544.2377489
10,1750027151.631092
11,1742079473.2027044
12,1670157185.8636756
13,1532823074.0222628
14,1279952853.6635213
15,1164084773.8807604
16,1007626133.090218
17,731864181.9622245
18,352994174.861355
19,4039938.1028027465
20,1277341.5539409197
21,685673.5456829017
22,12588.640179126782
23,1637.2393031692814
24,391.5190651930584
25,0.9836762688893912
26,0.0062006477493899
27,3.686344736919749e-07
28,1.0753162592701058e-10
29,1.073661461005299e-10
