num_evaluations,best
44,2297673709.290162
66,2057335323.0915527
88,2017853275.594617
99,2013017094.2891161
110,2006102641.9825537
132,1948669396.4047585
143,1859775257.9741445
165,1077204736.7102966
187,971685269.4102318
198,770932183.8418808
209,506075635.55378133
220,114612682.54625243
231,1989.2639413022712
242,484.1420451582525
253,41.44112952250022
264,0.5146497999413363
275,0.0023555677330554096
286,1.630315913206994e-06
297,3.8514882833176454e-10
308,6.988288847973051e-11
319,6.988288847973051e-11
