evaluations,best
0,8017734954.201124
1,992948608.6036842
2,699707777.0956199
3,70381133.22242089
4,50479831.902876906
5,24586751.381784644
6,22818184.618176155
7,21636328.06413248
8,19695983.27834099
9,15170824.658531621
10,9504461.543311642
11,4323371.7797389375
12,4162381.5782506363
13,3844433.4511999344
14,3769154.0088981283
15,3646098.262485962
16,3498882.569830979
17,3198115.3908272777
18,3014241.172487653
19,2607888.882364065
20,2405284.800030193
21,2305891.076347125
22,2237040.109480278
23,2184146.289427146
24,2158186.0930089494
25,2130578.861643482
26,2041594.2401757326
27,1967908.7420071287
28,1770544.2425992717
29,1503659.3861096525
30,1464351.7065473462
31,1393561.4423642019
32,1358913.3417355635
33,1327813.9227442972
34,1147439.2361002949
35,1127458.6843974146
36,967712.3065021501
37,918584.8291553224
38,887949.8981498596
39,798766.6757892229
40,718138.2626459266
41,652554.1327152824
42,627436.2756129027
43,610538.5440357876
44,597793.1173741882
45,595987.00453202
46,581697.9662329789
47,576383.1768076802
48,571190.8489619347
49,567647.2474102846
50,562400.9968674752
51,554911.0839198884
52,551784.8749102157
53,548199.0023442454
54,543146.2558601048
55,537985.8796511972
56,531753.3048290451
57,523256.1768035678
58,505270.35975043767
59,478593.0856318831
60,459929.5999466055
61,432640.7410550639
62,413968.17683775275
63,395653.07649765344
64,374619.79920533265
65,315109.3929343569
66,275714.753154218
67,241838.1091187121
68,234863.67923951417
69,229636.61975986042
70,224998.30889072202
71,218829.08535194639
72,215108.73502553033
73,207410.69575354582
74,203800.14968344898
75,200730.45043102
76,198013.97484750976
77,196639.3635413123
78,195433.17132046237
79,192470.13704328242
80,189805.7980540507
81,180355.45067620452
82,174138.76175645352
83,167170.41864347865
84,160299.547660541
85,155340.47249216377
86,150996.69661634276
87,149474.08500568688
88,147545.0841489468
89,144686.2278136871
90,142197.34812992127
91,139549.9006115698
92,138545.60623913823
93,137302.3334884557
94,135901.0322164442
95,133789.7780479026
96,131699.13632150934
97,130801.54111684283
98,129511.2670346876
99,127128.75092066434
100,125057.23135934981
101,123217.29325266578
102,121182.74327273299
103,119388.41721460028
104,118221.75924909562
105,114141.36405448506
106,110798.97123591574
107,106325.92809577953
108,104591.67813788984
109,104080.8507749888
110,103173.92945169125
111,102742.512071081
112,101487.85706010673
113,100754.3642150148
114,99488.76561841911
115,96433.64697765384
116,92674.35930138484
117,89221.50182447053
118,84666.47700110145
119,81816.40751594579
120,79514.45315116571
121,77276.3346100375
122,75991.57178000886
123,73720.860442577
124,72583.76649220494
125,72080.20073722553
126,71534.88448430512
127,71180.19652945643
128,70607.44576844395
129,69445.61255049196
130,67865.78399786992
131,67421.44675776128
132,66560.51113982958
133,65672.15541935334
134,64159.41921143104
135,63039.05281915658
136,62401.75514536035
137,62090.06683997734
138,61833.18827972337
139,61634.34817119798
140,61357.60612499449
141,61173.019697940304
142,61075.62750361506
143,60938.348586886306
144,60659.25504323435
145,60303.26905787813
146,59869.68259623671
147,59593.429916352055
148,59166.834564132645
149,59033.871794110186
150,58953.11914043679
151,58846.687785157
152,58667.330422858155
153,58281.37015810024
154,58068.88164925826
155,57935.33245414315
156,57847.412811885864
157,57327.15508020046
158,56855.21775563093
159,56335.95311434058
160,55775.35416991275
161,55691.291763942856
162,55442.84771893835
163,54697.20840019758
164,53853.88857587905
165,53322.234458583065
166,52390.64153619373
167,52124.598553806354
168,51827.30538829618
169,51528.758675359924
170,51127.90694760923
171,50946.569255010974
172,50662.28101019198
173,50363.46778506927
174,49904.31619077931
175,49264.966467216946
176,48641.034309236784
177,47861.18228254799
178,47342.26138264378
179,46455.03710980346
180,46084.51803018899
181,45619.913775614674
182,45097.71200047144
183,44413.863147848184
184,43205.8079554967
185,41434.46992293182
186,38733.669778228024
187,37733.206388167906
188,36716.49169234127
189,35972.68399467689
190,35761.25411801457
191,35486.59517369164
192,34919.00098582021
193,34273.69146704472
194,34070.58317111484
195,33755.0024955628
196,33598.72938966779
197,33215.602845007685
198,32485.46170814517
199,31634.36281838274
200,31012.058605169288
201,30584.623318419184
202,30435.712755287313
203,30295.44044496541
204,30117.567105467006
205,29785.719463126945
206,29550.494272720665
