evaluations,best
0,3819669391.810684
1,3509564551.8595886
2,3371074997.920143
3,3318533666.5937552
4,3278961102.4738092
5,3269453717.873269
6,3259243173.142591
7,3253877672.288758
8,3252438685.2046924
9,3249947015.230042
10,3229726498.86049
11,2492893575.279467
12,1767280959.615385
13,869949737.1746871
14,821765791.3110018
15,750426314.9282568
16,618815916.2762989
17,405608950.1248437
18,301278574.8392711
19,131401974.53272681
20,72106350.36759746
21,18206032.568255626
22,232490.7042085056
23,6459.46012105994
24,4580.603395195399
25,1571.502767822313
26,0.00023361281009320306
27,2.61652213950867e-07
28,1.0743198897256899e-10
