evaluations,best
0,3648321486.0117025
1,3513115089.6916037
2,2425561234.952215
3,1080165176.0829532
4,877761105.8759377
5,777626492.146878
6,727582162.5607405
7,706680768.2074885
8,702536754.449699
9,697273333.1474302
10,694573642.4884627
11,693183940.2389011
12,691377548.4001738
13,676073041.9023533
14,648784771.0094247
15,597909667.2436146
16,506380311.132118
17,367913838.9438622
18,324043624.5467467
19,245011804.0714154
20,130343543.93295583
21,5841264.975379344
22,990855.207412858
23,322437.75142002874
24,35272.650288194985
25,1326.992763270442
26,705.1878552163193
27,8.486612206151426
28,7.697589402621395e-05
29,1.0354946586530784e-07
30,1.0741376781478634e-10
31,1.0741376781478634e-10
32,1.0741376781478634e-10
