evaluations,best
0,4862927755.36386
1,4548883129.934481
2,4160765980.958239
3,3984540146.8297114
4,3933795448.2280993
5,3901421993.989794
6,3896776080.189951
7,3892887155.751331
8,3891052555.1933904
9,3873841422.214093
10,3841074503.0165253
11,3566355136.4250484
12,3070383667.8237085
13,2271249876.111523
14,1819380060.1485217
15,1645064057.3830974
16,1431672735.665146
17,1042362728.4565185
18,632687391.7168705
19,299497580.21039116
20,14470727.153570913
21,1752317.9821613384
22,171598.96900584706
23,6529.616901543084
24,3585.778946807515
25,106.8208366516958
26,0.02272690526492368
27,0.00014531493057552317
28,1.1915032742539866e-10
29,1.0740488059632431e-10
