evaluations,best
0,4132549359.0181575
1,3650611364.402137
2,3461511160.914191
3,3332151676.629999
4,3308714517.328544
5,3275747120.2417483
6,3272416612.618191
7,3266703386.834201
8,3260942461.5810657
9,3255881344.4895945
10,3246830475.069993
11,3174543892.455975
12,2598196296.960334
13,1667570631.6404574
14,1106036849.1505735
15,930226413.1924564
16,892548795.5242748
17,569790891.2139648
18,277799158.49123335
19,121000869.26405425
20,79372393.67080301
21,17795237.893331815
22,7006330.568768679
23,5348059.659836142
24,2524774.9746583737
25,777.8902731199438
26,536.1616942506957
27,159.4193006137138
28,0.06891098424754145
29,0.002506057931151821
30,2.420592755007618e-10
31,1.0741286976809955e-10
