evaluations,best
0,2243144533.1720295
1,1366221929.2610078
2,1137029938.947507
3,987392575.5563059
4,943444100.8229548
5,923728958.3966644
6,908546116.8537004
7,904312306.005753
8,902695421.736856
9,900241712.3293093
10,896737843.4016287
11,891439881.6541696
12,881482255.5339696
13,791560609.464772
14,625967362.9225951
15,527321610.46080434
16,499322135.8570597
17,262277753.44432577
18,183144497.45998567
19,100790405.9382784
20,4058241.1849953393
21,1369872.5641572957
22,144089.699923108
23,936.1344597159086
24,5.77286198084296
25,0.00024443537961181517
26,1.0294225373793187e-10
27,1.0294225373793187e-10
