num_evaluations,best
400,25574161902.895443
800,24953872796.019924
1200,24195846913.49265
1600,23062666992.941208
2000,21066428420.305202
2400,18134950690.885063
2800,14003644111.334316
3200,9332558084.413715
3600,9332558084.413715
4000,9332558084.413715
4400,9332558084.413715
4800,9332558084.413715
5200,9332558084.413715
5600,9332558084.413715
6000,9332558084.413715
6400,9332558084.413715
6800,9332558084.413715
7200,9332558084.413715
7600,9332558084.413715
8000,9332558084.413715
8400,9332558084.413715
8800,9332558084.413715
9200,9332558084.413715
9600,9332558084.413715
10000,9332558084.413715
10400,9332558084.413715
10800,9332558084.413715
11200,9332558084.413715
11600,9332558084.413715
12000,9332558084.413715
12400,9332558084.413715
12800,9332558084.413715
13200,9332558084.413715
13600,9332558084.413715
14000,9332558084.413715
14400,9332558084.413715
14800,7880908096.323994
15200,7107289077.227148
15600,7107289077.227148
16000,7107289077.227148
16400,7027692456.010803
16800,7027692456.010803
17200,7027692456.010803
17600,7027692456.010803
18000,5539538951.208591
18400,5539538951.208591
18800,5539538951.208591
19200,5539538951.208591
19600,3625230061.756073
20000,3625230061.756073
20400,3625230061.756073
20800,3625230061.756073
21200,3625230061.756073
21600,3625230061.756073
22000,3625230061.756073
22400,3625230061.756073
22800,3625230061.756073
23200,3210678158.755075
23600,3210678158.755075
24000,3210678158.755075
24400,3210678158.755075
24800,2483794160.6105137
25200,2483794160.6105137
25600,2483794160.6105137
26000,2483794160.6105137
26400,2243808935.7808805
26800,1796643929.398213
27200,1514120237.93045
27600,1514120237.93045
28000,1405836612.2120829
28400,1288616383.6226592
28800,1288616383.6226592
29200,1288616383.6226592
29600,1288616383.6226592
30000,1288616383.6226592
30400,1288616383.6226592
30800,1288616383.6226592
31200,1002164979.495028
31600,1002164979.495028
32000,1002164979.495028
32400,1002164979.495028
32800,953609899.7657918
33200,883361971.6807078
33600,829854165.7754381
34000,829854165.7754381
34400,829854165.7754381
34800,829854165.7754381
35200,829854165.7754381
35600,794177838.635315
36000,794177838.635315
36400,794177838.635315
36800,583776411.1971418
37200,583776411.1971418
37600,583776411.1971418
38000,583776411.1971418
38400,583776411.1971418
38800,583776411.1971418
39200,583776411.1971418
39600,572069513.6476161
40000,496532762.82255954
40202,94214630.50113635
40303,88488026.56151901
40404,79898113.7649287
40505,68725467.0761852
40606,62763763.02407338
40707,57156372.364610456
40808,53372861.8991504
40909,51365550.07731068
41010,48628231.38119455
41111,45338852.16504995
41212,43580262.56322378
41313,42513668.53833602
41414,41033063.99057014
41515,39606960.669151686
41616,38138808.892781146
41717,36836338.18312242
41818,35574314.43100222
41919,34348565.26950371
42020,33767143.51120954
42121,32921069.880306322
42222,31893908.99033957
42323,31071434.387064602
42424,30258531.18364755
42525,29901347.271887295
42626,29461195.813915446
42727,28939669.371830124
42828,28350197.43937342
42929,27780996.085694097
43030,27275956.554641817
43131,26705029.69366352
43232,26089320.1305295
43333,25693844.177483045
43434,25215765.48147711
43535,24982498.47756067
43636,24666017.9049837
43737,24233748.74837628
43838,23798850.9716414
43939,23328055.08241107
44040,22936805.519647095
44141,22796951.76893289
44242,22677221.49815229
44343,22562382.297086976
44444,22407611.806796454
44545,22296927.747261323
44646,22165166.53197737
44747,22038326.38815358
44848,21965827.293804098
44949,21861488.603371117
45050,21730227.08001692
45151,21558320.065772776
45252,21464431.19169115
45353,21331921.911277734
45454,21170775.64500551
45555,20938829.082364623
45656,20617536.227747254
45757,20159620.567636915
45858,19456454.202089336
45959,18377918.70833384
46060,16984803.86488057
46161,15149671.239339685
46262,13425949.039461805
46363,12176211.74109834
46464,10788204.42960738
46565,9284391.389610676
46666,7780565.100988325
46767,6711067.166895788
46868,4985560.0338587295
47070,4217931.248223852
47171,3505176.695485801
47272,2835215.1306007993
47373,2451941.051193086
47474,2200920.454133775
47575,2039124.862995466
47676,1820419.008461164
47777,1702324.6359655978
47878,1528912.3118617572
47979,1293169.514560048
48080,940131.4745720004
48181,685697.6998077222
48282,542829.5302921123
48383,356335.1225904306
48484,258192.19565001287
48585,224109.84311113582
48686,183474.75004461515
48787,133832.3702480418
48888,96009.07750023679
48989,61735.44643334128
49090,24086.95498257563
49292,12007.4792859156
49393,7973.5866605062065
49494,5412.347309506567
49595,3974.8791029975723
49696,2161.236695938979
49797,458.7670919238871
49999,138.83855118565148
50201,46.43639289535614
50403,21.086151795281552
50504,14.240485008435591
50605,8.825378473366836
50706,2.3282934481540676
50908,0.5828859874195823
51110,0.04811019301867588
51312,0.007666964583535061
51413,0.005177035649292728
51514,0.0015165034913986566
51615,0.00015897025894888518
51716,8.46124029014825e-05
51817,3.6119691311508128e-06
51918,2.998272340307307e-07
52019,8.667060412494997e-09
52120,6.1377578392796605e-09
52221,2.1710732324928785e-09
52322,4.261859843381621e-10
52423,4.261855677007586e-10
