num_evaluations,best
404,19252505013.969727
505,14901895497.629692
707,13941982055.540758
808,13828798976.010445
909,13636180596.598324
1010,13435671979.229773
1212,13331699756.126312
1313,13269771062.675709
1414,13240669707.284128
1515,13203120432.20781
1616,13174953279.66684
1717,13156507581.574474
1818,13134191364.597933
1919,13124296028.75165
2020,13110782937.88931
2121,13099228744.00373
2222,13088167531.467676
2323,13079594007.374674
2424,13077016096.965363
2525,13073022076.430382
2626,13068253803.550205
2727,13063240522.320663
2828,13059800340.907295
2929,13057390413.815096
3030,13054261113.456314
3131,13049762122.063276
3232,13045011467.709301
3333,13040141157.54798
3434,13034372794.594517
3535,13026123871.46066
3636,13017984384.127926
3737,13008368862.303392
3838,12993736409.333412
3939,12971533061.44112
4040,12945984247.450336
4141,12916567655.780327
4242,12869165657.368639
4343,12797490829.458284
4444,12732159736.958931
4545,12643197141.39211
4646,12496611778.036722
4747,12264544503.085524
4848,11986378750.6595
4949,11633892342.077333
5050,11208469984.255272
5151,10544268989.238596
5252,9527969226.433733
5353,8209057284.580677
5454,6775661902.567347
5555,5842026533.787177
5656,4719246053.357002
5757,3860889216.380373
5858,3197082577.815112
5959,2569092925.7303324
6060,2167007917.1544147
6161,1967281975.9769685
6262,1738658419.7686892
6464,1661913887.1078653
6565,1567174839.7369199
6767,1524187264.7973325
6868,1484147729.5139477
6969,1450852353.802586
7070,1410275628.9756026
7171,1356837536.8064904
7272,1317815987.3628113
7373,1260972299.6455965
7474,1181590754.0526645
7575,1091507006.4429817
7676,964094260.6774805
7777,802110902.7717276
7878,615128880.3193704
7979,403299004.6619265
8080,350979838.97747785
8181,274860298.48671496
8282,219430262.72031882
8383,183993095.4721061
8484,146057118.49655762
8585,125656572.2386236
8686,113004150.1059078
8787,94553607.23225862
8888,74694686.03295271
8989,52667508.323916405
9090,34639339.76816014
9191,20829584.36154135
9292,13394044.12756772
9393,8517284.468539774
9494,5699167.706306122
9696,4559536.007051546
9797,3013913.2324621193
9898,1612448.2081367236
9999,1202829.979825887
10100,699814.0268462353
10201,362520.18888865004
10302,293730.86553338787
10403,187524.86505072308
10504,73088.79913584518
10706,30251.312836108347
10908,15803.05158623809
11009,1095.4440658472702
11211,141.48374806529793
11413,38.69085721498995
11615,10.490832993500758
11817,1.6968213280789064
12019,0.05419724216621187
12221,0.0030324000568113527
12423,0.00026976137257384936
12524,5.049066334776314e-05
12625,1.910810759373816e-05
12726,1.6404597038607948e-07
12827,2.6217489307680653e-09
12928,4.2668274681190423e-10
13029,4.261792087479762e-10
