num_evaluations,best
44,91166307592.75243
55,63909726044.62601
77,63007533567.20705
88,61984708711.239944
121,26199760063.410965
143,26199443986.468372
231,14218842225.188665
253,12847153841.015198
264,10306385200.178165
275,6696215633.710449
297,6553921648.61869
319,5198670307.085642
341,5191683280.70168
385,4064203437.8622284
396,2118799498.4724348
407,77561978.85485978
418,28014481.576383855
429,174.00280969852838
440,100.01399480750736
451,100.00024074727492
462,100.00000931344354
473,100.0000084090138
