num_evaluations,best
44,37549861857.0325
55,29159637219.255383
77,26915092709.0637
99,26758295769.196186
132,20520495860.070076
154,20520256042.068207
242,11328610619.063486
264,10950882887.006548
275,10252839794.541311
297,4631837938.292451
319,4551944604.019491
352,1796719406.585976
374,1796525260.4727619
440,1301696067.952505
451,498600735.9912341
462,32261061.236848146
473,16162258.973686682
484,4779.879237764141
495,112.54438846815601
506,100.00269146034586
517,100.00002070816836
528,100.00000842606815
539,100.00000841279476
