num_evaluations,best
44,80270884310.48746
55,57092681542.30257
77,56853740250.68969
88,56668115822.31201
132,29285479620.46236
154,29285413156.502888
231,28640642635.597454
253,22512580287.411686
275,22512484402.498707
363,18527393394.539795
385,17570505783.12194
396,15862816259.186478
407,13027658312.192654
418,7953073926.395159
429,1008554180.4518691
440,94069.47206698614
451,20447.27285988635
462,9894.024573399085
473,100.28271372728251
484,100.00016735623313
495,100.00000842883365
506,100.0000084103775
