evaluations,best
0,15600992181.950136
1,14992000527.482937
2,14563069074.958363
3,13405091463.384396
4,12486707893.948332
5,9826096972.540546
6,5970503469.821821
7,4323957028.572914
8,2787765478.507193
9,2787765478.507193
10,2787765478.507193
11,2787765478.507193
12,2787765478.507193
13,2787765478.507193
14,2787765478.507193
15,2787765478.507193
16,2787765478.507193
17,2668648621.0625024
18,2668648621.0625024
19,2302341014.6935225
20,2302341014.6935225
21,1998403098.0456882
22,1998403098.0456882
23,1998403098.0456882
24,1998403098.0456882
25,1998403098.0456882
26,1998403098.0456882
27,1891038913.835055
28,1519959103.3481054
29,1519959103.3481054
30,1365552497.4670694
31,1365552497.4670694
32,1365552497.4670694
33,1365552497.4670694
34,1237157502.9405022
35,1114242186.1307576
36,988944034.3215073
37,988944034.3215073
38,988944034.3215073
39,988944034.3215073
40,988944034.3215073
41,988944034.3215073
42,988944034.3215073
43,613094820.822915
44,613094820.822915
45,613094820.822915
46,613094820.822915
47,613094820.822915
48,561346245.7273059
49,561346245.7273059
50,440139289.1156348
51,440139289.1156348
52,421964294.81024164
53,402852629.3981036
54,401831754.8096153
55,401831754.8096153
56,401831754.8096153
57,264922349.35612243
58,264922349.35612243
59,264922349.35612243
60,264922349.35612243
61,264922349.35612243
62,238635883.6064735
63,238635883.6064735
64,183378889.87877977
65,183378889.87877977
66,183378889.87877977
67,183378889.87877977
68,183378889.87877977
69,183378889.87877977
70,174095662.6857944
71,174095662.6857944
72,139073007.24025205
73,139073007.24025205
74,139073007.24025205
75,108132646.29948658
76,108132646.29948658
77,108132646.29948658
78,108132646.29948658
79,96230556.77438927
80,96230556.77438927
81,96230556.77438927
82,46821372.07102283
83,46821372.07102283
84,46821372.07102283
85,46821372.07102283
86,46821372.07102283
87,46821372.07102283
88,46821372.07102283
89,46821372.07102283
90,46821372.07102283
91,46821372.07102283
92,46821372.07102283
93,46821372.07102283
94,46821372.07102283
95,32041609.700872663
96,32041609.700872663
97,32041609.700872663
98,32041609.700872663
99,32041609.700872663
100,32041609.700872663
101,32041609.700872663
102,32041609.700872663
103,32041609.700872663
104,25055568.812334295
105,25055568.812334295
106,25055568.812334295
107,25055568.812334295
108,25055568.812334295
109,25055568.812334295
110,25055568.812334295
111,25055568.812334295
112,25055568.812334295
113,25055568.812334295
114,24981235.34006193
115,24981235.34006193
116,21555159.82841183
117,21555159.82841183
118,18591493.22395311
119,18591493.22395311
120,18591493.22395311
121,17523189.58879463
122,17523189.58879463
123,17269224.368409116
124,17269224.368409116
125,17269224.368409116
126,16108254.822810378
127,15861024.24903194
128,14019026.499518666
129,14019026.499518666
130,14019026.499518666
131,13466485.974959008
132,12641584.819520202
133,12641584.819520202
134,11336939.932620581
135,11336939.932620581
136,10453155.131649284
137,10453155.131649284
138,10453155.131649284
139,10453155.131649284
140,10453155.131649284
141,10310608.047763456
142,9897383.613133263
143,9174310.908819979
144,9174310.908819979
145,8689983.952443326
146,8105416.123360057
147,8105416.123360057
148,8105416.123360057
149,8105416.123360057
150,8105416.123360057
151,7056398.268357159
152,7056398.268357159
153,7056398.268357159
154,7056398.268357159
155,7056398.268357159
156,7056398.268357159
157,7056398.268357159
158,7056398.268357159
159,5766819.259872052
160,5290942.246127654
161,4953316.481167143
162,4763093.17745363
163,4763093.17745363
164,4763093.17745363
165,4763093.17745363
166,4763093.17745363
167,4763093.17745363
168,4763093.17745363
169,4763093.17745363
170,4763093.17745363
171,4763093.17745363
172,4763093.17745363
173,4476794.856280476
174,4476794.856280476
175,4405379.074920103
176,3936504.1685891515
177,3936504.1685891515
178,3936504.1685891515
179,3936504.1685891515
180,3936504.1685891515
181,3936504.1685891515
182,3936504.1685891515
183,3936504.1685891515
184,3936504.1685891515
185,3936504.1685891515
186,3685724.334757138
187,3076391.9049259285
188,3076391.9049259285
189,3076391.9049259285
190,3076391.9049259285
191,3076391.9049259285
192,3076391.9049259285
193,3076391.9049259285
194,3076391.9049259285
195,3076391.9049259285
196,2870967.647421359
197,2544691.9107644865
198,2544691.9107644865
199,2101435.6190102706
200,1344703.2070393425
201,1173513.5803602713
202,1046803.3013991896
203,900429.2986876904
204,791731.185880565
205,645582.5544376395
206,494825.64108102565
207,462182.855973669
208,439722.85530531994
209,421621.32327913225
210,396242.20408531954
211,375786.0968705642
212,349682.3878362233
213,317118.1795114718
214,310185.6836494722
215,298858.71747614315
216,284990.01596150437
217,280911.9311522521
218,274683.20118581207
219,270071.74120583845
220,264401.2649608201
221,259313.37727682642
222,253221.72952425704
223,243307.94622034972
224,230466.5473542074
225,225466.69202519
226,218111.22110294586
227,212003.86185116123
228,205497.35773376637
229,196091.9469501962
230,189093.72796459054
231,185578.05376508905
232,182211.14612148175
233,176163.40468816907
234,172769.47840207163
235,166703.16003706868
236,155880.45106782514
237,155360.54041019385
238,150537.1842083407
239,142282.14545017446
240,129278.58317140561
241,109079.13839433993
242,75213.35710686407
243,55250.88427994401
244,37324.415241547016
245,19754.05597596543
246,6083.377458064601
247,1304.4067335129314
248,334.1620950378636
249,93.83802900338895
250,46.709202086697665
251,0.42122015963224
252,0.013410304645638145
253,3.120891681951672e-05
254,1.600951241272332e-08
255,2.430826361333054e-10
256,2.2591395310074812e-10
