num_evaluations,best
40,148712511619.25974
80,146220412701.81555
120,139112547543.61752
160,135370422306.57138
200,129075488601.0491
240,119057275318.74382
280,99252810506.44633
320,66481248222.15639
360,25489678305.363506
400,19477166191.017853
440,19477166191.017853
480,19477166191.017853
520,19477166191.017853
560,19477166191.017853
600,16941155570.319645
640,6734802086.107971
680,6734802086.107971
720,4738528512.540577
760,4738528512.540577
800,4738528512.540577
840,2698910089.3895464
880,2698910089.3895464
920,2698910089.3895464
960,2595808988.4518776
1000,2595808988.4518776
1040,2380227664.111448
1080,649236253.7746007
1120,649236253.7746007
1160,649236253.7746007
1200,649236253.7746007
1240,333140319.5760794
1280,333140319.5760794
1320,333140319.5760794
1360,280998420.8882992
1400,249383591.35489437
1440,205130815.64369598
1480,76846591.05857643
1520,76593336.55433935
1560,76593336.55433935
1600,48342230.38525618
1640,32512315.089814294
1680,31708172.476540197
1720,16068867.39766613
1760,16068867.39766613
1800,10393472.774459627
1840,8443344.612195827
1880,8443344.612195827
1920,8443344.612195827
1960,6126481.490620364
2000,3575186.7976790136
2040,2424841.5975979622
2080,2424841.5975979622
2120,1521499.0160360774
2160,1432609.7601490917
2200,1432609.7601490917
2240,1001104.9324653797
2280,789016.6909330833
2320,576812.259375588
2360,345390.0730478686
2400,239746.556569199
2440,196650.24595231976
2480,88864.25953688301
2520,72131.45193382849
2560,72131.45193382849
2600,72131.45193382849
2640,60466.347247218015
2680,41993.82563646875
2720,41993.82563646875
2760,41993.82563646875
2800,23652.540068152273
2840,23652.540068152273
2880,17014.941482817903
2920,17014.941482817903
2960,14426.239914230848
3000,13141.166118249068
3040,11146.833838628967
3080,11146.833838628967
3120,11146.833838628967
3160,11062.878627774453
3200,10798.732378309976
3240,10219.083578681833
3280,9402.071610517734
3320,9390.624528209453
3360,8633.932248932073
3400,8289.12023437259
3440,8141.907732544087
3480,8141.907732544087
3520,7938.671679673486
3560,7938.671679673486
3600,7938.671679673486
3640,7756.922003763339
3680,7756.922003763339
3720,7756.922003763339
3760,7627.459364154348
3800,7625.383802369186
3840,7625.383802369186
3880,7529.453233779194
3920,7511.918296643511
3960,7468.530422937614
4000,7419.408432630921
4040,7285.296880524036
4080,7279.3541885176055
4120,7189.8534651761265
4160,6891.671330535057
4200,6891.671330535057
4240,6451.156919838875
4280,6451.156919838875
4320,5670.909388109772
4360,5449.290173689435
4400,5449.290173689435
4440,3995.372873456765
4480,3995.372873456765
4520,3995.372873456765
4560,3995.372873456765
4600,3995.372873456765
4640,3160.5653301330067
4680,2675.72485028137
4720,2675.72485028137
4760,1290.515243223817
4800,1290.515243223817
4840,1290.515243223817
4880,1290.515243223817
4920,1108.5834913881129
4960,786.7431559216573
5000,605.4849157132987
5040,361.2509849164032
5080,361.2509849164032
5120,361.2509849164032
5160,331.91021051676523
5200,235.1848005613244
5240,235.1848005613244
5280,227.50458537144718
5320,169.83938281048876
5360,167.09832028113613
5400,130.1900557868106
5440,115.35523180576392
5480,115.35523180576392
5520,115.35523180576392
5560,115.35523180576392
5600,112.59577501535047
5640,107.50940652708024
5680,106.1040686284328
5720,104.35121960013473
5760,104.35121960013473
5800,104.0210611013491
5840,102.86869339919019
5880,101.92776169344081
5920,101.88745263526063
5960,101.88745263526063
6000,101.88745263526063
6040,100.8048979756525
6080,100.8048979756525
6120,100.8048979756525
6160,100.55201676918713
6200,100.4250575742215
6240,100.36932787668144
6280,100.22038819231153
6320,100.22038819231153
6360,100.19378718770152
6400,100.04315614596246
6440,100.04315614596246
6480,100.04315614596246
6520,100.04315614596246
6560,100.041052759585
6600,100.03152416167077
6640,100.0162818241983
6680,100.01459112062417
6720,100.00682245040171
6760,100.00680822914283
6800,100.00680822914283
6840,100.00431166323911
6880,100.00350364386132
6920,100.00193453470968
6960,100.00083965636136
7000,100.00083965636136
7040,100.00081700133673
7080,100.00072421870661
7120,100.00058931709003
7160,100.00032492619489
7200,100.00027567281823
7240,100.00024536675087
7280,100.00018772133976
7320,100.00018772133976
7360,100.00008979967453
7400,100.00007648717516
7440,100.00004401213056
7480,100.00004401213056
7520,100.00001574753914
7560,100.00001574753914
7600,100.00001574753914
7640,100.00001574753914
7680,100.00000524176201
7720,100.00000495305507
7760,100.00000314995286
7800,100.00000314995286
7840,100.00000314995286
7880,100.0000023731522
7920,100.00000176498519
7960,100.00000045429897
8000,100.00000045429897
8040,100.00000045429897
8080,100.00000045429897
8120,100.00000045429897
8160,100.00000026379459
8200,100.0000002536365
8240,100.00000017246415
8280,100.00000017246415
8320,100.00000008491985
8360,100.00000004680754
8400,100.0000000409016
8440,100.0000000409016
8480,100.0000000409016
8520,100.00000002716764
8560,100.00000001724842
8600,100.0000000149759
8640,100.0000000149759
8680,100.00000001446196
8720,100.00000000638921
8760,100.00000000247064
8800,100.00000000247064
8840,100.00000000159741
8880,100.00000000159741
8920,100.00000000159741
8960,100.00000000159741
9000,100.00000000112561
9040,100.00000000112561
9080,100.00000000080988
9120,100.00000000080257
9160,100.00000000033829
9200,100.00000000026029
9240,100.0000000002158
9280,100.00000000018312
9320,100.00000000007424
9360,100.00000000007424
