evaluations,best
0,8169869766.860145
1,7938335566.265018
2,7286155484.56808
3,6067557848.859598
4,5515662106.605608
5,3642882459.829733
6,1849166638.1919582
7,902567797.8978593
8,902567797.8978593
9,704840960.1401621
10,610182886.1808321
11,610182886.1808321
12,498957386.53768015
13,498957386.53768015
14,469249531.2616364
15,469249531.2616364
16,468105484.58547664
17,308479053.59804547
18,308479053.59804547
19,236339550.2154982
20,139540189.65558252
21,139540189.65558252
22,139540189.65558252
23,139540189.65558252
24,139540189.65558252
25,139540189.65558252
26,124316998.21795715
27,62971042.57062942
28,62971042.57062942
29,62971042.57062942
30,62971042.57062942
31,62971042.57062942
32,62971042.57062942
33,59698185.95037566
34,45194559.927413456
35,43107639.80913446
36,36463210.71859554
37,36463210.71859554
38,26544638.53076127
39,26544638.53076127
40,26544638.53076127
41,26544638.53076127
42,23711753.66450419
43,18197387.386869796
44,14441987.218717534
45,13880952.7657919
46,13880952.7657919
47,11426888.718032846
48,11426888.718032846
49,8169427.942748992
50,8169427.942748992
51,8169427.942748992
52,8169427.942748992
53,8037806.769193609
54,4837132.410679156
55,3932874.0751876067
56,3425248.292651088
57,3127882.997882267
58,2728216.8335928395
59,2728216.8335928395
60,2728216.8335928395
61,2728216.8335928395
62,2728216.8335928395
63,1913233.6940862592
64,1642117.1310553416
65,1642117.1310553416
66,1642117.1310553416
67,1371486.8712583478
68,1371486.8712583478
69,1371486.8712583478
70,1200547.754102217
71,1200547.754102217
72,1200547.754102217
73,1200547.754102217
74,893308.8580549564
75,893308.8580549564
76,893308.8580549564
77,893308.8580549564
78,887482.5078402811
79,861002.825363346
80,615494.8202954395
81,615494.8202954395
82,615494.8202954395
83,615494.8202954395
84,540233.0265733056
85,540233.0265733056
86,462291.0159431026
87,405375.8331669379
88,404147.48303044285
89,404147.48303044285
90,360514.129962027
91,360514.129962027
92,318733.4688423785
93,293720.6050968462
94,261554.73090230182
95,261554.73090230182
96,199864.64489014217
97,199864.64489014217
98,198016.6166103937
99,198016.6166103937
100,198016.6166103937
101,198016.6166103937
102,180611.60291337848
103,180611.60291337848
104,180611.60291337848
105,180611.60291337848
106,180611.60291337848
107,180611.60291337848
108,151919.4144319973
109,132885.81361874222
110,132885.81361874222
111,115882.96954840432
112,109221.49468120399
113,99944.3439413433
114,74092.23642724793
115,74092.23642724793
116,42008.8436474001
117,42008.8436474001
118,42008.8436474001
119,42008.8436474001
120,42008.8436474001
121,42008.8436474001
122,42008.8436474001
123,39389.28516374076
124,39389.28516374076
125,39389.28516374076
126,39389.28516374076
127,30886.21344985912
128,28303.737348222814
129,20593.52019777166
130,20593.52019777166
131,19500.086096894785
132,13835.458253215002
133,10430.40657802301
134,10430.40657802301
135,10430.40657802301
136,10430.40657802301
137,10430.40657802301
138,10430.40657802301
139,9489.960680118149
140,8589.32338197166
141,8589.32338197166
142,8009.902879363295
143,7625.932461849485
144,7625.932461849485
145,6520.392959684583
146,6520.392959684583
147,6199.135269284069
148,6199.135269284069
149,6039.468416237075
150,5619.652369425704
151,5619.652369425704
152,4650.851056953333
153,4650.851056953333
154,4650.851056953333
155,4650.851056953333
156,4650.851056953333
157,4650.851056953333
158,4650.851056953333
159,4382.262164060373
160,4382.262164060373
161,4382.262164060373
162,4382.262164060373
163,4193.0507331114895
164,4085.0054456593216
165,2792.655025254034
166,2792.655025254034
167,2792.655025254034
168,2792.655025254034
169,2792.655025254034
170,2792.655025254034
171,2673.575017358636
172,2616.073665725232
173,1954.7593595784401
174,1949.327020108434
175,1637.5549296115312
176,1637.5549296115312
177,1231.183617861327
178,1041.6834525581778
179,898.8096486697841
180,759.5074337880434
181,759.5074337880434
182,759.5074337880434
183,759.5074337880434
184,635.9178641317637
185,420.7964791276962
186,420.7964791276962
187,420.7964791276962
188,420.7964791276962
189,420.7964791276962
190,291.6179464116204
191,276.90497434927
192,227.53300155015512
193,200.2143335584564
194,175.40993453626683
195,175.40993453626683
196,105.04775127505297
197,74.67326479642792
198,74.67326479642792
199,74.67326479642792
200,69.09352571844835
201,69.09352571844835
202,48.51482237642151
203,36.77405991386148
204,26.83716305703753
205,18.734347053300638
206,16.026808050496264
207,13.926504546895696
208,7.8069702779684365
209,7.8069702779684365
210,7.355236215484765
211,5.992228997997993
212,5.262957435646951
213,2.781104125415516
214,2.781104125415516
215,2.462730735384287
216,2.308135495950808
217,1.7528250312828006
218,1.36643338323748
219,0.7863757181064274
220,0.7301993785947016
221,0.49969195414259626
222,0.4619828958760383
223,0.4619828958760383
224,0.35488015698100966
225,0.35488015698100966
226,0.22069392673999524
227,0.22069392673999524
228,0.18125310327516986
229,0.18125310327516986
230,0.14688885994288614
231,0.13101309697363794
232,0.07680393626518642
233,0.07680393626518642
234,0.058203319137386675
235,0.046279645439758946
236,0.03827261617222634
237,0.031936897705484524
238,0.028663514067198522
239,0.028663514067198522
240,0.015452184156661485
241,0.014875001150696435
242,0.011613360859740686
243,0.009307884966725325
244,0.008872791923932461
245,0.008872791923932461
246,0.00604200577869116
247,0.005295702807427148
248,0.005295702807427148
249,0.004858319539576554
250,0.003622440426363431
251,0.003622440426363431
252,0.0025990511434245598
253,0.0024539662184444753
254,0.0020397550334622463
255,0.0018952209982938605
256,0.0016162153001271014
257,0.0010560487424452285
258,0.0010560487424452285
259,0.0007992766899588282
260,0.0006236919301240364
261,0.0004670217002979327
262,0.0003866966674096544
263,0.0003426954792287726
264,0.0002462212881557229
265,0.00022916677378693654
266,0.00015479468315007826
267,0.00014352495414750205
268,0.000124662360110142
269,9.706924356655451e-05
270,7.911432405641678e-05
271,5.5531902106043465e-05
272,3.6525356692908446e-05
273,3.220958504991657e-05
274,2.4108172358174923e-05
275,2.206341522503836e-05
276,1.8110135620579865e-05
277,1.578358255707499e-05
278,1.578358255707499e-05
279,9.813208439610086e-06
280,9.813208439610086e-06
281,7.464712752385854e-06
282,6.918244469356985e-06
283,5.6867895764672266e-06
284,5.337204780770611e-06
285,4.37586285658381e-06
286,2.2964253149099106e-06
287,2.2964253149099106e-06
288,2.1642379325695826e-06
289,1.9454753332978757e-06
290,1.9454753332978757e-06
291,1.9454753332978757e-06
292,1.554994532985309e-06
293,1.554994532985309e-06
294,8.815614440374891e-07
295,8.815614440374891e-07
296,7.553335876417732e-07
297,7.553335876417732e-07
298,4.554862862736098e-07
299,4.554862862736098e-07
300,2.902030688918388e-07
301,2.3034180068455697e-07
302,1.903098132318147e-07
303,1.903098132318147e-07
304,1.5529745138337014e-07
305,1.3243567744463147e-07
306,1.230149262150415e-07
307,7.852324615005358e-08
308,6.831206626307292e-08
309,6.230212190046658e-08
310,5.8033441195711084e-08
311,5.8033441195711084e-08
312,4.440014820561254e-08
313,3.313306371693711e-08
314,2.483891606655608e-08
315,2.483891606655608e-08
316,1.7005688736063032e-08
317,1.203808944080548e-08
318,9.80355114626105e-09
319,9.80355114626105e-09
320,8.373115680069699e-09
321,5.141495452150166e-09
322,5.141495452150166e-09
323,3.004348174131669e-09
324,2.8589622095199196e-09
325,2.8589622095199196e-09
326,2.3592879801387365e-09
327,2.0273449618947183e-09
328,6.215598913984925e-10
329,6.215598913984925e-10
330,6.215598913984925e-10
331,6.215598913984925e-10
332,6.215598913984925e-10
333,6.215598913984925e-10
334,4.886966114552112e-10
335,4.735735235186729e-10
336,3.510324364171993e-10
337,1.7672565649596885e-10
338,1.7672565649596885e-10
