num_evaluations,best
40,3603633973.9183397
80,3495324111.7801657
120,3326737968.5761833
160,3131998290.5744004
200,2837088871.9426527
240,2347145870.503994
280,1958593120.5513208
320,1358475528.3630478
360,778566839.094736
400,387113993.6285529
440,151210983.35276675
480,151210983.35276675
520,151210983.35276675
560,151210983.35276675
600,151210983.35276675
640,107060353.96907498
680,48293276.87244628
720,40907138.66543439
760,29395187.26537559
800,29395187.26537559
822,12751184.691523667
844,11657755.518693287
855,10267274.896420995
866,8561862.593036966
877,5977660.751708083
888,4287157.55829518
910,3841585.868547035
932,3650262.4845838696
954,2044425.9912607993
965,903343.7737302677
976,41901.16453028239
987,192.28836385862533
998,62.690341589043854
1009,0.0002495428772060781
1020,8.186521982544216e-08
1031,7.124625792335401e-11
1042,7.072862700603467e-11
