num_evaluations,best
44,28923819920.681324
66,25250279866.70296
88,25100548259.078957
99,24892487909.910927
132,16850480409.043606
154,16850316356.70236
242,10581569556.737148
264,7253046251.883676
286,6810859383.735591
308,3080579869.459815
330,3077491454.203735
385,1324701354.4702718
407,1324698535.2742572
506,911902536.5274986
517,349241145.7580403
528,1813872.8774609948
539,1172212.1207439671
550,931150.5204709744
561,522840.0178983917
572,45226.62927746902
583,5414.973532351296
594,214.0459025065452
605,101.04633407432718
616,100.00140017944408
627,100.00000772022187
649,100.00000771345313
