num_evaluations,best
55,60635966195.67914
77,57480604820.62716
99,57312780518.109436
110,57013854777.696686
143,45043698500.26824
165,45043555535.45948
242,43558053572.159004
264,30026453952.25309
286,30025495438.879246
363,20385538491.353687
385,20337122165.54146
429,13037922398.090559
451,9792233633.954523
462,4342124538.483044
473,141153995.23060307
495,3817634.9750082362
506,2449.0145027974704
517,102.10305672009557
528,100.05819975719263
539,100.00000839411666
561,100.00000839016114
572,100.00000838938229
