num_evaluations,best
44,55630344186.28544
55,37867901328.14682
77,36405233563.52724
99,35684518701.66253
121,28776599449.305
143,28776342511.891598
231,18564926723.916447
253,18388606030.818306
275,16910314622.564026
297,5525795588.736297
319,5521980695.167099
374,3210081222.7706943
396,3210073129.655564
495,1943687784.3754964
506,267068399.28323933
517,110975821.4857241
528,3998641.187509395
539,81666.37489263351
550,237.54470565171087
561,100.33503147611525
572,100.00705057471802
583,100.00000453620495
605,100.00000098514315
616,100.00000078091456
