num_evaluations,best
44,78534323131.07623
55,57807894795.1662
77,55863583095.396614
88,53792033389.117905
110,34904248466.42277
132,34903495562.52177
209,27097039978.43122
231,26794502425.161728
242,26297171418.36759
275,9493535691.208265
297,9493304674.530533
374,7118306994.469702
396,7115192234.7047
451,5139004603.0591
462,2005287489.1648712
473,546194437.4328867
484,46395754.09226231
495,567919.4416558685
506,2762.5091524307477
517,104.20891827937298
528,100.2117682844743
539,100.00164177227124
550,100.00002119299367
561,100.0000086740995
572,100.00000841367283
583,100.00000841250967
