num_evaluations,best
44,79815114149.20299
55,59357739386.649216
77,56915001521.585205
88,53855406779.27729
110,27403436818.60646
132,27402715948.712708
209,20028906931.920296
231,19977951157.32617
253,19568478954.889317
275,15654043546.094982
297,15653865376.053633
385,8782669130.754253
407,8782599269.126297
495,5972447353.105007
506,1667337844.29222
517,135575415.67124122
528,88593523.0234072
539,19128065.81377147
550,280.6630499214862
561,100.7290619575826
572,100.00795487877134
583,100.00000909541856
594,100.00000841719692
605,100.00000841117742
