evaluations,best
0,7720247575.116577
1,6309395190.736295
2,5989137811.494837
3,5696898427.566322
4,5594496125.608498
5,5578145601.304634
6,5548291884.235591
7,5520165041.083916
8,5503839034.903042
9,5478429644.976938
10,5467414037.280807
11,5460146350.404415
12,5450596826.347694
13,5445054761.90165
14,5442548516.420439
15,5439092820.481662
16,5436075010.650838
17,5431980504.01844
18,5426579822.356741
19,5421137767.479809
20,5414753473.031649
21,5404957165.625901
22,5388937738.913092
23,5366977780.173852
24,5327712980.449243
25,5256151256.334565
26,5121110786.850571
27,4089529019.224492
28,2831545000.1145954
29,2216760917.0737705
30,1565253310.9831536
31,1222804673.1619391
32,1088788195.1491258
33,1029832156.6546115
34,988179384.983502
35,939386668.3931023
36,863014995.8544083
37,735090602.2942384
38,538191349.3674403
39,409037236.1399806
40,269536760.2445117
41,201585339.80879727
42,183438137.4290803
43,155488080.88881886
44,110031599.09699738
45,51940293.367403336
46,28231416.02185908
47,23176119.100449886
48,14964400.149267957
49,4201894.284095331
50,2257157.4366888343
51,1129148.2668437827
52,267115.00765382545
53,112051.05145606125
54,51410.637274572364
55,11961.05661337271
56,982.7690713585773
57,233.44136956757563
58,9.620996893941872
59,0.16353476566513114
60,0.000385785918423556
61,4.914985759617558e-07
62,9.53087777533486e-10
63,2.3010790571824518e-10
64,2.259320398348829e-10
