num_evaluations,best
40,32193894226.301773
84,25061564480.528286
106,22469713277.60666
128,22163557402.404
150,22066480942.04571
172,22064711038.42289
194,22064665159.545353
227,22062995860.896587
271,21798972188.817234
304,12083962845.796288
326,12059670137.45762
370,8250805270.498894
381,2404634899.851429
392,1063506529.2118247
403,263244782.3448134
414,4593027.499825152
425,32605.717009829164
436,712.190683394721
447,199.67176318100243
458,100.00175522409089
469,100.00000834964499
491,100.00000831146879
502,100.00000830831046
