num_evaluations,best
40,43876437183.13131
84,34391333507.25252
95,19652846604.024586
117,19290763575.28832
139,19247667207.531006
161,19247470667.1624
172,19247392908.428696
216,19236035261.334133
260,17484737618.426502
271,14163924616.4175
293,14154160702.237312
348,8227864721.703639
359,619897339.5984006
370,43681858.503100924
392,2254619.0325238383
403,4611.239203392212
414,100.8693155069756
425,100.08729927790108
436,100.00000844416583
447,100.00000841184381
469,100.00000841042811
491,100.00000841030494
