num_evaluations,best
40,55189114294.53584
84,42349850424.02931
95,34633097884.707405
117,33153717652.751904
139,33096974130.06094
161,33096116236.20902
183,33096026728.55548
216,33092427598.714096
282,23991548790.001514
304,20830029793.12266
326,20829777814.949055
414,11194627982.530445
425,195070486.17302138
436,58732184.567935556
458,9094413.496423248
469,101723.27409360725
480,155.0115338333091
491,117.09798211286642
502,100.00001020790774
513,100.00000841675514
524,100.00000841058726
535,100.00000841058724
557,100.00000841058723
568,100.00000841058723
