num_evaluations,best
40,47329674062.06696
84,38172207397.70556
95,28416229256.695713
117,27258987022.86506
139,27148843505.272438
161,27147799062.647926
183,27147689074.23139
227,27130509335.0191
271,24528593572.371994
282,19606185112.23544
304,19550634859.142498
348,11184312843.7474
359,795300375.1432043
370,298030284.52884686
381,20358245.412154905
392,363426.98575756716
403,1466.570111160112
414,101.18965894539606
425,100.00020302120059
436,100.00000886174941
447,100.00000846037427
458,100.00000841166683
469,100.00000841164643
480,100.00000841164643
