evaluations,best
0,9228777208.368505
1,8996592385.6273
2,8700277890.114534
3,7894975930.741903
4,7369874339.709238
5,6119612572.903367
6,4558371401.039225
7,2787386913.837681
8,2571107052.8941946
9,2257392525.58183
10,2257392525.58183
11,2257392525.58183
12,2257392525.58183
13,2257392525.58183
14,2257392525.58183
15,2257392525.58183
16,2257392525.58183
17,2240346287.91373
18,2206056092.188341
19,2194170808.093049
20,2194170808.093049
21,1289043821.2286642
22,1289043821.2286642
23,1289043821.2286642
24,1289043821.2286642
25,1289043821.2286642
26,1280313577.0764687
27,1280313577.0764687
28,1280313577.0764687
29,1111516104.5711076
30,958169942.4953392
31,933664776.907383
32,790403407.4401257
33,790403407.4401257
34,765030685.1474463
35,765030685.1474463
36,658424040.8750981
37,658424040.8750981
38,658424040.8750981
39,333096296.61440957
40,333096296.61440957
41,333096296.61440957
42,333096296.61440957
43,333096296.61440957
44,203955137.81176895
45,203955137.81176895
46,203955137.81176895
47,203955137.81176895
48,203955137.81176895
49,203955137.81176895
50,203955137.81176895
51,203955137.81176895
52,203955137.81176895
53,203955137.81176895
54,203955137.81176895
55,147247199.80751455
56,147247199.80751455
57,147247199.80751455
58,147247199.80751455
59,147247199.80751455
60,147247199.80751455
61,132885240.76442917
62,132885240.76442917
63,114891679.66535662
64,114891679.66535662
65,82750667.44720736
66,82750667.44720736
67,82750667.44720736
68,60453472.1619784
69,60453472.1619784
70,60453472.1619784
71,60453472.1619784
72,60453472.1619784
73,60453472.1619784
74,60453472.1619784
75,60453472.1619784
76,58920151.10952384
77,58920151.10952384
78,58920151.10952384
79,58920151.10952384
80,52815592.37260023
81,52815592.37260023
82,52815592.37260023
83,41403817.54658549
84,41403817.54658549
85,41403817.54658549
86,39396382.644262604
87,39396382.644262604
88,39396382.644262604
89,39396382.644262604
90,34630063.223318286
91,34630063.223318286
92,31432156.407056164
93,29036222.165346187
94,27532580.889624745
95,23521813.745668065
96,21887473.24465994
97,21887473.24465994
98,21453266.79496076
99,21453266.79496076
100,21453266.79496076
101,21453266.79496076
102,21453266.79496076
103,18815506.126569092
104,18815506.126569092
105,18815506.126569092
106,18815506.126569092
107,18815506.126569092
108,18815506.126569092
109,18815506.126569092
110,17089723.6020545
111,15548219.127850294
112,15548219.127850294
113,15316296.264762083
114,15316296.264762083
115,15316296.264762083
116,14822233.567444794
117,13634142.365420517
118,13634142.365420517
119,13634142.365420517
120,13634142.365420517
121,13634142.365420517
122,13634142.365420517
123,13634142.365420517
124,13634142.365420517
125,13290881.675238062
126,12303476.523371248
127,12303476.523371248
128,12303476.523371248
129,11814625.998374024
130,11814625.998374024
131,11355997.201217521
132,11355997.201217521
133,11355997.201217521
134,11355997.201217521
135,11355997.201217521
136,10054439.864007168
137,8364235.9918066505
138,8364235.9918066505
139,8364235.9918066505
140,8364235.9918066505
141,8364235.9918066505
142,8364235.9918066505
143,8364235.9918066505
144,8364235.9918066505
145,8364235.9918066505
146,8364235.9918066505
147,8364235.9918066505
148,8364235.9918066505
149,8364235.9918066505
150,8110632.101219456
151,7489341.688107957
152,7489341.688107957
153,6638148.037410393
154,6638148.037410393
155,6638148.037410393
156,6638148.037410393
157,6342671.412312138
158,6342671.412312138
159,6342671.412312138
160,6342671.412312138
161,5287766.78209495
162,5287766.78209495
163,5287766.78209495
164,5287766.78209495
165,5287766.78209495
166,5287766.78209495
167,5143405.106005486
168,5138259.129654157
169,4436835.021892911
170,4436835.021892911
171,4436835.021892911
172,4020400.088047157
173,4020400.088047157
174,4020400.088047157
175,4020400.088047157
176,4020400.088047157
177,4020400.088047157
178,4020400.088047157
179,3739562.684398498
180,3739562.684398498
181,3739562.684398498
182,3244414.4163834797
183,3244414.4163834797
184,3244414.4163834797
185,3187374.763698334
186,3187374.763698334
187,3187374.763698334
188,3187374.763698334
189,3187374.763698334
190,3187374.763698334
191,3187374.763698334
192,3187374.763698334
193,3187374.763698334
194,3187374.763698334
195,3187374.763698334
196,2932026.0465365285
197,2693168.091334506
198,2562256.8911427604
199,2562256.8911427604
200,2562256.8911427604
201,2415764.4581373045
202,2360453.884312247
203,2360453.884312247
204,2360453.884312247
205,2360453.884312247
206,2360453.884312247
207,2351837.3987438143
208,2351837.3987438143
209,2231377.1490814355
210,1850023.8999573619
211,1849706.6177429685
212,1849706.6177429685
213,1688117.7608288857
214,1625043.1572246714
215,1625043.1572246714
216,1613007.92643365
217,1500934.9918736848
218,1434533.9185754063
219,1434533.9185754063
220,1412376.3295553427
221,1408216.0503551618
222,1405335.615429723
223,1325189.2115251701
224,1167792.1282934903
225,1167792.1282934903
226,1167792.1282934903
227,1101564.9943915103
228,1101564.9943915103
229,1101564.9943915103
230,1101564.9943915103
231,1101564.9943915103
232,1054395.598081683
233,1017119.2825602219
234,1017119.2825602219
235,1017119.2825602219
236,999129.35037869
237,999129.35037869
238,999129.35037869
239,995804.8375389071
240,987196.1970546402
241,690053.7155986072
242,690053.7155986072
243,690053.7155986072
244,690053.7155986072
245,690053.7155986072
246,690053.7155986072
247,673944.2114033736
248,673944.2114033736
249,673944.2114033736
250,627905.4878496885
251,558961.8348668755
252,558961.8348668755
253,545451.8762985432
254,545451.8762985432
255,545451.8762985432
256,545451.8762985432
257,545451.8762985432
258,545451.8762985432
259,483892.6958166339
260,441349.8791446488
261,441349.8791446488
262,441349.8791446488
263,441349.8791446488
264,390608.2505535059
265,338012.1216096219
266,338012.1216096219
267,338012.1216096219
268,338012.1216096219
269,338012.1216096219
270,338012.1216096219
271,338012.1216096219
272,338012.1216096219
273,338012.1216096219
274,338012.1216096219
275,338012.1216096219
276,336448.81872169697
277,336448.81872169697
278,336448.81872169697
279,297784.3705236809
280,297784.3705236809
281,297784.3705236809
282,285289.93694745423
283,285289.93694745423
284,285289.93694745423
285,270608.1376028105
286,270608.1376028105
287,270608.1376028105
288,248894.8692687944
289,248894.8692687944
290,248894.8692687944
291,248894.8692687944
292,248894.8692687944
293,248894.8692687944
294,248894.8692687944
