evaluations,best
0,12059253732.087719
1,10013405492.827461
2,9585658492.62156
3,9104975378.880104
4,8939483158.390259
5,8845294851.952637
6,8771865595.113842
7,8730150676.608582
8,8699293583.652603
9,8682409399.085283
10,8665748438.100805
11,8653403374.987436
12,8642980205.92812
13,8631360907.709877
14,8622358724.757975
15,8620415219.06397
16,8617577305.76377
17,8613243450.746826
18,8607449783.855396
19,8598975371.3659
20,8585894155.66101
21,8566119755.468584
22,8533152685.819778
23,8477875105.519641
24,8380645985.889672
25,8205541298.6517935
26,7881174303.750757
27,7294656485.390735
28,6248643629.190602
29,4926362688.427408
30,4549621511.544593
31,4152677486.1873517
32,3791492757.62614
33,3748202094.446861
34,3672119492.528044
35,3563368540.4105244
36,3375053718.3748093
37,3036571735.2467813
38,2445242490.468402
39,1693038182.5281658
40,1371049777.0630927
41,1194390187.368546
42,941465827.687866
43,580772950.0656042
44,227728327.93346775
45,85607903.18494152
46,57787498.02385117
47,22434887.121947926
48,15564262.356805675
49,10536694.80807275
50,3101014.427902843
51,1316369.9424615218
52,731205.0266142257
53,115845.75437784944
54,16703.799734477303
55,150.13547839503843
56,119.42534122891621
57,65.44832404561897
58,1.8259000356486017
59,2.660733465997077e-07
60,1.0996349014455525e-09
61,2.259412151523183e-10
