num_evaluations,best
44,68250931013.94612
55,6865181313.152574
66,229840378.77335334
77,6653700.293624398
88,1891.0786406232742
99,226.76825222670618
110,224.8235107636226
121,224.81920794953538
132,224.8184493011568
143,224.81809642213705
154,224.81673791973589
165,224.8136112197237
176,224.804988864115
187,224.78284988766234
198,224.72448040533595
209,224.572271518354
220,224.1745110218352
231,223.14173721503312
242,220.49778957450857
253,214.30822049655276
264,202.2167861194383
275,179.46864240761502
286,123.23108896332467
308,114.72761347047859
319,101.65412202391124
330,100.01403000106488
341,100.00011903368153
352,100.00000485322612
363,100.00000369220456
605,100.00000369070204
