num_evaluations,best
44,66259059731.699974
55,7062750755.684907
66,2494062322.638745
77,172155846.46829268
88,49058585.69711659
99,12330.22181074661
110,6223.037420348673
121,6141.789269501548
132,6141.783317803549
143,6141.755199108838
154,6141.705952320479
165,6141.562291613196
176,6141.198412830114
187,6140.229697293844
198,6137.709880337738
209,6131.101874794555
220,6113.861465482211
231,6069.00079168848
242,5953.554698159398
253,5664.410271118515
264,4988.189835198226
275,3666.0815874603304
297,2921.206200946821
308,1221.757332487819
319,229.75477945076076
330,104.06137308816875
341,100.04007347578313
352,100.00008066252997
363,100.00000403206415
374,100.00000379830458
385,100.00000378838637
