num_evaluations,best
44,55746601053.650406
55,4788718323.586256
66,183421211.74347767
77,9373798.189208379
88,474453.52991530055
99,634.4946966236989
110,612.9008491941511
121,612.8865218053566
132,612.8850967849904
143,612.8828260442755
154,612.8782846564064
165,612.8649260877788
176,612.8314182041829
187,612.7422422850061
198,612.5103286781552
209,611.9023460817104
220,610.3163789760308
231,606.1922135429793
242,595.5981951200926
253,569.4859859660976
264,525.2032445459822
275,438.3421616697392
286,250.13766500342047
297,117.38321087417918
308,101.84949881083143
319,100.0572431315518
330,100.00050489360797
341,100.00000561457747
352,100.00000380967667
363,100.0000037923897
