num_evaluations,best
44,38599239416.71157
55,1245379073.1426303
77,71264389.74973528
88,43421.872881193616
99,9498.8557305869
110,750.2051786091032
121,750.1494557263736
132,750.1136493807838
165,750.0905665602135
176,750.003187041384
187,749.6471279108341
198,748.8413783056657
209,746.6123958680206
220,740.9464491842211
231,726.2859236546997
242,689.9745860698869
253,606.6480363234625
264,452.25952917030634
286,401.9122345416442
297,222.78176731420754
308,114.22377643342907
319,100.94116239697223
330,100.42043524514281
341,100.00058266700465
352,100.00001241649512
363,100.00000340559315
605,100.00000339900416
