num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
40,,13115.977262043976,13115.977262043976,,,,,,,,,,
44,9513.304650126547,,,,,,,,,,,,
55,6056.590563948652,,,,,,,,,,,,
66,4695.780440703874,,,,,,,,,,,,
73,,12891.671489291286,11869.201796158397,,,,,,,,,,
77,4346.157015819595,,,,,,,,,,,,
80,,12667.365716538596,10618.667273174451,12667.365716538596,,,,,,,,,
84,,12562.648817219671,9368.132750190502,12073.627696520616,,,,,,,,,
88,4219.365277349703,,,,,,,,,,,,
95,,12457.931917900747,5097.052369766641,11479.889676502638,,,,,,,,,
99,4169.861175659452,,,,,,,,,,,,
106,,12353.215018581821,3302.755803903384,10886.151656484657,,,,,,,,,
110,4148.439298036151,,,,,,,,,,,,
117,,12248.498119262895,2827.35269186144,10292.41363646668,,,,,,,,,
120,,12143.781219943969,2765.4522555536814,9698.6756164487,,,,,,,,,
121,4132.531163776568,,,,,,,,,,,,
124,,12026.340532631028,2703.551819245923,9104.93759643072,,,,,,,,,
128,,11908.899845318087,2641.6513829381643,7037.702518405274,,,,,,,,,
132,4122.456628976318,,,,,,,,,,,,
135,,11791.459158005144,2617.326424781798,4970.467440379828,,,,,,,,,
139,,11674.018470692201,2593.001466625432,4108.971024819113,,,,,,,,,
143,4116.06230408319,,,,,,,,,,,,
146,,11556.577783379258,2580.142055661167,3247.4746092583982,,,,,,,,,
150,,11439.137096066315,2567.2826446969016,3012.715143357741,,,,,,,,,
154,4109.659927311421,,,,,,,,,,,,
157,,11321.696408753374,2561.161757363931,2777.9556774570838,,,,,,,,,
160,,11204.255721440431,2555.0408700309604,2719.6841138356936,,,,,,,,,
161,,11003.9555296736,2548.9199826979893,2661.4125502143033,,,,,,,,,
165,4099.061377228265,,,,,,,,,,,,
168,,10803.655337906766,2543.0715435247503,2603.140986592913,,,,,,,,,
172,,10603.355146139935,2537.2231043515108,2580.6114496987416,,,,,,,,,
176,4089.4068308733026,,,,,,,,,,,,
179,,10403.054954373101,2533.0805221860473,2558.0819128045705,,,,,,,,,
183,,10202.754762606268,2528.937940020584,2545.4056009950846,,,,,,,,,
187,4088.037514765794,,,,,,,,,,,,
190,,10002.454570839436,2526.0642271529214,2532.7292891855986,,,,,,,,,
194,,9802.154379072603,2523.1905142852597,2525.963353684453,,,,,,,,,
198,4086.7373757542164,,,,,,,,,,,,
200,,9601.854187305771,2519.399145802429,2519.1974181833066,,,,,,,,,
201,,9354.955372684686,2515.6077773195984,2512.43148268216,,,,,,,,,
205,,9108.056558063601,2511.8164088367676,2506.3932606510693,,,,,,,,,
209,4085.1051369965876,,,,,,,,,,,,
212,,8861.157743442516,2507.391771157393,2500.3550386199786,,,,,,,,,
216,,8614.258928821433,2502.9671334780182,2496.672877174048,,,,,,,,,
220,4084.1487008264617,,,,,,,,,,,,
223,,8367.36011420035,2502.4309006859107,2492.990715728118,,,,,,,,,
227,,8120.461299579265,2501.8946678938037,2491.1318640697486,,,,,,,,,
231,4082.8068204340116,,,,,,,,,,,,
234,,7873.562484958182,2501.587518213555,2489.2730124113787,,,,,,,,,
238,,7626.663670337097,2501.2803685333065,2487.964264938436,,,,,,,,,
240,,7379.764855716014,2500.91315853913,2486.6555174654923,,,,,,,,,
242,4081.95745861147,,,,,,,,,,,,
245,,7075.612850296895,2500.545948544954,2485.346769992549,,,,,,,,,
249,,6771.460844877775,2500.178738550778,2483.3665264854544,,,,,,,,,
253,4081.38886969433,,,,,,,,,,,,
256,,6467.308839458657,2499.8962022226324,2481.3862829783598,,,,,,,,,
260,,6163.156834039538,2499.6136658944874,2479.7137395000555,,,,,,,,,
264,4080.8659502630762,,,,,,,,,,,,
267,,5859.00482862042,2499.407300128021,2478.0411960217516,,,,,,,,,
271,,5554.8528232013,2499.2009343615546,2476.7617777596956,,,,,,,,,
275,4080.617389371159,,,,,,,,,,,,
278,,5250.700817782183,2499.027513235018,2475.4823594976397,,,,,,,,,
280,,4946.548812363064,2498.8540921084814,2474.6775493319465,4946.548812363064,,,,,,,,
282,,4736.028659171981,2498.680670981945,2473.872739166254,4900.928242737629,,,,,,,,
286,4080.3213505376384,,,,,,,,,,,,
289,,4525.508505980899,2498.4593549310835,2473.067929000562,4855.3076731121955,,,,,,,,
293,,4314.988352789817,2498.2380388802217,2472.19263140051,4809.687103486761,,,,,,,,
297,4080.0700942193153,,,,,,,,,,,,
300,,4104.468199598735,2497.9985931845354,2471.317333800459,4764.066533861327,,,,,,,,
304,,3893.948046407653,2497.759147488849,2470.386584865082,4718.445964235893,,,,,,,,
308,4079.793418110346,,,,,,,,,,,,
311,,3683.4278932165703,2497.6859925047966,2469.4558359297052,4672.825394610459,,,,,,,,
313,,3472.9077400254887,2497.612837520745,2469.25207679208,4627.204824985025,,,,,,,,
315,,3262.387586834406,2497.5396825366925,2469.048317654454,4523.725951182253,,,,,,,,
319,4079.461236432117,,,,,,,,,,,,
320,,3051.867433643324,2497.4255758514582,2468.8445585168283,4420.24707737948,,,,,,,,
322,,2963.537133800542,2497.311469166224,2468.6407993792027,4316.768203576708,,,,,,,,
324,,2875.2068339577604,2497.19736248099,2468.407622370679,4213.2893297739365,,,,,,,,
326,,2786.8765341149783,2497.0832557957556,2468.174445362155,3597.547440190003,,,,,,,,
330,4079.2477383473138,,,,,,,,,,,,
333,,2698.546234272197,2496.8228390845106,2467.941268353631,2981.80555060607,,,,,,,,
335,,2610.215934429415,2496.562422373266,2467.682740858497,2366.063661022137,,,,,,,,
337,,2521.8856345866334,2496.3020056620217,2467.424213363363,1968.385662287376,,,,,,,,
341,4079.1065119571226,,,,,,,,,,,,
344,,2433.5553347438517,2495.980708341783,2467.1656858682286,1570.7076635526148,,,,,,,,
346,,2345.2250349010696,2495.659411021545,2466.9325988711544,1173.0296648178537,,,,,,,,
348,,2256.894735058288,2495.3381137013066,2466.6995118740797,1062.820540827834,,,,,,,,
352,4078.908093691487,,,,,,,,,,,,
355,,2168.564435215506,2495.2209616525793,2466.466424877005,952.6114168378147,,,,,,,,
357,,2080.2341353727243,2495.1038096038524,2466.2730054352864,842.4022928477949,,,,,,,,
359,,1991.9038355299424,2494.986657555125,2466.079585993568,814.9015814546376,,,,,,,,
360,,1903.5735356871605,2494.924469779066,2465.886166551849,787.4008700614801,,,,,,,,
363,4078.7168393770285,,,,,,,,,,,,
366,,1875.6956130023166,2494.8622820030073,2465.6927471101308,759.9001586683228,,,,,,,,
368,,1847.8176903174722,2494.8000942269477,2465.512320256647,732.3994472751652,,,,,,,,
370,,1819.9397676326275,2494.737906450889,2465.3318934031636,720.9007476267875,,,,,,,,
374,4078.4583033812223,,,,,,,,,,,,
377,,1792.0618449477836,2494.6370878200864,2465.15146654968,709.4020479784097,,,,,,,,
379,,1764.1839222629392,2494.5362691892833,2464.945267925603,697.9033483300318,,,,,,,,
381,,1736.3059995780945,2494.4354505584806,2464.7390693015254,687.3486942819559,,,,,,,,
385,4078.3169538425477,,,,,,,,,,,,
388,,1708.4280768932506,2494.298487874993,2464.532870677449,676.79404023388,,,,,,,,
390,,1680.5501542084062,2494.1615251915055,2464.4000253674326,666.2393861858039,,,,,,,,
392,,1652.6722315235615,2494.024562508018,2464.2671800574167,662.5013975523431,,,,,,,,
396,4078.2328379299242,,,,,,,,,,,,
399,,1624.7943088387176,2493.887866259935,2464.1343347474008,658.7634089188822,,,,,,,,
400,,1596.9163861538732,2493.7511700118525,2464.103487091302,655.0254202854213,,,,,,,,
401,,1565.3546524605215,2493.6144737637696,2464.072639435203,651.2874316519604,,,,,,,,
403,,1533.7929187671698,2493.4777775156867,2464.0417917791046,648.505097438998,,,,,,,,
407,4077.936574185331,,,,,,,,,,,,
410,,1502.2311850738183,2493.455408313256,2464.0109441230056,645.7227632260353,,,,,,,,
412,,1470.6694513804664,2493.4330391108256,2463.9367158703944,642.9404290130727,,,,,,,,
414,,1439.107717687115,2493.410669908395,2463.862487617783,641.1240391243117,,,,,,,,
418,4077.6925930335137,,,,,,,,,,,,
421,,1407.5459839937632,2493.385459095955,2463.7882593651716,639.3076492355507,,,,,,,,
423,,1375.9842503004115,2493.360248283515,2463.7361227097126,637.4912593467895,,,,,,,,
425,,1344.4225166070598,2493.3350374710744,2463.6839860542536,636.2183518468266,,,,,,,,
429,4077.5730049887306,,,,,,,,,,,,
432,,1312.8607829137084,2493.2369564175087,2463.6318493987947,634.9454443468637,,,,,,,,
434,,1281.2990492203567,2493.1388753639426,2463.6032157081913,633.6725368469008,,,,,,,,
436,,1249.737315527005,2493.040794310377,2463.5745820175885,632.5976518958784,,,,,,,,
440,4077.3670252978313,1218.1755818336535,2492.935274017609,2463.545948326985,631.5227669448559,,,,,,,,
443,,1208.5183523964427,2492.8297537248422,2463.5173146363823,630.4478819938334,,,,,,,,
445,,1198.8611229592316,2492.7242334320745,2463.463944682072,629.372997042811,,,,,,,,
447,,1189.2038935220207,2492.618713139307,2463.410574727762,628.3379005071554,,,,,,,,
451,4077.230818051869,,,,,,,,,,,,
454,,1179.54666408481,2492.5008447598857,2463.3572047734524,627.3028039714998,,,,,,,,
456,,1169.889434647599,2492.382976380465,2463.299732722857,626.2677074358442,,,,,,,,
458,,1160.2322052103882,2492.265108001044,2463.242260672261,625.5677444494914,,,,,,,,
462,4077.110007277318,,,,,,,,,,,,
465,,1150.5749757731774,2492.209678011653,2463.184788621666,624.8677814631387,,,,,,,,
467,,1140.9177463359665,2492.1542480222624,2463.1406586928574,624.1678184767859,,,,,,,,
469,,1131.2605168987557,2492.0988180328713,2463.0965287640493,623.4486433661575,,,,,,,,
473,4077.018913854636,,,,,,,,,,,,
476,,1121.6032874615448,2491.9898128322175,2463.0523988352406,622.7294682555289,,,,,,,,
478,,1111.9460580243338,2491.880807631564,2463.0055376908267,622.0102931449004,,,,,,,,
480,,1102.288828587123,2491.7718024309106,2462.958676546412,621.3299890033798,,,,,,,,
484,4076.9484352616564,,,,,,,,,,,,
487,,1092.100226038036,2491.6890965021735,2462.9118154019975,620.6496848618591,,,,,,,,
489,,1081.9116234889489,2491.6063905734372,2462.867311781513,619.9693807203384,,,,,,,,
491,,1071.7230209398617,2491.5236846447006,2462.8228081610278,619.56224704637,,,,,,,,
495,4076.8645083445035,,,,,,,,,,,,
498,,1061.5344183907746,2491.4614657203365,2462.778304540542,619.1551133724015,,,,,,,,
500,,1051.3458158416875,2491.399246795972,2462.6904656114484,618.7479796984329,,,,,,,,
502,,1041.1572132926005,2491.3370278716075,2462.6026266823546,618.3695943407392,,,,,,,,
506,4076.829762890171,,,,,,,,,,,,
509,,1030.9686107435132,2491.2802520112027,2462.514787753261,617.9912089830455,,,,,,,,
511,,1020.7800081944263,2491.223476150798,2462.4792992816215,617.6128236253517,,,,,,,,
513,,1010.5914056453391,2491.1667002903932,2462.443810809982,617.3300445332771,,,,,,,,
517,4076.8074054059607,,,,,,,,,,,,
520,,1000.402803096252,2491.0977541923744,2462.4083223383427,617.0472654412026,,,,,,,,
522,,996.2320257556563,2491.028808094355,2462.3678071738304,616.764486349128,,,,,,,,
524,,992.0612484150604,2490.9598619963353,2462.327292009318,616.5315922024788,,,,,,,,
528,4076.792552134818,,,,,,,,,,,,
531,,987.8904710744648,2490.8922976784625,2462.286776844806,616.2986980558296,,,,,,,,
533,,983.7196937338689,2490.824733360589,2462.244687201647,616.0658039091803,,,,,,,,
535,,979.5489163932732,2490.757169042716,2462.2025975584884,615.246165070091,,,,,,,,
539,4076.7641116546465,,,,,,,,,,,,
542,,975.3781390526774,2490.751988728134,2462.160507915329,614.4265262310016,,,,,,,,
544,,971.2073617120816,2490.7468084135526,2462.113812234479,613.6068873919123,,,,,,,,
546,,967.0365843714859,2490.741628098971,2462.0671165536282,612.9352201473633,,,,,,,,
550,4076.718313555809,,,,,,,,,,,,
553,,962.8658070308902,2490.7369223945743,2462.0204208727782,612.2635529028145,,,,,,,,
555,,958.6950296902944,2490.732216690177,2461.9971888493906,611.5918856582655,,,,,,,,
557,,954.5242523496985,2490.727510985781,2461.973956826004,611.4823339345836,,,,,,,,
560,,950.3534750091028,2490.7231842546325,2461.9507248026166,611.3727822109017,,,,,,,,
561,4076.6607161066627,,,,,,,,,,,,
564,,944.5892560223689,2490.718857523485,2461.9274927792294,611.2632304872197,,,,,,,,
566,,938.8250370356351,2490.7145307923374,2461.905180852395,611.1536787635379,,,,,,,,
568,,933.0608180489011,2490.7102040611894,2461.8828689255606,610.9819522172974,,,,,,,,
572,4076.639795390962,,,,,,,,,,,,
573,4076.635578959086,,,,,,,,,,,,
575,,927.2965990621673,2490.6970426765633,2461.8605569987258,610.810225671057,,,,,,,,
577,,921.5323800754335,2490.6838812919373,2461.845585975901,610.6384991248165,,,,,,,,
579,,915.7681610886996,2490.6707199073116,2461.8306149530767,610.4679287830124,,,,,,,,
583,4076.631362527211,,,,,,,,,,,,
586,,910.0039421019658,2490.6578163920103,2461.8156439302516,610.2973584412085,,,,,,,,
588,,904.2397231152318,2490.644912876708,2461.7878371528363,610.1267880994044,,,,,,,,
590,,898.475504128498,2490.632009361407,2461.7600303754216,609.8665485187419,,,,,,,,
594,4076.625055751511,,,,,,,,,,,,
597,,892.7112851417642,2490.62051393026,2461.732223598006,609.6063089380792,,,,,,,,
599,,886.9470661550301,2490.609018499113,2461.702465419964,609.3460693574165,,,,,,,,
600,,881.1828471682963,2490.597523067966,2461.672707241922,609.1583259905917,,,,,,,,
601,,879.0822598433285,2490.586027636819,2461.64294906388,608.970582623767,,,,,,,,
605,4076.618488503179,,,,,,,,,,,,
608,,876.9816725183607,2490.575799315582,2461.613190885838,608.7828392569421,,,,,,,,
610,,874.8810851933929,2490.5655709943458,2461.5246753222686,608.5950958901174,,,,,,,,
612,,872.7804978684251,2490.555342673109,2461.4361597586994,608.4585895498851,,,,,,,,
616,4076.615771638282,,,,,,,,,,,,
619,,870.6799105434573,2490.539127185347,2461.3476441951298,608.3220832096528,,,,,,,,
621,,868.5793232184894,2490.522911697584,2461.2593042733706,608.1855768694204,,,,,,,,
623,,866.4787358935216,2490.5066962098217,2461.1709643516106,608.0878776084933,,,,,,,,
627,4076.611604752479,,,,,,,,,,,,
628,4076.610255867242,,,,,,,,,,,,
630,,864.3781485685538,2490.456273299881,2461.082624429851,607.9901783475663,,,,,,,,
632,,862.277561243586,2490.4058503899405,2460.953048440212,607.8924790866391,,,,,,,,
634,,860.1769739186182,2490.35542748,2460.8234724505733,607.8229091962401,,,,,,,,
638,4076.6089069820055,,,,,,,,,,,,
640,,858.0763865936503,2490.305181415728,2460.693896460934,607.7533393058409,,,,,,,,
641,,856.0656138521459,2490.254935351456,2460.564320471295,607.6837694154419,,,,,,,,
643,,854.0548411106413,2490.2046892871845,2460.5595801076865,607.6141995250429,,,,,,,,
645,,852.0440683691368,2490.1544432229125,2460.554839744078,607.5315170908073,,,,,,,,
649,4076.608074048602,,,,,,,,,,,,
650,4076.6078596620114,,,,,,,,,,,,
652,,850.0332956276322,2490.145267771185,2460.5500993804694,607.4488346565716,,,,,,,,
654,,848.0225228861276,2490.136092319458,2460.5302337859957,607.3661522223362,,,,,,,,
656,,846.0117501446232,2490.126916867731,2460.510368191522,607.3134456452576,,,,,,,,
660,4076.607645275422,,,,,,,,,,,,
663,,844.0009774031187,2490.11774287762,2460.4905025970484,607.2607390681791,,,,,,,,
665,,841.9902046616141,2490.10856888751,2460.4691992823386,607.2080324911007,,,,,,,,
667,,839.9794319201095,2490.0993948974,2460.447895967629,607.0795439609467,,,,,,,,
671,4076.607578933204,,,,,,,,,,,,
674,,837.9686591786051,2490.0902210095173,2460.4265926529188,606.9510554307926,,,,,,,,
676,,835.9578864371006,2490.0810471216346,2460.4221793961565,606.8225669006387,,,,,,,,
678,,833.9471136955959,2490.0718732337523,2460.417766139394,606.6857761992787,,,,,,,,
680,,831.9363409540914,2490.062699350026,2460.413352882631,606.5489854979187,,,,,,,,
682,4076.6075763330637,,,,,,,,,,,,
685,,829.6523487087364,2490.0535254663,2460.4089396258687,606.4121947965588,,,,,,,,
687,,827.3683564633817,2490.044351582574,2460.407450532669,606.2754040951988,,,,,,,,
689,,825.0843642180267,2490.035177698848,2460.405961439469,606.2060705632882,,,,,,,,
693,4076.6075759005143,,,,,,,,,,,,
694,4076.607575891486,,,,,,,,,,,,
696,,822.8003719726719,2490.0304050459636,2460.40447234627,606.1367370313776,,,,,,,,
698,,820.5163797273169,2490.025632393079,2460.4031580538713,606.067403499467,,,,,,,,
700,,818.2323874819621,2490.020859740194,2460.401843761473,605.985754728052,,,,,,,,
