num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
22,23357.88940355205,,,,,,,,,,,,
33,53258.58591156299,,,,,,,,,,,,
40,,55633.443608220376,55633.443608220376,,,,,,,,,,
44,47541.865930531174,,,,,,,,,,,,
55,33569.25106214121,,,,,,,,,,,,
62,,55251.64521664647,53532.78171818332,,,,,,,,,,
66,23054.98335069265,,,,,,,,,,,,
73,,54869.846825072564,51351.84844304937,,,,,,,,,,
77,21993.07255995864,,,,,,,,,,,,
80,,54488.04843349867,48773.40240055231,54488.04843349867,,,,,,,,,
84,,54269.86538987886,46194.95635805524,53169.9304329469,,,,,,,,,
88,21971.566939557186,,,,,,,,,,,,
95,,54051.68234625907,37362.664683212715,51851.812432395134,,,,,,,,,
99,21952.70669025418,,,,,,,,,,,,
102,,53833.49930263928,33406.43300064193,50533.69443184337,,,,,,,,,
106,,53615.31625901947,29450.201318071155,49195.822941343235,,,,,,,,,
110,21927.296825041307,,,,,,,,,,,,
113,,53397.13321539968,28822.909820250185,47857.95145084311,,,,,,,,,
117,,53178.95017177988,28195.61832242921,46082.904851662206,,,,,,,,,
120,,52960.767128160085,28165.88432335637,44307.85825248131,,,,,,,,,
121,21896.28720087908,,,,,,,,,,,,
124,,52626.8210716999,28136.150324283528,42532.81165330041,,,,,,,,,
128,,52292.87501523971,28106.41632521068,37806.96886851842,,,,,,,,,
132,21873.36858446105,,,,,,,,,,,,
135,,51958.928958779536,28094.043846456865,33081.12608373644,,,,,,,,,
139,,51624.982902319345,28081.671367703046,26815.44223590142,,,,,,,,,
143,21853.689865302033,,,,,,,,,,,,
146,,51291.03684585916,28077.985903888308,20549.758388066395,,,,,,,,,
150,,50957.09078939898,28074.300440073566,20427.96665945619,,,,,,,,,
154,21841.05754894425,,,,,,,,,,,,
157,,50623.144732938796,28072.983182704396,20306.174930845984,,,,,,,,,
160,,50289.198676478605,28071.665925335226,20202.230663931365,,,,,,,,,
161,,49743.34141698356,28070.348667966056,20098.286397016742,,,,,,,,,
165,21826.367501121927,,,,,,,,,,,,
168,,49197.48415748853,28068.96730170421,19994.342130102123,,,,,,,,,
172,,48651.62689799348,28067.585935442366,19962.56093989908,,,,,,,,,
176,21816.1958879687,,,,,,,,,,,,
179,,48105.769638498445,28066.241476421266,19930.779749696037,,,,,,,,,
183,,47559.91237900341,28064.897017400177,19896.358531238347,,,,,,,,,
187,21809.334148966016,,,,,,,,,,,,
190,,47014.05511950837,28063.383762041467,19861.937312780658,,,,,,,,,
194,,46468.19786001333,28061.87050668276,19856.615366090547,,,,,,,,,
200,,45922.340600518284,28061.475418031052,19851.293419400434,,,,,,,,,
201,,45126.452639893156,28061.08032937934,19845.97147271032,,,,,,,,,
205,,44330.564679268035,28060.685240727627,19838.306874493574,,,,,,,,,
212,,43534.676718642906,28059.644718506366,19830.642276276827,,,,,,,,,
216,,42738.788758017785,28058.60419628511,19820.538147741718,,,,,,,,,
220,21793.13906384653,,,,,,,,,,,,
223,,41942.90079739266,28057.990224798257,19810.434019206616,,,,,,,,,
227,,41147.01283676753,28057.376253311413,19798.48670329674,,,,,,,,,
231,21779.207674507383,,,,,,,,,,,,
234,,40351.12487614241,28056.944833935395,19786.539387386867,,,,,,,,,
238,,39555.23691551728,28056.51341455938,19783.934374107812,,,,,,,,,
240,,38759.34895489215,28056.281685100537,19781.329360828757,,,,,,,,,
242,21777.325395162745,,,,,,,,,,,,
245,,37598.68133036207,28056.049955641694,19778.7243475497,,,,,,,,,
249,,36438.013705831996,28055.81822618285,19776.143901020412,,,,,,,,,
253,21773.785698757227,,,,,,,,,,,,
256,,35277.34608130192,28055.437507993825,19773.563454491123,,,,,,,,,
260,,34116.67845677184,28055.056789804803,19772.217029514417,,,,,,,,,
267,,32956.010832241765,28054.58518841879,19770.870604537708,,,,,,,,,
271,,31795.343207711685,28054.11358703277,19769.437939764663,,,,,,,,,
278,,30634.675583181604,28053.776241632342,19768.005274991614,,,,,,,,,
280,,29474.007958651528,28053.438896231917,19765.729443078184,29474.007958651528,,,,,,,,
282,,28534.925799131986,28053.10155083149,19763.453611164754,29249.23201447155,,,,,,,,
286,21771.5707828551,,,,,,,,,,,,
